sample_size,repetition,batch_size,correct,accuracy_percent,start_epoch_s,end_epoch_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,rapl_samples,cpu_busy_percent_turbostat,cpu_busy_frequency_mean_mhz,cpu_package_temperature_mean_c,power_package_mean_w,power_cores_mean_w,power_dram_mean_w,power_dynamic_mean_w,energy_package_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,started_utc,ended_utc,rapl_coverage_s
10000,1,1,7490,74.9,1787686990.7097056,1787687000.7809563,10.071249540997087,70.230698254,7.0230698254,992.9254517319771,0.9593725632548332,0.886233001947403,0.23852162852917191,1.531561797857284,0.7383540272712708,4.47397518157959,66,28.78787878787879,692.0393939393939,28.834974747474746,nan,71.25757575757575,992.24609375,101,34.14982147555108,3374.5768946856356,71.58760017041273,57.484573552936624,47.612246386278834,nan,44.68579893889786,574.1357551932335,57.41357551932335,44.52361022362705,2026-08-25T19:43:10.709733+00:00,2026-08-25T19:43:20.780937+00:00,9.987649202346802
10000,2,1,7490,74.9,1787687000.8085465,1787687010.8954933,10.086946267998428,70.122932225,7.012293222499999,991.380318117261,0.9605014701724053,0.8903455138206482,0.2356900390824533,1.5332868218421936,0.7415390014648438,3.319075107574463,62,29.030645161290323,694.3451612903225,28.93104838709677,nan,70.98387096774194,992.2590725806451,101,34.10269969680582,3362.0284352377826,71.53052637729758,57.46765872033571,47.5659378407208,nan,44.66888410629695,574.4783970665932,57.447839706659316,44.53778452385619,2026-08-25T19:43:20.808566+00:00,2026-08-25T19:43:30.895474+00:00,9.996551275253296
10000,3,1,7490,74.9,1787687010.9235256,1787687020.9534116,10.029884949006373,69.76730193200001,6.9767301932,997.0204095901087,0.9549954009413719,0.8839744925498962,0.2345196654334228,1.525965493917465,0.7442499995231628,3.439362049102783,63,28.73968253968254,694.6,28.941666666666666,nan,71.55555555555556,992.3090277777778,100,34.108924756947864,3376.767230063523,72.6381302069733,57.96012573606046,47.99952509542578,nan,45.1613511220217,576.2456314229966,57.62456314229965,44.78753945559244,2026-08-25T19:43:30.923544+00:00,2026-08-25T19:43:40.953384+00:00,9.942104578018188
10000,4,1,7490,74.9,1787687020.9579856,1787687031.0058413,10.047854966003797,70.008352167,7.0008352167000005,995.2372953067385,0.9572968928933143,0.8862890005111694,0.23592693934150535,1.5211800336837769,0.7406619787216187,4.565758228302002,63,28.98888888888889,697.2714285714286,29.05297619047619,nan,72.71428571428571,992.3537326388889,101,34.210363580566934,3365.7477555584283,73.033022134578,57.839327372983355,47.86771354466951,nan,45.04055275894459,576.1663452243805,57.61663452243805,44.756611415994776,2026-08-25T19:43:40.957997+00:00,2026-08-25T19:43:51.005820+00:00,9.961498022079468
10000,5,1,7490,74.9,1787687031.0104978,1787687041.1455884,10.135090112002217,70.36084354399986,7.036084354399986,986.6710497381528,0.9647551966071128,0.8893964886665344,0.24115962161531437,1.5496110618114467,0.7378600239753723,3.392833948135376,68,28.732352941176472,694.25,28.927083333333332,nan,72.73529411764706,992.4251493566177,101,34.23209785493929,3363.5791414784007,73.00032524993243,57.93793663342832,47.9382532672656,nan,45.13916201938956,581.6315300130844,58.163153001308444,45.19147959765952,2026-08-25T19:43:51.010512+00:00,2026-08-25T19:44:01.145569+00:00,10.038872003555298
10000,6,1,7490,74.9,1787687041.1500857,1787687051.2651026,10.115016663999995,70.01427739199994,7.001427739199994,988.6291176949469,0.9632434961080552,0.8926835060119629,0.23355497593656188,1.5213920116424555,0.7441909909248352,4.248942852020264,62,28.888709677419353,692.7887096774194,28.866196236559144,nan,72.24193548387096,992.4402091733871,102,34.01077580950915,3362.3821379544406,73.28782536856016,57.85590085217072,47.84380690713249,nan,45.05712623813196,580.0201848506928,58.00201848506927,45.05603663509106,2026-08-25T19:44:01.150096+00:00,2026-08-25T19:44:11.265083+00:00,10.02525544166565
10000,7,1,7490,74.9,1787687051.269454,1787687061.3450844,10.075629926999682,69.95432984799982,6.995432984799982,992.4937768112129,0.9594484584450722,0.8895250260829926,0.23715367048025754,1.539416497945785,0.7317429780960083,4.230791091918945,65,28.67230769230769,695.0338461538462,28.959743589743592,nan,73.27692307692308,992.4510817307693,101,34.18336591363067,3372.0576265749446,73.52099468440964,58.2288980610065,48.202855260372274,nan,45.430123446967734,581.6568943977356,58.16568943977356,45.27011778676029,2026-08-25T19:44:11.269462+00:00,2026-08-25T19:44:21.345065+00:00,9.989144802093506
10000,8,1,7490,74.9,1787687061.3733792,1787687071.558596,10.185215839999728,70.52256143,7.052256143,981.815226804292,0.9698081927776336,0.8965629935264587,0.24126874585604566,1.556452327966689,0.736503005027771,3.5957319736480713,63,28.895238095238092,691.1873015873016,28.7994708994709,nan,72.57142857142857,992.4778645833334,102,34.01676310027541,3344.3378380141526,73.04633805700543,57.49564947966113,47.468662030449266,nan,44.69687486562237,579.9541961741447,57.99541961741448,44.95959142426507,2026-08-25T19:44:21.373399+00:00,2026-08-25T19:44:31.558577+00:00,10.086923122406006
10000,9,1,7490,74.9,1787687071.5632513,1787687081.6817052,10.118453729999601,70.32253332899995,7.032253332899995,988.2932972605879,0.963012522315979,0.8911675214767456,0.2354955217526688,1.554563307762146,0.7350339889526367,2.6239089965820312,66,29.163636363636368,695.3530303030301,28.97304292929292,nan,71.95454545454545,992.4956202651515,101,34.16655562660887,3363.0355949972763,73.40885058858679,58.025520996253,48.00460547863821,nan,45.22674638221424,581.7754957008361,58.17754957008362,45.22716869679914,2026-08-25T19:44:31.563260+00:00,2026-08-25T19:44:41.681688+00:00,10.026200294494629
10000,10,1,7490,74.9,1787687081.6860805,1787687091.7669418,10.080860728994594,70.46077483499994,7.046077483499993,991.9787872118874,0.9606558458328247,0.8882024884223938,0.23770766428787607,1.5368857085704801,0.7427359819412231,4.200984001159668,63,29.071428571428573,699.4523809523808,29.143849206349202,nan,73.12698412698413,992.5189732142857,101,34.169636178203156,3354.1360061537675,73.69087931013327,57.86777791634461,47.83539348271081,nan,45.069003302305845,577.9340513753891,57.79340513753891,44.89113869894729,2026-08-25T19:44:41.686090+00:00,2026-08-25T19:44:51.766922+00:00,9.987147808074951
10000,11,1,7490,74.9,1787687091.8948545,1787687102.027259,10.132403651005006,70.20813024299991,7.020813024299992,986.932651366305,0.9653186829984188,0.8929044902324677,0.24303500715950443,1.559326022863388,0.7338619828224182,3.723926067352295,63,29.12698412698412,691.7968253968255,28.82486772486773,nan,71.76190476190476,992.5376364087301,102,34.069886247086956,3360.198682545765,73.1888041307121,57.84516733627978,47.83247740803245,nan,45.046392722241016,581.1646550488472,58.11646550488472,45.14823044211706,2026-08-25T19:44:51.894878+00:00,2026-08-25T19:45:02.027238+00:00,10.046900749206543
