sample_size,repetition,batch_size,correct,accuracy_percent,start_epoch_s,end_epoch_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,rapl_samples,cpu_busy_percent_turbostat,cpu_busy_frequency_mean_mhz,cpu_package_temperature_mean_c,power_package_mean_w,power_cores_mean_w,power_dram_mean_w,power_dynamic_mean_w,energy_package_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,started_utc,ended_utc,rapl_coverage_s
1000,1,1,741,74.1,1787686888.1710227,1787686889.1785743,1.0075505439890549,6.913019329999997,6.913019329999997,992.5060394894324,0.9586919775605202,0.8898884952068329,0.2364844291063781,1.5701213419437408,0.7404090166091919,2.077749013900757,7,27.985714285714288,673.2142857142857,28.050595238095237,nan,55.0,871.2578125,11,33.77243414529107,3434.2618405357807,54.69927936889033,54.38409086313936,45.50473050719496,nan,41.5853162491006,54.25371594667435,54.25371594667435,41.35830362190629,2026-08-25T19:41:28.171045+00:00,2026-08-25T19:41:29.178557+00:00,0.9976027011871338
1000,2,1,741,74.1,1787686889.1807349,1787686890.1684475,0.9877118600124959,6.842181679999996,6.842181679999996,1012.441016945315,0.9403590806126595,0.8732289969921112,0.22513343018096166,1.485679966211319,0.7312710285186768,2.3004350662231445,6,27.633333333333336,694.4000000000001,28.933333333333337,nan,53.0,871.2578125,10,34.254764419002505,3473.4078473905056,55.210652218583995,55.89167338124773,47.011784370634174,nan,43.092898767208965,54.79752059459686,54.79752059459686,42.15601911468392,2026-08-25T19:41:29.180741+00:00,2026-08-25T19:41:30.168422+00:00,0.9804236888885498
1000,3,1,741,74.1,1787686890.1727288,1787686891.1347618,0.9620322710106848,6.678207696000001,6.678207696000001,1039.4661698296538,0.9171527598500252,0.8559505045413971,0.2516300029933055,1.4176105082035062,0.7276489734649658,4.628100872039795,5,30.2,684.48,28.52,nan,54.6,871.2578125,11,33.554987087548206,3500.2292965583624,55.73513033400058,56.60657611916079,47.68884899703369,nan,43.80780150512203,53.72836599349976,53.72836599349976,41.415531785402145,2026-08-25T19:41:30.172735+00:00,2026-08-25T19:41:31.134742+00:00,0.9491541385650635
1000,4,1,741,74.1,1787686891.1386142,1787686892.1473002,1.0086857979913475,6.9176124869999995,6.9176124869999995,991.3889954546361,0.9593839724063873,0.8774895071983337,0.24013941813920098,1.5170173346996305,0.7413319945335388,2.2805540561676025,7,27.599999999999994,681.0714285714286,28.37797619047619,nan,55.857142857142854,871.2578125,11,34.2267036618788,3413.380313778789,55.598799916054084,54.438810678167826,45.52879067676873,nan,41.64003606412906,54.54786211729049,54.54786211729049,41.637919932417404,2026-08-25T19:41:31.138623+00:00,2026-08-25T19:41:32.147282+00:00,1.0020031929016113
1000,5,1,741,74.1,1787686892.1514342,1787686893.1556664,1.0042315120081184,6.899912477000001,6.899912477000001,995.7863182368607,0.9555752579569816,0.8854919970035553,0.23526711778800413,1.5392065942287443,0.74310302734375,2.3029720783233643,7,30.271428571428572,686.342857142857,28.597619047619045,nan,56.0,871.2578125,11,34.223317142260434,3452.4560922972773,56.76224568916885,55.53185666171348,46.610348534569475,nan,42.73308204767472,55.15274747371674,55.15274747371674,42.29981469120947,2026-08-25T19:41:32.151448+00:00,2026-08-25T19:41:33.155647+00:00,0.9931731224060059
1000,6,1,741,74.1,1787686893.159629,1787686894.1659997,1.0063699620077386,6.926240617999994,6.926240617999994,993.6703575740373,0.9588394904732704,0.8911040127277374,0.2589194195302591,1.5523615837097169,0.7328240275382996,4.670292854309082,7,29.842857142857138,683.8571428571429,28.49404761904762,nan,57.142857142857146,871.2578125,11,34.072942914000336,3431.698353521704,56.944349277589076,54.86173961343678,45.92907652826528,nan,42.06296499939802,54.67957364559174,54.67957364559174,41.79927132351594,2026-08-25T19:41:33.159637+00:00,2026-08-25T19:41:34.165980+00:00,0.9966795444488525
1000,7,1,741,74.1,1787686894.1698895,1787686895.1686835,0.9987934490054613,6.9421018210000085,6.9421018210000085,1001.208008518418,0.9496441410779953,0.86616051197052,0.24874456416696397,1.5432690918445577,0.722055971622467,2.466952085494995,7,28.485714285714288,694.8857142857142,28.953571428571426,nan,57.57142857142857,871.2578125,11,34.45727687411658,3431.7276612139353,56.90847669376088,55.31847128837756,46.39457659553143,nan,42.519696674338796,54.87483453273773,54.87483453273773,42.091502292938415,2026-08-25T19:41:34.169898+00:00,2026-08-25T19:41:35.168665+00:00,0.9919803142547607
1000,8,1,741,74.1,1787686895.1726077,1787686896.1614366,0.9888285720080603,6.926810474000007,6.926810474000007,1011.297638749711,0.9433999794721604,0.8695184886455536,0.24749112334964746,1.5136001229286191,0.7348759770393372,3.6427080631256104,7,29.428571428571427,695.7285714285715,28.98869047619048,nan,57.57142857142857,871.2578125,11,34.587422708700416,3444.998990961828,57.0,55.627760725512346,46.672549317746785,nan,42.82898611147358,54.3762931394577,54.3762931394577,41.72049911440474,2026-08-25T19:41:35.172615+00:00,2026-08-25T19:41:36.161417+00:00,0.9775028228759766
1000,9,1,741,74.1,1787686896.165339,1787686897.1534853,0.988145686002099,6.8739169600000025,6.8739169600000025,1011.9965245670019,0.9399441776871681,0.8685654997825623,0.24268414294682475,1.5700999200344086,0.7300270199775696,2.2869210243225098,6,29.200000000000003,697.0499999999998,29.043749999999992,nan,59.0,871.2578125,11,34.348724081240455,3412.744213015975,57.489431743652666,54.83270704066408,45.86435080432573,nan,42.03393242662532,53.65941922187805,53.65941922187805,41.012365300902474,2026-08-25T19:41:36.165346+00:00,2026-08-25T19:41:37.153465+00:00,0.978602409362793
1000,10,1,741,74.1,1787686897.1574304,1787686898.122574,0.9651431109959958,6.696092778000008,6.696092778000008,1036.115772476512,0.9193714718222619,0.8624200224876404,0.21391841639096637,1.481547403335571,0.7314079999923706,2.2469139099121094,4,28.3,689.15,28.714583333333334,nan,57.0,871.2578125,10,33.16874987220471,3471.7222525006214,56.83014406851967,55.25884109628091,46.26159395000275,nan,42.46006648224215,52.963762843608855,52.963762843608855,40.61111369567891,2026-08-25T19:41:37.157437+00:00,2026-08-25T19:41:38.122550+00:00,0.9584667682647705
1000,11,1,741,74.1,1787686898.1645184,1787686899.1609528,0.9964336049888516,6.934320488999987,6.934320488999987,1003.5791597084768,0.9505220105648041,0.8659949898719788,0.2818758735090304,1.6400842428207396,0.738756000995636,3.3130059242248535,6,29.0,689.7166666666667,28.738194444444446,nan,57.0,871.2604166666666,10,34.15947719110087,3403.345560541482,57.24579961578641,54.38315425800415,45.388435659960074,nan,41.584379643965384,53.55606899499893,53.55606899499893,40.80293986689249,2026-08-25T19:41:38.164539+00:00,2026-08-25T19:41:39.160932+00:00,0.9847915172576904
1000,12,1,741,74.1,1787686899.164995,1787686900.1667883,1.0017927790031536,6.910739485000022,6.910739485000022,998.2104293016191,0.9507576503753662,0.8802089989185333,0.23242517096740012,1.553981339931488,0.74276202917099,2.2759571075439453,7,28.471428571428568,688.9142857142857,28.704761904761906,nan,57.857142857142854,871.26171875,10,34.29609080138793,3420.8616398493955,58.304295357252165,54.40611484597395,45.396148667061816,nan,41.60734023193519,54.12002998828888,54.12002998828888,41.29830999985598,2026-08-25T19:41:39.165007+00:00,2026-08-25T19:41:40.166769+00:00,0.994741678237915
1000,13,1,741,74.1,1787686900.17095,1787686901.1675837,0.9966332570038503,6.994332569000022,6.994332569000022,1003.3781162453589,0.948623626947403,0.8652575016021729,0.25505055380366526,1.5640189468860626,0.7362350225448608,2.405932903289795,7,29.685714285714287,699.0571428571429,29.127380952380957,nan,58.0,871.26171875,10,34.60725549876071,3384.5809132440168,58.58233892694226,54.103091465737826,45.09556247069087,nan,41.30431685169906,53.390605137348174,53.390605137348174,40.63492070810052,2026-08-25T19:41:40.170962+00:00,2026-08-25T19:41:41.167564+00:00,0.9868309497833252
1000,14,1,741,74.1,1787686901.171741,1787686902.173822,1.0020805859967368,6.902795537999992,6.902795537999992,997.9237338535331,0.9546505869626999,0.8828884959220886,0.23935334416724843,1.5682934403419493,0.7424039840698242,2.5352048873901367,7,28.942857142857143,688.6571428571427,28.694047619047613,nan,58.0,871.26171875,11,34.26459971269157,3412.401766179618,58.60457235513785,54.27514755882836,45.23820190524017,nan,41.476372944789595,53.80408532857895,53.80408532857895,40.97868176330283,2026-08-25T19:41:41.171751+00:00,2026-08-25T19:41:42.173802+00:00,0.9913208484649658
1000,15,1,741,74.1,1787686902.1779037,1787686903.1741726,0.9962682840123307,6.93321930099998,6.93321930099998,1003.7456938533066,0.9482726982831955,0.8870609998703003,0.22044287163321802,1.4841242253780362,0.7481139898300171,2.272991895675659,7,29.185714285714287,690.357142857143,28.76488095238096,nan,58.42857142857143,871.26171875,11,34.56914570111396,3412.7087473128636,58.898508270234224,53.89951753498722,44.83505564949577,nan,41.100742920948456,53.107249484062194,53.107249484062194,40.35623626187322,2026-08-25T19:41:42.177913+00:00,2026-08-25T19:41:43.174151+00:00,0.9853010177612305
