passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.36415843333333336,0.3070905,0.5833202,0.4397421999999999,0.3692885,0.6859625999999999,0.013268945,2260.918256877242
2,30,0.34913353333333336,0.305268,0.49752224999999994,0.4326638,0.3808935,0.6466813,0.013177361,2276.6318688544693
3,30,0.3176266666666666,0.268911,0.5113787999999999,0.38995009999999997,0.32646050000000004,0.6366132499999999,0.011763043,2550.3604807021447
4,30,0.28571983333333334,0.2688565,0.3616231999999998,0.34885076666666665,0.32867349999999995,0.4581708999999997,0.010531098,2848.7058044659734
5,30,0.20633536666666663,0.18196,0.32908764999999995,0.2506429333333334,0.21942899999999999,0.4141406999999999,0.007561389,3967.5250142533337
6,30,0.19950786666666667,0.186039,0.30393364999999994,0.24265279999999997,0.2222855,0.37426965,0.007320905,4097.854022146169
7,30,0.2048519,0.19199850000000002,0.29905209999999993,0.24850276666666665,0.23070000000000002,0.3665662999999999,0.007497049,4001.5744861744934
8,30,0.12900006666666666,0.1101535,0.21403644999999996,0.1575805666666667,0.13284400000000002,0.2696203999999999,0.004755415,6308.597672337746
9,30,0.10800826666666666,0.1032805,0.12800439999999996,0.13101503333333336,0.124137,0.15738879999999994,0.00395404,7587.176659821348
10,30,0.10974466666666667,0.1050595,0.14669769999999988,0.13300263333333334,0.1268225,0.17508034999999986,0.004013846,7474.128304872684
11,30,0.15681906666666665,0.10879,0.3599227999999998,0.1887994666666667,0.130942,0.4266174999999998,0.005693326,5269.327630281491
12,30,0.1204237,0.1050255,0.2139396999999998,0.14613776666666667,0.1276785,0.25664889999999985,0.004411018,6801.15111749714
13,30,0.12060916666666664,0.12017449999999999,0.13395915,0.14617496666666668,0.14567000000000002,0.16776914999999998,0.00440982,6802.998761854225
14,30,0.11003676666666665,0.1086125,0.12229164999999997,0.1334118333333333,0.13081199999999998,0.14955614999999994,0.004025954,7451.649969175008
15,30,0.11453880000000001,0.1121515,0.13082939999999998,0.13830863333333332,0.13663799999999998,0.15895855,0.004172984,7189.100173880369
16,30,0.11890226666666666,0.10959250000000001,0.16286174999999994,0.14394276666666667,0.13289849999999997,0.2092349999999999,0.004342376,6908.6601436632845
17,30,0.11083993333333335,0.1053905,0.14613214999999996,0.1344351,0.12644450000000002,0.17909079999999997,0.004056393,7395.733105741973
18,30,0.10444736666666667,0.100194,0.12583999999999998,0.12588950000000002,0.120318,0.15293104999999996,0.003798332,7898.203737851246
19,30,0.23170616666666666,0.23432150000000002,0.3909678999999999,0.28143999999999997,0.301157,0.45365284999999994,0.008486274,3535.120360242905
20,30,0.26476646666666664,0.251442,0.35038249999999993,0.3264340666666667,0.3040395,0.4170798,0.009849058,3045.976579689144
21,30,0.2990822,0.268502,0.43680614999999995,0.3594125666666666,0.32898150000000004,0.5426918,0.010837072,2768.2754160902505
22,30,0.15250913333333332,0.14034000000000002,0.2181118,0.1867395666666667,0.1685655,0.27826544999999997,0.005634058,5324.758815049472
23,30,0.1389659,0.125699,0.21278565,0.16807376666666665,0.152592,0.26268864999999997,0.005072131,5914.6737337817185
24,30,0.10960273333333334,0.10417950000000001,0.13209414999999997,0.13310286666666668,0.12523,0.16530514999999996,0.004016453,7469.27699639458
25,30,0.10729223333333335,0.103155,0.12372964999999997,0.13031133333333333,0.124121,0.15258434999999995,0.003933052,7627.664215982905
26,30,0.13741873333333335,0.110055,0.17941214999999996,0.1639303,0.1350045,0.22399475,0.004948401,6062.564452638338
27,30,0.10717789999999998,0.1029565,0.12367059999999998,0.13038156666666667,0.12399199999999999,0.15647724999999998,0.003935118,7623.659570056096
28,30,0.1109877,0.106355,0.1334219,0.13446110000000003,0.1290595,0.16527635,0.004057685,7393.378243998733
29,30,0.10671046666666667,0.10316149999999999,0.12450794999999998,0.12949190000000002,0.1241215,0.15325484999999994,0.003911214,7670.2527655096355
30,30,0.1211403666666667,0.11386750000000001,0.16279694999999994,0.14743466666666669,0.1376815,0.20254014999999997,0.00445109,6739.922131432974
31,30,0.11392616666666668,0.110621,0.12687804999999996,0.13851643333333336,0.1345895,0.15805389999999997,0.004178877,7178.962194867186
32,30,0.11964803333333336,0.111463,0.16925699999999994,0.14705769999999999,0.13394650000000002,0.21911424999999995,0.004437175,6761.0585564013145
33,30,0.1902299,0.1323115,0.39806904999999987,0.22956660000000004,0.1627325,0.46469709999999986,0.00692125,4334.477153693336
34,30,0.11099503333333333,0.1062215,0.12854489999999996,0.13479033333333332,0.129159,0.15932339999999995,0.004068176,7374.312222480051
35,30,0.12772113333333335,0.12579800000000002,0.15686205,0.15436536666666664,0.152646,0.1850662,0.004658462,6439.8936816485775
36,30,0.1245066,0.11823449999999999,0.15932149999999998,0.1520822333333333,0.144215,0.19187019999999996,0.004588611,6537.926182890639
37,30,0.12566043333333335,0.1131785,0.18039099999999997,0.15193160000000003,0.136415,0.22853699999999993,0.004581937,6547.449255631406
38,30,0.11250930000000002,0.10979749999999999,0.12825185,0.1355406333333333,0.1319515,0.1553931,0.004089188,7336.419846678607
39,30,0.14148226666666666,0.139689,0.1755676,0.17007849999999997,0.166458,0.21329619999999996,0.005130024,5847.925857656805
