passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.39146173333333323,0.32703000000000004,0.6291696499999998,0.4616827666666667,0.3967265,0.7227104999999997,0.013925564,2154.311308324747
2,30,0.24720089999999997,0.23233150000000002,0.3580948999999998,0.2962329,0.2802795,0.4275809999999999,0.008934415,3357.8023854947414
3,30,0.1700172333333333,0.16648000000000002,0.25439759999999983,0.20413526666666665,0.1988225,0.30326339999999996,0.006157814,4871.858747276225
4,30,0.2616172666666667,0.26556,0.29535895,0.3132438333333332,0.31546799999999997,0.34894084999999997,0.009450777,3174.3421731356057
5,30,0.2023309,0.1771415,0.3466131499999999,0.23971206666666667,0.210193,0.4069754999999998,0.007228593,4150.185243518345
6,30,0.14493246666666668,0.12736799999999998,0.22554824999999995,0.16960873333333332,0.148051,0.26873714999999987,0.005113336,5867.011281871562
7,30,0.12242216666666668,0.12048700000000001,0.16358139999999993,0.1476952,0.1435015,0.19424275,0.004458891,6728.1303804017625
8,30,0.11512630000000003,0.108029,0.15140465,0.14046406666666664,0.1315715,0.18639564999999994,0.004240546,7074.560681572608
9,30,0.11618599999999998,0.11409549999999999,0.13269774999999998,0.14091620000000002,0.138202,0.16087049999999994,0.004253972,7052.232595795177
10,30,0.12214856666666667,0.10632549999999999,0.16045349999999997,0.1480236,0.1283875,0.19723659999999998,0.004467902,6714.560883385535
11,30,0.10719950000000002,0.1016795,0.1297036,0.13032703333333334,0.1239045,0.1580337,0.003934869,7624.141998119887
12,30,0.1071363,0.1033165,0.12308794999999997,0.1299898,0.124413,0.15379839999999997,0.003923616,7646.008172053534
13,30,0.1154548,0.10992199999999999,0.14995889999999998,0.14309693333333331,0.1330705,0.18442504999999995,0.004318532,6946.805071723447
14,30,0.10866800000000001,0.1054825,0.126836,0.13135316666666666,0.1265965,0.15319134999999998,0.003964458,7567.238699464088
15,30,0.11447323333333333,0.1114925,0.13728609999999997,0.1391369666666667,0.13580399999999998,0.16843149999999998,0.004199698,7143.370785232652
16,30,0.10646709999999998,0.1020895,0.12414324999999996,0.12905043333333333,0.1229465,0.15244519999999995,0.003894534,7703.103888680906
17,30,0.11288930000000001,0.110471,0.13173615,0.13654726666666667,0.132785,0.15982115,0.00411998,7281.588745576435
18,30,0.1072913,0.10366249999999999,0.12666699999999997,0.13058183333333334,0.1251005,0.15618089999999996,0.003940338,7613.560055000358
19,30,0.10787676666666665,0.101857,0.14147884999999993,0.1302667,0.1235015,0.16963679999999995,0.003929919,7633.745122991086
20,30,0.11723356666666668,0.1051495,0.17918849999999986,0.1393919,0.126243,0.20949259999999995,0.004204151,7135.804589321364
21,30,0.1695263666666667,0.1351275,0.3247460499999998,0.19600030000000004,0.1706765,0.35548009999999974,0.00590527,5080.208017584294
22,30,0.10779566666666666,0.1046675,0.12477119999999998,0.1311413,0.1267085,0.15546014999999996,0.003956859,7581.771298901477
23,30,0.1084406,0.10504,0.12362199999999997,0.13098703333333334,0.12693949999999998,0.15134729999999996,0.003953503,7588.207217750942
24,30,0.10656713333333331,0.1029185,0.1205045,0.12934853333333335,0.1248885,0.14791919999999997,0.003904282,7683.871195779404
25,30,0.10844393333333334,0.10426099999999999,0.12960889999999997,0.13133889999999998,0.125378,0.156881,0.003963037,7569.952034260594
26,30,0.10609169999999998,0.102187,0.1250459,0.12895853333333335,0.123306,0.15236664999999996,0.003892514,7707.101374587221
27,30,0.11522770000000002,0.1088505,0.1700209,0.13948963333333333,0.13315349999999998,0.21154934999999997,0.004210374,7125.25775619933
28,30,0.10505873333333332,0.102271,0.12517584999999995,0.12743473333333333,0.1230445,0.15374849999999995,0.003847362,7797.550633395038
29,30,0.12226623333333331,0.120035,0.14461859999999996,0.14514186666666667,0.1409455,0.16621414999999995,0.004378481,6851.691260051146
30,30,0.12476556666666666,0.1226685,0.13031859999999998,0.14712093333333334,0.14436300000000002,0.15840915,0.004436942,6761.413604234628
31,30,0.12650373333333334,0.122463,0.16282129999999992,0.14920323333333335,0.1437945,0.19746869999999989,0.004499251,6667.776481018729
32,30,0.11846073333333332,0.1204045,0.14917485,0.140737,0.141337,0.17624714999999996,0.004244517,7067.942006122252
33,30,0.11778166666666665,0.119721,0.148757,0.14052456666666668,0.14028849999999998,0.17467414999999997,0.004238124,7078.60364633031
34,30,0.12381670000000002,0.11856549999999999,0.15100045,0.14751916666666667,0.1424825,0.18224549999999998,0.004448838,6743.333877295599
35,30,0.10475440000000003,0.102634,0.1207365,0.12702683333333334,0.1233905,0.14762414999999998,0.003833105,7826.553146861357
36,30,0.10708429999999998,0.10313800000000001,0.12362909999999998,0.12992276666666666,0.124136,0.15256579999999997,0.003920443,7652.196448207511
37,30,0.11391736666666667,0.10397200000000001,0.16345815,0.13939433333333334,0.12669799999999998,0.20592864999999994,0.004206502,7131.816411831018
38,30,0.10396566666666668,0.100402,0.11804759999999997,0.12607676666666667,0.12094099999999999,0.14758244999999998,0.003804736,7884.909754579556
39,30,0.10403366666666666,0.100175,0.11664629999999998,0.12585640000000003,0.120954,0.14559974999999997,0.003797555,7899.819752445981
40,30,0.11203923333333335,0.1084145,0.1326616,0.1357568333333333,0.1316135,0.1568723,0.004095872,7324.447638988718
41,30,0.11458573333333333,0.1017615,0.17917514999999998,0.13715653333333336,0.1228155,0.21208599999999997,0.004137151,7251.366943096831
42,30,0.11237796666666668,0.10425999999999999,0.15594249999999993,0.13566416666666667,0.12616650000000001,0.1883167999999999,0.004092607,7330.290936803852
43,30,0.1069927,0.103725,0.12157819999999998,0.12984033333333334,0.12537,0.15127639999999998,0.003917864,7657.233635470757
44,30,0.10594746666666667,0.10184399999999999,0.12313204999999999,0.12838976666666665,0.1227805,0.15099685,0.003874132,7743.670065965744
45,30,0.10524596666666668,0.1036435,0.114995,0.12724773333333336,0.1235705,0.1461771,0.003839321,7813.881673347969
46,30,0.10553993333333334,0.10316449999999999,0.12143134999999997,0.1279602,0.123833,0.14954174999999995,0.003862737,7766.513744011047
47,30,0.10478543333333332,0.10179550000000001,0.12465339999999997,0.12680906666666666,0.12332599999999999,0.15297204999999994,0.003826518,7840.02584072517
48,30,0.10656843333333336,0.1042085,0.12243179999999997,0.12882369999999999,0.126383,0.14818349999999994,0.003886821,7718.38991299059
49,30,0.148694,0.121821,0.30765834999999986,0.17910573333333332,0.1453565,0.3530961499999998,0.0054023,5553.19030783185
50,30,0.12343636666666664,0.11196149999999999,0.1885739,0.150458,0.136231,0.24799369999999996,0.004539692,6608.377837086746
51,30,0.10914416666666667,0.1038795,0.1310225,0.1321089,0.12517899999999998,0.1602849,0.003986835,7524.76588572138
52,30,0.1352258333333333,0.1298735,0.16806844999999998,0.1643741,0.1586515,0.20609414999999998,0.004984117,6019.120337664625
53,30,0.19548423333333337,0.19533250000000002,0.21810585,0.23624456666666666,0.2368475,0.2632348,0.007128987,4208.171511604664
54,30,0.13282283333333336,0.12458649999999999,0.18114024999999995,0.16088413333333335,0.14853349999999998,0.22379679999999993,0.004854421,6179.933714030983
55,30,0.10382423333333332,0.10121150000000001,0.11734669999999997,0.1256046,0.12163199999999999,0.14458634999999997,0.003790315,7914.909446840171
56,30,0.10569076666666666,0.101837,0.12239789999999998,0.12829056666666666,0.1225575,0.15050604999999995,0.003871173,7749.589078039137
57,30,0.1058059,0.1015225,0.12066634999999998,0.12809046666666662,0.12294,0.14732874999999995,0.003865057,7761.851895069077
58,30,0.10603136666666667,0.1012055,0.12260669999999999,0.1282806,0.1225135,0.14874054999999997,0.003871538,7748.858464000612
59,30,0.10431873333333333,0.10104750000000001,0.11987414999999996,0.1264189666666667,0.12278049999999999,0.14786849999999996,0.003815103,7863.48363333834
60,30,0.11290696666666668,0.1001475,0.17323029999999998,0.13505836666666668,0.120975,0.19578854999999998,0.004073899,7363.952812772237
61,30,0.10487523333333332,0.10002649999999999,0.12138009999999999,0.12670266666666669,0.1204575,0.14728544999999996,0.00382317,7846.891453950518
62,30,0.10703926666666667,0.10498,0.12206094999999997,0.1294949,0.1266465,0.14982574999999998,0.003907587,7677.372250445096
63,30,0.10866803333333333,0.105059,0.12450329999999998,0.1316761666666667,0.127363,0.1496534,0.00397332,7550.360907251367
64,30,0.11067250000000001,0.101797,0.15611074999999988,0.13595820000000003,0.1226585,0.20543889999999987,0.004103248,7311.281209422389
65,30,0.10472730000000001,0.1003735,0.11938955,0.12690633333333332,0.120918,0.14662674999999997,0.003829559,7833.800184303205
66,30,0.10810346666666666,0.09995899999999999,0.14122339999999992,0.1304284,0.120671,0.18077679999999988,0.003935733,7622.46829243752
67,30,0.10649300000000002,0.1053605,0.12147084999999998,0.1289022,0.12617050000000002,0.14752109999999996,0.003889607,7712.86147932169
68,30,0.10328943333333333,0.09995899999999999,0.11835575,0.12462203333333335,0.1204315,0.14364839999999998,0.003761074,7976.445026074998
69,30,0.10409843333333332,0.099922,0.11770009999999999,0.1260534,0.120515,0.14417324999999998,0.003806949,7880.326213983954
70,30,0.11273476666666667,0.1080355,0.14621749999999994,0.13719176666666666,0.131013,0.18860089999999996,0.004141118,7244.420468095814
71,30,0.10530616666666669,0.1017275,0.12259214999999998,0.1276726,0.122422,0.15229609999999996,0.00385327,7785.595091960855
72,30,0.13034636666666666,0.1095495,0.22109489999999998,0.15873020000000002,0.1323805,0.26033959999999995,0.004790198,6262.789137317497
73,30,0.11314149999999999,0.110379,0.13321535,0.13720823333333332,0.13398549999999998,0.16099735,0.004142042,7242.804394547423
74,30,0.13987993333333332,0.1371955,0.17077745,0.16966386666666666,0.16597499999999998,0.2075754,0.005121307,5857.87963892811
75,30,0.1082015,0.10094800000000001,0.14983429999999992,0.13077070000000002,0.1223755,0.17567294999999997,0.003947996,7598.7918934061745
76,30,0.10610009999999997,0.1031105,0.12322819999999998,0.12935916666666664,0.12409049999999999,0.15366194999999996,0.00390508,7682.301002796357
77,30,0.12739639999999997,0.125358,0.1475105,0.15449303333333336,0.15389550000000002,0.17566429999999997,0.0046626,6434.178355424012
78,30,0.11139503333333334,0.105828,0.13952434999999996,0.13522113333333333,0.12810899999999997,0.16987099999999997,0.00408032,7352.36452042977
79,30,0.10603733333333333,0.1008555,0.12273329999999999,0.12825816666666667,0.1215235,0.15152534999999998,0.003870481,7750.974620467069
80,30,0.10759016666666667,0.10095199999999999,0.1435535,0.13019226666666667,0.122366,0.18209304999999998,0.003929261,7635.023481514718
81,30,0.11263076666666666,0.10298299999999999,0.16079079999999998,0.1372928333333333,0.1250695,0.20291364999999997,0.004142403,7242.173202365872
82,30,0.10686343333333331,0.1025345,0.12274084999999997,0.1297261666666667,0.1242505,0.14995579999999997,0.003914736,7663.352011476635
83,30,0.10863176666666666,0.10212650000000001,0.13406364999999998,0.13151946666666667,0.1234365,0.1653704,0.003968384,7559.752282037222
84,30,0.10328506666666666,0.10016800000000001,0.11774874999999999,0.12503006666666666,0.1212665,0.14608829999999998,0.003772935,7951.369424599152
85,30,0.10390556666666666,0.101258,0.11588964999999998,0.12611696666666666,0.12188650000000001,0.14318874999999998,0.003805434,7883.463489315543
86,30,0.10939663333333334,0.10778599999999999,0.12182894999999999,0.1329531333333333,0.13087500000000002,0.14859404999999998,0.004017188,7467.910389058217
87,30,0.1095017,0.10238749999999999,0.14523824999999999,0.132756,0.12502000000000002,0.17489799999999997,0.004006349,7488.11449027531
88,30,0.10579596666666666,0.1022975,0.11951315,0.12796023333333334,0.1239805,0.14729079999999997,0.003861963,7768.070279285431
89,30,0.10726256666666666,0.103214,0.12781339999999997,0.12952996666666666,0.1241215,0.15305629999999998,0.003908692,7675.201832224181
90,30,0.10257136666666665,0.099741,0.11894625,0.12395803333333334,0.1199515,0.14364464999999998,0.003741649,8017.85522907146
91,30,0.10521243333333334,0.1014365,0.12149895,0.12737763333333332,0.12284600000000001,0.14912509999999998,0.003843849,7804.677030757452
92,30,0.10354956666666666,0.10007350000000001,0.11692779999999998,0.1255213,0.121442,0.14115605,0.00378874,7918.19971811209
93,30,0.1058912,0.10224849999999999,0.12356139999999997,0.1281412,0.123118,0.1516649,0.003866914,7758.124437212723
94,30,0.10520163333333334,0.1020875,0.12035045,0.12707383333333333,0.123934,0.1470194,0.003834515,7823.675223594118
95,30,0.10534289999999999,0.102883,0.12166365,0.1274697,0.1244255,0.14905144999999997,0.003845955,7800.40328084962
96,30,0.1042262,0.1012905,0.12129749999999999,0.12615153333333332,0.12204899999999999,0.14640694999999998,0.003806601,7881.04663451725
97,30,0.1053564,0.10218250000000001,0.12421114999999999,0.1275974,0.1227385,0.15243869999999998,0.003849999,7792.209816158394
98,30,0.10364890000000002,0.100868,0.11514614999999999,0.12540410000000002,0.1212985,0.1420494,0.003783743,7928.6568881660305
99,30,0.10648256666666667,0.10250799999999999,0.12615065,0.12942833333333334,0.1236575,0.15187029999999999,0.003905521,7681.433539852942
100,30,0.10267433333333334,0.1004105,0.1076033,0.1243931,0.1207665,0.13426155,0.003753668,7992.182579812599
101,30,0.10511353333333333,0.102074,0.12308514999999999,0.1270044,0.1230325,0.15133514999999997,0.003832063,7828.681313433521
102,30,0.10529746666666666,0.101986,0.12071824999999999,0.12732493333333333,0.12238650000000001,0.14807179999999998,0.003841917,7808.601799570371
103,30,0.11793059999999998,0.102206,0.20435399999999987,0.14294633333333334,0.12355450000000001,0.2534360999999999,0.004316469,6950.125206505595
104,30,0.11572740000000002,0.10288449999999999,0.21210839999999972,0.14037566666666665,0.1254605,0.2631416999999997,0.004234779,7084.19494854395
105,30,0.11422916666666665,0.1051595,0.1638488,0.13870983333333334,0.1266815,0.21294754999999999,0.00418642,7166.027297786653
106,30,0.10898066666666667,0.102609,0.14452729999999997,0.13259443333333334,0.1248155,0.1845906499999999,0.004001567,7497.063025559737
107,30,0.10362756666666667,0.1007135,0.1118631,0.12588396666666668,0.121443,0.13754755,0.003799125,7896.555127825486
108,30,0.1296964,0.1264995,0.1412271,0.15691629999999998,0.15285700000000002,0.17005004999999998,0.004734582,6336.3566202887605
109,30,0.11413943333333335,0.1037035,0.14773144999999996,0.13866443333333328,0.1250705,0.18207679999999996,0.004184009,7170.156660752881
110,30,0.10826913333333334,0.1058925,0.12693135,0.13138943333333336,0.1283245,0.15281689999999998,0.003964852,7566.48671879808
111,30,0.11310026666666667,0.1043405,0.16278319999999993,0.1372361,0.12592550000000002,0.1999686499999999,0.004141039,7244.558672352518
112,30,0.10506433333333334,0.10101550000000001,0.12629079999999995,0.12749293333333334,0.12219949999999999,0.15632194999999996,0.003847135,7798.010727463425
113,30,0.11651623333333334,0.11566950000000001,0.13097904999999996,0.14125846666666667,0.1398025,0.15825369999999994,0.004262293,7038.464976480968
114,30,0.10513599999999998,0.101431,0.12129679999999998,0.1267537,0.1218265,0.14761209999999997,0.003824687,7843.7791118593495
115,30,0.1041448,0.102519,0.11515509999999998,0.12601643333333332,0.1237415,0.13805764999999998,0.003802284,7889.994540123778
116,30,0.10639789999999999,0.1012605,0.13000389999999998,0.12894656666666665,0.12183250000000001,0.16314319999999996,0.003890406,7711.277434797294
117,30,0.10568709999999999,0.101799,0.12033474999999998,0.12820946666666663,0.12314349999999999,0.14738324999999997,0.003869854,7752.2304459031275
118,30,0.1054790333333333,0.1033775,0.11571984999999999,0.12775203333333332,0.124698,0.14267369999999996,0.003855871,7780.3432739321415
119,30,0.10517246666666667,0.1010925,0.12184859999999999,0.12733093333333334,0.121444,0.14913599999999996,0.003842396,7807.628365217953
120,30,0.10693680000000001,0.10339699999999999,0.13482014999999994,0.1292927,0.1242395,0.1662112999999999,0.003906005,7680.481719813466
121,30,0.10600893333333336,0.103476,0.12617474999999997,0.1281918,0.124207,0.15417345,0.003869416,7753.107962545252
122,30,0.10706206666666666,0.1013565,0.13918749999999994,0.12934233333333334,0.121975,0.16436849999999995,0.003904429,7683.581901476503
123,30,0.10543066666666666,0.10362450000000001,0.12038349999999998,0.12770979999999998,0.12472150000000001,0.14835339999999997,0.003855008,7782.085017722402
124,30,0.10406976666666666,0.1012145,0.11900944999999996,0.12622376666666668,0.122316,0.14793654999999994,0.003809847,7874.331961362228
125,30,0.10533036666666667,0.10252700000000001,0.12073589999999997,0.12719226666666666,0.12351999999999999,0.14814079999999993,0.003838512,7815.528517300454
126,30,0.10281913333333334,0.09998850000000001,0.11830629999999996,0.12441276666666669,0.1210775,0.14516944999999998,0.003754205,7991.03938117391
127,30,0.1054869,0.1013555,0.13173009999999993,0.12770843333333332,0.122545,0.15982109999999994,0.003853786,7784.552645113143
128,30,0.10360903333333332,0.100654,0.11943899999999999,0.12494880000000001,0.121509,0.14310769999999998,0.00377113,7955.175239251895
129,30,0.17921446666666666,0.118205,0.34981119999999993,0.21966013333333334,0.143455,0.4209818499999999,0.006626324,4527.397090754995
130,30,0.23415713333333332,0.225449,0.31650814999999993,0.29517263333333327,0.28729649999999995,0.3833109999999999,0.008906307,3368.3994948748114
131,30,0.11963180000000001,0.1134845,0.13427754999999997,0.14551186666666666,0.137558,0.17481504999999994,0.004390761,6832.528575342634
132,30,0.15294853333333336,0.1460265,0.19420564999999998,0.18503229999999998,0.1760565,0.23687759999999994,0.005582223,5374.203072861833
133,30,0.11610649999999999,0.1063125,0.1439788,0.14042473333333333,0.13024550000000001,0.17791044999999997,0.004237016,7080.454735124909
134,30,0.10581753333333335,0.102449,0.12226729999999997,0.1283614333333333,0.12353800000000001,0.15269709999999995,0.003872945,7746.043385589002
135,30,0.10599606666666667,0.103013,0.12436704999999998,0.12811693333333332,0.123107,0.15009044999999996,0.003865753,7760.454431516964
136,30,0.10067490000000003,0.0984195,0.11220789999999999,0.12185729999999999,0.1183535,0.13823369999999996,0.003677108,8158.585497080858
137,30,0.10569066666666667,0.10116,0.12400234999999996,0.12797626666666664,0.12141450000000001,0.15263644999999995,0.003867725,7756.497682746318
138,30,0.1145673,0.1055555,0.16111429999999996,0.13907606666666664,0.1274495,0.20303079999999993,0.004196284,7149.182467154273
139,30,0.10553573333333333,0.10219149999999999,0.12005679999999998,0.1281271333333333,0.12287100000000001,0.14882759999999995,0.003866557,7758.840746431515
140,30,0.1051136,0.1017695,0.11921649999999996,0.12705376666666665,0.1222415,0.14631034999999995,0.00383349,7825.767120822018
