passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
0,30,0.1849496666666667,0.5068093333333333,0.7184443333333334,22.41585,1338.338720146682
1,30,0.17831400000000003,0.4914306666666667,0.7000379999999999,21.80216,1376.0104503407001
2,30,0.17681733333333333,0.492662,0.6998193333333335,21.80905,1375.5757357610717
3,30,0.18802866666666668,0.506108,0.7162266666666667,22.29949,1345.3222472800946
4,30,0.18160000000000004,0.4947800000000001,0.704644,21.95094,1366.68406911048
5,30,0.17735600000000004,0.49040133333333336,0.6985823333333333,21.77651,1377.63121822551
6,30,0.17709566666666668,0.49094133333333334,0.6998006666666666,21.81627,1375.1204949333687
7,30,0.17732433333333336,0.4903253333333334,0.6983433333333334,21.75364,1379.0795471470522
8,30,0.186837,0.512309,0.7241023333333333,22.56438,1329.529107380748
9,30,0.177818,0.4889533333333333,0.6976793333333333,21.74387,1379.6991979808563
10,30,0.178233,0.4893876666666666,0.6974233333333332,21.74974,1379.3268333322605
11,30,0.17774666666666666,0.4946206666666667,0.7019286666666666,21.8648,1372.0683472979401
12,30,0.18425166666666665,0.5038509999999999,0.715336,22.29795,1345.4151614834548
13,30,0.18146933333333332,0.49241300000000005,0.7001153333333332,21.81659,1375.1003250278802
14,30,0.17941899999999997,0.4884953333333334,0.6992573333333332,21.78868,1376.8617465583045
15,30,0.17886333333333332,0.48883733333333335,0.6970949999999999,21.72333,1381.0037411391347
16,30,0.17704833333333334,0.487648,0.7010516666666665,21.8435,1373.4062764666835
17,30,0.18881199999999998,0.5079743333333333,0.7185646666666669,22.38282,1340.313687015309
18,30,0.178611,0.48973966666666663,0.6959079999999999,21.71648,1381.439349286809
19,30,0.1787826666666667,0.49006500000000003,0.6958996666666668,21.70613,1382.0980524856343
20,30,0.17821933333333329,0.48906433333333343,0.6960430000000001,21.6935,1382.902712794155
21,30,0.18528,0.5044356666666666,0.7148933333333332,22.27314,1346.9138163725456
22,30,0.17836,0.4879023333333334,0.6951843333333334,21.70235,1382.3387789801566
23,30,0.17881066666666667,0.48851933333333336,0.695507,21.69194,1383.0021657813916
