passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.7049892666666666,0.6025564999999999,1.2965197999999996,0.8692445,0.702042,1.7433762499999998,0.026164027,1146.6124843855268
2,30,0.32691086666666663,0.29042250000000003,0.5149075999999999,0.4174815333333333,0.36669399999999996,0.6974620999999999,0.012579422,2384.8472529182977
3,30,0.16809496666666665,0.15868100000000002,0.21359869999999992,0.27018186666666666,0.25811,0.3118661,0.008135861,3687.378631468753
4,30,0.15319880000000002,0.1489455,0.17560439999999997,0.24853039999999998,0.2473175,0.27223555,0.00748348,4008.830116469878
5,30,0.15513676666666665,0.14908100000000002,0.17319515,0.25230459999999993,0.2466815,0.27825315,0.00759609,3949.4002835669403
6,30,0.15320843333333334,0.150723,0.16971579999999997,0.2497882,0.24697950000000002,0.26803489999999996,0.007520899,3988.8848394320944
7,30,0.15732746666666667,0.1515605,0.19407549999999993,0.2532457666666667,0.25004,0.2810437499999999,0.00762546,3934.188888276904
8,30,0.15271716666666665,0.1487985,0.17360454999999997,0.2498282,0.246795,0.2665512,0.007523203,3987.6632333329303
9,30,0.1533992333333333,0.14927,0.17087755,0.25088143333333335,0.246088,0.2777763,0.007555094,3970.8308063407285
10,30,0.15114700000000003,0.148183,0.16640049999999998,0.2478913,0.24527,0.26313179999999997,0.007465649,4018.4048299082906
11,30,0.16132599999999997,0.15383750000000002,0.19286749999999991,0.2585828,0.2538935,0.2740255,0.007788269,3851.9470757879576
12,30,0.1658396666666667,0.154312,0.2235718,0.26737343333333335,0.25284850000000003,0.32403214999999996,0.008051227,3726.1401274613177
13,30,0.24163880000000001,0.2418025,0.26366145,0.3092451333333333,0.308493,0.34516189999999997,0.009323052,3217.830384299047
14,30,0.20634423333333332,0.197542,0.33084489999999994,0.2940285333333333,0.2707775,0.41545645,0.008858427,3386.60577097943
15,30,0.25632743333333335,0.25374399999999997,0.30124139999999994,0.32198593333333336,0.316071,0.3917487999999999,0.009706331,3090.7662225819413
16,30,0.19953363333333335,0.18537599999999999,0.2793047999999999,0.2704351666666667,0.264936,0.3607621499999999,0.008148121,3681.8304490078144
