received_perf_counter_ns,seconds_since_first_sample,timestamp,index,name,uuid,pci.bus_id,driver_version,pstate,temperature.gpu,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw.instant,power.draw.average,power.limit,clocks.current.sm,clocks.current.memory,fan.speed
100858217988403,3.700823972,2026/09/03 17:32:18.040,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.13,28.11,120.0,1755.0,6801.0,31.0
100858320659993,3.803495562,2026/09/03 17:32:18.143,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.13,28.11,120.0,1755.0,6801.0,31.0
100858423393421,3.90622899,2026/09/03 17:32:18.245,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.22,28.14,120.0,1755.0,6801.0,31.0
100858525820183,4.008655752,2026/09/03 17:32:18.348,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.22,28.14,120.0,1755.0,6801.0,31.0
100858628694522,4.111530091,2026/09/03 17:32:18.451,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.22,28.14,120.0,1755.0,6801.0,31.0
100858731311481,4.21414705,2026/09/03 17:32:18.553,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.22,28.14,120.0,1755.0,6801.0,31.0
100858834092854,4.316928423,2026/09/03 17:32:18.656,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.22,28.14,120.0,1755.0,6801.0,31.0
100858936692971,4.41952854,2026/09/03 17:32:18.759,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.19,28.15,120.0,1755.0,6801.0,31.0
100859039107226,4.521942795,2026/09/03 17:32:18.861,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.19,28.15,120.0,1755.0,6801.0,31.0
100859141032872,4.623868441,2026/09/03 17:32:18.964,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.19,28.15,120.0,1755.0,6801.0,31.0
100859243506177,4.726341746,2026/09/03 17:32:19.066,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.19,28.15,120.0,1755.0,6801.0,31.0
100859345319404,4.828154973,2026/09/03 17:32:19.168,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.19,28.15,120.0,1755.0,6801.0,31.0
100859447531734,4.930367303,2026/09/03 17:32:19.270,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.2,28.16,120.0,1755.0,6801.0,31.0
100859549520526,5.032356095,2026/09/03 17:32:19.372,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.2,28.16,120.0,1755.0,6801.0,31.0
100859650964813,5.133800382,2026/09/03 17:32:19.474,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.2,28.16,120.0,1755.0,6801.0,31.0
100859752153983,5.234989552,2026/09/03 17:32:19.575,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.2,28.16,120.0,1755.0,6801.0,31.0
100859853356989,5.336192558,2026/09/03 17:32:19.677,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,0.0,0.0,700.0,8192.0,28.2,28.16,120.0,1755.0,6801.0,31.0
100859954831064,5.437666633,2026/09/03 17:32:19.778,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,9.0,0.0,700.0,8192.0,28.24,28.21,120.0,1755.0,6801.0,31.0
100860055973322,5.538808891,2026/09/03 17:32:19.879,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,9.0,0.0,700.0,8192.0,28.24,28.21,120.0,1755.0,6801.0,31.0
100860157197078,5.640032647,2026/09/03 17:32:19.981,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,9.0,0.0,700.0,8192.0,28.24,28.21,120.0,1755.0,6801.0,31.0
100860258175575,5.741011144,2026/09/03 17:32:20.082,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,9.0,0.0,700.0,8192.0,28.24,28.21,120.0,1755.0,6801.0,31.0
100860359374940,5.842210509,2026/09/03 17:32:20.183,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,47.0,9.0,0.0,700.0,8192.0,28.24,28.21,120.0,1755.0,6801.0,31.0
100860460567853,5.943403422,2026/09/03 17:32:20.284,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,0.0,700.0,8192.0,28.51,28.3,120.0,1755.0,6801.0,31.0
100860561768849,6.044604418,2026/09/03 17:32:20.385,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,0.0,700.0,8192.0,28.51,28.3,120.0,1755.0,6801.0,31.0
100860663166782,6.146002351,2026/09/03 17:32:20.486,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,0.0,700.0,8192.0,28.51,28.3,120.0,1755.0,6801.0,31.0
100860764198245,6.247033814,2026/09/03 17:32:20.588,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,0.0,700.0,8192.0,28.51,28.3,120.0,1755.0,6801.0,31.0
100860865312356,6.348147925,2026/09/03 17:32:20.689,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,0.0,700.0,8192.0,28.51,28.3,120.0,1755.0,6801.0,31.0
100860966708950,6.449544519,2026/09/03 17:32:20.790,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.33,28.38,120.0,1755.0,6801.0,31.0
100861067886453,6.550722022,2026/09/03 17:32:20.891,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.33,28.38,120.0,1755.0,6801.0,31.0
100861169144539,6.651980108,2026/09/03 17:32:20.993,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.33,28.38,120.0,1755.0,6801.0,31.0
100861270644744,6.753480313,2026/09/03 17:32:21.094,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.33,28.38,120.0,1755.0,6801.0,31.0
100861372119594,6.854955163,2026/09/03 17:32:21.195,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.39,28.43,120.0,1755.0,6801.0,31.0
100861473271812,6.956107381,2026/09/03 17:32:21.297,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.39,28.43,120.0,1755.0,6801.0,31.0
100861574690637,7.057526206,2026/09/03 17:32:21.398,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.39,28.43,120.0,1755.0,6801.0,31.0
100861675927839,7.158763408,2026/09/03 17:32:21.499,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.39,28.43,120.0,1755.0,6801.0,31.0
100861777341568,7.260177137,2026/09/03 17:32:21.601,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,10.0,0.0,700.0,8192.0,28.39,28.43,120.0,1755.0,6801.0,31.0
100861878423856,7.361259425,2026/09/03 17:32:21.702,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.42,28.42,120.0,1755.0,6801.0,31.0
100861979804915,7.462640484,2026/09/03 17:32:21.803,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.42,28.42,120.0,1755.0,6801.0,31.0
100862080972797,7.563808366,2026/09/03 17:32:21.904,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.42,28.42,120.0,1755.0,6801.0,31.0
100862182162053,7.664997622,2026/09/03 17:32:22.006,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.42,28.42,120.0,1755.0,6801.0,31.0
100862283673324,7.766508893,2026/09/03 17:32:22.107,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.42,28.42,120.0,1755.0,6801.0,31.0
100862384594516,7.867430085,2026/09/03 17:32:22.208,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.4,28.43,120.0,1755.0,6801.0,31.0
100862486292048,7.969127617,2026/09/03 17:32:22.309,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.4,28.43,120.0,1755.0,6801.0,31.0
100862587615264,8.070450833,2026/09/03 17:32:22.411,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.4,28.43,120.0,1755.0,6801.0,31.0
100862688531799,8.171367368,2026/09/03 17:32:22.512,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.4,28.43,120.0,1755.0,6801.0,31.0
100862789824824,8.272660393,2026/09/03 17:32:22.613,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,9.0,1.0,700.0,8192.0,28.4,28.43,120.0,1755.0,6801.0,31.0
100862891402659,8.374238228,2026/09/03 17:32:22.714,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.47,28.42,120.0,1755.0,6801.0,31.0
100862992451504,8.475287073,2026/09/03 17:32:22.816,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.47,28.42,120.0,1755.0,6801.0,31.0
100863093686459,8.576522028,2026/09/03 17:32:22.917,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.47,28.42,120.0,1755.0,6801.0,31.0
100863194911530,8.677747099,2026/09/03 17:32:23.018,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.47,28.42,120.0,1755.0,6801.0,31.0
100863295998755,8.778834324,2026/09/03 17:32:23.120,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.47,28.42,120.0,1755.0,6801.0,31.0
100863397390668,8.880226237,2026/09/03 17:32:23.221,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.43,28.36,120.0,1755.0,6801.0,31.0
100863498764569,8.981600138,2026/09/03 17:32:23.322,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.43,28.36,120.0,1755.0,6801.0,31.0
100863599985607,9.082821176,2026/09/03 17:32:23.423,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.43,28.36,120.0,1755.0,6801.0,31.0
100863701548738,9.184384307,2026/09/03 17:32:23.525,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.43,28.36,120.0,1755.0,6801.0,31.0
100863802649307,9.285484876,2026/09/03 17:32:23.626,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,11.0,1.0,700.0,8192.0,28.43,28.36,120.0,1755.0,6801.0,31.0
100863904308517,9.387144086,2026/09/03 17:32:23.727,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,12.0,1.0,700.0,8192.0,28.62,28.41,120.0,1755.0,6801.0,31.0
100864005329111,9.48816468,2026/09/03 17:32:23.829,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,48.0,12.0,1.0,700.0,8192.0,28.62,28.41,120.0,1755.0,6801.0,31.0
