passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
859,30,0.10983166666666665,0.10470650000000001,0.13350549999999997,0.13319133333333336,0.1260155,0.16444339999999996,0.004018506,7465.4610444777245
860,30,0.12560926666666666,0.1207355,0.1631432999999999,0.1535774,0.147813,0.2006078499999999,0.004634342,6473.410896304157
861,30,0.11577103333333334,0.112202,0.1408189,0.14004773333333334,0.1339035,0.17454149999999996,0.004224968,7100.645496013224
862,30,0.12063726666666666,0.1177435,0.13802694999999998,0.14593260000000002,0.1406015,0.17174824999999996,0.004402911,6813.673953436715
863,30,0.10487016666666665,0.1005695,0.12366239999999998,0.12695473333333332,0.121605,0.15152364999999995,0.003831325,7830.189294826202
864,30,0.11078696666666668,0.107893,0.13209254999999998,0.13425863333333335,0.13076949999999998,0.15939445,0.004051689,7404.319531928537
865,30,0.10890036666666666,0.104836,0.13626364999999996,0.13176756666666664,0.125333,0.16830119999999996,0.00397591,7545.442427016708
866,30,0.10422780000000002,0.1032055,0.11288064999999999,0.1261961666666667,0.12441150000000001,0.13884849999999999,0.003809271,7875.5226393711555
867,30,0.11107896666666668,0.1084145,0.12275809999999998,0.1348174666666667,0.13148100000000001,0.15243064999999997,0.004068903,7372.994637621001
868,30,0.10638453333333332,0.103404,0.1167992,0.12954743333333332,0.12492,0.14379164999999997,0.003910336,7671.974991407387
869,30,0.10720099999999998,0.1031375,0.13030629999999996,0.1299842333333333,0.123377,0.16042384999999995,0.003923431,7646.368701271923
870,30,0.11830586666666669,0.1160615,0.14677169999999992,0.14271829999999996,0.139857,0.17341049999999997,0.004308911,6962.316000492931
871,30,0.10698469999999999,0.1026445,0.12869794999999995,0.12957893333333334,0.1245355,0.16089384999999995,0.003914363,7664.082252974495
872,30,0.10641919999999999,0.102301,0.12311209999999997,0.12877333333333332,0.12260599999999999,0.15145154999999996,0.003884874,7722.258173624164
873,30,0.10830849999999999,0.1026485,0.13071859999999996,0.13143796666666668,0.12443850000000001,0.16060054999999995,0.00396552,7565.212128548084
874,30,0.10508083333333332,0.10142200000000001,0.12122644999999999,0.12673476666666667,0.12190100000000001,0.14731074999999996,0.003823909,7845.374981465302
875,30,0.10694029999999999,0.1046015,0.12368855,0.12872003333333334,0.12492800000000001,0.15091785,0.003883703,7724.586560815798
876,30,0.10913836666666667,0.102356,0.14140769999999994,0.13210433333333332,0.122737,0.17459884999999992,0.003986509,7525.3812295419375
877,30,0.10526006666666664,0.100886,0.12726929999999995,0.12761806666666667,0.1213695,0.15781549999999994,0.003850476,7791.244511068242
878,30,0.11183873333333333,0.1088275,0.12889325,0.13553263333333335,0.131376,0.15955915,0.004088398,7337.837461029968
879,30,0.10407469999999999,0.10187299999999999,0.11620824999999996,0.12562283333333332,0.12275349999999999,0.14293519999999996,0.003790093,7915.37305285121
880,30,0.10574643333333333,0.1025725,0.12099584999999996,0.12815413333333334,0.123569,0.14932624999999997,0.003866126,7759.705710574358
881,30,0.11804550000000001,0.1057265,0.18597789999999997,0.14072560000000003,0.128335,0.21002754999999998,0.004243892,7068.982905314273
882,30,0.10555126666666668,0.101859,0.12696459999999998,0.12817676666666666,0.1236765,0.15477155,0.003867144,7757.6630195306925
883,30,0.1066228,0.1029555,0.11986714999999999,0.1297033,0.1240455,0.14832335,0.003912982,7666.7871204109815
884,30,0.11978146666666666,0.11615600000000001,0.1332005,0.14638699999999996,0.1409165,0.16827755,0.004416167,6793.221361420435
885,30,0.11272013333333332,0.1082525,0.14219644999999992,0.13731123333333334,0.1301465,0.16823344999999995,0.004141797,7243.232828649014
886,30,0.10712533333333334,0.106634,0.11713114999999999,0.1302923666666667,0.1301045,0.14396604999999998,0.003933007,7627.751488873527
887,30,0.10462326666666666,0.10123099999999999,0.12253979999999998,0.12697266666666668,0.12224750000000001,0.15159409999999995,0.003830697,7831.472966930039
888,30,0.10693056666666667,0.10173750000000001,0.12183244999999997,0.1294859,0.1225405,0.15026369999999997,0.003909708,7673.207308576498
889,30,0.10552616666666666,0.101831,0.12220054999999996,0.12769266666666665,0.1222085,0.15068689999999996,0.003852383,7787.387702624584
890,30,0.1073939,0.103662,0.12178229999999998,0.1306454,0.124504,0.15164984999999995,0.003941016,7612.250242069557
891,30,0.10638420000000001,0.1027805,0.13505174999999994,0.128555,0.123361,0.16272684999999995,0.003878438,7735.072727732144
892,30,0.1065637,0.102257,0.12307859999999998,0.1290128,0.12277199999999999,0.15056234999999996,0.003891794,7708.527224205598
893,30,0.10514176666666666,0.1019285,0.12118494999999997,0.12753843333333334,0.123142,0.14937444999999996,0.003848297,7795.656104505448
894,30,0.10905433333333335,0.1076975,0.119888,0.13190553333333332,0.129226,0.14495555,0.003978892,7539.787458418072
895,30,0.10627016666666665,0.102767,0.12070914999999997,0.12852919999999998,0.1232385,0.1475174,0.00387773,7736.485005402646
896,30,0.10221306666666667,0.099657,0.1119849,0.12374856666666667,0.1198255,0.13769925,0.003733468,8035.424436475684
897,30,0.10629923333333333,0.1029865,0.11992124999999998,0.12889136666666667,0.12394150000000001,0.14765699999999995,0.003888756,7714.549331457155
898,30,0.10399673333333334,0.10158400000000001,0.11722104999999998,0.12594166666666667,0.123004,0.14304059999999996,0.003799548,7895.676011988795
899,30,0.10488413333333332,0.101655,0.12089599999999996,0.12683460000000002,0.1223905,0.14873894999999995,0.003827599,7837.811641188118
900,30,0.10370446666666668,0.1003555,0.11587,0.12576366666666666,0.12082599999999999,0.14122034999999997,0.003794505,7906.169579431309
901,30,0.10616679999999999,0.101881,0.12128289999999999,0.12808493333333335,0.122,0.14953644999999996,0.003864628,7762.7135134351865
902,30,0.1086852,0.1066195,0.12436455,0.13148586666666667,0.1277145,0.15115904999999996,0.003966497,7563.348718024998
903,30,0.10426576666666663,0.1016155,0.11702334999999998,0.12575773333333334,0.1227535,0.14196614999999999,0.003794135,7906.9405806593595
904,30,0.10521960000000001,0.10093150000000001,0.12256655,0.12806676666666666,0.12268799999999999,0.15054214999999996,0.003865115,7761.735420550229
905,30,0.10440740000000001,0.1008725,0.12187869999999999,0.12643806666666668,0.122683,0.1493834,0.003819139,7855.173639922506
906,30,0.10454726666666665,0.10025600000000001,0.12352304999999998,0.12668046666666666,0.1206995,0.15129539999999997,0.003823111,7847.01255077344
907,30,0.10451143333333333,0.102244,0.12250855,0.1267087666666667,0.122941,0.15035254999999997,0.003825155,7842.819441303686
908,30,0.11104236666666666,0.1090695,0.1239581,0.134774,0.132303,0.1530288,0.004067708,7375.160655582948
909,30,0.11070456666666666,0.103398,0.14470959999999997,0.13348116666666668,0.1250775,0.17165819999999996,0.004028238,7447.424903890982
910,30,0.1280555,0.101161,0.25844909999999977,0.1520423,0.122089,0.2984629499999998,0.00459389,6530.413222780694
911,30,0.11082340000000003,0.1004035,0.16525104999999995,0.13291016666666666,0.1214655,0.1931520999999999,0.004010571,7480.231617891816
912,30,0.1039698,0.1017595,0.11563789999999996,0.1260491,0.122082,0.14266824999999994,0.003804101,7886.225944053536
913,30,0.10791646666666667,0.1053375,0.12152659999999998,0.13072116666666667,0.1264535,0.15212214999999998,0.0039448,7604.948286351652
914,30,0.10400203333333334,0.10068250000000001,0.11686239999999998,0.1259724,0.12187200000000001,0.14308739999999998,0.00380142,7891.787805609483
915,30,0.10505803333333331,0.1003925,0.12021394999999996,0.12742030000000001,0.12098300000000001,0.14765434999999996,0.003854097,7783.924483478231
916,30,0.1072085,0.10510449999999999,0.11980969999999998,0.12964036666666667,0.1263075,0.14799844999999995,0.003911077,7670.521444604645
917,30,0.11161770000000001,0.107008,0.13526569999999996,0.13727873333333335,0.1321525,0.17261324999999994,0.004140637,7245.262021278369
918,30,0.12650789999999998,0.11452599999999999,0.19473424999999991,0.15347336666666667,0.139191,0.23201684999999997,0.004629417,6480.297627109418
919,30,0.11051959999999997,0.106931,0.12732129999999997,0.13415243333333335,0.1295085,0.15600454999999996,0.004047511,7411.96256168297
920,30,0.10835969999999999,0.1041485,0.12679704999999997,0.1321115333333333,0.1262635,0.16153634999999994,0.003985764,7526.78783791514
921,30,0.11515066666666667,0.1131685,0.13497625,0.13892363333333335,0.1355445,0.15993685,0.004191285,7157.709389841062
922,30,0.10571016666666666,0.10247300000000001,0.12425615,0.12805373333333334,0.12393599999999999,0.15192704999999998,0.003867194,7757.562718601653
923,30,0.10672703333333335,0.10249649999999999,0.12256739999999997,0.1301208,0.123975,0.15225609999999995,0.003925769,7641.814890280096
924,30,0.11003736666666668,0.1034455,0.14682684999999995,0.13427856666666665,0.1260525,0.17874274999999995,0.004051314,7405.004894708235
925,30,0.13337890000000002,0.1198805,0.21609689999999981,0.16260403333333331,0.14381300000000002,0.2611185499999998,0.004906588,6114.228461815012
926,30,0.10888106666666665,0.10569,0.12856679999999993,0.13196880000000002,0.1281225,0.15712779999999993,0.003984754,7528.695623368469
927,30,0.10875796666666666,0.102245,0.12701324999999997,0.13177416666666666,0.12320249999999999,0.15668274999999995,0.003975212,7546.767317063845
928,30,0.11205606666666663,0.10510749999999999,0.13773909999999995,0.1369465,0.12760749999999998,0.17360734999999994,0.004131782,7260.789654439659
929,30,0.11481126666666666,0.1069195,0.14625709999999997,0.13933633333333334,0.129933,0.1756712,0.004203801,7136.398702031804
930,30,0.11582963333333332,0.1128245,0.14913954999999993,0.14031359999999998,0.13586399999999998,0.1838764999999999,0.004232992,7087.185612446233
931,30,0.1104797,0.1080435,0.122649,0.1344387,0.13146249999999998,0.15244989999999997,0.004055645,7397.097132515297
932,30,0.11677973333333332,0.11508650000000001,0.1333296,0.14221006666666666,0.139068,0.1598521,0.004293092,6987.97044181676
933,30,0.12329966666666665,0.1180765,0.15244785,0.1495106333333333,0.142942,0.18668295,0.004509446,6652.701906176501
934,30,0.11268140000000001,0.10982349999999999,0.12966545,0.13649163333333333,0.134255,0.15525595,0.004119827,7281.859165445539
935,30,0.10759663333333333,0.1041965,0.12316514999999997,0.1317656,0.1270555,0.15235704999999997,0.003979617,7538.413872490744
936,30,0.11228453333333335,0.109088,0.13025145,0.13717273333333332,0.13359100000000002,0.1607663,0.004138012,7249.858144442307
937,30,0.11441783333333334,0.106368,0.14671599999999993,0.1396789333333333,0.1292625,0.1821263499999999,0.004213149,7120.564689262117
938,30,0.11554296666666666,0.1082845,0.1531155499999999,0.14074419999999999,0.131822,0.18151334999999993,0.00424569,7065.989273828282
939,30,0.11154463333333334,0.109472,0.1270598,0.13524423333333332,0.1320045,0.15555424999999998,0.004083668,7346.3366757532685
940,30,0.11786216666666664,0.11195150000000001,0.14111409999999996,0.14289929999999998,0.1363255,0.16949745,0.004312017,6957.300956837601
941,30,0.10734930000000002,0.103743,0.12638855,0.1308199,0.125361,0.15568269999999995,0.003947842,7599.08831204491
942,30,0.11116316666666667,0.10757349999999999,0.12530974999999997,0.13520293333333333,0.1311725,0.15550664999999994,0.004078419,7355.791545694546
943,30,0.1057227,0.103208,0.11820794999999999,0.12843590000000002,0.124626,0.14592575,0.003875107,7741.72171245852
944,30,0.11834193333333333,0.11179900000000001,0.16024539999999995,0.14385069999999997,0.135556,0.19549469999999994,0.004339483,6913.2659351355915
945,30,0.10668893333333333,0.10279450000000001,0.12099154999999996,0.1292762,0.124494,0.14868399999999996,0.003900591,7691.14218845298
946,30,0.10996683333333333,0.1046485,0.12822494999999998,0.13365549999999998,0.12651099999999998,0.15748824999999997,0.004032063,7440.359934852208
947,30,0.10953956666666667,0.1038135,0.1299616,0.13312353333333332,0.126367,0.15837094999999998,0.004017355,7467.5999507138395
948,30,0.11808273333333334,0.115263,0.14136154999999997,0.14428733333333332,0.138043,0.17707104999999998,0.004353493,6891.0183156375815
949,30,0.11254583333333333,0.108208,0.1290153,0.13674203333333332,0.132437,0.15900214999999998,0.0041264,7270.259790616518
950,30,0.11197196666666667,0.1072945,0.1325077,0.13618603333333335,0.12977,0.16221939999999999,0.004109914,7299.422810306979
951,30,0.10987416666666668,0.10703950000000001,0.12513244999999998,0.1341133,0.129912,0.15583679999999994,0.004048079,7410.922563517165
952,30,0.11778000000000001,0.11105000000000001,0.14911979999999997,0.14234316666666666,0.136851,0.17595529999999998,0.004295354,6984.290468259425
953,30,0.11913970000000002,0.11096500000000001,0.16908009999999996,0.14658836666666666,0.1344515,0.2112286,0.004424499,6780.428699384947
954,30,0.11799663333333332,0.10971600000000001,0.16086674999999998,0.14435013333333335,0.1336225,0.19706089999999998,0.004355617,6887.65793686635
955,30,0.1310817333333333,0.12623499999999999,0.18531259999999997,0.15836256666666668,0.15326,0.22772659999999992,0.00477747,6279.474282413076
956,30,0.11629483333333335,0.107398,0.17116829999999994,0.1410622,0.1286265,0.20717319999999992,0.004259372,7043.291827997179
957,30,0.11303483333333332,0.108709,0.13409959999999996,0.13812746666666667,0.13229200000000002,0.17093854999999997,0.004168281,7197.211512371647
958,30,0.10796420000000001,0.1044155,0.12449504999999998,0.1320017666666667,0.12674249999999998,0.15390744999999997,0.003983512,7531.042959077317
959,30,0.11685496666666667,0.1106635,0.151246,0.14135983333333335,0.134396,0.18447184999999997,0.004264326,7035.109417056764
960,30,0.11107793333333334,0.1053925,0.13657279999999997,0.13481773333333333,0.12736,0.16898979999999994,0.004067126,7376.216030681125
961,30,0.10963063333333332,0.105896,0.13192669999999998,0.13382033333333335,0.128997,0.16639529999999997,0.004037043,7431.18168421788
962,30,0.11264473333333333,0.10974400000000001,0.13513864999999997,0.13690833333333333,0.13415349999999998,0.16707994999999995,0.004130871,7262.390909810545
963,30,0.10720163333333334,0.104211,0.12361269999999998,0.1304368,0.1258915,0.15164324999999995,0.003935139,7623.618886143539
964,30,0.10638893333333334,0.1025445,0.12340429999999997,0.12943483333333333,0.1251195,0.15180099999999996,0.003905588,7681.3017655728145
965,30,0.10815973333333333,0.105823,0.12473939999999999,0.1313206666666667,0.1293745,0.1531006,0.003963098,7569.835517567318
966,30,0.10792869999999999,0.10359399999999999,0.12568424999999997,0.1312048333333333,0.125366,0.15510849999999995,0.003958151,7579.296494752221
967,30,0.10907179999999998,0.106055,0.12406974999999998,0.13275646666666666,0.1276585,0.15372944999999996,0.004005246,7490.176633345368
968,30,0.10582823333333333,0.1034535,0.11717494999999997,0.1288025,0.125286,0.14376959999999997,0.003886255,7719.514030860044
969,30,0.10968446666666667,0.106437,0.1268146,0.1328605,0.12783450000000002,0.15506839999999997,0.004007878,7485.25778479285
970,30,0.11210170000000001,0.10716,0.1312767,0.1354148666666667,0.1291875,0.15817129999999996,0.004084283,7345.230484763176
971,30,0.10855483333333332,0.10540849999999999,0.12333219999999996,0.13202096666666668,0.1274315,0.15269574999999996,0.003982854,7532.287148863604
972,30,0.10634079999999997,0.1037215,0.12098034999999997,0.12899846666666667,0.1253025,0.14820874999999997,0.003891862,7708.392538070466
973,30,0.11181686666666667,0.1070025,0.13228199999999998,0.13606486666666665,0.131363,0.16119529999999999,0.004108202,7302.464679195424
974,30,0.10685413333333331,0.1035655,0.12096379999999998,0.1299987,0.1249975,0.14927704999999997,0.003925945,7641.472307941145
975,30,0.10674286666666669,0.10401099999999999,0.1196129,0.12988970000000002,0.1258555,0.1479054,0.003919099,7654.820661585738
976,30,0.12804676666666667,0.10842399999999999,0.2583205999999999,0.15700450000000002,0.13083250000000002,0.30375405,0.004737502,6332.451152527217
977,30,0.10673626666666666,0.10491049999999999,0.11582685,0.12977643333333333,0.1271865,0.1441337,0.003915767,7661.334292872891
978,30,0.11658643333333334,0.11560899999999999,0.14036055,0.14172120000000002,0.142036,0.16956204999999996,0.004276422,7015.2103791440595
979,30,0.10809543333333334,0.1033015,0.12686994999999998,0.13163336666666667,0.1254185,0.15506459999999997,0.003971468,7553.88183915872
980,30,0.1055864,0.10426099999999999,0.11444544999999999,0.12812579999999998,0.12597150000000001,0.14133484999999998,0.003865751,7760.458446495907
981,30,0.11215586666666665,0.10710349999999999,0.12783975,0.13663229999999998,0.12917800000000002,0.15619704999999998,0.004121846,7278.292299130049
982,30,0.10871283333333336,0.10562150000000001,0.12870479999999995,0.13172096666666666,0.1272665,0.15870769999999995,0.003973975,7549.116438830138
983,30,0.10999330000000002,0.106129,0.12465374999999998,0.13373516666666668,0.127996,0.15366314999999997,0.004034659,7435.572622122464
984,30,0.10839300000000002,0.10418150000000001,0.12633434999999998,0.13142850000000003,0.126267,0.15438419999999997,0.003965395,7565.450604542549
985,30,0.10891313333333333,0.105545,0.12532594999999996,0.13251326666666666,0.127926,0.15468449999999995,0.003997597,7504.508333381278
986,30,0.11077753333333334,0.105576,0.12584004999999998,0.13397816666666665,0.127553,0.15489814999999998,0.004041561,7422.874478450282
987,30,0.10894193333333331,0.106915,0.12575329999999998,0.13256020000000002,0.1279795,0.15825564999999997,0.003999448,7501.035142849713
988,30,0.11044763333333335,0.1083325,0.12622434999999996,0.1335697333333333,0.1292835,0.15638029999999994,0.004029606,7444.8965978311535
989,30,0.10817836666666668,0.1037495,0.12483634999999997,0.13136299999999998,0.1253725,0.15409219999999996,0.003967061,7562.273431137056
990,30,0.1073567666666667,0.1047295,0.11829039999999998,0.13043133333333332,0.12754949999999998,0.14493434999999996,0.003939915,7614.377467534197
991,30,0.10540263333333331,0.1032465,0.115045,0.12775166666666665,0.1242435,0.14284885,0.003855729,7780.62981086067
992,30,0.10645356666666668,0.10406399999999999,0.11932259999999997,0.12931906666666668,0.12559199999999998,0.14487864999999997,0.003903161,7686.07802752692
993,30,0.10807690000000002,0.105328,0.12259389999999999,0.13143263333333335,0.127536,0.15013479999999998,0.003967232,7561.9474737045875
994,30,0.1088921,0.1057755,0.12189135,0.13244203333333332,0.1274805,0.15247005,0.003997904,7503.932060399649
995,30,0.11048403333333333,0.10574249999999999,0.13285944999999996,0.13430119999999998,0.12840200000000002,0.16157414999999994,0.004053388,7401.215970442504
996,30,0.1081283,0.10575100000000001,0.12142054999999997,0.13134466666666667,0.127691,0.14804399999999995,0.003963907,7568.290577957556
997,30,0.10836113333333333,0.1039165,0.12472254999999996,0.13176686666666665,0.1258995,0.15181269999999994,0.003975881,7545.497463329511
998,30,0.10713606666666668,0.103905,0.12108224999999999,0.12961183333333332,0.125693,0.14605629999999997,0.00391058,7671.496299781617
999,30,0.10584343333333335,0.1036295,0.11660374999999999,0.12839146666666668,0.1257915,0.14393565,0.003873956,7744.021873247915
1000,30,0.11133593333333333,0.1071105,0.13248564999999998,0.13505733333333333,0.128311,0.16084379999999995,0.004073829,7364.079346482142
1001,30,0.10909369999999999,0.10536,0.13005259999999996,0.13173503333333333,0.126727,0.15922014999999995,0.003973947,7549.1696290866485
1002,30,0.11859246666666666,0.111478,0.15474999999999997,0.1447957666666667,0.135318,0.18798079999999995,0.004368375,6867.542278307151
1003,30,0.11564199999999998,0.10752600000000001,0.14938694999999994,0.1407068333333333,0.12933,0.18423114999999995,0.00424494,7067.237699472784
1004,30,0.11013593333333332,0.105174,0.12577614999999998,0.13357533333333332,0.1274615,0.15522769999999997,0.004029874,7444.401487490675
1005,30,0.10942750000000001,0.10567499999999999,0.12448669999999996,0.13258123333333335,0.127969,0.15333649999999996,0.003999868,7500.247508167769
1006,30,0.10691426666666663,0.104651,0.12263754999999997,0.1299127,0.127013,0.15188299999999996,0.003919184,7654.654642394948
