received_perf_counter_ns,seconds_since_first_sample,timestamp,index,name,uuid,pci.bus_id,driver_version,pstate,temperature.gpu,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw.instant,power.draw.average,power.limit,clocks.current.sm,clocks.current.memory,fan.speed
100923344516559,0.0,2026/09/03 17:33:23.165,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,4.0,700.0,8192.0,28.6,24.14,120.0,367.0,810.0,31.0
100923446757412,0.102240853,2026/09/03 17:33:23.269,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,4.0,700.0,8192.0,28.6,24.14,120.0,367.0,810.0,31.0
100923549200111,0.204683552,2026/09/03 17:33:23.371,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,4.0,700.0,8192.0,28.6,24.14,120.0,367.0,810.0,31.0
100923651986339,0.30746978,2026/09/03 17:33:23.474,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,4.0,700.0,8192.0,28.6,24.14,120.0,367.0,810.0,31.0
100923754964163,0.410447604,2026/09/03 17:33:23.577,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,4.0,700.0,8192.0,28.6,24.14,120.0,367.0,810.0,31.0
100923857226445,0.512709886,2026/09/03 17:33:23.680,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,4.0,700.0,8192.0,28.6,24.14,120.0,367.0,810.0,31.0
100923959418649,0.61490209,2026/09/03 17:33:23.782,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.2,28.36,120.0,1755.0,6801.0,31.0
100924061418120,0.716901561,2026/09/03 17:33:23.884,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.2,28.36,120.0,1755.0,6801.0,31.0
100924163591460,0.819074901,2026/09/03 17:33:23.986,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.2,28.36,120.0,1755.0,6801.0,31.0
100924266260649,0.92174409,2026/09/03 17:33:24.088,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.2,28.36,120.0,1755.0,6801.0,31.0
100924369094962,1.024578403,2026/09/03 17:33:24.191,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.34,120.0,1755.0,6801.0,31.0
100924471890867,1.127374308,2026/09/03 17:33:24.294,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.34,120.0,1755.0,6801.0,31.0
100924573900437,1.229383878,2026/09/03 17:33:24.397,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.34,120.0,1755.0,6801.0,31.0
100924676687450,1.332170891,2026/09/03 17:33:24.499,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.34,120.0,1755.0,6801.0,31.0
100924779502462,1.434985903,2026/09/03 17:33:24.601,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.34,120.0,1755.0,6801.0,31.0
100924882295306,1.537778747,2026/09/03 17:33:24.704,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100924984982334,1.640465775,2026/09/03 17:33:24.807,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100925087119341,1.742602782,2026/09/03 17:33:24.910,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100925190138851,1.845622292,2026/09/03 17:33:25.012,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100925292723804,1.948207245,2026/09/03 17:33:25.115,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100925395504554,2.050987995,2026/09/03 17:33:25.217,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.32,28.36,120.0,1755.0,6801.0,31.0
100925497978399,2.15346184,2026/09/03 17:33:25.320,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.32,28.36,120.0,1755.0,6801.0,31.0
100925600292260,2.255775701,2026/09/03 17:33:25.423,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.32,28.36,120.0,1755.0,6801.0,31.0
100925702139203,2.357622644,2026/09/03 17:33:25.525,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.32,28.36,120.0,1755.0,6801.0,31.0
100925804639369,2.46012281,2026/09/03 17:33:25.627,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.32,28.36,120.0,1755.0,6801.0,31.0
100925907180293,2.562663734,2026/09/03 17:33:25.729,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.41,28.37,120.0,1755.0,6801.0,31.0
100926009823822,2.665307263,2026/09/03 17:33:25.832,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.41,28.37,120.0,1755.0,6801.0,31.0
100926112852111,2.768335552,2026/09/03 17:33:25.935,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.41,28.37,120.0,1755.0,6801.0,31.0
100926215582511,2.871065952,2026/09/03 17:33:26.038,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.41,28.37,120.0,1755.0,6801.0,31.0
100926318105547,2.973588988,2026/09/03 17:33:26.140,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.41,28.37,120.0,1755.0,6801.0,31.0
100926421051387,3.076534828,2026/09/03 17:33:26.243,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.43,28.4,120.0,1755.0,6801.0,31.0
100926522824148,3.178307589,2026/09/03 17:33:26.346,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.43,28.4,120.0,1755.0,6801.0,31.0
100926625525252,3.281008693,2026/09/03 17:33:26.448,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.43,28.4,120.0,1755.0,6801.0,31.0
100926728470030,3.383953471,2026/09/03 17:33:26.550,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.43,28.4,120.0,1755.0,6801.0,31.0
100926831362267,3.486845708,2026/09/03 17:33:26.653,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.43,28.4,120.0,1755.0,6801.0,31.0
100926933571830,3.589055271,2026/09/03 17:33:26.756,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.31,28.39,120.0,1755.0,6801.0,31.0
100927035690408,3.691173849,2026/09/03 17:33:26.858,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.31,28.39,120.0,1755.0,6801.0,31.0
100927138561740,3.794045181,2026/09/03 17:33:26.960,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.31,28.39,120.0,1755.0,6801.0,31.0
100927241257130,3.896740571,2026/09/03 17:33:27.063,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.31,28.39,120.0,1755.0,6801.0,31.0
100927344227191,3.999710632,2026/09/03 17:33:27.166,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.31,28.39,120.0,1755.0,6801.0,31.0
100927446968256,4.102451697,2026/09/03 17:33:27.269,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.35,120.0,1755.0,6801.0,31.0
100927549064041,4.204547482,2026/09/03 17:33:27.372,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.35,120.0,1755.0,6801.0,31.0
100927651179493,4.306662934,2026/09/03 17:33:27.474,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.35,120.0,1755.0,6801.0,31.0
100927753955716,4.409439157,2026/09/03 17:33:27.576,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.35,120.0,1755.0,6801.0,31.0
100927856058010,4.511541451,2026/09/03 17:33:27.679,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.33,28.35,120.0,1755.0,6801.0,31.0
100927958795462,4.614278903,2026/09/03 17:33:27.781,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100928060674798,4.716158239,2026/09/03 17:33:27.884,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100928162950525,4.818433966,2026/09/03 17:33:27.985,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100928265551467,4.921034908,2026/09/03 17:33:28.088,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100928367634876,5.023118317,2026/09/03 17:33:28.190,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.4,28.33,120.0,1755.0,6801.0,31.0
100928469079962,5.124563403,2026/09/03 17:33:28.292,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.37,28.35,120.0,1755.0,6801.0,31.0
100928570523502,5.226006943,2026/09/03 17:33:28.394,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,49.0,0.0,0.0,700.0,8192.0,28.37,28.35,120.0,1755.0,6801.0,31.0
