passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.33004326666666667,0.277925,0.4610327499999999,0.4006262333333333,0.3389755,0.5443345499999999,0.012088632,2481.6703825544528
2,30,0.23206826666666663,0.1856545,0.47276029999999974,0.2798472333333334,0.22192499999999998,0.5653157499999996,0.008442837,3553.307969821045
3,30,0.11611693333333332,0.10529749999999999,0.15718044999999994,0.14098070000000001,0.12598199999999998,0.19529739999999993,0.004258336,7045.005372990765
4,30,0.10525916666666667,0.1006535,0.12191164999999997,0.12799136666666666,0.121792,0.15312844999999997,0.003863562,7764.855332980291
5,30,0.10654859999999998,0.101725,0.13447044999999996,0.12940293333333333,0.1228765,0.17086684999999996,0.003906755,7679.007257941694
6,30,0.11975603333333333,0.119943,0.14151035,0.14545823333333333,0.1463465,0.17307355,0.004391567,6831.274576933473
7,30,0.13090656666666664,0.125847,0.15352419999999997,0.159188,0.1522615,0.18693119999999994,0.004804563,6244.064236435238
8,30,0.13373333333333332,0.129379,0.16190929999999998,0.16388663333333334,0.1587895,0.20227769999999998,0.004947511,6063.655037856409
9,30,0.1319939,0.128914,0.15235579999999996,0.16113656666666668,0.156926,0.18958694999999998,0.004864921,6166.595511006242
10,30,0.13151380000000001,0.128284,0.15033104999999997,0.16012570000000004,0.156143,0.18286834999999999,0.004834275,6205.687512605303
11,30,0.1316419,0.1278635,0.15499699999999997,0.1594957,0.154845,0.18857629999999992,0.004814497,6231.1805366168055
12,30,0.13527636666666668,0.13053199999999998,0.15685559999999998,0.1643692333333333,0.1581785,0.19511604999999999,0.004959876,6048.538310231949
13,30,0.13118,0.1264295,0.15614519999999996,0.15949429999999995,0.154749,0.18923449999999994,0.004814928,6230.622763206428
14,30,0.13076713333333334,0.1270555,0.15653299999999998,0.15920489999999995,0.1540265,0.18878744999999994,0.004805007,6243.487262349462
15,30,0.1318498,0.10609350000000001,0.23204174999999994,0.15623473333333332,0.127721,0.26503869999999996,0.004713081,6365.26297765729
16,30,0.11425866666666665,0.1031115,0.17803634999999995,0.1363912,0.124221,0.2026489,0.004115764,7289.047671343644
17,30,0.10561119999999999,0.1026665,0.12307374999999995,0.12767646666666665,0.123679,0.15105324999999994,0.003853767,7784.591024833623
18,30,0.1060855,0.10284750000000001,0.12305104999999997,0.1278395,0.1233265,0.15042084999999994,0.003858222,7775.6023370350385
19,30,0.12618429999999997,0.124996,0.1382172,0.1558674,0.1560465,0.17132614999999998,0.004708749,6371.1189532506405
20,30,0.12577440000000004,0.12660749999999998,0.15831569999999998,0.15465906666666668,0.156757,0.19491609999999998,0.00467024,6423.652745897427
21,30,0.125631,0.1073755,0.17025629999999997,0.15026943333333334,0.13060899999999998,0.21483574999999996,0.004533061,6618.044628122146
22,30,0.11665606666666668,0.10505400000000001,0.18205029999999994,0.14048573333333333,0.128145,0.2148047,0.004242639,7071.070623732068
23,30,0.11205303333333332,0.10487199999999999,0.1634390999999998,0.13421733333333336,0.1265385,0.19162734999999986,0.004049783,7407.8043193919275
24,30,0.10535936666666669,0.1008835,0.11981039999999997,0.1278367,0.1212185,0.14804924999999997,0.00385884,7774.357060671082
25,30,0.10634083333333332,0.0999125,0.12275349999999997,0.128728,0.12121599999999999,0.15046009999999996,0.003885433,7721.147166866601
26,30,0.10500926666666664,0.101008,0.12097299999999998,0.1275111,0.1222,0.14695444999999996,0.003849616,7792.985066562483
27,30,0.10780966666666665,0.1034215,0.12557525,0.13021973333333334,0.1238905,0.15266569999999996,0.003930507,7632.603122192633
28,30,0.10683339999999998,0.1014385,0.12715469999999998,0.1293232666666667,0.12177299999999999,0.15693839999999998,0.003903881,7684.660469927234
29,30,0.10648976666666664,0.10239200000000001,0.12112574999999996,0.1286942,0.1238985,0.14893474999999995,0.003884765,7722.474847255883
30,30,0.11462583333333334,0.10256950000000001,0.18617189999999997,0.13723256666666667,0.123746,0.21634934999999997,0.004142118,7242.671502839851
31,30,0.11169673333333334,0.100463,0.1701911499999999,0.13374593333333337,0.1218825,0.20212544999999996,0.004037013,7431.236907089475
32,30,0.1308204,0.109909,0.20592794999999986,0.15344066666666667,0.133158,0.23910614999999993,0.004628352,6481.788766282254
33,30,0.10689380000000001,0.1043705,0.12482094999999996,0.12911563333333334,0.1247955,0.15313879999999996,0.003897221,7697.792863170962
34,30,0.11219980000000002,0.102815,0.17154545000000002,0.135021,0.124944,0.19960179999999997,0.004074216,7363.379850258307
35,30,0.10475363333333336,0.101035,0.12177289999999998,0.12686523333333333,0.121842,0.15005309999999997,0.003828736,7835.484086654185
36,30,0.10544269999999999,0.101432,0.12534924999999997,0.12789256666666668,0.122026,0.15486014999999995,0.003859909,7772.203956103628
37,30,0.10360023333333333,0.1007625,0.10977355,0.1255127,0.1213725,0.1361432,0.003787798,7920.168921362754
38,30,0.13251673333333333,0.11042350000000001,0.2657521499999995,0.15752729999999998,0.132193,0.3157688499999995,0.004750416,6315.236391928622
39,30,0.1101189,0.10195850000000001,0.15916084999999994,0.1334388,0.12237,0.1972281499999999,0.004030299,7443.616466172857
40,30,0.10775196666666668,0.1033105,0.12573969999999998,0.13092046666666668,0.1254185,0.15311994999999998,0.003950879,7593.246971117061
41,30,0.10595596666666665,0.1016775,0.12246764999999997,0.12838546666666667,0.12202199999999999,0.15035429999999994,0.003874758,7742.419010425941
42,30,0.12205803333333336,0.12367050000000002,0.15093449999999997,0.15110313333333333,0.1555885,0.18975704999999993,0.004563214,6574.313630699765
43,30,0.12064283333333332,0.107531,0.17138879999999992,0.1460546666666667,0.13063249999999998,0.22701354999999984,0.004407132,6807.148050024369
44,30,0.10512596666666668,0.10272,0.11774144999999997,0.1268351,0.1239025,0.14441729999999997,0.003827738,7837.527019874401
45,30,0.10822233333333334,0.1039635,0.12073074999999998,0.1309052,0.124444,0.14928829999999996,0.003950892,7593.221986326125
46,30,0.11637670000000003,0.10674900000000001,0.16950565,0.14146956666666666,0.12825,0.20649625,0.004268985,7027.431579169287
47,30,0.10799466666666667,0.1056125,0.12028329999999998,0.1310548,0.127039,0.14886139999999998,0.003955328,7584.70599656969
48,30,0.10651756666666669,0.10274749999999999,0.12387134999999998,0.12887356666666666,0.1235695,0.15240324999999993,0.003889459,7713.154965767732
49,30,0.10559626666666667,0.1024735,0.12469394999999996,0.12798479999999998,0.1238885,0.15282619999999994,0.003867646,7756.656115890647
