perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2843117804540,1788986003.7120206,baseline,14.437,1.207,11.966,1354070
2843127804800,1788986003.7220228,baseline,14.425,1.205,11.966,1355690
2843137804790,1788986003.732019,baseline,14.45,1.207,11.967,1352030
2843147804810,1788986003.7420208,baseline,14.437,1.207,11.967,1353950
2843157805030,1788986003.7520208,baseline,14.425,1.205,11.966,1353440
2843167804940,1788986003.7620246,baseline,14.45,1.207,11.967,1357840
2843177804980,1788986003.7720184,baseline,14.425,1.206,11.967,1351440
2843187804900,1788986003.7820206,baseline,14.45,1.207,11.967,1353480
2843197804040,1788986003.7920177,baseline,14.425,1.206,11.966,1351500
2843207804590,1788986003.8020227,baseline,14.437,1.207,11.967,1355860
2843217804580,1788986003.81202,baseline,14.425,1.206,11.966,1353080
2843227804990,1788986003.8220234,baseline,14.437,1.206,11.966,1356290
2843237804430,1788986003.8320181,baseline,14.45,1.207,11.966,1351580
2843247805120,1788986003.8420234,baseline,14.425,1.205,11.966,1356100
2843257804140,1788986003.85202,baseline,14.437,1.207,11.966,1353590
2843267805260,1788986003.8620224,baseline,14.425,1.206,11.966,1354950
2843277804290,1788986003.8720207,baseline,14.45,1.207,11.966,1354300
2843287804620,1788986003.8820198,baseline,14.425,1.205,11.967,1353570
2843297804990,1788986003.8920197,baseline,14.425,1.205,11.966,1352400
2843307804780,1788986003.902019,baseline,14.45,1.207,11.966,1352110
2843317804500,1788986003.9120178,baseline,14.425,1.205,11.967,1351220
2843327805210,1788986003.922025,baseline,14.437,1.207,11.967,1357460
2843337804410,1788986003.932017,baseline,14.437,1.206,11.966,1350620
2843347805820,1788986003.9420207,baseline,14.437,1.206,11.967,1352470
2843357805160,1788986003.952017,baseline,14.437,1.206,11.967,1350110
2843367804890,1788986003.9620357,baseline,14.437,1.206,11.966,1369000
2843377804630,1788986003.9720194,baseline,14.45,1.207,11.966,1352820
2843387805290,1788986003.9820187,baseline,14.425,1.205,11.967,1351310
2843397804720,1788986003.992018,baseline,14.45,1.207,11.967,1351340
2843407805490,1788986004.0020242,baseline,14.425,1.206,11.967,1356960
2843417804790,1788986004.0120173,baseline,14.437,1.206,11.966,1350300
2843427805850,1788986004.0220232,baseline,14.437,1.205,11.966,1355350
2843437804470,1788986004.0320184,baseline,14.425,1.205,11.967,1351920
2843447804260,1788986004.0420246,baseline,14.437,1.206,11.967,1358310
2843457803840,1788986004.0520191,baseline,14.425,1.205,11.967,1353260
2843467805050,1788986004.0620215,baseline,14.45,1.207,11.967,1354370
2843477805620,1788986004.0720224,baseline,14.412,1.205,11.966,1354720
2843487804780,1788986004.0820248,baseline,14.437,1.206,11.967,1357810
2843497804360,1788986004.092017,baseline,14.425,1.206,11.966,1350420
2843507805120,1788986004.1020215,baseline,14.437,1.206,11.966,1353920
2843517804580,1788986004.1120193,baseline,14.437,1.206,11.966,1352440
2843527805690,1788986004.1220243,baseline,14.412,1.204,11.967,1356520
2843537804700,1788986004.1320238,baseline,14.45,1.208,11.967,1357090
2843547805280,1788986004.1420195,baseline,14.425,1.205,11.966,1352190
2843557804620,1788986004.1520188,baseline,14.425,1.206,11.967,1351860
2843567804900,1788986004.1620247,baseline,14.425,1.206,11.966,1357890
2843577806010,1788986004.1720214,baseline,14.437,1.206,11.967,1353330
2843587803880,1788986004.1820252,baseline,14.45,1.207,11.966,1358980
2843597805390,1788986004.192018,baseline,14.412,1.204,11.966,1350290
2843607804840,1788986004.2020204,baseline,14.437,1.206,11.967,1353360
2843617805090,1788986004.21202,baseline,14.412,1.205,11.966,1352560
2843627805250,1788986004.2220194,baseline,14.45,1.206,11.966,1351890
2843637804350,1788986004.2320209,baseline,14.437,1.206,11.966,1353990
2843647804420,1788986004.2420244,baseline,14.45,1.207,11.967,1358120
2843657805110,1788986004.2520185,baseline,14.437,1.207,11.966,1351180
2843667804460,1788986004.2620196,baseline,14.437,1.205,11.966,1353080
2843677804780,1788986004.2720184,baseline,14.45,1.207,11.967,1351450
2843687805150,1788986004.2820268,baseline,14.425,1.205,11.967,1359370
2843697803960,1788986004.2920156,baseline,14.45,1.207,11.967,1349380
2843707805260,1788986004.302021,baseline,14.437,1.206,11.967,1353890
2843717804150,1788986004.3120182,baseline,14.437,1.206,11.967,1351940
2843727804170,1788986004.322026,baseline,14.437,1.207,11.967,1359780
2843737804800,1788986004.3320196,baseline,14.425,1.204,11.966,1352500
2843747804790,1788986004.3420181,baseline,14.425,1.206,11.966,1351180
2843757804860,1788986004.3520193,baseline,14.425,1.205,11.966,1352350
2843767804420,1788986004.3620238,baseline,14.45,1.207,11.966,1357660
2843777804220,1788986004.3720162,baseline,14.425,1.205,11.966,1349940
2843787805000,1788986004.3820248,baseline,14.437,1.206,11.966,1357600
2843797805700,1788986004.3920212,baseline,14.437,1.206,11.967,1353370
2843807804080,1788986004.4020183,baseline,14.425,1.205,11.966,1352310
2843817805230,1788986004.4120178,baseline,14.437,1.207,11.966,1350330
2843827805340,1788986004.422021,baseline,14.437,1.207,11.967,1353460
2843837805360,1788986004.4320183,baseline,14.45,1.208,11.967,1350770
2843847804890,1788986004.442025,baseline,14.425,1.205,11.966,1357920
2843857804620,1788986004.4520183,baseline,14.437,1.206,11.967,1351260
2843867805350,1788986004.4620197,baseline,14.437,1.206,11.966,1351900
2843877804650,1788986004.4720192,baseline,14.437,1.204,11.966,1352380
2843887805400,1788986004.4820359,baseline,14.437,1.206,11.967,1368310
2843897804660,1788986004.492021,baseline,14.437,1.206,11.967,1354070
2843907805190,1788986004.5020218,baseline,14.45,1.207,11.967,1354410
2843917804040,1788986004.5120184,baseline,14.425,1.205,11.966,1352290
2843927805160,1788986004.522023,baseline,14.437,1.206,11.967,1355690
2843937804040,1788986004.5320199,baseline,14.425,1.206,11.966,1353930
2843947805640,1788986004.542023,baseline,14.425,1.205,11.966,1355260
2843957804560,1788986004.5520205,baseline,14.45,1.207,11.966,1353620
2843967804570,1788986004.5620253,baseline,14.437,1.206,11.967,1358450
2843977804650,1788986004.5720174,baseline,14.437,1.207,11.967,1350460
2843987805680,1788986004.582022,baseline,14.425,1.205,11.966,1354020
2843997804670,1788986004.5920203,baseline,14.437,1.206,11.966,1353540
2844007804640,1788986004.6020234,baseline,14.425,1.205,11.966,1356620
2844017804640,1788986004.612019,baseline,14.45,1.204,11.966,1352470
2844027804260,1788986004.6220229,baseline,14.437,1.207,11.967,1356470
2844037804660,1788986004.6320193,baseline,14.425,1.206,11.966,1352400
2844047804710,1788986004.642022,baseline,14.437,1.206,11.967,1355160
2844057805280,1788986004.6520214,baseline,14.425,1.205,11.967,1354020
2844067804470,1788986004.6620212,baseline,14.425,1.206,11.966,1354520
2844077804550,1788986004.6720183,baseline,14.425,1.206,11.967,1351600
2844087805270,1788986004.6820223,baseline,14.437,1.204,11.966,1354930
2844097804950,1788986004.6920207,baseline,14.45,1.208,11.967,1353470
2844107803790,1788986004.7020237,baseline,14.437,1.206,11.967,1357830
2844117805500,1788986004.7120187,baseline,14.437,1.207,11.966,1351060
2844127804490,1788986004.722018,baseline,14.425,1.205,11.966,1351350
2844137805970,1788986004.732021,baseline,14.437,1.206,11.966,1352840
2844147805080,1788986004.742021,baseline,14.425,1.206,11.966,1353780
2844157804720,1788986004.752022,baseline,14.437,1.204,11.966,1355040
2844167805010,1788986004.7620225,baseline,14.45,1.207,11.966,1355250
2844177804290,1788986004.772018,baseline,14.425,1.205,11.966,1351210
2844187804820,1788986004.7820203,baseline,14.45,1.207,11.966,1353130
2844197805100,1788986004.792021,baseline,14.425,1.205,11.966,1353480
2844204051950,1788986004.7983012,baseline_boundary_after,14.45,1.207,11.967,1386340
2844209049920,1788986004.8098094,baseline,14.45,1.219,11.963,7903720
2844217208260,1788986004.8120546,benchmark_boundary_before,14.587,1.219,11.963,1985420
2844217828520,1788986004.8130746,benchmark,14.587,1.219,11.963,2385060
2844227840810,1788986004.8262672,benchmark,15.0,1.254,11.957,5565550
2844237849760,1788986004.8346114,benchmark,14.887,1.245,11.96,3900870
2844248095040,1788986004.844809,benchmark,14.887,1.244,11.958,3853050
2844258087560,1788986004.855367,benchmark,14.875,1.244,11.96,4418450
2844268050810,1788986004.8651009,benchmark,14.887,1.245,11.96,4188680
2844277823830,1788986004.875375,benchmark,14.887,1.245,11.96,4690740
2844288058760,1788986004.8854966,benchmark,14.887,1.244,11.96,4576880
2844297884660,1788986004.8943655,benchmark,14.862,1.243,11.96,3620010
2844307911800,1788986004.9024274,benchmark,14.862,1.242,11.96,1654030
2844317906620,1788986004.9126027,benchmark,14.8,1.237,11.961,1834450
2844327976210,1788986004.9242666,benchmark,14.775,1.235,11.962,3429470
2844337958830,1788986004.934595,benchmark,14.9,1.246,11.958,3775440
2844348026300,1788986004.9451323,benchmark,14.937,1.249,11.96,4245450
2844357853970,1788986004.9555416,benchmark,14.937,1.244,11.96,4826530
2844367945810,1788986004.9650998,benchmark,14.9,1.245,11.96,4292910
2844378047820,1788986004.974884,benchmark,14.937,1.248,11.958,3975020
2844387858940,1788986004.98445,benchmark,14.937,1.248,11.958,3730310
2844398022650,1788986004.9947047,benchmark,14.925,1.248,11.957,3821140
2844408060300,1788986005.0037465,benchmark,14.962,1.251,11.958,2825570
2844417911410,1788986005.0122318,benchmark,14.95,1.25,11.958,1459450
2844427925350,1788986005.025014,benchmark,14.662,1.235,11.961,4227870
2844438001470,1788986005.0347931,benchmark,14.962,1.25,11.958,3931100
2844447858820,1788986005.0446777,benchmark,14.937,1.249,11.957,3958020
2844457975360,1788986005.0550513,benchmark,14.925,1.248,11.958,4215250
2844467854140,1788986005.0648565,benchmark,14.9,1.245,11.96,4141090
2844478107700,1788986005.074808,benchmark,14.875,1.243,11.96,3839760
2844487851970,1788986005.0858417,benchmark,14.9,1.246,11.96,5128990
2844498089610,1788986005.09545,benchmark,14.887,1.245,11.96,4499250
2844507840400,1788986005.105432,benchmark,14.887,1.242,11.96,4730780
2844518391240,1788986005.113388,benchmark,14.887,1.245,11.96,2135900
2844527854820,1788986005.123106,benchmark,14.8,1.237,11.961,2390080
2844538043910,1788986005.134625,benchmark,14.8,1.237,11.961,3720390
2844547845680,1788986005.1441758,benchmark,14.9,1.245,11.96,3469110
2844557950750,1788986005.1552649,benchmark,14.925,1.247,11.958,4453030
2844567973950,1788986005.1646981,benchmark,14.975,1.25,11.958,3863220
2844578046910,1788986005.1753504,benchmark,14.9,1.246,11.958,4442700
2844588075030,1788986005.1844087,benchmark,14.887,1.245,11.96,3472840
2844597830280,1788986005.1945581,benchmark,14.912,1.247,11.958,3866970
2844608050310,1788986005.205142,benchmark,14.912,1.247,11.958,4230840
2844618165760,1788986005.2143743,benchmark,14.937,1.249,11.96,3347710
2844627996490,1788986005.224862,benchmark,14.9,1.245,11.961,4020850
2844638028820,1788986005.2352512,benchmark,14.775,1.246,11.96,4361430
2844648038920,1788986005.2451274,benchmark,14.9,1.246,11.96,4227470
2844658024000,1788986005.255347,benchmark,14.9,1.246,11.958,4462310
2844668039280,1788986005.2646809,benchmark,14.912,1.247,11.958,3780870
2844677992890,1788986005.275342,benchmark,14.925,1.249,11.958,4488790
2844687965950,1788986005.284564,benchmark,14.925,1.248,11.958,3737350
2844698191520,1788986005.2956312,benchmark,14.912,1.247,11.958,4579280
2844707833070,1788986005.3045726,benchmark,14.912,1.244,11.958,3878970
2844717842620,1788986005.312225,benchmark,14.887,1.243,11.96,1521290
2844727823320,1788986005.3230972,benchmark,14.712,1.23,11.962,2412840
2844737991180,1788986005.3347044,benchmark,14.875,1.243,11.958,3852670
2844747962720,1788986005.344528,benchmark,14.9,1.246,11.958,3704970
2844757839180,1788986005.3552911,benchmark,14.875,1.243,11.96,4591090
2844767975910,1788986005.3663418,benchmark,14.875,1.244,11.96,5505200
2844778011470,1788986005.375454,benchmark,14.85,1.242,11.96,4581500
2844787930940,1788986005.385557,benchmark,14.862,1.243,11.96,4765510
2844798028990,1788986005.3957832,benchmark,14.875,1.243,11.96,4893320
2844808260750,1788986005.4061682,benchmark,14.875,1.244,11.96,5046690
2844817839750,1788986005.413648,benchmark,14.85,1.242,11.96,2946970
2844827911830,1788986005.423315,benchmark,14.8,1.236,11.96,2549550
2844837832200,1788986005.4351568,benchmark,14.825,1.239,11.96,4464500
2844847841340,1788986005.4449432,benchmark,14.9,1.247,11.958,4241040
2844857831550,1788986005.455277,benchmark,14.875,1.244,11.96,4584890
2844868045690,1788986005.4657996,benchmark,14.862,1.243,11.961,4892920
2844878117960,1788986005.475345,benchmark,14.875,1.244,11.96,4365970
2844888259100,1788986005.4857922,benchmark,14.862,1.242,11.96,4672100
2844898022280,1788986005.495487,benchmark,14.85,1.242,11.96,4603900
2844907832960,1788986005.5049272,benchmark,14.887,1.245,11.96,4233380
2844918047210,1788986005.5137987,benchmark,14.862,1.242,11.961,2898720
2844927847060,1788986005.5238907,benchmark,14.85,1.235,11.961,3182250
2844937977400,1788986005.5333633,benchmark,14.762,1.234,11.962,2524530
2844947988220,1788986005.5451188,benchmark,14.65,1.224,11.963,4269620
2844957830380,1788986005.5552828,benchmark,14.837,1.241,11.961,4591900
2844967981140,1788986005.5649657,benchmark,14.875,1.244,11.958,4123710
2844978027410,1788986005.574775,benchmark,14.837,1.241,11.96,3886260
2844987852630,1788986005.584519,benchmark,14.875,1.244,11.958,3806050
2844998053970,1788986005.5960512,benchmark,14.925,1.248,11.958,5136450
2845007974380,1788986005.6047924,benchmark,14.887,1.245,11.958,3957320
2845018041520,1788986005.6146903,benchmark,14.912,1.247,11.958,3788100
2845027857450,1788986005.6246374,benchmark,14.9,1.246,11.958,3919280
2845038051810,1788986005.6342013,benchmark,14.912,1.247,11.96,3288310
2845047835080,1788986005.6421618,benchmark,14.925,1.247,11.961,1465440
2845057961360,1788986005.656025,benchmark,14.637,1.248,11.958,5203110
2845068047800,1788986005.664611,benchmark,14.912,1.246,11.958,3702330
2845077980590,1788986005.6743603,benchmark,14.925,1.247,11.958,3519110
2845088030330,1788986005.6846838,benchmark,14.925,1.248,11.96,3792630
2845098036430,1788986005.6948977,benchmark,14.912,1.247,11.958,4000290
2845108038290,1788986005.7046018,benchmark,14.912,1.247,11.958,3702590
2845117842810,1788986005.7146242,benchmark,14.912,1.246,11.958,3920560
2845128044560,1788986005.7253277,benchmark,14.925,1.248,11.958,4422720
2845137986780,1788986005.7348547,benchmark,14.912,1.247,11.958,4007020
2845147840510,1788986005.742216,benchmark,14.775,1.236,11.961,1514360
2845158039720,1788986005.7546937,benchmark,14.762,1.234,11.961,3793000
2845168063320,1788986005.7648103,benchmark,14.925,1.248,11.958,3886100
2845177884370,1788986005.7752376,benchmark,14.912,1.247,11.96,4492180
2845188076870,1788986005.7859151,benchmark,14.912,1.247,11.96,4977630
2845198027620,1788986005.7951171,benchmark,14.9,1.245,11.96,4228610
2845207827540,1788986005.8040333,benchmark,14.887,1.243,11.96,3344450
2845218205600,1788986005.8157265,benchmark,14.85,1.241,11.96,4660250
2845228016690,1788986005.8246334,benchmark,14.862,1.243,11.96,3755560
2845238415370,1788986005.8356748,benchmark,14.875,1.244,11.96,4398720
2845248029900,1788986005.843395,benchmark,14.85,1.242,11.96,2503960
2845256580190,1788986005.8513417,benchmark_boundary_after,14.875,1.243,11.96,1900370
2845257835790,1788986005.8524864,post,14.875,1.243,11.96,1788220
2845267809900,1788986005.8620267,post,14.6,1.22,11.965,1354640
2845277805810,1788986005.8720388,post,14.462,1.208,11.966,1370810
