passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
0,30,0.181379,0.499042,0.7099050000000002,22.13473,1355.3361617693101
1,30,0.17625433333333332,0.48798433333333335,0.6962613333333333,21.68265,1383.5947174353687
2,30,0.176449,0.48863566666666663,0.696576,21.70505,1382.1668229283048
3,30,0.18614866666666666,0.5032376666666667,0.7133673333333335,22.20654,1350.9533677916506
4,30,0.1821376666666667,0.501471,0.7108723333333332,22.19204,1351.836063741774
5,30,0.17602066666666666,0.4863989999999999,0.6937703333333333,21.6483,1385.7901082302076
6,30,0.176437,0.4875656666666667,0.6943063333333335,21.67467,1384.104117848161
7,30,0.176049,0.4875003333333333,0.6947646666666666,21.63693,1386.5183276925147
8,30,0.18627466666666667,0.5045183333333333,0.7154496666666665,22.27428,1346.8448811813446
9,30,0.17550833333333332,0.485119,0.6938083333333332,21.61826,1387.7157551070252
10,30,0.17644733333333334,0.48427566666666666,0.6922783333333331,21.60128,1388.8065892391562
11,30,0.17609666666666668,0.48485666666666666,0.6926739999999999,21.59986,1388.8978910048493
12,30,0.18373133333333333,0.4951299999999999,0.7057193333333334,21.97845,1364.9734171427012
13,30,0.18107100000000004,0.49224799999999996,0.7011193333333333,21.84825,1373.1076859702723
14,30,0.1760766666666667,0.4852133333333333,0.6955556666666667,21.67188,1384.2823049961517
15,30,0.17602566666666666,0.4847423333333333,0.6922506666666666,21.57206,1390.6877692719193
16,30,0.17633833333333332,0.4852983333333334,0.6932806666666665,21.60231,1388.7403708214538
17,30,0.186399,0.5006386666666666,0.7111799999999999,22.16333,1353.5872091423087
18,30,0.17601199999999997,0.48536200000000007,0.6928710000000002,21.61488,1387.9327574337678
19,30,0.176346,0.485264,0.691748,21.55669,1391.6793348143894
20,30,0.17642866666666668,0.48510800000000004,0.6921186666666667,21.56784,1390.9598735895665
21,30,0.1812486666666667,0.49357499999999993,0.7026119999999999,21.89155,1370.3917721678
22,30,0.182719,0.49560599999999994,0.7041240000000001,21.94239,1367.2166067597925
23,30,0.175244,0.4845933333333333,0.6916766666666666,21.58163,1390.0710928692595
24,30,0.17713600000000002,0.4854563333333334,0.6921876666666666,21.58508,1389.8489141573716
25,30,0.17642666666666668,0.4846223333333333,0.6908513333333334,21.52908,1393.4640960041024
26,30,0.1850393333333334,0.4986906666666666,0.709699,22.11117,1356.7803060625015
27,30,0.17828566666666668,0.4834283333333333,0.6908636666666667,21.53816,1392.8766431301467
28,30,0.17569599999999996,0.4817903333333334,0.6897913333333333,21.51483,1394.3870344315992
29,30,0.17617200000000002,0.48205399999999987,0.6894853333333333,21.48846,1396.09818479314
30,30,0.18219433333333332,0.49016899999999997,0.6984653333333334,21.80179,1376.0338027290418
31,30,0.18146433333333334,0.4898353333333334,0.697721,21.76619,1378.28439428306
32,30,0.17609699999999998,0.4819596666666668,0.6886150000000001,21.48301,1396.4523593295353
33,30,0.17405833333333331,0.48353566666666664,0.6910886666666668,21.53857,1392.850128861851
34,30,0.1741966666666667,0.48006800000000005,0.6841503333333333,21.33933,1405.8548229958485
35,30,0.18791733333333333,0.4986703333333333,0.7060773333333332,22.00096,1363.576862100563
36,30,0.17665333333333336,0.4822986666666667,0.6857139999999998,21.38121,1403.1011341266467
37,30,0.1752486666666667,0.481682,0.6854320000000002,21.36576,1404.1157440690151
38,30,0.1755016666666667,0.48194933333333334,0.6851090000000001,21.35193,1405.0252131774503
39,30,0.17625166666666667,0.48305766666666666,0.6872563333333334,21.4355,1399.5474796482472
40,30,0.18504033333333336,0.4958470000000001,0.702527,21.9217,1368.507004475018
41,30,0.17661500000000002,0.48226233333333324,0.6857403333333332,21.37756,1403.3406993127373
42,30,0.1748626666666667,0.4810706666666667,0.6846143333333333,21.34044,1405.7816989715302
43,30,0.17496066666666665,0.48183066666666663,0.6850136666666666,21.36597,1404.1019434174998
44,30,0.18432,0.49462233333333333,0.700711,21.85295,1372.8123662937955
45,30,0.17649333333333334,0.48185500000000003,0.6859513333333335,21.41136,1401.1253839083552
46,30,0.17606166666666662,0.48238366666666666,0.6853280000000002,21.36136,1404.404962979885
47,30,0.17535366666666669,0.4806600000000001,0.685195,21.359,1404.560138583267
48,30,0.17579966666666666,0.48138699999999995,0.684828,21.34657,1405.3780068648032
49,30,0.18463766666666662,0.5011383333333334,0.7084486666666667,22.0758,1358.9541488870166
50,30,0.17625666666666664,0.4814833333333334,0.684226,21.34369,1405.5676408343638
51,30,0.17531700000000006,0.4826806666666666,0.6856406666666667,21.38503,1402.8504986899716
52,30,0.17536766666666667,0.4808353333333333,0.6840386666666666,21.32452,1406.8311971383177
53,30,0.18457633333333331,0.4975563333333334,0.704321,21.96528,1365.7918314722144
54,30,0.17650699999999997,0.482749,0.685852,21.38352,1402.9495611573773
55,30,0.17699133333333333,0.4822370000000001,0.6855270000000001,21.37258,1403.667690096376
56,30,0.17512299999999997,0.4809386666666667,0.6845626666666667,21.33952,1405.8423057313378
57,30,0.17526499999999998,0.48169966666666664,0.685268,21.37447,1403.5435732441554
58,30,0.18439533333333333,0.49457266666666666,0.7015296666666665,21.86371,1372.1367508076166
