cycle,inferences,correct_unique,latency_mean_ms,latency_median_ms,latency_std_sample_ms,latency_p95_ms,latency_min_ms,latency_max_ms,cycle_duration_s,throughput_fps
334,30,29,0.16938256666666665,0.161795,0.02161145477986845,0.21152189999999996,0.15184,0.249128,0.008299362,3614.7356869118375
335,30,29,0.17338193333333332,0.166242,0.021732595295345297,0.19981959999999999,0.155239,0.266446,0.007730734,3880.6146997167407
336,30,29,0.16671280000000002,0.1630425,0.014738693448854631,0.18959869999999998,0.15181,0.225341,0.007596098,3949.396124167961
337,30,29,0.1581113333333333,0.1555955,0.010275148832996527,0.1750171,0.149929,0.201266,0.007630513,3931.58363009145
338,30,29,0.1594729666666667,0.1565915,0.012369340186688334,0.17853689999999997,0.147758,0.210703,0.007591511,3951.782458064014
339,30,29,0.16890096666666668,0.16512100000000002,0.015532522926013221,0.20311774999999996,0.15275,0.218748,0.007717474,3887.282289515974
340,30,29,0.1931183,0.191157,0.015460911531654761,0.21818235,0.170842,0.223783,0.007517308,3990.7903201518416
341,30,29,0.16321120000000006,0.1594465,0.012878089102197498,0.18812454999999997,0.148227,0.209482,0.006982659,4296.357590997928
342,30,29,0.1783065,0.168663,0.02760161402046052,0.24440464999999997,0.155875,0.26699,0.007737847,3877.0474526053567
343,30,29,0.16708383333333332,0.163181,0.015934363995364912,0.19966079999999997,0.152276,0.225873,0.007310629,4103.614066587157
344,30,29,0.1651740666666667,0.162768,0.011406208106759784,0.18309815,0.154326,0.213964,0.007660202,3916.3458091575135
345,30,29,0.16516289999999997,0.16294999999999998,0.011226661245169604,0.18220339999999996,0.15491,0.21195,0.007570198,3962.908235689476
346,30,29,0.17466143333333334,0.1648695,0.027767689369907575,0.2353727,0.153751,0.266037,0.008046304,3728.419905586465
347,30,29,0.16209993333333336,0.1609085,0.012067382554619716,0.18119544999999995,0.150214,0.210784,0.007841732,3825.685448061729
348,30,29,0.1643389,0.163948,0.011152670660058251,0.1765691,0.150852,0.210574,0.007869227,3812.3185415797516
349,30,29,0.1567689333333333,0.154625,0.008636716721042794,0.17460599999999996,0.145327,0.184368,0.007759068,3866.4437532961433
350,30,29,0.16000689999999998,0.156022,0.013282792260328188,0.17908409999999994,0.147881,0.215715,0.007874049,3809.9839104379466
351,30,29,0.15992513333333339,0.15748499999999999,0.01347308163488331,0.17845604999999998,0.145821,0.216569,0.007844583,3824.2950581311966
352,30,29,0.15900056666666668,0.15685549999999998,0.01115760855196357,0.17784919999999996,0.147931,0.201206,0.007646792,3923.2138130604308
353,30,29,0.1833844,0.1656465,0.03755520636260612,0.2444066,0.153447,0.323402,0.007929254,3783.4580655380696
354,30,29,0.17409976666666666,0.16626449999999998,0.022015648623717368,0.21229884999999998,0.149859,0.242901,0.00740365,4052.055405104239
355,30,29,0.18636080000000002,0.1801085,0.026975808621544733,0.22726799999999997,0.154891,0.281853,0.008484532,3535.8461727765307
356,30,29,0.1656893666666667,0.158088,0.020738393256492158,0.21394024999999994,0.149605,0.226265,0.008234764,3643.091653871319
357,30,29,0.17185183333333334,0.161818,0.031523961069684574,0.21560669999999996,0.150335,0.31294,0.008140865,3685.1120857550145
358,30,29,0.16063163333333333,0.15801,0.014177790055608793,0.17754479999999997,0.146511,0.222135,0.007868132,3812.8490981086743
359,30,29,0.16013669999999997,0.1520165,0.02167758128629986,0.1948590499999999,0.147817,0.254768,0.007793287,3849.466855256325
360,30,29,0.1907903,0.16944700000000001,0.0533649014028367,0.2912729999999999,0.149853,0.385835,0.008502904,3528.206363378911
361,30,29,0.16134066666666666,0.1574005,0.012998746126091348,0.17769279999999998,0.151257,0.217848,0.007736482,3877.7315063875285
362,30,29,0.15925340000000002,0.156743,0.010658663733935108,0.17376749999999996,0.150544,0.205081,0.007822819,3834.9346955362257
