passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.3269552666666666,0.2927265,0.48776005,0.3979895000000001,0.3583,0.55317845,0.01200835,2498.2616262850433
2,30,0.22118713333333337,0.2024515,0.3126120999999999,0.26988419999999996,0.2435905,0.39096644999999985,0.008143288,3684.01559664843
3,30,0.11586136666666667,0.1081585,0.15319024999999992,0.13985603333333332,0.12957950000000001,0.1873617499999999,0.004220055,7108.912087638668
4,30,0.10826566666666664,0.104146,0.12454284999999998,0.13163016666666666,0.1259925,0.15296109999999996,0.003972625,7551.6818224725475
5,30,0.10605196666666665,0.102187,0.12225674999999997,0.1285987,0.12307799999999999,0.15065764999999995,0.003881242,7729.484530982608
6,30,0.13012983333333333,0.105068,0.22191685,0.16131006666666664,0.1261515,0.29323849999999996,0.004866018,6165.205307501946
7,30,0.10255853333333335,0.100247,0.11165594999999998,0.12405056666666667,0.1204975,0.13863314999999998,0.003743771,8013.310643199064
8,30,0.13306400000000002,0.1306095,0.15039054999999998,0.16061153333333333,0.15788000000000002,0.1804874,0.004846502,6190.031490753538
9,30,0.11309783333333331,0.106098,0.14624674999999995,0.13672486666666664,0.126635,0.17869574999999993,0.004126108,7270.774298685347
10,30,0.1057267,0.1028385,0.12432230000000001,0.12754100000000002,0.123864,0.14922085,0.003849271,7793.683531245267
11,30,0.10625856666666667,0.102117,0.12148949999999997,0.12875196666666666,0.1225065,0.14996759999999995,0.003885889,7720.241108276638
12,30,0.14082376666666668,0.11363699999999999,0.2626352999999998,0.17036376666666667,0.13687,0.2967267999999999,0.005138887,5837.839983638481
13,30,0.10450179999999999,0.100865,0.11966849999999998,0.12670713333333333,0.1216585,0.14635119999999996,0.003824041,7845.104171215738
14,30,0.10533796666666667,0.10271350000000001,0.12078174999999997,0.12716803333333332,0.1236285,0.14861204999999994,0.003838003,7816.565020923642
15,30,0.10284733333333333,0.099816,0.11622179999999997,0.1244582,0.120017,0.14204609999999998,0.003756477,7986.206224608856
16,30,0.10440733333333334,0.1002825,0.12083414999999996,0.12652333333333335,0.12086,0.14915209999999995,0.003817983,7857.552011101149
17,30,0.14967123333333335,0.10418749999999999,0.3295957,0.1825389333333333,0.126059,0.40211974999999994,0.005508708,5445.923073069039
18,30,0.23986596666666668,0.23247400000000001,0.28069354999999996,0.30526523333333333,0.29404399999999997,0.35310079999999994,0.009214327,3255.7993654881143
19,30,0.23433963333333332,0.2102625,0.3288389999999999,0.2988815333333334,0.26564350000000003,0.41886634999999983,0.00901922,3326.229984411069
20,30,0.1292055,0.1098295,0.2126740999999999,0.15878406666666667,0.1319285,0.26541594999999996,0.0047924,6259.911526583758
21,30,0.13769920000000002,0.12740649999999998,0.16279329999999997,0.16638680000000003,0.155746,0.2081931,0.005020373,5975.651609950098
22,30,0.1552365,0.1574635,0.1875179,0.1888116333333333,0.18942150000000002,0.23141274999999997,0.005697866,5265.129085169781
23,30,0.1110728333333333,0.1072575,0.13144944999999997,0.13511179999999998,0.12958150000000002,0.16099364999999996,0.004077704,7357.081337929384
24,30,0.1094884,0.10615350000000001,0.12902409999999995,0.13411876666666667,0.12949899999999998,0.16247999999999996,0.004047718,7411.5835144642
25,30,0.10603370000000001,0.1031175,0.11957844999999998,0.128837,0.12521100000000002,0.14714444999999995,0.003889651,7712.774230901436
26,30,0.10911686666666666,0.105297,0.12558749999999996,0.1332591,0.128224,0.15614579999999995,0.004022916,7457.277258585564
27,30,0.1089815,0.1050215,0.12558629999999996,0.13240846666666667,0.12770700000000001,0.15513314999999997,0.003996694,7506.203877504757
28,30,0.1087487,0.1044745,0.12397079999999998,0.1327561,0.126541,0.15278129999999998,0.004007847,7485.315681960913
29,30,0.13591973333333335,0.111567,0.22814434999999997,0.1670337,0.136783,0.273124,0.005041139,5951.036065460603
30,30,0.10637926666666667,0.103236,0.12741034999999998,0.12901490000000002,0.124481,0.15513564999999996,0.003894017,7704.126612698404
31,30,0.1028218,0.1007275,0.11284569999999997,0.1246052,0.121324,0.14039569999999996,0.003761252,7976.067543466909
32,30,0.11111056666666665,0.1012155,0.16917105,0.13242406666666667,0.1221445,0.1890536,0.003995107,7509.185611299021
33,30,0.10298276666666667,0.1000385,0.11285464999999999,0.12478693333333334,0.120223,0.13706965,0.003765193,7967.7190518520565
34,30,0.10504586666666667,0.1011705,0.11761909999999998,0.12665523333333334,0.1211815,0.14467734999999995,0.003821969,7849.357229218761
35,30,0.10280246666666668,0.100112,0.11463129999999999,0.12451726666666667,0.12103900000000001,0.14141145,0.003757164,7984.745941353638
36,30,0.10327493333333335,0.100468,0.11856334999999997,0.12511626666666667,0.1206525,0.14598459999999996,0.00377521,7946.57780626773
37,30,0.10626096666666668,0.101357,0.12219099999999997,0.12790769999999999,0.1213225,0.14950314999999995,0.003858792,7774.453766878339
38,30,0.102669,0.099102,0.11700459999999997,0.12436629999999999,0.1196325,0.14322244999999995,0.003752513,7994.64252355688
39,30,0.1038447,0.1004805,0.12007859999999997,0.12564256666666665,0.120421,0.14803824999999995,0.003790756,7913.988660837046
40,30,0.14176600000000003,0.113838,0.26918349999999996,0.1668566,0.138541,0.29694554999999995,0.005034564,5958.807952386741
41,30,0.14730673333333336,0.1184955,0.26005174999999975,0.17584246666666667,0.1430885,0.29599039999999976,0.005304982,5655.061600586016
42,30,0.10941176666666666,0.10661300000000001,0.12722329999999996,0.13212473333333333,0.12846849999999999,0.15583309999999995,0.003992007,7515.016882485427
43,30,0.12860919999999998,0.126749,0.15032765,0.15560010000000002,0.1528575,0.18156629999999999,0.004694838,6389.99684334156
44,30,0.12005239999999999,0.112061,0.16476199999999994,0.14577510000000002,0.134971,0.20167334999999992,0.004398033,6821.231218592494
45,30,0.13248610000000002,0.10981099999999999,0.2672128999999998,0.15525099999999997,0.1329555,0.2882070499999998,0.004679835,6410.4824208545815
46,30,0.10464366666666668,0.101104,0.11959839999999997,0.12688509999999997,0.121082,0.14764609999999995,0.003829624,7833.6672216384695
