received_perf_counter_ns,seconds_since_first_sample,timestamp_local,system_cpu_percent,process_cpu_percent,process_rss_mib,process_vms_mib,process_threads,system_memory_percent,load1,load5,load15,frequency_mean_mhz,frequency_min_mhz,frequency_max_mhz,package_temperature_c,core_temperature_mean_c,core_temperature_max_c,fan_rpm
89749710382033,11.701715365,2026-09-01T15:00:47.876130-03:00,5.4,99.9,722.34375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1904.8166250000002,800.0,5100.368,73.0,55.375,75.0,932.0
89749810327721,11.801661053,2026-09-01T15:00:47.976075-03:00,4.2,120.1,722.359375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1549.12375,799.499,5100.0,73.0,55.375,75.0,932.0
89749910230481,11.901563813,2026-09-01T15:00:48.075978-03:00,5.0,110.1,722.38671875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1710.8388333333332,798.933,5100.0,73.0,55.375,75.0,932.0
89750010143105,12.001476437,2026-09-01T15:00:48.175891-03:00,5.0,110.1,722.3984375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1465.3635000000002,799.312,5100.0,73.0,55.375,75.0,932.0
89750110138892,12.101472224,2026-09-01T15:00:48.275887-03:00,5.0,119.9,722.43359375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1645.022291666667,798.704,5100.0,73.0,55.375,75.0,932.0
89750210128342,12.201461674,2026-09-01T15:00:48.375876-03:00,4.6,110.0,722.45703125,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1652.6348333333333,799.663,5100.0,73.0,55.375,75.0,932.0
89750309978952,12.301312284,2026-09-01T15:00:48.475727-03:00,5.0,100.3,722.4765625,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1494.3189166666668,800.0,5100.686,73.0,55.375,75.0,932.0
89750410276423,12.401609755,2026-09-01T15:00:48.576024-03:00,5.0,109.7,722.49609375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1441.925,800.0,5100.0,73.0,55.4375,75.0,932.0
89750509871903,12.501205235,2026-09-01T15:00:48.675620-03:00,4.6,120.5,722.51171875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1393.9896666666666,800.0,4497.286,73.0,55.4375,75.0,932.0
89750610110882,12.601444214,2026-09-01T15:00:48.775858-03:00,5.0,99.5,722.5390625,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1856.9607916666666,800.0,5100.0,72.0,55.625,75.0,932.0
89750709698682,12.701032014,2026-09-01T15:00:48.875446-03:00,4.6,120.7,722.55859375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1643.804375,800.0,5100.0,72.0,56.6875,75.0,932.0
89750810634931,12.801968263,2026-09-01T15:00:48.976383-03:00,5.0,109.1,722.58203125,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1662.881,800.0,5100.0,72.0,56.6875,75.0,932.0
89750910667879,12.902001211,2026-09-01T15:00:49.076416-03:00,5.0,109.9,722.59765625,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1640.007625,799.958,5100.0,72.0,56.6875,75.0,932.0
89751010515424,13.001848756,2026-09-01T15:00:49.176263-03:00,4.6,110.3,722.62109375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1674.0545,800.0,5100.0,72.0,56.6875,75.0,932.0
89751110249205,13.101582537,2026-09-01T15:00:49.275997-03:00,4.6,110.3,722.64453125,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1495.5057916666667,800.0,5100.0,72.0,56.6875,75.0,932.0
89751210451798,13.20178513,2026-09-01T15:00:49.376199-03:00,4.6,109.8,722.6640625,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1727.1181666666669,800.0,5100.0,72.0,56.6875,75.0,932.0
89751310216819,13.301550151,2026-09-01T15:00:49.475964-03:00,4.6,110.1,722.6875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1687.9446666666665,800.0,5100.037,72.0,56.6875,75.0,932.0
89751410256567,13.401589899,2026-09-01T15:00:49.576004-03:00,5.4,110.1,722.69921875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1496.6640833333333,799.736,5100.0,72.0,56.6875,75.0,932.0
89751510619020,13.501952352,2026-09-01T15:00:49.676367-03:00,5.0,109.6,722.72265625,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1679.6412083333335,800.0,5101.658,72.0,56.9375,75.0,932.0
89751610483682,13.601817014,2026-09-01T15:00:49.776231-03:00,4.6,110.2,722.7421875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1487.7029166666669,798.515,5100.0,72.0,57.1875,75.0,932.0
89751709940478,13.70127381,2026-09-01T15:00:49.875688-03:00,5.0,110.6,722.76171875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1548.4042916666667,800.0,5100.646,75.0,57.3125,75.0,932.0
89751810562975,13.801896307,2026-09-01T15:00:49.976311-03:00,4.6,109.3,722.77734375,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1962.787,800.0,5100.301,75.0,56.625,63.0,932.0
89751910468257,13.901801589,2026-09-01T15:00:50.076216-03:00,5.0,110.1,722.8046875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1664.8849166666666,800.0,5100.467,75.0,56.625,63.0,932.0
89752010120847,14.001454179,2026-09-01T15:00:50.175868-03:00,4.2,110.4,722.82421875,9757.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1826.9356666666665,800.0,5100.0,75.0,56.625,63.0,932.0
89752110119378,14.10145271,2026-09-01T15:00:50.275867-03:00,5.0,120.0,722.8515625,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2175.1638333333335,800.0,5100.533,75.0,56.625,63.0,932.0
89752210275907,14.201609239,2026-09-01T15:00:50.376024-03:00,5.0,99.8,722.8671875,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1750.5178750000002,800.0,5100.0,75.0,56.625,63.0,932.0
89752310156981,14.301490313,2026-09-01T15:00:50.475905-03:00,5.0,110.1,722.89453125,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1917.4329166666666,800.0,5104.136,75.0,56.625,63.0,932.0
89752410720499,14.402053831,2026-09-01T15:00:50.576468-03:00,5.0,119.2,722.9140625,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2217.2069166666665,799.165,5100.0,75.0,56.625,63.0,932.0
89752511561632,14.502894964,2026-09-01T15:00:50.677310-03:00,6.2,109.1,722.9296875,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2242.1593749999997,800.0,5100.0,75.0,57.625,76.0,932.0
89752611118428,14.60245176,2026-09-01T15:00:50.776867-03:00,5.9,110.5,722.94921875,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2049.1447083333333,800.0,5100.0,75.0,57.6875,76.0,932.0
89752713778950,14.705112282,2026-09-01T15:00:50.879531-03:00,5.7,107.1,722.96875,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2347.38275,800.0,5088.487,74.0,57.4375,76.0,932.0
89752814312312,14.805645644,2026-09-01T15:00:50.980061-03:00,5.4,119.4,723.0,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2522.6234583333335,800.0,5100.0,74.0,58.3125,76.0,932.0
89752913619123,14.904952455,2026-09-01T15:00:51.079368-03:00,5.5,110.7,723.015625,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,2213.0850833333334,800.0,5100.0,74.0,58.3125,76.0,932.0
89753010388566,15.001721898,2026-09-01T15:00:51.176137-03:00,6.0,113.8,723.0390625,9758.23828125,107,27.3,0.3603515625,0.1904296875,0.173828125,1846.8386666666668,798.534,5100.216,74.0,58.3125,76.0,932.0
89753109738466,15.101071798,2026-09-01T15:00:51.275486-03:00,4.6,100.5,723.05859375,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,2106.70375,800.0,5100.0,74.0,58.3125,76.0,932.0
89753209895845,15.201229177,2026-09-01T15:00:51.375644-03:00,5.0,120.1,723.08203125,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,1724.3709166666667,798.835,5100.175,74.0,58.3125,76.0,932.0
89753310178801,15.301512133,2026-09-01T15:00:51.475927-03:00,5.9,109.7,723.09765625,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,2550.4482916666666,800.0,5100.936,74.0,58.3125,76.0,932.0
89753408867476,15.400200808,2026-09-01T15:00:51.574616-03:00,5.5,101.3,723.12109375,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,1964.012125,798.786,5104.054,74.0,58.3125,76.0,932.0
89753510557034,15.501890366,2026-09-01T15:00:51.676310-03:00,7.8,117.5,723.140625,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,3155.46075,800.0,4890.476,74.0,58.3125,76.0,932.0
89753610570147,15.601903479,2026-09-01T15:00:51.776318-03:00,9.2,110.3,723.15234375,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,2310.0025833333334,800.0,4950.109,74.0,57.4375,75.0,932.0
89753710150965,15.701484297,2026-09-01T15:00:51.875899-03:00,9.3,110.5,723.18359375,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,2132.1452916666667,800.0,5100.0,74.0,57.4375,75.0,932.0
89753810612390,15.801945722,2026-09-01T15:00:51.976360-03:00,10.4,119.5,723.19921875,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,2299.5064583333333,800.0,5042.307,68.0,58.8125,75.0,932.0
89753911041171,15.902374503,2026-09-01T15:00:52.076790-03:00,6.2,109.4,723.22265625,9758.23828125,107,27.3,0.41162109375,0.2041015625,0.1787109375,2286.4288333333334,800.0,5097.517,68.0,59.5,72.0,932.0
89754011032174,16.002365506,2026-09-01T15:00:52.176780-03:00,8.4,100.0,723.23828125,9758.23828125,107,27.4,0.41162109375,0.2041015625,0.1787109375,2572.4566250000003,800.0,4884.569,68.0,59.5,72.0,932.0
89754110034119,16.101367451,2026-09-01T15:00:52.275782-03:00,13.1,111.0,723.26171875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,2698.748375,799.562,5100.0,68.0,59.5,72.0,932.0
89754210535384,16.201868716,2026-09-01T15:00:52.376284-03:00,6.7,109.6,723.27734375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,2221.975875,800.0,5100.055,68.0,59.5,72.0,932.0
89754310010004,16.301343336,2026-09-01T15:00:52.475758-03:00,5.0,110.7,723.296875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,2352.023833333333,800.0,5100.596,68.0,59.5,72.0,932.0
89754409135842,16.400469174,2026-09-01T15:00:52.574884-03:00,5.0,110.9,723.3125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1655.4571666666668,800.0,5100.0,68.0,59.5,72.0,932.0
89754510551470,16.501884802,2026-09-01T15:00:52.676299-03:00,4.5,108.6,723.3359375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1539.1528333333333,800.0,5100.414,68.0,59.5,72.0,932.0
89754610568110,16.601901442,2026-09-01T15:00:52.776316-03:00,4.6,109.9,723.35546875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1563.2531666666666,800.0,5100.0,68.0,59.5,72.0,932.0
89754710345913,16.701679245,2026-09-01T15:00:52.876093-03:00,5.0,110.3,723.3828125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1353.0842916666668,798.795,5100.0,68.0,59.5,72.0,932.0
89754810660657,16.801993989,2026-09-01T15:00:52.976408-03:00,4.6,109.8,723.3984375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1430.4945833333334,800.0,5100.053,68.0,59.375,72.0,932.0
89754910070443,16.901403775,2026-09-01T15:00:53.075818-03:00,4.6,110.6,723.41796875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1710.7673333333332,799.683,5100.0,76.0,58.375,67.0,932.0
89755010546959,17.001880291,2026-09-01T15:00:53.176295-03:00,5.0,109.5,723.4453125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1832.8273749999998,798.403,5100.0,76.0,58.25,75.0,932.0
89755110603321,17.101936653,2026-09-01T15:00:53.276351-03:00,4.6,109.8,723.46484375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1958.4616666666668,800.0,5100.0,76.0,58.25,75.0,932.0
89755210454500,17.201787832,2026-09-01T15:00:53.376202-03:00,5.0,110.3,723.48828125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1615.3042500000001,800.0,5100.0,76.0,58.25,75.0,932.0
89755310750070,17.302083402,2026-09-01T15:00:53.476498-03:00,5.4,119.6,723.51171875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1853.6685,800.0,5100.0,76.0,58.25,75.0,932.0
89755410358762,17.401692094,2026-09-01T15:00:53.576106-03:00,4.6,110.4,723.53125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1687.273375,800.0,5100.0,76.0,58.25,75.0,932.0
89755510194287,17.501527619,2026-09-01T15:00:53.675942-03:00,5.0,100.2,723.55078125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1696.510875,800.0,5100.0,76.0,58.25,75.0,932.0
89755610592034,17.601925366,2026-09-01T15:00:53.776340-03:00,4.6,119.5,723.5703125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1718.8677083333332,800.0,5100.0,76.0,58.25,75.0,932.0
89755711540661,17.702873993,2026-09-01T15:00:53.877289-03:00,4.5,108.8,723.59375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1509.0863333333334,800.0,5100.0,76.0,58.3125,75.0,932.0
89755810537976,17.801871308,2026-09-01T15:00:53.976286-03:00,5.0,111.2,723.6171875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1894.4050833333333,799.497,5100.0,76.0,58.3125,75.0,932.0
89755909965077,17.901298409,2026-09-01T15:00:54.075713-03:00,5.0,110.7,723.6328125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1455.5516666666665,800.0,5100.0,76.0,58.4375,75.0,932.0
89756010254347,18.001587679,2026-09-01T15:00:54.176002-03:00,5.0,109.7,723.65625,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1740.2670416666667,800.0,5101.626,72.0,59.375,75.0,932.0
89756110570335,18.101903667,2026-09-01T15:00:54.276318-03:00,4.2,109.7,723.6796875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1929.7974583333335,800.0,5100.602,72.0,59.625,75.0,932.0
89756210535844,18.201869176,2026-09-01T15:00:54.376283-03:00,5.0,110.0,723.70703125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1569.71125,800.0,5100.0,72.0,59.625,75.0,932.0
89756309969653,18.301302985,2026-09-01T15:00:54.475717-03:00,4.6,100.6,723.7265625,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1683.3486666666668,800.0,5100.0,72.0,59.625,75.0,932.0
89756410061066,18.401394398,2026-09-01T15:00:54.575809-03:00,4.6,119.7,723.7421875,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1623.1165833333334,800.0,5100.478,72.0,59.625,75.0,932.0
89756509744963,18.501078295,2026-09-01T15:00:54.675493-03:00,4.6,110.6,723.76953125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1659.5373333333334,800.0,5100.0,72.0,59.625,75.0,932.0
89756610485238,18.60181857,2026-09-01T15:00:54.776233-03:00,5.0,109.1,723.78515625,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1588.3315833333334,800.0,5100.0,72.0,59.625,75.0,932.0
89756710080841,18.701414173,2026-09-01T15:00:54.875828-03:00,4.6,110.4,723.8125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1318.9643333333333,800.0,5100.055,72.0,59.625,75.0,932.0
89756810011535,18.801344867,2026-09-01T15:00:54.975759-03:00,5.0,110.1,723.828125,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1753.425375,800.0,5100.0,72.0,59.625,75.0,932.0
89756908424921,18.899758253,2026-09-01T15:00:55.074173-03:00,3.4,91.5,723.8359375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1294.3170833333334,800.0,4634.851,72.0,59.625,75.0,932.0
89757008907723,19.000241055,2026-09-01T15:00:55.174657-03:00,0.4,0.0,723.84375,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1072.3572083333333,800.0,2810.116,72.0,59.5,75.0,932.0
89757108947335,19.100280667,2026-09-01T15:00:55.274696-03:00,0.8,0.0,723.84765625,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,1145.2345833333334,800.0,2805.9,57.0,57.75,75.0,932.0
89757209435853,19.200769185,2026-09-01T15:00:55.375187-03:00,0.0,0.0,723.84765625,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,886.6496666666667,799.289,1589.957,57.0,54.1875,63.0,932.0
89757309750184,19.301083516,2026-09-01T15:00:55.475501-03:00,0.4,0.0,723.84765625,9758.23828125,107,27.5,0.41162109375,0.2041015625,0.1787109375,884.8995,800.0,1396.978,57.0,54.1875,63.0,932.0
