perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2730363394370,1788985890.9576106,baseline,14.425,1.205,11.965,1354130
2730373394130,1788985890.96761,baseline,14.425,1.205,11.967,1353720
2730383395450,1788985890.9776142,baseline,14.425,1.206,11.966,1356490
2730393394470,1788985890.9876149,baseline,14.412,1.205,11.966,1358550
2730403394260,1788985890.9976127,baseline,14.437,1.206,11.966,1356530
2730413394120,1788985891.0076098,baseline,14.412,1.204,11.966,1353520
2730423393730,1788985891.0176105,baseline,14.437,1.207,11.967,1354930
2730433394810,1788985891.0276115,baseline,14.425,1.205,11.966,1354630
2730443394450,1788985891.0376117,baseline,14.437,1.206,11.966,1355810
2730453394250,1788985891.047609,baseline,14.437,1.206,11.966,1352650
2730463394590,1788985891.0576105,baseline,14.425,1.205,11.966,1353570
2730473393810,1788985891.0676093,baseline,14.45,1.207,11.967,1353560
2730483396070,1788985891.0776315,baseline,14.425,1.204,11.967,1373290
2730493393640,1788985891.0876122,baseline,14.45,1.207,11.967,1356270
2730503394130,1788985891.0976143,baseline,14.412,1.205,11.966,1358140
2730513393180,1788985891.1076107,baseline,14.437,1.206,11.966,1355270
2730523393750,1788985891.1176112,baseline,14.425,1.206,11.967,1355700
2730533395260,1788985891.1276135,baseline,14.425,1.205,11.966,1356190
2730543393710,1788985891.1376112,baseline,14.437,1.207,11.966,1355270
2730553394460,1788985891.1476107,baseline,14.412,1.204,11.966,1354120
2730563394770,1788985891.157615,baseline,14.437,1.207,11.966,1358130
2730573393840,1788985891.1676075,baseline,14.412,1.205,11.967,1351670
2730583395520,1788985891.1776133,baseline,14.437,1.207,11.966,1355540
2730593393220,1788985891.187611,baseline,14.425,1.205,11.966,1355620
2730603394880,1788985891.1976135,baseline,14.412,1.204,11.966,1356370
2730613394270,1788985891.2076108,baseline,14.437,1.206,11.967,1354680
2730623394120,1788985891.217611,baseline,14.425,1.205,11.967,1354650
2730633395380,1788985891.2276106,baseline,14.45,1.207,11.966,1352850
2730643393750,1788985891.237612,baseline,14.425,1.205,11.966,1356180
2730653394080,1788985891.2476103,baseline,14.437,1.207,11.967,1354680
2730663394590,1788985891.2576094,baseline,14.425,1.205,11.967,1352670
2730673394710,1788985891.2676077,baseline,14.425,1.205,11.966,1350990
2730683395080,1788985891.2776153,baseline,14.437,1.206,11.966,1358340
2730693393740,1788985891.2876103,baseline,14.4,1.204,11.967,1354570
2730703394760,1788985891.2976153,baseline,14.437,1.207,11.967,1358260
2730713394320,1788985891.307611,baseline,14.425,1.205,11.967,1354570
2730723393710,1788985891.3176103,baseline,14.437,1.207,11.967,1354490
2730733396270,1788985891.3276134,baseline,14.412,1.205,11.966,1355180
2730743394660,1788985891.3376138,baseline,14.425,1.206,11.966,1357250
2730753394510,1788985891.347612,baseline,14.45,1.206,11.967,1355250
2730763393580,1788985891.3576088,baseline,14.412,1.205,11.967,1353030
2730773394320,1788985891.3676105,baseline,14.437,1.206,11.967,1353730
2730783395490,1788985891.3776116,baseline,14.425,1.205,11.966,1353760
2730793394020,1788985891.3876107,baseline,14.425,1.206,11.967,1354380
2730803393930,1788985891.3976166,baseline,14.412,1.205,11.966,1360960
2730813396210,1788985891.4076169,baseline,14.425,1.205,11.967,1358680
2730823394970,1788985891.4176273,baseline,14.45,1.207,11.966,1370520
2730833395330,1788985891.4276102,baseline,14.412,1.204,11.967,1353060
2730843394060,1788985891.43761,baseline,14.437,1.206,11.967,1353850
2730853393900,1788985891.4476113,baseline,14.425,1.205,11.967,1355600
2730863394470,1788985891.4576142,baseline,14.437,1.206,11.966,1357750
2730873394250,1788985891.4676082,baseline,14.425,1.206,11.967,1351980
2730883394940,1788985891.477612,baseline,14.425,1.206,11.966,1355070
2730893394390,1788985891.4876084,baseline,14.425,1.206,11.967,1351870
2730903393210,1788985891.4976106,baseline,14.425,1.204,11.967,1355390
2730913393410,1788985891.5076106,baseline,14.437,1.206,11.967,1355220
2730923393930,1788985891.5176125,baseline,14.412,1.205,11.966,1356700
2730933395310,1788985891.5276122,baseline,14.45,1.207,11.966,1355090
2730943394000,1788985891.5376096,baseline,14.425,1.205,11.966,1353580
2730953393430,1788985891.5476086,baseline,14.425,1.206,11.967,1353130
2730963393150,1788985891.557612,baseline,14.437,1.206,11.967,1356680
2730973393560,1788985891.5676076,baseline,14.425,1.204,11.966,1351800
2730983395490,1788985891.5776145,baseline,14.437,1.207,11.967,1356960
2730993393990,1788985891.5876079,baseline,14.412,1.205,11.966,1351760
2731003394830,1788985891.597615,baseline,14.437,1.206,11.966,1358560
2731013393120,1788985891.6076097,baseline,14.412,1.205,11.966,1355030
2731023393990,1788985891.6176112,baseline,14.425,1.206,11.966,1355470
2731033395130,1788985891.6276138,baseline,14.437,1.206,11.966,1356760
2731043393770,1788985891.6376126,baseline,14.425,1.203,11.966,1356910
2731053394380,1788985891.6476102,baseline,14.437,1.206,11.967,1353510
2731063393270,1788985891.6576128,baseline,14.425,1.205,11.966,1357200
2731073393490,1788985891.6676068,baseline,14.437,1.206,11.967,1350970
2731083395330,1788985891.6776135,baseline,14.425,1.205,11.966,1356050
2731093394000,1788985891.6876075,baseline,14.437,1.206,11.966,1351390
2731103395190,1788985891.6976137,baseline,14.437,1.206,11.967,1356920
2731113393950,1788985891.7076108,baseline,14.425,1.204,11.966,1354960
2731123394320,1788985891.717614,baseline,14.45,1.207,11.967,1357490
2731133395700,1788985891.727615,baseline,14.412,1.204,11.966,1357470
2731143393690,1788985891.737611,baseline,14.437,1.206,11.967,1355090
2731153394070,1788985891.7476099,baseline,14.425,1.205,11.966,1353560
2731163393950,1788985891.757612,baseline,14.437,1.206,11.967,1356040
2731173393470,1788985891.7676082,baseline,14.437,1.206,11.966,1352390
2731183395480,1788985891.7776155,baseline,14.425,1.204,11.967,1358030
2731193394440,1788985891.7876093,baseline,14.437,1.206,11.966,1352670
2731203393390,1788985891.7976093,baseline,14.412,1.204,11.967,1353910
2731213393950,1788985891.8076098,baseline,14.437,1.207,11.966,1353640
2731223393970,1788985891.8176115,baseline,14.412,1.205,11.966,1355400
2731233394640,1788985891.8276098,baseline,14.437,1.207,11.966,1352980
2731243392560,1788985891.8376083,baseline,14.437,1.207,11.967,1353690
2731253393660,1788985891.8476062,baseline,14.425,1.203,11.967,1350500
2731263395090,1788985891.8576102,baseline,14.437,1.206,11.966,1353180
2731273393560,1788985891.8676114,baseline,14.412,1.204,11.966,1355910
2731283394190,1788985891.8776112,baseline,14.437,1.206,11.966,1355050
2731293394190,1788985891.8876085,baseline,14.425,1.205,11.966,1352260
2731303393670,1788985891.8976057,baseline,14.45,1.206,11.967,1349630
2731313394660,1788985891.9076116,baseline,14.425,1.206,11.967,1354970
2731323394120,1788985891.9176116,baseline,14.425,1.204,11.967,1355440
2731333393830,1788985891.9276118,baseline,14.437,1.206,11.967,1355900
2731343393670,1788985891.9376118,baseline,14.425,1.205,11.966,1356180
2731353393060,1788985891.94761,baseline,14.45,1.207,11.967,1355080
2731363394430,1788985891.9576075,baseline,14.425,1.205,11.966,1351080
2731373393200,1788985891.9676104,baseline,14.437,1.206,11.967,1354930
2731383394590,1788985891.9776132,baseline,14.425,1.205,11.967,1356460
2731393394210,1788985891.98761,baseline,14.425,1.204,11.966,1353770
2731403393320,1788985891.9976113,baseline,14.437,1.206,11.967,1355980
2731413393870,1788985892.0076103,baseline,14.425,1.205,11.966,1354580
2731423393760,1788985892.0176098,baseline,14.45,1.207,11.966,1353960
2731433395590,1788985892.027611,baseline,14.425,1.205,11.966,1353440
2731443393690,1788985892.0376081,baseline,14.437,1.206,11.967,1352580
2731453393500,1788985892.0476096,baseline,14.412,1.205,11.967,1354280
2731463393370,1788985892.057611,baseline,14.425,1.204,11.967,1355610
2731473394070,1788985892.0676098,baseline,14.437,1.206,11.967,1353720
2731483395170,1788985892.0776248,baseline,14.425,1.205,11.966,1367880
2731493393220,1788985892.0876095,baseline,14.45,1.207,11.967,1354290
2731503393570,1788985892.0976117,baseline,14.425,1.206,11.966,1356040
2731513394010,1788985892.1076105,baseline,14.437,1.206,11.966,1354220
2731523393940,1788985892.1176128,baseline,14.425,1.206,11.966,1356840
2731533395730,1788985892.1276135,baseline,14.425,1.204,11.967,1355540
2731543394910,1788985892.1376123,baseline,14.437,1.206,11.966,1355350
2731553394420,1788985892.147609,baseline,14.437,1.206,11.966,1352340
2731563393680,1788985892.1576092,baseline,14.437,1.206,11.966,1353370
2731573393020,1788985892.1676083,baseline,14.425,1.206,11.966,1353400
2731583394450,1788985892.1776154,baseline,14.437,1.206,11.966,1358910
2731593393390,1788985892.1876104,baseline,14.412,1.205,11.966,1354740
2731603394560,1788985892.1976128,baseline,14.437,1.204,11.967,1356440
2731613396190,1788985892.2076147,baseline,14.437,1.207,11.966,1356350
2731623393630,1788985892.2176125,baseline,14.425,1.205,11.966,1357010
2731633395440,1788985892.2276125,baseline,14.45,1.207,11.966,1354810
2731643394690,1788985892.2376127,baseline,14.425,1.205,11.967,1355770
2731653393770,1788985892.2476077,baseline,14.437,1.206,11.966,1351830
2731663394030,1788985892.2576108,baseline,14.425,1.206,11.966,1354560
2731673393760,1788985892.2676075,baseline,14.437,1.205,11.967,1351620
2731683395500,1788985892.2776318,baseline,14.437,1.206,11.966,1374220
2731693394170,1788985892.2876093,baseline,14.425,1.205,11.966,1352800
2731703394510,1788985892.297614,baseline,14.45,1.207,11.966,1357330
2731713395020,1788985892.3076117,baseline,14.425,1.205,11.966,1354470
2731723392850,1788985892.3176107,baseline,14.45,1.207,11.966,1355860
2731733395370,1788985892.3276153,baseline,14.425,1.205,11.966,1357630
2731743393700,1788985892.337614,baseline,14.425,1.205,11.967,1358190
2731753394200,1788985892.3476098,baseline,14.425,1.206,11.966,1353610
2731763394530,1788985892.3576143,baseline,14.412,1.205,11.966,1357620
2731773393160,1788985892.3676097,baseline,14.45,1.207,11.967,1354660
2731783395160,1788985892.3776143,baseline,14.425,1.205,11.966,1357220
2731793393930,1788985892.3876112,baseline,14.437,1.206,11.966,1354950
2731803394280,1788985892.3976116,baseline,14.425,1.205,11.966,1355360
2731813394690,1788985892.4076097,baseline,14.425,1.205,11.967,1352800
2731823394180,1788985892.4176092,baseline,14.437,1.206,11.967,1353010
2731833395330,1788985892.4276133,baseline,14.425,1.205,11.966,1355900
2731843394160,1788985892.437612,baseline,14.45,1.207,11.967,1355840
2731853394400,1788985892.4476082,baseline,14.425,1.205,11.967,1351620
2731863394150,1788985892.4576313,baseline,14.45,1.207,11.966,1375020
2731873394420,1788985892.4676108,baseline,14.412,1.205,11.967,1354530
2731883395760,1788985892.477613,baseline,14.437,1.206,11.966,1355330
2731893393450,1788985892.4876099,baseline,14.437,1.206,11.966,1354250
2731903394020,1788985892.497611,baseline,14.425,1.205,11.966,1355040
2731913394230,1788985892.5076098,baseline,14.437,1.206,11.966,1353600
2731923393790,1788985892.5176091,baseline,14.425,1.205,11.967,1353410
2731933395960,1788985892.5276148,baseline,14.437,1.207,11.966,1356840
2731943394590,1788985892.5376139,baseline,14.425,1.205,11.966,1357090
2731953394280,1788985892.547608,baseline,14.45,1.207,11.966,1351570
2731963394470,1788985892.557615,baseline,14.425,1.205,11.967,1358410
2731973394230,1788985892.56761,baseline,14.437,1.206,11.966,1353890
2731983395700,1788985892.5776117,baseline,14.437,1.206,11.966,1353930
2731993393500,1788985892.5876117,baseline,14.412,1.205,11.966,1356100
2732003394420,1788985892.5976129,baseline,14.437,1.206,11.966,1356430
2732013393360,1788985892.6076088,baseline,14.412,1.205,11.966,1353550
2732023393870,1788985892.6176107,baseline,14.45,1.207,11.967,1354860
2732033394840,1788985892.627611,baseline,14.425,1.205,11.966,1354070
2732043394390,1788985892.6376135,baseline,14.45,1.206,11.967,1357530
2732053394450,1788985892.6476083,baseline,14.437,1.206,11.967,1351940
2732063393650,1788985892.657611,baseline,14.425,1.205,11.966,1355340
2732073393270,1788985892.6676085,baseline,14.437,1.206,11.966,1353090
2732083395060,1788985892.6776125,baseline,14.425,1.205,11.966,1356010
2732093393860,1788985892.6876101,baseline,14.437,1.206,11.966,1354000
2732103394490,1788985892.6976128,baseline,14.425,1.205,11.966,1356240
2732113393820,1788985892.7076106,baseline,14.437,1.206,11.966,1354620
2732123394010,1788985892.7176125,baseline,14.45,1.206,11.967,1356350
2732133394960,1788985892.7276127,baseline,14.425,1.205,11.966,1355320
2732143395260,1788985892.7376146,baseline,14.437,1.206,11.967,1357420
2732153394210,1788985892.7476091,baseline,14.425,1.205,11.966,1352800
2732163394250,1788985892.7576106,baseline,14.45,1.207,11.966,1354300
2732173393680,1788985892.7676096,baseline,14.425,1.205,11.967,1353870
2732183394730,1788985892.777612,baseline,14.425,1.205,11.966,1355470
2732193393560,1788985892.7876112,baseline,14.437,1.206,11.966,1355490
2732203394560,1788985892.7976139,baseline,14.425,1.205,11.966,1357200
2732213394070,1788985892.8076093,baseline,14.437,1.206,11.966,1353120
2732223393790,1788985892.8176105,baseline,14.437,1.206,11.967,1354610
2732233394150,1788985892.827611,baseline,14.437,1.206,11.966,1354720
2732243394360,1788985892.8376145,baseline,14.425,1.205,11.966,1358320
2732253394360,1788985892.8476124,baseline,14.425,1.205,11.966,1356070
2732263394280,1788985892.8576136,baseline,14.437,1.206,11.966,1357150
2732273394040,1788985892.8676083,baseline,14.425,1.205,11.966,1352180
2732283394850,1788985892.8776138,baseline,14.437,1.206,11.966,1357060
2732293394560,1788985892.8876104,baseline,14.437,1.206,11.967,1353870
2732303393430,1788985892.8976116,baseline,14.437,1.206,11.966,1355970
2732313394730,1788985892.9076102,baseline,14.412,1.204,11.967,1353370
2732323394450,1788985892.9176114,baseline,14.425,1.205,11.966,1354680
2732333395640,1788985892.927611,baseline,14.437,1.206,11.966,1353390
2732343393980,1788985892.9376132,baseline,14.412,1.205,11.966,1357540
2732353394020,1788985892.9476078,baseline,14.45,1.207,11.967,1352110
2732363394430,1788985892.9576123,baseline,14.437,1.206,11.966,1355810
2732373393110,1788985892.9676087,baseline,14.437,1.206,11.966,1353480
2732383394880,1788985892.977614,baseline,14.425,1.205,11.966,1356940
2732393393160,1788985892.9876108,baseline,14.437,1.206,11.966,1355830
2732403393940,1788985892.9976122,baseline,14.437,1.206,11.967,1356640
2732413393920,1788985893.00761,baseline,14.437,1.206,11.966,1354360
2732423393690,1788985893.0176098,baseline,14.45,1.207,11.966,1354030
2732433395020,1788985893.02761,baseline,14.425,1.205,11.967,1353220
2732443393600,1788985893.0376098,baseline,14.45,1.207,11.966,1354150
2732453394440,1788985893.0476112,baseline,14.425,1.205,11.967,1354460
2732463394450,1788985893.057611,baseline,14.425,1.206,11.966,1354430
2732473394230,1788985893.0676117,baseline,14.437,1.206,11.967,1355430
2732483394550,1788985893.0776134,baseline,14.425,1.206,11.966,1356420
2732493394210,1788985893.0876105,baseline,14.45,1.207,11.967,1354140
2732503393980,1788985893.0976086,baseline,14.425,1.205,11.966,1352240
2732513394030,1788985893.1076128,baseline,14.45,1.207,11.967,1356620
2732523393720,1788985893.1176147,baseline,14.425,1.205,11.967,1358990
2732533395080,1788985893.1276088,baseline,14.437,1.206,11.967,1351550
2732543393590,1788985893.137609,baseline,14.425,1.205,11.967,1353040
2732553394400,1788985893.147609,baseline,14.437,1.206,11.966,1352420
2732563394750,1788985893.1576166,baseline,14.45,1.207,11.967,1359820
2732573393700,1788985893.1676095,baseline,14.425,1.205,11.966,1353220
2732583395080,1788985893.1776133,baseline,14.437,1.207,11.966,1355970
2732593392920,1788985893.1876125,baseline,14.412,1.204,11.967,1357270
2732603394680,1788985893.1976123,baseline,14.437,1.206,11.967,1355220
2732613394800,1788985893.2076132,baseline,14.437,1.206,11.966,1356130
2732623393770,1788985893.2176116,baseline,14.425,1.206,11.966,1355560
2732633394650,1788985893.227609,baseline,14.437,1.206,11.967,1351920
2732643393590,1788985893.2376103,baseline,14.425,1.205,11.966,1354440
2732653394150,1788985893.2476122,baseline,14.437,1.207,11.966,1355650
2732663394230,1788985893.257614,baseline,14.425,1.205,11.966,1357810
2732673394230,1788985893.2676108,baseline,14.425,1.205,11.967,1354640
2732683395320,1788985893.2776105,baseline,14.437,1.206,11.967,1353100
2732693394110,1788985893.2876122,baseline,14.437,1.206,11.966,1355870
2732703393980,1788985893.2976124,baseline,14.437,1.206,11.966,1356240
2732713394750,1788985893.3076103,baseline,14.425,1.206,11.966,1353600
2732723393920,1788985893.3176112,baseline,14.437,1.206,11.966,1355180
2732733396290,1788985893.3276129,baseline,14.425,1.205,11.966,1354640
2732743395660,1788985893.3376136,baseline,14.437,1.207,11.966,1355850
2732753393040,1788985893.3476086,baseline,14.437,1.206,11.966,1353590
2732763393930,1788985893.357613,baseline,14.425,1.206,11.966,1357100
2732773393940,1788985893.3676128,baseline,14.45,1.207,11.966,1356910
2732783395430,1788985893.3776147,baseline,14.425,1.205,11.966,1357220
2732793393900,1788985893.3876085,baseline,14.45,1.207,11.966,1352490
2732803394770,1788985893.3976316,baseline,14.425,1.206,11.967,1374670
2732813393350,1788985893.4076078,baseline,14.45,1.207,11.967,1352200
2732823394120,1788985893.4176133,baseline,14.425,1.206,11.967,1356950
2732833396180,1788985893.427612,baseline,14.425,1.206,11.966,1353900
2732843394680,1788985893.437612,baseline,14.437,1.206,11.967,1355210
2732853395690,1788985893.447609,baseline,14.425,1.205,11.966,1351140
2732863394030,1788985893.4576106,baseline,14.45,1.207,11.966,1354260
2732873394370,1788985893.467614,baseline,14.425,1.205,11.967,1357340
2732883395460,1788985893.4776134,baseline,14.45,1.207,11.967,1355980
2732893393690,1788985893.4876108,baseline,14.437,1.206,11.967,1354880
2732903393520,1788985893.4976091,baseline,14.437,1.206,11.966,1353550
2732913394570,1788985893.5076108,baseline,14.45,1.207,11.967,1354220
2732923394240,1788985893.517612,baseline,14.412,1.205,11.966,1355900
2732933395650,1788985893.5276117,baseline,14.45,1.207,11.966,1353910
2732943393890,1788985893.5376077,baseline,14.412,1.205,11.966,1351830
2732953393990,1788985893.5476093,baseline,14.462,1.208,11.966,1353370
2732963393080,1788985893.557611,baseline,14.425,1.206,11.966,1355640
2732973394460,1788985893.5676136,baseline,14.425,1.206,11.967,1357090
2732983395110,1788985893.5776134,baseline,14.425,1.206,11.967,1356210
2732993393920,1788985893.5876105,baseline,14.425,1.205,11.967,1354280
2733003393520,1788985893.5976105,baseline,14.45,1.207,11.967,1354880
2733013393470,1788985893.6076097,baseline,14.412,1.204,11.966,1354230
2733023393810,1788985893.6176107,baseline,14.45,1.207,11.967,1354750
2733033395400,1788985893.6276145,baseline,14.412,1.204,11.966,1356560
2733043394400,1788985893.637612,baseline,14.437,1.206,11.966,1355510
2733053394880,1788985893.6476107,baseline,14.425,1.205,11.966,1353590
2733063393590,1788985893.6576107,baseline,14.425,1.205,11.966,1354780
2733073393690,1788985893.6676106,baseline,14.45,1.207,11.967,1354680
2733083396500,1788985893.6776357,baseline,14.412,1.205,11.966,1377090
2733093394760,1788985893.68761,baseline,14.437,1.207,11.967,1353150
2733103392740,1788985893.6976104,baseline,14.412,1.205,11.966,1355920
2733113394610,1788985893.7076101,baseline,14.425,1.205,11.967,1353850
2733123394170,1788985893.7176116,baseline,14.412,1.205,11.966,1355360
2733133395430,1788985893.7276137,baseline,14.45,1.206,11.966,1356410
2733143393470,1788985893.7376118,baseline,14.45,1.207,11.967,1356020
2733153393840,1788985893.7476108,baseline,14.425,1.205,11.967,1355130
2733163394560,1788985893.7576115,baseline,14.437,1.206,11.966,1354750
2733173394580,1788985893.76761,baseline,14.425,1.205,11.967,1353350
2733183395860,1788985893.7776153,baseline,14.425,1.205,11.966,1357250
2733193394360,1788985893.787612,baseline,14.425,1.206,11.966,1355190
2733203393770,1788985893.7976084,baseline,14.437,1.206,11.966,1352530
2733213394300,1788985893.807613,baseline,14.437,1.206,11.967,1356540
2733223393440,1788985893.8176112,baseline,14.412,1.205,11.966,1356010
2733233395380,1788985893.8276126,baseline,14.437,1.206,11.967,1355200
2733243394280,1788985893.8376124,baseline,14.412,1.204,11.966,1355670
2733253394240,1788985893.8476114,baseline,14.437,1.206,11.966,1354800
2733263393840,1788985893.8576121,baseline,14.437,1.206,11.966,1355790
2733273393630,1788985893.8676085,baseline,14.437,1.206,11.966,1352590
2733283396520,1788985893.877616,baseline,14.437,1.206,11.967,1357170
2733293393380,1788985893.8876112,baseline,14.412,1.204,11.966,1355710
2733303394050,1788985893.897613,baseline,14.425,1.206,11.966,1356610
2733313394430,1788985893.90761,baseline,14.425,1.205,11.966,1353070
2733323393290,1788985893.9176114,baseline,14.437,1.206,11.966,1355730
2733333395420,1788985893.9276109,baseline,14.437,1.206,11.967,1353280
