received_perf_counter_ns,seconds_since_first_sample,timestamp,index,name,uuid,pci.bus_id,driver_version,pstate,temperature.gpu,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw.instant,power.draw.average,power.limit,clocks.current.sm,clocks.current.memory,fan.speed
100823021153496,3.667882269,2026/09/03 17:31:42.844,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.93,120.0,1755.0,6801.0,31.0
100823123046357,3.76977513,2026/09/03 17:31:42.946,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.93,120.0,1755.0,6801.0,31.0
100823224999839,3.871728612,2026/09/03 17:31:43.048,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.93,120.0,1755.0,6801.0,31.0
100823326892059,3.973620832,2026/09/03 17:31:43.150,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.93,120.0,1755.0,6801.0,31.0
100823428786234,4.075515007,2026/09/03 17:31:43.252,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.9,120.0,1755.0,6801.0,31.0
100823530599770,4.177328543,2026/09/03 17:31:43.353,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.9,120.0,1755.0,6801.0,31.0
100823632461460,4.279190233,2026/09/03 17:31:43.455,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.9,120.0,1755.0,6801.0,31.0
100823734224177,4.38095295,2026/09/03 17:31:43.557,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.9,120.0,1755.0,6801.0,31.0
100823835965932,4.482694705,2026/09/03 17:31:43.659,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.85,27.9,120.0,1755.0,6801.0,31.0
100823937964341,4.584693114,2026/09/03 17:31:43.761,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.86,27.88,120.0,1755.0,6801.0,31.0
100824039969269,4.686698042,2026/09/03 17:31:43.863,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.86,27.88,120.0,1755.0,6801.0,31.0
100824142028829,4.788757602,2026/09/03 17:31:43.965,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.86,27.88,120.0,1755.0,6801.0,31.0
100824243962831,4.890691604,2026/09/03 17:31:44.067,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.86,27.88,120.0,1755.0,6801.0,31.0
100824345868434,4.992597207,2026/09/03 17:31:44.169,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,27.86,27.88,120.0,1755.0,6801.0,31.0
100824447912762,5.094641535,2026/09/03 17:31:44.270,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,28.01,27.9,120.0,1755.0,6801.0,31.0
100824548929616,5.195658389,2026/09/03 17:31:44.372,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,28.01,27.9,120.0,1755.0,6801.0,31.0
100824650375339,5.297104112,2026/09/03 17:31:44.474,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,28.01,27.9,120.0,1755.0,6801.0,31.0
100824752057050,5.398785823,2026/09/03 17:31:44.575,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,28.01,27.9,120.0,1755.0,6801.0,31.0
100824853345760,5.500074533,2026/09/03 17:31:44.677,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,1.0,1.0,732.0,8192.0,28.01,27.9,120.0,1755.0,6801.0,31.0
100824954736336,5.601465109,2026/09/03 17:31:44.778,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,1.0,1.0,732.0,8192.0,28.86,28.42,120.0,1755.0,6801.0,31.0
100825056403032,5.703131805,2026/09/03 17:31:44.880,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,1.0,1.0,732.0,8192.0,28.86,28.42,120.0,1755.0,6801.0,31.0
100825157658499,5.804387272,2026/09/03 17:31:44.981,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,1.0,1.0,732.0,8192.0,28.86,28.42,120.0,1755.0,6801.0,31.0
100825258956763,5.905685536,2026/09/03 17:31:45.082,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,1.0,1.0,732.0,8192.0,28.86,28.42,120.0,1755.0,6801.0,31.0
100825360255203,6.006983976,2026/09/03 17:31:45.184,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,1.0,1.0,732.0,8192.0,28.86,28.42,120.0,1755.0,6801.0,31.0
100825461815681,6.108544454,2026/09/03 17:31:45.285,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,732.0,8192.0,28.52,28.6,120.0,1755.0,6801.0,31.0
100825563219818,6.209948591,2026/09/03 17:31:45.386,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,732.0,8192.0,28.52,28.6,120.0,1755.0,6801.0,31.0
100825664718570,6.311447343,2026/09/03 17:31:45.488,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,732.0,8192.0,28.52,28.6,120.0,1755.0,6801.0,31.0
100825766199220,6.412927993,2026/09/03 17:31:45.589,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,732.0,8192.0,28.52,28.6,120.0,1755.0,6801.0,31.0
100825867757626,6.514486399,2026/09/03 17:31:45.691,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,11.0,1.0,732.0,8192.0,28.34,28.43,120.0,1755.0,6801.0,31.0
100825968970112,6.615698885,2026/09/03 17:31:45.792,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,11.0,1.0,732.0,8192.0,28.34,28.43,120.0,1755.0,6801.0,31.0
100826070384668,6.717113441,2026/09/03 17:31:45.894,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,11.0,1.0,732.0,8192.0,28.34,28.43,120.0,1755.0,6801.0,31.0
100826171517614,6.818246387,2026/09/03 17:31:45.995,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,11.0,1.0,732.0,8192.0,28.34,28.43,120.0,1755.0,6801.0,31.0
100826272764161,6.919492934,2026/09/03 17:31:46.096,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,45.0,11.0,1.0,732.0,8192.0,28.34,28.43,120.0,1755.0,6801.0,31.0
100826374195352,7.020924125,2026/09/03 17:31:46.197,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,732.0,8192.0,28.16,28.38,120.0,1755.0,6801.0,31.0
100826475388059,7.122116832,2026/09/03 17:31:46.299,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,707.0,8192.0,28.16,28.38,120.0,1755.0,6801.0,31.0
100826576898700,7.223627473,2026/09/03 17:31:46.400,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,705.0,8192.0,28.16,28.38,120.0,1755.0,6801.0,31.0
100826678076773,7.324805546,2026/09/03 17:31:46.501,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,707.0,8192.0,28.16,28.38,120.0,1755.0,6801.0,31.0
100826779280262,7.426009035,2026/09/03 17:31:46.603,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,709.0,8192.0,28.16,28.38,120.0,1755.0,6801.0,31.0
100826880710137,7.52743891,2026/09/03 17:31:46.704,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,709.0,8192.0,28.91,28.51,120.0,1755.0,6801.0,31.0
100826982472249,7.629201022,2026/09/03 17:31:46.805,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,709.0,8192.0,28.91,28.51,120.0,1755.0,6801.0,31.0
100827083854668,7.730583441,2026/09/03 17:31:46.907,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,709.0,8192.0,28.91,28.51,120.0,1755.0,6801.0,31.0
100827185345052,7.832073825,2026/09/03 17:31:47.009,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,709.0,8192.0,28.91,28.51,120.0,1755.0,6801.0,31.0
100827286763936,7.933492709,2026/09/03 17:31:47.110,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,11.0,1.0,709.0,8192.0,28.91,28.51,120.0,1755.0,6801.0,31.0
100827388355577,8.03508435,2026/09/03 17:31:47.211,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.1,28.9,120.0,1755.0,6801.0,31.0
100827489572158,8.136300931,2026/09/03 17:31:47.313,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.1,28.9,120.0,1755.0,6801.0,31.0
100827590921457,8.23765023,2026/09/03 17:31:47.414,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.1,28.9,120.0,1755.0,6801.0,31.0
100827692435608,8.339164381,2026/09/03 17:31:47.516,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.1,28.9,120.0,1755.0,6801.0,31.0
100827793723407,8.44045218,2026/09/03 17:31:47.617,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.1,28.9,120.0,1755.0,6801.0,31.0
100827895142805,8.541871578,2026/09/03 17:31:47.718,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.06,29.12,120.0,1755.0,6801.0,31.0
100827996497064,8.643225837,2026/09/03 17:31:47.820,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.06,29.12,120.0,1755.0,6801.0,31.0
100828098055910,8.744784683,2026/09/03 17:31:47.921,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.06,29.12,120.0,1755.0,6801.0,31.0
100828199500969,8.846229742,2026/09/03 17:31:48.023,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.06,29.12,120.0,1755.0,6801.0,31.0
100828300936807,8.94766558,2026/09/03 17:31:48.124,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.06,29.12,120.0,1755.0,6801.0,31.0
100828402858298,9.049587071,2026/09/03 17:31:48.226,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.23,29.14,120.0,1755.0,6801.0,31.0
100828504472502,9.151201275,2026/09/03 17:31:48.327,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.23,29.14,120.0,1755.0,6801.0,31.0
100828605637740,9.252366513,2026/09/03 17:31:48.429,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.23,29.14,120.0,1755.0,6801.0,31.0
100828707337174,9.354065947,2026/09/03 17:31:48.530,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.23,29.14,120.0,1755.0,6801.0,31.0
100828808232463,9.454961236,2026/09/03 17:31:48.632,0.0,NVIDIA GeForce RTX 3050 OEM,GPU-234713d7-e691-1f3e-f20d-851ede38469f,00000000:01:00.0,580.173.02,P2,46.0,15.0,1.0,709.0,8192.0,29.23,29.14,120.0,1755.0,6801.0,31.0
