passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.6786497999999999,0.543569,1.2857326499999997,0.8937086666666667,0.7062900000000001,1.79150145,0.026915116,1114.6152964750365
2,30,0.5398113333333332,0.5229035,0.83402605,0.7102622000000001,0.693918,1.0572078999999999,0.021405888,1401.4835544313787
3,30,0.4094475666666667,0.3925245,0.5150076499999998,0.5205741666666667,0.49703200000000003,0.6771403999999998,0.01569269,1911.7181311808238
4,30,0.32173019999999997,0.3010005,0.4648012499999998,0.4061040000000001,0.380294,0.5738913999999998,0.012241162,2450.7477313019795
5,30,0.25522113333333335,0.23562899999999998,0.3480120999999999,0.3362073666666667,0.30210899999999996,0.5575931999999997,0.010133784,2960.3946561323983
6,30,0.39700860000000004,0.379003,0.5445192499999999,0.5033508,0.47898450000000004,0.6516227499999999,0.015172091,1977.3147946449833
7,30,0.22340189999999996,0.205849,0.3283776499999998,0.28276343333333326,0.2612285,0.43878649999999964,0.008522903,3519.927423789758
8,30,0.1863944,0.156251,0.33150345000000003,0.24846630000000003,0.200283,0.41772295,0.007483192,4008.9844013089605
9,30,0.1539243,0.1517975,0.17040645,0.19431703333333333,0.19024449999999998,0.21728804999999998,0.005858388,5120.862599063087
10,30,0.16971433333333333,0.15544049999999998,0.2488782,0.2108353,0.19432850000000002,0.2888039,0.00635404,4721.405593921348
11,30,0.18312413333333336,0.16498000000000002,0.3004324,0.2241946333333333,0.2048575,0.3396278,0.006755104,4441.086325243846
12,30,0.1622556,0.15910849999999999,0.18453759999999997,0.2064644333333333,0.199386,0.2585116499999999,0.006223299,4820.594350359834
13,30,0.19171716666666666,0.1775275,0.3025901999999998,0.24541716666666663,0.22267199999999998,0.3743497499999997,0.007398033,4055.131951966151
14,30,0.1817258333333334,0.173578,0.24891629999999984,0.22887129999999997,0.2191555,0.3094295499999999,0.00690019,4347.7063675058225
15,30,0.18449839999999998,0.173512,0.2287494,0.2341811666666667,0.2181555,0.29340999999999995,0.007060749,4248.841022390117
16,30,0.1782722,0.17396099999999998,0.2080588999999999,0.22538756666666668,0.2185935,0.26795704999999986,0.006795814,4414.482209195249
17,30,0.40401796666666656,0.284468,1.045710649999999,0.5274677333333333,0.37812650000000003,1.3440919499999986,0.015868844,1890.4968755127973
18,30,0.2072633333333333,0.18545050000000002,0.32009259999999995,0.2989476666666666,0.2888145,0.42129359999999966,0.009005874,3331.159196764245
19,30,0.3251215333333334,0.287007,0.5321338499999999,0.4081655666666666,0.3654225,0.6319066999999998,0.012299748,2439.0743615235046
20,30,0.25869036666666667,0.2237185,0.4213922499999999,0.37389249999999996,0.3288085,0.5502343499999999,0.01126609,2662.8581877119746
21,30,0.18986013333333332,0.1792015,0.27291999999999983,0.29330073333333334,0.28611549999999997,0.34783329999999996,0.008835296,3395.4719796597647
22,30,0.30391660000000004,0.284767,0.39473109999999995,0.39556129999999995,0.379778,0.4954239499999999,0.011915655,2517.696257570398
23,30,0.2697833,0.22892050000000003,0.44054124999999994,0.36462466666666665,0.319513,0.5805473999999995,0.010980916,2732.0125206312478
24,30,0.31737850000000006,0.2881785,0.6679614999999991,0.40444733333333327,0.3656175,0.7684981499999994,0.012181148,2462.82205913597
25,30,0.20679680000000006,0.17234100000000002,0.26089299999999993,0.3289199333333333,0.27784200000000003,0.49329984999999993,0.009899922,3030.326905605923
26,30,0.23212770000000002,0.1961605,0.3427055999999997,0.3256392333333334,0.295404,0.43555959999999994,0.009817302,3055.8293918227228
27,30,0.2808054,0.2742995,0.3444023,0.36239910000000003,0.3557455,0.4374418499999999,0.01092474,2746.0607758170904
28,30,0.4271782,0.402802,0.6123157499999996,0.5508750666666666,0.5170954999999999,0.8525534999999996,0.016603132,1806.8880016131895
29,30,0.2262199333333333,0.201566,0.36635079999999975,0.34026486666666667,0.3054135,0.602325999999999,0.010249837,2926.8758127568276
30,30,0.2168477,0.1552725,0.535692,0.3319952,0.255361,0.7216360999999997,0.009994321,3001.704668081003
31,30,0.25984203333333333,0.249121,0.357914,0.34488393333333334,0.3293725,0.44523809999999997,0.010394968,2886.0117703104042
32,30,0.3833313,0.3739245,0.5318294499999999,0.49582610000000016,0.46840400000000004,0.7576699999999996,0.014956748,2005.7836101805017
33,30,0.21720269999999997,0.20651,0.3246874,0.3240554333333333,0.2882905,0.5338411999999996,0.009760808,3073.5160449831615
34,30,0.15919796666666666,0.1530645,0.19725869999999993,0.2588066333333333,0.2544775,0.3104779999999999,0.007792977,3849.619984763204
35,30,0.18985776666666665,0.1588245,0.28902239999999996,0.2965161333333333,0.25726249999999995,0.47641344999999957,0.008927288,3360.483049275435
36,30,0.3034216666666667,0.319761,0.4074061,0.39844123333333337,0.404721,0.6197346499999999,0.012010638,2497.785712965456
37,30,0.2955844333333333,0.2744645,0.46611334999999987,0.3835508000000001,0.3523955,0.5801447,0.011561189,2594.8888129067004
38,30,0.21975866666666669,0.20187650000000001,0.29104434999999995,0.30281199999999997,0.284153,0.38229795,0.009123554,3288.1922987467383
39,30,0.26137900000000003,0.253344,0.3069715999999999,0.3318047333333333,0.3170715,0.38548229999999994,0.010004473,2998.6586999635065
40,30,0.5288698666666667,0.489911,0.8477642999999999,0.6836683333333333,0.646225,1.0511439,0.020612184,1455.4498446161747
41,30,0.29805240000000005,0.28123,0.42922259999999995,0.37571786666666657,0.3493615,0.5563064999999999,0.011326894,2648.5636750904528
42,30,0.17665893333333335,0.1637055,0.25934224999999983,0.2743262666666667,0.2576585,0.38424539999999985,0.008260331,3631.815722638718
43,30,0.15545273333333334,0.150186,0.18412625,0.25113263333333335,0.2469,0.27745444999999996,0.007562481,3966.952115317711
44,30,0.17360956666666671,0.15881,0.2735889999999999,0.27221243333333334,0.2559675,0.3788066999999997,0.008196315,3660.181435193743
45,30,0.20402673333333335,0.18265399999999998,0.2869797999999998,0.297331,0.276733,0.4537795999999993,0.008959363,3348.4523397478147
46,30,0.22043283333333333,0.215883,0.2901079,0.28947566666666674,0.28075,0.37351519999999994,0.008723802,3438.8675946565504
47,30,0.16072833333333333,0.151966,0.20835344999999994,0.2564965,0.2532015,0.2985754499999999,0.007725038,3883.4760424479464
48,30,0.17278500000000002,0.15848299999999998,0.24133694999999986,0.27392316666666666,0.26092150000000003,0.3429002499999999,0.008248815,3636.8860254472916
49,30,0.15521033333333334,0.1498965,0.1915635999999999,0.2498225666666666,0.247203,0.28346594999999997,0.007524862,3986.7840765717697
50,30,0.16157189999999996,0.1554235,0.20096539999999988,0.2620146666666667,0.2562235,0.30090149999999993,0.007892066,3801.286000395841
51,30,0.1783004333333333,0.15856199999999998,0.25136069999999977,0.28571109999999994,0.26366999999999996,0.3726237499999998,0.0086051,3486.304633298858
52,30,0.1807784333333333,0.1613405,0.2705017499999998,0.28239509999999995,0.263915,0.37421269999999984,0.00850876,3525.778139235329
53,30,0.2191033,0.17921399999999998,0.35145139999999997,0.32809493333333334,0.2889275,0.4663771,0.009877575,3037.182709318836
54,30,0.22789349999999997,0.2281655,0.25731755,0.3060234333333333,0.3138115,0.3455947999999999,0.009224533,3252.1971572978273
55,30,0.21781546666666662,0.21160600000000002,0.31214719999999996,0.3062408,0.28840299999999996,0.39600954999999993,0.009223714,3252.4859292037895
56,30,0.1597358,0.1526965,0.18597329999999998,0.2625847,0.2525095,0.29653664999999996,0.007906553,3794.320989184541
57,30,0.1599730333333333,0.151087,0.2018274499999999,0.2567874,0.2485635,0.2857745,0.007731594,3880.1830515156385
58,30,0.1689223,0.1607675,0.21906114999999995,0.2711752,0.2629945,0.32890765,0.008166606,3673.496676587557
59,30,0.26723586666666665,0.22119650000000002,0.42917564999999996,0.3674530999999999,0.330235,0.58277695,0.011063049,2711.7298314415852
60,30,0.3966735333333334,0.3240585,0.64866415,0.4821606333333333,0.413373,0.73937285,0.014520037,2066.11043759737
61,30,0.1838468666666667,0.1701275,0.23811324999999997,0.26337446666666664,0.263646,0.3077554999999999,0.007934306,3781.0490293669036
62,30,0.1778216333333333,0.159972,0.26407725,0.28116896666666674,0.2616495,0.37334854999999995,0.008465643,3543.735543773816
63,30,0.1550391666666667,0.15088200000000002,0.17592344999999998,0.2617644333333334,0.250677,0.28477424999999995,0.007881038,3806.6051705371806
64,30,0.15658443333333333,0.15072,0.18743454999999992,0.25563876666666663,0.24848949999999997,0.30819379999999985,0.007697275,3897.4832002234557
65,30,0.1540748,0.15149200000000002,0.17114749999999998,0.25135273333333336,0.248985,0.26864469999999996,0.007568933,3963.5705587564325
66,30,0.1530191333333333,0.1494935,0.17224185,0.2501145333333334,0.24723,0.27737195,0.007531125,3983.4686052880547
67,30,0.16070250000000003,0.151212,0.20927109999999996,0.2603725,0.24821100000000001,0.3419651999999998,0.007838209,3827.404959474798
68,30,0.15558586666666668,0.15204849999999998,0.17678839999999996,0.2524571,0.24982,0.2861181499999999,0.007601951,3946.35535009368
69,30,0.15984336666666663,0.149125,0.20350875,0.2579016333333333,0.24790099999999998,0.29453315,0.007765449,3863.2666314594303
70,30,0.17523456666666662,0.15351599999999999,0.30118485,0.2843766999999999,0.25094150000000004,0.4983517499999998,0.008561508,3504.055593944431
71,30,0.20432640000000005,0.200876,0.24316974999999993,0.28123086666666663,0.262991,0.43083365,0.008473576,3540.4178826035195
72,30,0.16615273333333333,0.1535955,0.22870484999999988,0.2643778666666667,0.251083,0.3198077999999999,0.007960658,3768.532701693754
73,30,0.1534194,0.149327,0.17079745,0.2484011,0.247994,0.27158465,0.007479928,4010.733793159506
74,30,0.16165543333333335,0.151225,0.20918599999999996,0.2647582666666667,0.250166,0.3531296999999999,0.007970531,3763.8646659802216
75,30,0.15867979999999995,0.15156199999999997,0.20613069999999994,0.2637584,0.250052,0.35357134999999984,0.007940484,3778.107228728123
76,30,0.1621283666666667,0.151646,0.21214909999999998,0.25917663333333335,0.2522455,0.2989686,0.007802544,3844.8998172903607
77,30,0.15477296666666665,0.15147349999999998,0.17325675,0.2512320333333333,0.25151650000000003,0.2724259,0.00756529,3965.4791818952085
78,30,0.16101000000000004,0.1528895,0.20264675,0.2574023666666667,0.24962800000000002,0.29766919999999997,0.00775039,3870.772954651314
79,30,0.1632709,0.152228,0.20909044999999998,0.26686623333333337,0.2519975,0.34165659999999975,0.008033953,3734.1517930214427
80,30,0.1536204,0.1498175,0.17035489999999998,0.2518049666666667,0.24850450000000002,0.2772220999999999,0.007581077,3957.221381605806
81,30,0.15619333333333332,0.14903499999999997,0.20811619999999997,0.25081380000000003,0.2448665,0.2997471999999999,0.007552479,3972.205682399117
82,30,0.15466299999999997,0.1504725,0.17184449999999998,0.25295226666666665,0.2495695,0.26994049999999997,0.007616152,3938.997015815861
