passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
0,30,0.18371366666666666,0.5010633333333333,0.7122969999999998,22.20943,1350.7775751111128
1,30,0.17739866666666668,0.48947166666666675,0.6956086666666667,21.67994,1383.7676672536916
2,30,0.17726133333333333,0.4905633333333333,0.6966253333333333,21.71221,1381.7110280344561
3,30,0.1852343333333333,0.501389,0.7089653333333333,22.10587,1357.1056013628959
4,30,0.183534,0.5012133333333334,0.7080716666666668,22.08859,1358.1672709756483
5,30,0.17817033333333337,0.4887743333333334,0.6946846666666667,21.67292,1384.215878617187
6,30,0.177726,0.4885979999999999,0.6947696666666666,21.67459,1384.1092265182408
7,30,0.17738733333333334,0.488667,0.6945103333333333,21.65942,1385.078640148259
8,30,0.18844599999999997,0.5048546666666668,0.7134233333333333,22.24719,1348.484909779617
9,30,0.17821166666666668,0.48699200000000004,0.693075,21.61319,1388.041284049231
10,30,0.17853899999999995,0.48733866666666664,0.6925443333333334,21.60953,1388.2763762099407
11,30,0.1769906666666667,0.4855456666666668,0.6914613333333333,21.58696,1389.72787275281
12,30,0.18446133333333334,0.49754266666666674,0.7059039999999999,22.00134,1363.553310843794
13,30,0.179944,0.49055966666666667,0.6970376666666666,21.73782,1380.0831914147784
14,30,0.17750133333333332,0.48653366666666664,0.6964539999999999,21.71787,1381.3509335860285
15,30,0.17749766666666666,0.48572066666666674,0.691447,21.5773,1390.3500437960263
16,30,0.178503,0.48681266666666667,0.6926159999999999,21.60033,1388.8676700772626
17,30,0.18699900000000005,0.5025476666666667,0.7102416666666668,22.15234,1354.2587374516643
18,30,0.17857066666666674,0.48782633333333336,0.692974,21.61833,1387.711261693202
19,30,0.17756900000000003,0.4869813333333333,0.6917989999999999,21.57396,1390.565292602749
20,30,0.17874933333333332,0.4869116666666667,0.6920160000000001,21.58154,1390.0768897863638
21,30,0.18211966666666662,0.4941939999999999,0.7026516666666668,21.9088,1369.3127875556854
22,30,0.18184233333333336,0.49330233333333334,0.7001113333333335,21.83488,1373.9484714365271
23,30,0.17682333333333328,0.4863450000000001,0.691517,21.58406,1389.914594381224
24,30,0.17625966666666662,0.4867673333333334,0.6917313333333334,21.57686,1390.3783961150973
25,30,0.17642466666666667,0.48509033333333335,0.6906603333333333,21.57812,1390.2972084685784
26,30,0.189172,0.5018786666666667,0.711041,22.16734,1353.342349600809
27,30,0.17747433333333337,0.4829636666666667,0.6887789999999999,21.4812,1396.5700240210044
28,30,0.17824366666666666,0.48401133333333335,0.6900360000000002,21.53239,1393.2498900493629
29,30,0.17774233333333336,0.4833676666666667,0.6888223333333333,21.48073,1396.6005810789484
30,30,0.182274,0.49140600000000006,0.699026,21.81665,1375.096543236473
31,30,0.18229900000000002,0.4904083333333334,0.6968876666666668,21.75479,1379.0066463523665
32,30,0.1770523333333333,0.4844733333333334,0.6904053333333333,21.53751,1392.9186800145421
33,30,0.17769066666666664,0.483166,0.688782,21.47966,1396.670152134624
34,30,0.1773833333333333,0.4835513333333334,0.6864343333333333,21.42042,1400.532762662917
35,30,0.1886973333333333,0.4993673333333332,0.7063196666666668,22.02278,1362.2258406976778
36,30,0.17658833333333337,0.4830366666666666,0.6855396666666667,21.3882,1402.6425786181167
37,30,0.17749333333333334,0.48352333333333336,0.6854790000000002,21.37816,1403.3013131158154
38,30,0.17740966666666666,0.48342833333333335,0.6858313333333335,21.39278,1402.342285574853
39,30,0.1799663333333333,0.4869043333333332,0.6897986666666666,21.52867,1393.4906336527058
40,30,0.18489066666666665,0.497375,0.7028303333333332,21.94505,1367.0508839123172
41,30,0.17765533333333336,0.48302766666666663,0.6852193333333333,21.37832,1403.2908105033512
42,30,0.1769346666666667,0.48314366666666664,0.6857803333333335,21.38682,1402.7330851430927
43,30,0.17744766666666667,0.4827366666666667,0.6854036666666665,21.37896,1403.2488016255236
