passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
44,30,0.184691,0.5020193333333333,0.7071406666666668,22.02998,1361.7806280350685
45,30,0.17621233333333333,0.48226833333333335,0.6863739999999997,21.4087,1401.2994717100992
46,30,0.17650533333333326,0.4839123333333333,0.6866170000000001,21.4082,1401.3321998112874
47,30,0.17615066666666662,0.48312633333333327,0.6857406666666666,21.39502,1402.1954641781124
48,30,0.17684466666666668,0.4833963333333334,0.6878836666666668,21.44486,1398.9366216426688
49,30,0.1833623333333333,0.5000196666666666,0.7060456666666667,22.0568,1360.1247687787893
50,30,0.17576300000000003,0.48246833333333333,0.6874566666666665,21.43393,1399.6499941914526
51,30,0.176253,0.48310533333333333,0.6858099999999999,21.38217,1403.0381387857267
52,30,0.17658699999999997,0.48333266666666663,0.686845,21.44064,1399.2119638219754
53,30,0.18460300000000004,0.5000146666666667,0.7063416666666666,22.00972,1363.0341503662928
54,30,0.17883333333333334,0.48595499999999997,0.6894543333333334,21.49867,1395.435159477307
55,30,0.17604733333333333,0.4837580000000001,0.6867639999999999,21.41179,1401.09724595655
56,30,0.17562399999999997,0.482941,0.6864176666666667,21.40242,1401.710647674422
57,30,0.17959300000000003,0.48796366666666663,0.692419,21.57893,1390.2450214167245
58,30,0.18326099999999998,0.505236,0.7108406666666666,22.15883,1353.8620947044585
59,30,0.17663533333333337,0.4846776666666667,0.6880750000000001,21.45402,1398.3393322090685
60,30,0.17771466666666666,0.48609966666666665,0.6894779999999998,21.49582,1395.6201717357142
61,30,0.17621033333333333,0.48307933333333325,0.6880403333333334,21.45451,1398.3073955079842
62,30,0.18432533333333334,0.49861133333333335,0.703607,21.92871,1368.0695307658316
63,30,0.17663299999999998,0.48347599999999996,0.6874816666666665,21.46897,1397.3655932259442
64,30,0.17611066666666672,0.48297266666666666,0.6863516666666666,21.42367,1400.3202999299374
65,30,0.17576233333333338,0.4820473333333333,0.6845630000000001,21.34726,1405.3325813242543
66,30,0.17629666666666668,0.48349033333333336,0.6872463333333333,21.42757,1400.0654297244157
67,30,0.1837183333333333,0.500895,0.7073806666666668,22.0935,1357.8654355353385
68,30,0.17855266666666667,0.4841006666666666,0.688381,21.46353,1397.7197599835627
69,30,0.17585766666666666,0.4826336666666666,0.6858283333333334,21.40588,1401.484078206549
70,30,0.17552566666666666,0.483176,0.6862516666666667,21.39627,1402.113545959179
71,30,0.184103,0.496422,0.7028993333333332,21.90712,1369.4177965885065
72,30,0.175707,0.4842303333333333,0.687897,21.45085,1398.5459783644937
73,30,0.17663800000000002,0.48289366666666667,0.6872503333333333,21.42763,1400.0615093689782
74,30,0.175643,0.48205166666666666,0.6853346666666664,21.38249,1403.0171415957636
75,30,0.17578133333333337,0.48200933333333323,0.686278,21.41083,1401.1600671249084
76,30,0.18377233333333332,0.5015703333333333,0.7076946666666668,22.05274,1360.37517333447
77,30,0.1762006666666667,0.48335500000000003,0.6877739999999999,21.44241,1399.0964635038692
78,30,0.1763116666666667,0.483187,0.6858746666666667,21.40127,1401.7859687766193
79,30,0.17719633333333334,0.4839696666666667,0.6863823333333333,21.41131,1401.128655836565
80,30,0.1807216666666667,0.4928179999999999,0.6973489999999999,21.73392,1380.3308376951788
81,30,0.18008933333333335,0.4872233333333334,0.6905813333333335,21.57225,1390.675520634148
82,30,0.17684899999999998,0.4847906666666667,0.68877,21.47436,1397.0148586500366
83,30,0.1769013333333333,0.48260999999999993,0.6855673333333335,21.37444,1403.5455431814821
84,30,0.17692299999999997,0.4827686666666667,0.6865426666666666,21.42019,1400.5478009298704
85,30,0.18277600000000002,0.4993776666666666,0.7043480000000001,21.9738,1365.262266881468
86,30,0.17658599999999997,0.48301433333333327,0.6875516666666666,21.45827,1398.0623787472148
87,30,0.17690266666666668,0.48321166666666665,0.6865216666666669,21.40535,1401.5187791837088
88,30,0.1755773333333333,0.4826476666666667,0.68606,21.39022,1402.5101191105093
89,30,0.1796,0.49221966666666667,0.6961726666666668,21.71671,1381.4247185692493
90,30,0.18097966666666668,0.49417933333333325,0.6991669999999999,21.79702,1376.3349301877045
91,30,0.17670400000000003,0.4838443333333332,0.6864003333333335,21.40224,1401.722436530008
92,30,0.17671233333333333,0.4838636666666666,0.686199,21.40711,1401.4035523711514
93,30,0.1770826666666666,0.48355699999999996,0.6859866666666665,21.40605,1401.47294806842
94,30,0.18555166666666664,0.500099,0.704766,21.96131,1366.0387290193526
95,30,0.1772863333333333,0.484636,0.687394,21.43227,1399.7584016998667
96,30,0.1763396666666667,0.48307033333333327,0.6863809999999998,21.40415,1401.597353784196
97,30,0.17586733333333332,0.48196066666666665,0.6848836666666664,21.35509,1404.8173058507364
98,30,0.17754266666666663,0.4848633333333333,0.6884576666666666,21.49131,1395.913045784552
99,30,0.1834686666666667,0.49495799999999995,0.7004723333333334,21.87398,1371.492522165605
100,30,0.17721533333333334,0.48398599999999997,0.6866070000000001,21.40991,1401.220276031053
101,30,0.17627833333333331,0.4837946666666666,0.6862210000000001,21.39882,1401.9464624684913
102,30,0.17694166666666664,0.48429066666666665,0.6867850000000001,21.41549,1400.8551753894028
103,30,0.180989,0.4957173333333333,0.7007013333333334,21.87353,1371.5207376221397
104,30,0.17735199999999998,0.48454499999999995,0.689301,21.51335,1394.4829605802909
105,30,0.17699033333333336,0.48297866666666667,0.6862813333333334,21.40154,1401.7682839646118
106,30,0.17752833333333332,0.4836366666666667,0.6871029999999999,21.42443,1400.2706256362478
107,30,0.176583,0.48286500000000004,0.686309,21.39594,1402.1351714390676
108,30,0.18279533333333337,0.499569,0.7068610000000001,22.04915,1360.5966669916982
109,30,0.17757000000000003,0.485176,0.6879923333333334,21.46386,1397.69827048816
110,30,0.17687233333333333,0.48299533333333333,0.68619,21.41191,1401.0893937065866
111,30,0.1758823333333333,0.48347799999999996,0.6871316666666668,21.42261,1400.3895883834882
112,30,0.18405500000000002,0.497053,0.7026066666666668,21.89745,1370.0225368707315
113,30,0.17580966666666667,0.48220166666666664,0.6867680000000003,21.41856,1400.6543857290126
114,30,0.177326,0.48342433333333334,0.6864290000000002,21.42026,1400.5432240318278
115,30,0.17745699999999998,0.483449,0.6871489999999999,21.44654,1398.8270369019897
116,30,0.175804,0.484384,0.687131,21.4257,1400.187625141769
117,30,0.18191133333333337,0.49555033333333326,0.7008023333333334,21.84596,1373.2516218101653
118,30,0.176499,0.48312200000000005,0.6870433333333333,21.42332,1400.3431774346834
119,30,0.17651200000000003,0.48320700000000005,0.6870313333333333,21.41972,1400.5785323057444
120,30,0.17642766666666665,0.4850063333333333,0.6879713333333333,21.44936,1398.6431296784613
121,30,0.18236033333333332,0.494254,0.7007393333333335,21.85542,1372.6572172943827
122,30,0.17579433333333333,0.4837449999999999,0.6866536666666667,21.41061,1401.1744644360904
123,30,0.17724066666666666,0.4838566666666667,0.6884336666666665,21.46244,1397.7907451342905
124,30,0.17621833333333334,0.483178,0.6863293333333332,21.39904,1401.9320492881923
125,30,0.1774396666666667,0.48438133333333333,0.6877000000000001,21.44183,1399.134308965233
126,30,0.181841,0.4972773333333334,0.7054416666666667,21.99852,1363.7281053452687
127,30,0.17761666666666667,0.48547,0.688829,21.47689,1396.850288845359
128,30,0.17673466666666662,0.48316933333333334,0.6866183333333332,21.40871,1401.2988171636684
129,30,0.17643966666666663,0.48400699999999997,0.6880463333333332,21.45038,1398.576621952618
