received_perf_counter_ns,seconds_since_first_sample,timestamp_local,system_cpu_percent,process_cpu_percent,process_rss_mib,process_vms_mib,process_threads,system_memory_percent,load1,load5,load15,frequency_mean_mhz,frequency_min_mhz,frequency_max_mhz,package_temperature_c,core_temperature_mean_c,core_temperature_max_c,fan_rpm,rapl_capture_perf_counter_ns,rapl_package_energy_uj,rapl_core_energy_uj,rapl_uncore_energy_uj,rapl_package_power_w,rapl_core_power_w,rapl_uncore_power_w
96296215034355,0.0,2026-09-01T16:49:54.380784-03:00,20.0,0.0,722.44140625,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1476.769875,800.0,3492.427,51.0,49.0,51.0,917.0,96296215400739,180648502016,94097133866,13404750,,,
96296315518347,0.100483992,2026-09-01T16:49:54.481268-03:00,1.2,9.9,722.4453125,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,933.5752083333333,800.0,1800.053,51.0,49.0,51.0,917.0,96296316146427,180649809630,94097565628,13404750,12.979354510934503,4.2856623302825625,0.0
96296415444782,0.200410427,2026-09-01T16:49:54.581194-03:00,0.0,0.0,722.44921875,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,894.2503333333334,800.0,1900.0,51.0,49.0,51.0,917.0,96296416030653,180650905879,94097817214,13404750,10.975196423907816,2.5187760878279217,0.0
96296515513021,0.300478666,2026-09-01T16:49:54.681263-03:00,1.2,0.0,722.4609375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1043.9234583333334,800.0,1770.257,51.0,49.0,51.0,917.0,96296516112612,180652010491,94098070265,13404750,11.037074124418368,2.5284377177309247,0.0
96296615367335,0.40033298,2026-09-01T16:49:54.781116-03:00,1.2,0.0,722.4609375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,853.283,800.0,2078.268,51.0,49.0,51.0,917.0,96296615869509,180653070241,94098303053,13404750,10.623325623289986,2.333552937196914,0.0
96296715663419,0.500629064,2026-09-01T16:49:54.881412-03:00,0.4,0.0,722.46484375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,931.007375,798.963,1988.281,51.0,49.0,51.0,917.0,96296716206521,180654253588,94098625195,13404750,11.793723735763628,3.2105998930883053,0.0
96296815611495,0.60057714,2026-09-01T16:49:54.981360-03:00,0.4,0.0,722.46484375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1102.737625,800.0,1866.265,51.0,49.0,51.0,917.0,96296816143655,180655351241,94098889111,13404750,10.98343484615038,2.6408201780131098,0.0
96296916175257,0.701140902,2026-09-01T16:49:55.081924-03:00,1.2,0.0,722.47265625,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,913.4027916666668,800.0,1864.966,51.0,49.0,51.0,917.0,96296916714261,180656513714,94099207225,13404750,11.558774936684781,3.1630912117602237,0.0
96297015391955,0.8003576,2026-09-01T16:49:55.181141-03:00,0.4,10.1,722.47265625,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,899.12425,800.0,1397.443,50.0,45.875,48.0,917.0,96297025533554,180657730386,94099509226,13404750,11.180664443390567,2.7752523626485974,0.0
96297115460609,0.900426254,2026-09-01T16:49:55.281210-03:00,0.8,0.0,722.4765625,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1101.8229166666667,800.0,1914.611,50.0,45.875,48.0,917.0,96297116067685,180658709326,94099742929,13404750,10.812938603232409,2.58138005433553,0.0
96297215558202,1.000523847,2026-09-01T16:49:55.381307-03:00,0.8,0.0,722.4765625,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1086.557875,800.0,1970.423,50.0,45.875,48.0,917.0,96297216091772,180659816684,94100002755,13404750,11.070913349101602,2.5976343078242743,0.0
96297315843135,1.10080878,2026-09-01T16:49:55.481592-03:00,0.8,10.0,722.4765625,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1045.2104583333332,798.795,1913.187,50.0,45.875,48.0,917.0,96297316410760,180660942658,94100284066,13404750,11.223936987881098,2.804165049990337,0.0
96297416322553,1.201288198,2026-09-01T16:49:55.582071-03:00,0.4,0.0,722.48046875,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1058.2280833333334,800.0,1999.615,50.0,45.875,48.0,917.0,96297416716136,180662038846,94100548225,13404750,10.928506962577957,2.633547777140081,0.0
96297515476574,1.300442219,2026-09-01T16:49:55.681226-03:00,1.3,0.0,722.48046875,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1122.3305,800.0,2000.416,50.0,45.875,48.0,917.0,96297515919003,180663126490,94100809699,13404750,10.96383635767301,2.635750436527202,0.0
96297615729263,1.400694908,2026-09-01T16:49:55.781478-03:00,0.8,0.0,722.48046875,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1046.5116666666665,800.0,2051.785,50.0,45.875,48.0,917.0,96297616157100,180664172386,94101036322,13404750,10.43411668120555,2.2608469911395064,0.0
96297715772104,1.500737749,2026-09-01T16:49:55.881521-03:00,0.4,0.0,722.484375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1047.4377916666667,800.0,2059.103,50.0,45.875,48.0,917.0,96297716198141,180665272786,94101295538,13404750,10.999485701073423,2.591096588049299,0.0
96297815453166,1.600418811,2026-09-01T16:49:55.981202-03:00,0.8,0.0,722.48828125,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1232.7855,799.444,2003.15,50.0,45.875,48.0,917.0,96297815841750,180666284136,94101509221,13404750,10.149672519388574,2.144472707727798,0.0
96297915159349,1.700124994,2026-09-01T16:49:56.080909-03:00,0.8,0.0,722.48828125,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1124.2912916666667,800.0,2100.126,50.0,45.875,48.0,917.0,96297915552510,180667371901,94101771733,13404750,10.909203781016211,2.6327349224898096,0.0
96298015516783,1.800482428,2026-09-01T16:49:56.181267-03:00,1.2,0.0,722.48828125,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1007.667,800.0,1845.506,50.0,45.875,48.0,917.0,96298016016555,180668593883,94102143375,13404750,12.16337645970755,3.6992537977143964,0.0
96298115788347,1.900753992,2026-09-01T16:49:56.281538-03:00,0.4,0.0,722.4921875,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1092.9128333333333,800.0,1800.0,49.0,45.625,48.0,915.0,96298125594447,180669816964,94102457400,13404750,11.161749671183673,2.865769675510823,0.0
96298215362923,2.000328568,2026-09-01T16:49:56.381112-03:00,1.7,10.0,722.49609375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1042.4371666666666,800.0,2092.155,49.0,45.625,48.0,915.0,96298215751560,180670873601,94102753359,13404750,11.719951591617624,3.282702719196432,0.0
96298315360088,2.100325733,2026-09-01T16:49:56.481109-03:00,0.4,0.0,722.49609375,9755.75,107,28.2,1.9521484375,0.43310546875,0.2158203125,1005.013625,800.0,2004.317,49.0,45.625,48.0,915.0,96298315778327,180672021304,94103059022,13404750,11.47395876545725,3.0558120507883655,0.0
