perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2455051620070,1788985615.6490684,benchmark,14.825,1.239,11.96,4587420
2455061831990,1788985615.6608312,benchmark,14.812,1.238,11.96,6138300
2455071614910,1788985615.6708114,benchmark,14.812,1.238,11.96,6335510
2455081609680,1788985615.6792388,benchmark,14.8,1.238,11.96,4768390
2455091801690,1788985615.6892722,benchmark,14.825,1.239,11.96,4609440
2455101668260,1788985615.6998608,benchmark,14.812,1.238,11.96,5331600
2455111501190,1788985615.7084463,benchmark,14.812,1.238,11.96,4084160
2455121747800,1788985615.7192016,benchmark,14.812,1.238,11.96,4592650
2455131597010,1788985615.729453,benchmark,14.812,1.238,11.96,4994980
2455141676310,1788985615.7391298,benchmark,14.812,1.239,11.96,4592430
2455151706600,1788985615.7489743,benchmark,14.812,1.238,11.96,4406590
2455161496680,1788985615.759167,benchmark,14.825,1.239,11.96,4809070
2455171748120,1788985615.7694023,benchmark,14.825,1.239,11.96,4793650
2455181621440,1788985615.7792451,benchmark,14.812,1.238,11.96,4762590
2455191658500,1788985615.7902822,benchmark,14.812,1.238,11.961,5762830
2455201621390,1788985615.7994692,benchmark,14.812,1.238,11.96,4987360
2455211606140,1788985615.8092859,benchmark,14.825,1.238,11.961,4818650
2455221679230,1788985615.8200662,benchmark,14.812,1.238,11.96,5526150
2455231573930,1788985615.8303828,benchmark,14.825,1.239,11.96,5947860
2455241922100,1788985615.839953,benchmark,14.812,1.239,11.96,5169810
2455251829220,1788985615.850058,benchmark,14.825,1.239,11.96,5367570
2455261837040,1788985615.860036,benchmark,14.825,1.239,11.961,5337910
2455271730170,1788985615.8699362,benchmark,14.8,1.239,11.96,5344790
2455281601900,1788985615.880168,benchmark,14.812,1.238,11.96,5705160
2455291684030,1788985615.8900764,benchmark,14.825,1.239,11.96,5531590
2455301594650,1788985615.8984401,benchmark,14.825,1.239,11.96,3984540
2455311526220,1788985615.909951,benchmark,14.812,1.238,11.96,5563860
2455321826540,1788985615.9190452,benchmark,14.825,1.239,11.96,4357370
2455331599990,1788985615.9286604,benchmark,14.825,1.239,11.96,4199450
2455341582750,1788985615.9388351,benchmark,14.812,1.238,11.96,4391760
2455351570580,1788985615.9494107,benchmark,14.812,1.239,11.96,4978920
2455361631510,1788985615.9600549,benchmark,14.812,1.239,11.96,5562360
2455371751110,1788985615.9695702,benchmark,14.825,1.239,11.96,4958140
2455381609050,1788985615.9798357,benchmark,14.812,1.239,11.96,5365710
2455392120610,1788985615.9898546,benchmark,14.812,1.238,11.96,4872920
2455401544570,1788985616.0003498,benchmark,14.812,1.238,11.96,5944240
2455411494660,1788985616.0095177,benchmark,14.8,1.238,11.961,5162110
2455421746470,1788985616.018607,benchmark,14.812,1.239,11.96,3999350
2455431710190,1788985616.0287468,benchmark,14.812,1.238,11.961,4175560
2455441494640,1788985616.039134,benchmark,14.812,1.238,11.96,4777850
2455451887670,1788985616.0491385,benchmark,14.812,1.238,11.961,4389630
2455461920590,1788985616.0605066,benchmark,14.825,1.239,11.96,5725330
2455471863770,1788985616.0698912,benchmark,14.8,1.238,11.96,5166470
2455481940930,1788985616.0803397,benchmark,14.825,1.238,11.96,5537610
2455491869410,1788985616.090265,benchmark,14.825,1.239,11.96,5534980
2455501590200,1788985616.099385,benchmark,14.825,1.239,11.96,4934020
2455511492550,1788985616.1085892,benchmark,14.812,1.238,11.96,4235780
2455521891580,1788985616.1200984,benchmark,14.812,1.239,11.96,5345720
2455531601830,1788985616.1296465,benchmark,14.812,1.238,11.96,5184090
2455541493760,1788985616.139671,benchmark,14.8,1.238,11.961,5316050
2455551712790,1788985616.1509333,benchmark,14.812,1.239,11.96,6359740
2455561552110,1788985616.1599216,benchmark,14.812,1.238,11.96,5508140
2455571602430,1788985616.1688545,benchmark,14.825,1.239,11.961,4391110
2455581605100,1788985616.1795852,benchmark,14.812,1.239,11.96,5119100
2455591604850,1788985616.1900427,benchmark,14.825,1.239,11.96,5576560
2455599900220,1788985616.194291,benchmark_boundary_after,14.812,1.238,11.96,1529150
2455601493160,1788985616.1957111,post,14.812,1.238,11.96,1355820
2455611476930,1788985616.2057219,post,14.6,1.219,11.965,1382650
2455621474430,1788985616.2157903,post,14.437,1.206,11.965,1453700
