perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2767197128700,1788985927.7913413,baseline,14.437,1.206,11.967,1350640
2767207127990,1788985927.8013577,baseline,14.425,1.206,11.966,1367640
2767217128860,1788985927.8113415,baseline,14.437,1.206,11.967,1350910
2767227128360,1788985927.8213677,baseline,14.425,1.205,11.966,1377690
2767237128840,1788985927.8313463,baseline,14.437,1.207,11.966,1355190
2767247128340,1788985927.8413606,baseline,14.425,1.205,11.967,1370330
2767257129140,1788985927.851341,baseline,14.45,1.207,11.967,1349850
2767267127240,1788985927.86137,baseline,14.425,1.206,11.966,1381030
2767277130370,1788985927.8713448,baseline,14.425,1.205,11.966,1352440
2767287127970,1788985927.8813605,baseline,14.437,1.206,11.967,1370650
2767297129100,1788985927.8913434,baseline,14.437,1.206,11.966,1352090
2767307127410,1788985927.9013698,baseline,14.437,1.206,11.967,1380270
2767317128350,1788985927.9113436,baseline,14.425,1.205,11.966,1353250
2767327128610,1788985927.9213576,baseline,14.437,1.207,11.966,1366810
2767337128090,1788985927.9313447,baseline,14.425,1.206,11.966,1354370
2767347128050,1788985927.941369,baseline,14.425,1.205,11.967,1378980
2767357129040,1788985927.9513414,baseline,14.437,1.206,11.966,1350280
2767367128170,1788985927.9613585,baseline,14.425,1.205,11.966,1368550
2767377128610,1788985927.9713416,baseline,14.437,1.207,11.966,1351010
2767387127430,1788985927.9813719,baseline,14.425,1.206,11.966,1382580
2767397127590,1788985927.9913418,baseline,14.437,1.207,11.967,1352190
2767407128040,1788985928.0013587,baseline,14.425,1.206,11.966,1368610
2767417128070,1788985928.0113425,baseline,14.425,1.206,11.966,1352540
2767427128070,1788985928.0213695,baseline,14.425,1.205,11.967,1379020
2767437127720,1788985928.0313423,baseline,14.425,1.205,11.966,1352370
2767447128040,1788985928.041358,baseline,14.45,1.208,11.966,1368120
2767457127880,1788985928.0513406,baseline,14.437,1.206,11.967,1350760
2767467128980,1788985928.0613742,baseline,14.45,1.208,11.966,1383250
2767477128000,1788985928.0713406,baseline,14.425,1.205,11.967,1350610
2767487128390,1788985928.0813594,baseline,14.437,1.206,11.966,1369020
2767497128200,1788985928.0913465,baseline,14.437,1.206,11.966,1356110
2767507128230,1788985928.1013727,baseline,14.437,1.206,11.966,1382580
2767517128400,1788985928.1113417,baseline,14.45,1.208,11.966,1351670
2767527127550,1788985928.1213565,baseline,14.425,1.206,11.967,1367210
2767537128650,1788985928.1313422,baseline,14.437,1.206,11.967,1351400
2767547127960,1788985928.1413734,baseline,14.412,1.205,11.966,1383440
2767557128520,1788985928.1513412,baseline,14.437,1.207,11.967,1350690
2767567128140,1788985928.1613584,baseline,14.425,1.205,11.966,1368270
2767577128740,1788985928.1713405,baseline,14.437,1.207,11.966,1349910
2767587127840,1788985928.1813726,baseline,14.45,1.208,11.967,1382670
2767597128630,1788985928.1913464,baseline,14.425,1.205,11.966,1355520
2767607128520,1788985928.2013562,baseline,14.437,1.207,11.966,1365720
2767617128850,1788985928.2113419,baseline,14.425,1.205,11.966,1351180
2767627127960,1788985928.2213726,baseline,14.45,1.207,11.967,1382790
2767637127910,1788985928.2313433,baseline,14.425,1.205,11.966,1353400
2767647127850,1788985928.2413704,baseline,14.437,1.206,11.966,1380490
2767657128760,1788985928.2513423,baseline,14.437,1.206,11.967,1351310
2767667129440,1788985928.261378,baseline,14.412,1.205,11.966,1386410
2767677128310,1788985928.271343,baseline,14.437,1.206,11.967,1352640
2767687127770,1788985928.2813604,baseline,14.425,1.205,11.966,1370550
2767697128450,1788985928.2913454,baseline,14.437,1.207,11.966,1354790
2767707128480,1788985928.3013766,baseline,14.437,1.206,11.967,1385980
2767717127870,1788985928.3113453,baseline,14.45,1.207,11.967,1355410
2767727128250,1788985928.321359,baseline,14.437,1.206,11.966,1368510
2767737127860,1788985928.3313446,baseline,14.425,1.205,11.966,1354490
2767747128660,1788985928.3413699,baseline,14.437,1.206,11.967,1379140
2767757127600,1788985928.351343,baseline,14.425,1.205,11.966,1353260
2767767128240,1788985928.36136,baseline,14.45,1.207,11.967,1369800
2767777128550,1788985928.3713439,baseline,14.425,1.206,11.966,1353050
2767787128080,1788985928.381372,baseline,14.437,1.206,11.966,1381520
2767797128760,1788985928.3913429,baseline,14.437,1.206,11.967,1351940
2767807128850,1788985928.4013596,baseline,14.437,1.206,11.967,1368830
2767817128850,1788985928.4113417,baseline,14.45,1.207,11.967,1350630
2767827128450,1788985928.4213731,baseline,14.437,1.206,11.966,1382520
2767837128410,1788985928.431346,baseline,14.437,1.206,11.967,1355270
2767847127980,1788985928.4413617,baseline,14.425,1.205,11.967,1371870
2767857127740,1788985928.451344,baseline,14.437,1.206,11.967,1354480
2767867128880,1788985928.4613702,baseline,14.437,1.206,11.967,1379450
2767877128620,1788985928.4713452,baseline,14.425,1.205,11.966,1354340
2767887127560,1788985928.481357,baseline,14.437,1.207,11.966,1367170
2767897128820,1788985928.4913442,baseline,14.412,1.204,11.966,1353140
2767907127830,1788985928.5013723,baseline,14.437,1.206,11.966,1382560
2767917128650,1788985928.511342,baseline,14.425,1.206,11.967,1351430
2767927127790,1788985928.5213609,baseline,14.437,1.206,11.966,1371220
2767937127920,1788985928.5313435,baseline,14.437,1.206,11.967,1353290
2767947128200,1788985928.5413744,baseline,14.412,1.205,11.967,1384230
2767957128430,1788985928.5513494,baseline,14.45,1.206,11.966,1358980
2767967128500,1788985928.561358,baseline,14.425,1.205,11.966,1367390
2767977128370,1788985928.5713437,baseline,14.437,1.207,11.966,1353260
2767987129380,1788985928.5813751,baseline,14.425,1.205,11.967,1383490
2767997128180,1788985928.5913427,baseline,14.437,1.207,11.966,1352410
2768007128240,1788985928.6013603,baseline,14.425,1.205,11.966,1369800
2768017127980,1788985928.611344,baseline,14.425,1.206,11.966,1354030
2768027128090,1788985928.6213691,baseline,14.45,1.207,11.967,1378880
2768037128170,1788985928.6313415,baseline,14.425,1.206,11.966,1351260
2768047128170,1788985928.6413589,baseline,14.437,1.206,11.966,1368470
2768057128660,1788985928.6513433,baseline,14.412,1.204,11.967,1352710
2768067127490,1788985928.6613758,baseline,14.45,1.207,11.967,1386250
2768077128790,1788985928.6713452,baseline,14.425,1.206,11.966,1354450
2768087128670,1788985928.681361,baseline,14.437,1.206,11.966,1370100
2768097128220,1788985928.6913445,baseline,14.437,1.206,11.967,1354210
2768107128760,1788985928.701374,baseline,14.425,1.205,11.966,1383410
2768117128190,1788985928.7113447,baseline,14.45,1.207,11.967,1354590
2768127128110,1788985928.721359,baseline,14.412,1.205,11.966,1368900
2768137127590,1788985928.731342,baseline,14.437,1.207,11.966,1352400
2768147128080,1788985928.7413723,baseline,14.425,1.205,11.966,1382480
2768157128100,1788985928.7513442,baseline,14.425,1.206,11.967,1354160
2768167143010,1788985928.7614164,baseline,14.45,1.207,11.966,1412210
2768177133710,1788985928.771349,baseline,14.437,1.206,11.966,1353450
2768187129080,1788985928.781379,baseline,14.462,1.209,11.966,1387820
2768197128070,1788985928.7913425,baseline,14.45,1.208,11.966,1352480
2768207129110,1788985928.8013597,baseline,14.475,1.209,11.966,1368280
2768217128800,1788985928.811344,baseline,14.45,1.207,11.966,1352940
2768227128230,1788985928.8213718,baseline,14.45,1.208,11.966,1381760
2768237128280,1788985928.8313434,baseline,14.462,1.208,11.966,1352910
2768247129310,1788985928.8413582,baseline,14.45,1.207,11.966,1366520
2768257128440,1788985928.8513446,baseline,14.462,1.208,11.966,1354120
2768267127850,1788985928.8613741,baseline,14.45,1.206,11.966,1384140
2768277128030,1788985928.8713443,baseline,14.462,1.208,11.967,1354180
2768287128320,1788985928.8813567,baseline,14.45,1.207,11.967,1366500
2768297128860,1788985928.8913445,baseline,14.45,1.208,11.966,1353660
2768307128710,1788985928.901375,baseline,14.45,1.207,11.966,1384350
2768317128740,1788985928.9113443,baseline,14.425,1.206,11.966,1353760
2768327128330,1788985928.921363,baseline,14.45,1.208,11.967,1373260
2768337128660,1788985928.9313457,baseline,14.45,1.207,11.967,1355130
2768347127810,1788985928.9413736,baseline,14.462,1.209,11.966,1384000
2768357129060,1788985928.9513426,baseline,14.437,1.207,11.967,1351670
2768367129020,1788985928.9613602,baseline,14.462,1.208,11.966,1369410
2768377128790,1788985928.971346,baseline,14.45,1.207,11.966,1354940
2768387128350,1788985928.9813714,baseline,14.45,1.207,11.965,1381100
2768397129090,1788985928.991343,baseline,14.462,1.208,11.967,1351820
2768407129080,1788985929.0013628,baseline,14.437,1.206,11.967,1371530
2768417128270,1788985929.011344,baseline,14.45,1.208,11.966,1353660
2768427128170,1788985929.0213745,baseline,14.45,1.207,11.966,1384680
2768437128120,1788985929.0313425,baseline,14.437,1.207,11.966,1352910
2768447130460,1788985929.0413632,baseline,14.45,1.207,11.966,1370790
2768457129350,1788985929.0513437,baseline,14.437,1.207,11.966,1352000
2768467129220,1788985929.061374,baseline,14.45,1.207,11.966,1382800
2768477128150,1788985929.0713465,baseline,14.425,1.206,11.966,1356190
2768487128280,1788985929.0813608,baseline,14.462,1.208,11.966,1371000
2768497128690,1788985929.0913436,baseline,14.437,1.206,11.966,1352980
2768507128470,1788985929.1013732,baseline,14.45,1.208,11.966,1382810
2768517128650,1788985929.1113417,baseline,14.45,1.207,11.966,1351350
2768527128840,1788985929.1213605,baseline,14.437,1.206,11.967,1369830
2768537128070,1788985929.1313431,baseline,14.437,1.207,11.967,1353200
2768547129200,1788985929.1413672,baseline,14.412,1.204,11.967,1376020
2768557128150,1788985929.1513433,baseline,14.437,1.207,11.967,1353280
2768567128200,1788985929.1613624,baseline,14.425,1.205,11.966,1372390
2768577128580,1788985929.1713443,baseline,14.437,1.206,11.966,1353730
2768587128190,1788985929.181375,baseline,14.437,1.206,11.966,1384480
2768597128850,1788985929.1913433,baseline,14.437,1.206,11.966,1352370
2768607128460,1788985929.201356,baseline,14.45,1.207,11.966,1365430
2768617128900,1788985929.2113428,baseline,14.412,1.204,11.967,1351670
2768627128650,1788985929.2213743,baseline,14.45,1.207,11.967,1383530
2768637128590,1788985929.2313435,baseline,14.425,1.205,11.966,1353050
2768647127660,1788985929.2413583,baseline,14.425,1.206,11.967,1368410
2768657127540,1788985929.2513406,baseline,14.437,1.206,11.966,1350880
2768667129060,1788985929.261375,baseline,14.437,1.206,11.966,1383710
2768677128060,1788985929.2713435,baseline,14.437,1.206,11.967,1353040
2768687127680,1788985929.2813723,baseline,14.412,1.204,11.967,1382510
2768697128020,1788985929.2913418,baseline,14.45,1.207,11.967,1351720
2768707129070,1788985929.3013794,baseline,14.425,1.205,11.966,1388090
2768717128980,1788985929.3113418,baseline,14.437,1.206,11.967,1350580
2768727128140,1788985929.3213575,baseline,14.425,1.206,11.967,1367410
2768737128180,1788985929.3313427,baseline,14.437,1.206,11.966,1352320
2768747128320,1788985929.3413727,baseline,14.437,1.207,11.967,1382180
2768757128990,1788985929.3513453,baseline,14.412,1.204,11.967,1354390
2768767128000,1788985929.361359,baseline,14.437,1.207,11.966,1368760
2768777129230,1788985929.3713427,baseline,14.412,1.205,11.966,1351320
2768787128040,1788985929.3813734,baseline,14.425,1.206,11.967,1383300
2768797128550,1788985929.3913457,baseline,14.425,1.205,11.966,1355240
2768807129340,1788985929.401363,baseline,14.437,1.206,11.966,1371450
2768817129400,1788985929.4113436,baseline,14.437,1.206,11.967,1352470
2768827128460,1788985929.4214344,baseline,14.412,1.204,11.966,1443820
2768837128610,1788985929.431344,baseline,14.45,1.207,11.966,1353650
2768847127830,1788985929.441357,baseline,14.412,1.205,11.966,1366760
2768857129130,1788985929.451345,baseline,14.45,1.207,11.967,1353740
2768867128310,1788985929.461371,baseline,14.437,1.205,11.967,1380670
2768877128170,1788985929.4713423,baseline,14.425,1.206,11.966,1352330
2768887128540,1788985929.481362,baseline,14.437,1.206,11.967,1371220
2768897128560,1788985929.4913485,baseline,14.425,1.204,11.966,1357760
2768907128520,1788985929.5013747,baseline,14.45,1.207,11.966,1384300
2768917127870,1788985929.5113444,baseline,14.437,1.205,11.966,1354340
2768927127730,1788985929.5213568,baseline,14.45,1.207,11.967,1366940
2768937128880,1788985929.5313442,baseline,14.437,1.206,11.966,1353210
2768947128210,1788985929.5413723,baseline,14.437,1.206,11.966,1382040
2768957128420,1788985929.551344,baseline,14.437,1.207,11.966,1353130
2768967127760,1788985929.5613537,baseline,14.425,1.204,11.966,1363700
2768977128120,1788985929.5713437,baseline,14.437,1.206,11.966,1353220
2768987127940,1788985929.5813694,baseline,14.425,1.205,11.966,1379120
2768997127740,1788985929.5913482,baseline,14.437,1.207,11.966,1358240
2769007128260,1788985929.6013584,baseline,14.425,1.206,11.966,1367750
2769017128080,1788985929.611343,baseline,14.437,1.206,11.966,1352590
2769027127840,1788985929.621372,baseline,14.425,1.206,11.967,1382270
2769037128350,1788985929.631342,baseline,14.425,1.204,11.967,1351350
2769047128030,1788985929.6413558,baseline,14.437,1.207,11.967,1365800
2769057128190,1788985929.651343,baseline,14.437,1.206,11.966,1352690
2769067127540,1788985929.6613677,baseline,14.45,1.207,11.966,1377950
2769077128120,1788985929.6713424,baseline,14.437,1.206,11.966,1352150
2769087127830,1788985929.6813548,baseline,14.437,1.206,11.966,1364890
2769097128300,1788985929.6913428,baseline,14.437,1.206,11.967,1352320
2769107128520,1788985929.7013748,baseline,14.437,1.205,11.967,1384040
2769117128480,1788985929.711342,baseline,14.45,1.207,11.966,1351240
2769127128910,1788985929.721362,baseline,14.437,1.206,11.966,1371090
2769137128120,1788985929.7313426,baseline,14.45,1.207,11.967,1352310
2769147128840,1788985929.7413757,baseline,14.437,1.206,11.966,1384700
2769157128330,1788985929.7513442,baseline,14.425,1.206,11.967,1353570
2769167127960,1788985929.7613602,baseline,14.437,1.206,11.966,1369970
2769177127520,1788985929.7713425,baseline,14.425,1.204,11.967,1352820
2769187128800,1788985929.7813733,baseline,14.45,1.207,11.967,1382440
2769197128680,1788985929.7913444,baseline,14.437,1.205,11.966,1353670
2769207128240,1788985929.8013682,baseline,14.45,1.208,11.966,1377710
2769217128570,1788985929.8113413,baseline,14.437,1.206,11.966,1350500
2769227127700,1788985929.8213775,baseline,14.437,1.206,11.966,1387970
2769237127720,1788985929.831343,baseline,14.437,1.207,11.966,1353140
2769247128080,1788985929.841356,baseline,14.425,1.204,11.966,1365770
2769257128650,1788985929.851343,baseline,14.437,1.206,11.967,1352350
2769267128410,1788985929.8613722,baseline,14.437,1.206,11.966,1381850
2769277129780,1788985929.8713465,baseline,14.45,1.207,11.967,1354460
2769287128440,1788985929.881358,baseline,14.425,1.205,11.967,1367370
2769297127630,1788985929.8913407,baseline,14.437,1.206,11.966,1351090
2769307127790,1788985929.9013684,baseline,14.45,1.207,11.966,1378330
2769317128820,1788985929.9113417,baseline,14.425,1.205,11.966,1350430
2769327128040,1788985929.9213586,baseline,14.45,1.207,11.967,1368500
2769337128050,1788985929.931344,baseline,14.437,1.205,11.966,1354020
2769347127720,1788985929.9413686,baseline,14.437,1.207,11.967,1378790
2769357128530,1788985929.951345,baseline,14.425,1.205,11.967,1354250
2769367128220,1788985929.9613576,baseline,14.425,1.206,11.967,1367170
2769377136950,1788985929.9714036,baseline,14.425,1.206,11.966,1405990
2769387132550,1788985929.9813673,baseline,14.537,1.222,11.963,1373580
2769397130700,1788985929.9913518,baseline,14.512,1.213,11.966,1359160
2769407128200,1788985930.0013769,baseline,14.45,1.207,11.966,1386490
2769417128780,1788985930.011346,baseline,14.462,1.208,11.966,1355330
2769427127910,1788985930.0213568,baseline,14.412,1.205,11.966,1366550
2769437128320,1788985930.0313427,baseline,14.437,1.207,11.966,1352360
2769447128600,1788985930.0413697,baseline,14.437,1.206,11.967,1378680
2769457129160,1788985930.0513444,baseline,14.425,1.204,11.967,1352920
2769467127460,1788985930.0613534,baseline,14.437,1.206,11.966,1363800
2769477127990,1788985930.0713415,baseline,14.425,1.205,11.966,1351780
2769487127820,1788985930.0813656,baseline,14.437,1.207,11.967,1375550
2769497127820,1788985930.0913413,baseline,14.425,1.205,11.966,1351370
2769507127620,1788985930.1013591,baseline,14.45,1.206,11.967,1369370
2769517127450,1788985930.111344,baseline,14.412,1.205,11.966,1354500
2769527128280,1788985930.121369,baseline,14.425,1.205,11.966,1378340
2769537128510,1788985930.1313415,baseline,14.437,1.206,11.967,1350880
2769547128920,1788985930.1413589,baseline,14.425,1.205,11.966,1367650
2769557128130,1788985930.1513433,baseline,14.437,1.206,11.967,1353260
2769567127900,1788985930.161371,baseline,14.412,1.205,11.966,1381170
2769577127830,1788985930.1713421,baseline,14.45,1.207,11.967,1352220
2769587127860,1788985930.1813612,baseline,14.425,1.206,11.966,1371120
2769597127710,1788985930.1913424,baseline,14.425,1.205,11.966,1352470
2769607128510,1788985930.2013576,baseline,14.425,1.206,11.967,1367090
2769617128150,1788985930.2113478,baseline,14.425,1.205,11.966,1357430
2769627128440,1788985930.2213736,baseline,14.462,1.208,11.966,1382740
2769637128960,1788985930.2313423,baseline,14.425,1.206,11.967,1351310
2769647128690,1788985930.2413616,baseline,14.45,1.206,11.967,1370920
2769657128500,1788985930.2513428,baseline,14.425,1.205,11.966,1352390
2769667127960,1788985930.2613711,baseline,14.425,1.204,11.967,1381100
2769677127930,1788985930.2713423,baseline,14.437,1.206,11.967,1352240
2769687127990,1788985930.2813578,baseline,14.437,1.206,11.967,1367590
2769697128350,1788985930.2913415,baseline,14.437,1.207,11.966,1350870
2769707128620,1788985930.3013716,baseline,14.437,1.206,11.967,1380890
2769717127800,1788985930.311345,baseline,14.437,1.207,11.966,1355340
2769727128040,1788985930.3213716,baseline,14.45,1.206,11.967,1381670
2769737128430,1788985930.3313422,baseline,14.437,1.204,11.967,1351800
2769747128840,1788985930.3413782,baseline,14.437,1.206,11.966,1387430
2769757128230,1788985930.3513453,baseline,14.425,1.205,11.967,1355010
2769767128160,1788985930.3613613,baseline,14.437,1.207,11.966,1371120
2769777128890,1788985930.3713439,baseline,14.437,1.206,11.967,1352830
2769787127990,1788985930.381371,baseline,14.45,1.207,11.967,1380830
2769797128900,1788985930.3913434,baseline,14.425,1.205,11.966,1352360
2769807128060,1788985930.4013574,baseline,14.425,1.206,11.966,1367100
2769817128590,1788985930.411343,baseline,14.437,1.206,11.966,1352790
2769827127840,1788985930.4213731,baseline,14.425,1.206,11.967,1383520
2769837128290,1788985930.4313438,baseline,14.45,1.207,11.967,1353460
2769847127530,1788985930.4413576,baseline,14.425,1.205,11.966,1367910
2769857129160,1788985930.4513445,baseline,14.437,1.206,11.967,1353230
2769867128120,1788985930.4613738,baseline,14.425,1.205,11.967,1383580
2769877128090,1788985930.471342,baseline,14.45,1.207,11.966,1351830
2769888067740,1788985930.4823372,baseline,14.487,1.21,11.967,1408390
2769897130140,1788985930.4913468,baseline,14.487,1.21,11.966,1355190
2769907127550,1788985930.5013568,baseline,14.462,1.208,11.967,1366990
2769917128860,1788985930.5113423,baseline,14.412,1.204,11.966,1351400
2769927128440,1788985930.5213597,baseline,14.437,1.207,11.966,1368970
2769937126960,1788985930.5313437,baseline,14.425,1.205,11.966,1354680
2769947128920,1788985930.5413566,baseline,14.437,1.206,11.967,1366000
2769957129230,1788985930.551344,baseline,14.437,1.206,11.967,1352570
2769967127360,1788985930.5613587,baseline,14.437,1.206,11.966,1369000
2769977128570,1788985930.5713413,baseline,14.45,1.207,11.967,1350780
2769987128110,1788985930.581353,baseline,14.425,1.205,11.967,1362720
2769997128220,1788985930.591342,baseline,14.45,1.207,11.967,1351800
2770007127490,1788985930.6013567,baseline,14.425,1.205,11.967,1367550
2770017128640,1788985930.6113427,baseline,14.437,1.206,11.966,1351650
2770027128390,1788985930.6213558,baseline,14.45,1.206,11.967,1365410
2770037128710,1788985930.6313443,baseline,14.437,1.206,11.966,1353660
2770047128550,1788985930.6413546,baseline,14.437,1.207,11.966,1364080
2770057128230,1788985930.6513412,baseline,14.412,1.204,11.967,1350930
2770067127570,1788985930.6613579,baseline,14.437,1.206,11.966,1368310
2770077127800,1788985930.6713395,baseline,14.412,1.204,11.967,1349610
2770087128830,1788985930.681354,baseline,14.45,1.207,11.967,1363130
2770097127930,1788985930.691345,baseline,14.437,1.206,11.966,1354950
2770107128200,1788985930.701358,baseline,14.45,1.207,11.966,1367820
2770117129760,1788985930.7113433,baseline,14.425,1.206,11.966,1351960
2770127128190,1788985930.7213547,baseline,14.425,1.205,11.966,1364610
2770137127970,1788985930.7313418,baseline,14.45,1.207,11.967,1351650
2770147127740,1788985930.7413528,baseline,14.412,1.205,11.966,1363100
2770157127940,1788985930.7513418,baseline,14.45,1.207,11.966,1351920
2770167128700,1788985930.7613547,baseline,14.437,1.206,11.967,1364080
2770177128280,1788985930.771341,baseline,14.437,1.206,11.967,1350810
2770187128360,1788985930.7813544,baseline,14.425,1.205,11.966,1363980
2770197128320,1788985930.7913437,baseline,14.425,1.205,11.965,1353370
2770207127600,1788985930.8013594,baseline,14.437,1.206,11.966,1369870
2770217129170,1788985930.8113444,baseline,14.425,1.205,11.966,1353300
2770227128700,1788985930.821359,baseline,14.437,1.207,11.966,1368140
2770237127950,1788985930.8313415,baseline,14.437,1.206,11.967,1351410
2770247128560,1788985930.8413596,baseline,14.437,1.206,11.967,1368850
2770257127720,1788985930.8513408,baseline,14.437,1.206,11.966,1350930
2770267127980,1788985930.8613558,baseline,14.425,1.205,11.966,1365770
2770277128520,1788985930.8713424,baseline,14.437,1.205,11.967,1351530
2770287128290,1788985930.8813531,baseline,14.412,1.205,11.966,1362620
2770297128460,1788985930.89134,baseline,14.45,1.207,11.966,1349280
2770307127580,1788985930.9013584,baseline,14.437,1.205,11.966,1368800
2770317128380,1788985930.9113426,baseline,14.437,1.206,11.967,1352200
2770327128520,1788985930.9213572,baseline,14.437,1.207,11.967,1366290
2770337129860,1788985930.9313436,baseline,14.412,1.205,11.966,1351680
2770347128320,1788985930.9413736,baseline,14.45,1.206,11.967,1383450
2770357127580,1788985930.9513419,baseline,14.437,1.206,11.966,1352320
2770367127810,1788985930.9613578,baseline,14.437,1.207,11.966,1367720
2770377128270,1788985930.9713426,baseline,14.425,1.206,11.966,1352200
2770387128240,1788985930.9813545,baseline,14.437,1.206,11.966,1364370
2770397128450,1788985930.9913425,baseline,14.425,1.206,11.966,1351910
2770407128170,1788985931.0013616,baseline,14.437,1.206,11.967,1371260
2770417128640,1788985931.011345,baseline,14.437,1.206,11.967,1354060
2770427128930,1788985931.0213575,baseline,14.425,1.205,11.966,1366500
2770437129050,1788985931.031344,baseline,14.437,1.206,11.967,1352530
