passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
62,30,0.18492799999999995,0.49821233333333326,0.7058053333333334,22.02249,1362.2437789732226
63,30,0.17799800000000002,0.48563733333333325,0.6902233333333334,21.52483,1393.7392304608213
64,30,0.17852966666666664,0.48612766666666674,0.6912176666666666,21.5842,1389.9055790809944
65,30,0.17827199999999996,0.4855286666666666,0.690275,21.54224,1392.6128387762833
66,30,0.181914,0.4935166666666667,0.7010389999999999,21.86525,1372.0401093058622
67,30,0.1808823333333333,0.49061833333333327,0.6972323333333333,21.74525,1379.6116393235304
68,30,0.17806666666666665,0.48592533333333326,0.6914270000000001,21.56424,1391.1920846735152
69,30,0.17793333333333333,0.48502166666666674,0.690219,21.52331,1393.8376578695377
70,30,0.178516,0.486206,0.6913413333333333,21.5807,1390.1309966775868
71,30,0.184688,0.4999963333333333,0.708657,22.09421,1357.8218003721338
72,30,0.178686,0.4856993333333334,0.6909366666666668,21.5511,1392.0403134874787
73,30,0.17794866666666667,0.4846473333333333,0.6898963333333334,21.51395,1394.4440700103885
74,30,0.1772286666666667,0.48477966666666666,0.6897333333333333,21.52407,1393.7884424274778
75,30,0.18439733333333333,0.496072,0.7034326666666666,21.9448,1367.066457657395
76,30,0.18008466666666667,0.4898863333333334,0.7073730000000003,22.05708,1360.107502897029
77,30,0.178246,0.48638466666666663,0.6915879999999999,21.5661,1391.0720992669048
78,30,0.17813066666666666,0.4853300000000001,0.6898380000000001,21.53027,1393.3870778211326
79,30,0.17805133333333337,0.485661,0.6905663333333334,21.53283,1393.221420500696
80,30,0.18565433333333334,0.49880266666666656,0.706759,22.04017,1361.151025604612
81,30,0.17819333333333331,0.51014,0.728915,22.7689,1317.5867081852878
82,30,0.20126166666666662,0.5675966666666666,0.7916673333333334,25.04584,1197.80370712262
83,30,0.178534,0.48517266666666675,0.6898046666666667,21.52876,1393.4848082286205
84,30,0.18781799999999998,0.5029823333333333,0.7110483333333334,22.16725,1353.3478442296632
85,30,0.1781216666666667,0.48622799999999994,0.691045,21.55544,1391.7600383012364
86,30,0.1779226666666667,0.4855543333333333,0.6919329999999999,21.57922,1390.226338116021
87,30,0.17782633333333334,0.48582,0.6906603333333333,21.56726,1390.9972801366514
88,30,0.17753999999999998,0.484962,0.6895923333333335,21.52524,1393.7126833429033
89,30,0.18585733333333335,0.4992873333333334,0.7069036666666667,22.04564,1360.813294601563
90,30,0.17843700000000004,0.4852483333333332,0.6901586666666667,21.52831,1393.5139358361155
91,30,0.1794843333333333,0.48663466666666666,0.6915920000000001,21.57608,1390.4286598863184
92,30,0.17778333333333335,0.48501266666666665,0.6899103333333334,21.51476,1394.3915711818304
93,30,0.18438833333333332,0.49812066666666666,0.7058806666666666,22.0063,1363.2459795603986
94,30,0.17836666666666667,0.48552799999999985,0.6901086666666669,21.52907,1393.4647432517986
95,30,0.17768200000000003,0.484793,0.6892723333333335,21.53739,1392.92644094758
96,30,0.17860266666666672,0.4855086666666667,0.690106,21.53838,1392.8624158362886
97,30,0.30998033333333336,0.6225513333333332,0.8302210000000002,25.74676,1165.1951546524688
98,30,0.18885266666666667,0.5092086666666666,0.7168586666666668,22.36658,1341.2868663872616
99,30,0.18029633333333336,0.4885840000000001,0.6933253333333332,21.63076,1386.9138208736078
100,30,0.17967433333333332,0.48837400000000003,0.6936393333333334,21.63661,1386.5388339485714
101,30,0.17998766666666668,0.48710866666666663,0.6922803333333334,21.59078,1389.4819918502249
102,30,0.18841600000000003,0.5009856666666667,0.7095850000000002,22.13057,1355.5909314581595
103,30,0.1798513333333334,0.487949,0.693298,21.62307,1387.4070610694964
104,30,0.1804833333333333,0.48942199999999997,0.6942023333333334,21.66521,1384.7084796316306
105,30,0.17925133333333335,0.4873916666666666,0.6920600000000001,21.60239,1388.7352279076529
106,30,0.18062766666666671,0.49032633333333325,0.6958683333333333,21.71314,1381.651847683016
107,30,0.18821799999999997,0.5024083333333335,0.7100553333333334,22.13793,1355.1402502401986
108,30,0.18082766666666666,0.48833600000000005,0.692988,21.62955,1386.99140758823
109,30,0.17966199999999996,0.4883316666666666,0.6930989999999999,21.6289,1387.0330899860835
110,30,0.17941300000000002,0.4880826666666666,0.6926963333333334,21.60736,1388.4157990610606
111,30,0.18788133333333332,0.5016546666666667,0.710374,22.15098,1354.3418846479929
112,30,0.18025100000000008,0.48876299999999995,0.693833,21.64287,1386.1377904131937
113,30,0.1796846666666667,0.48801766666666674,0.6933756666666667,21.62126,1387.5232063256258
114,30,0.17952233333333334,0.4872486666666667,0.6924833333333332,21.6145,1387.9571583890445
115,30,0.18180533333333332,0.49076766666666666,0.6964853333333334,21.75255,1379.148651537406
116,30,0.18717333333333336,0.5052303333333333,0.7129546666666665,22.22944,1349.5616623720616
117,30,0.17994933333333335,0.48784866666666665,0.6925536666666666,21.59729,1389.063164869296
118,30,0.180015,0.48851266666666665,0.6944423333333334,21.65647,1385.2673127245575
119,30,0.17897100000000002,0.4863449999999999,0.691451,21.56331,1391.2520851390627
120,30,0.187662,0.5016913333333334,0.7099993333333334,22.15656,1354.0008015684746
121,30,0.18152700000000002,0.48908,0.6943893333333334,21.654,1385.4253255749516
122,30,0.180127,0.4880423333333334,0.6928933333333334,21.63154,1386.8638108983455
123,30,0.17962366666666668,0.48824100000000004,0.6929539999999998,21.62427,1387.3300694081233
124,30,0.1815886666666667,0.4915156666666667,0.6972293333333333,21.74193,1379.822306483371
125,30,0.18513499999999997,0.4976,0.7049483333333334,22.02187,1362.2821313539678
126,30,0.1805503333333333,0.4884616666666666,0.6930890000000002,21.61533,1387.9038626752404
127,30,0.18010933333333334,0.49436666666666673,0.6996883333333334,21.81271,1375.344925045994
128,30,0.17880566666666667,0.48720066666666667,0.6917376666666666,21.61695,1387.799851505416
129,30,0.1879336666666667,0.5029346666666668,0.710323,22.16181,1353.6800468914769
130,30,0.18079966666666672,0.4885303333333333,0.6933720000000003,21.64105,1386.2543638132163
131,30,0.17960433333333337,0.4873996666666667,0.6922106666666666,21.5843,1389.8991396524325
132,30,0.17942266666666667,0.48747766666666664,0.6933686666666667,21.64209,1386.1877480409703
133,30,0.18112599999999998,0.4899573333333333,0.6964646666666666,21.71934,1381.2574415244662
134,30,0.18582633333333334,0.4973383333333333,0.7050166666666666,21.98791,1364.386155846554
135,30,0.17972,0.487956,0.6931390000000001,21.61153,1388.147900680794
136,30,0.17980966666666662,0.4869846666666667,0.6929406666666666,21.63144,1386.8702222320844
137,30,0.17888100000000007,0.4872416666666667,0.692131,21.58168,1390.0678723806489
138,30,0.1875683333333333,0.5014076666666667,0.7090533333333333,22.11159,1356.7545346128434
139,30,0.18015799999999998,0.488073,0.6925653333333331,21.6399,1386.3280329391541
140,30,0.18028433333333335,0.48885533333333325,0.693547,21.63326,1386.7535452354382
141,30,0.17927900000000005,0.4869156666666667,0.6927719999999999,21.60615,1388.4935539186758
142,30,0.18073200000000003,0.49036866666666673,0.6966313333333335,21.7607,1378.632121209336
143,30,0.18724300000000002,0.5001596666666667,0.7077636666666666,22.07266,1359.1474702188136
144,30,0.18054866666666666,0.48818633333333333,0.6934166666666665,21.62747,1387.1248000806381
145,30,0.17950799999999997,0.4875763333333333,0.6929563333333333,21.61128,1388.1639588215044
146,30,0.180953,0.488146,0.6928666666666666,21.62461,1387.3082566575767
147,30,0.18773200000000004,0.5013620000000001,0.7094276666666667,22.15797,1353.9146410975375
148,30,0.18038100000000004,0.48878733333333335,0.6940813333333333,21.65042,1385.654412246968
149,30,0.18076999999999996,0.4885143333333334,0.6942073333333333,21.66095,1384.9808064743236
150,30,0.1800043333333333,0.4882243333333333,0.6939766666666667,21.64523,1385.9866584924252
151,30,0.183599,0.49525366666666665,0.7013486666666667,21.86756,1371.8951725752668
152,30,0.18598666666666663,0.5034576666666666,0.7120473333333333,22.20143,1351.2643104520744
153,30,0.17926333333333336,0.48800366666666667,0.6941216666666669,21.64832,1385.788827955241
154,30,0.18008733333333332,0.48969933333333326,0.695012,21.6739,1384.1532903630634
155,30,0.17954566666666666,0.4877216666666666,0.6932956666666666,21.6156,1387.8865263976018
156,30,0.18825800000000006,0.5032886666666667,0.7131343333333334,22.25608,1347.9462690644534
157,30,0.180847,0.4890816666666667,0.694106,21.64625,1385.9213489634465
158,30,0.17989966666666668,0.488181,0.6928986666666666,21.62738,1387.130572450292
159,30,0.17890666666666666,0.48787600000000003,0.6934786666666665,21.64743,1385.8458024809413
160,30,0.18210999999999997,0.49171666666666675,0.698508,21.78269,1377.2403683842538
161,30,0.18718600000000002,0.5034553333333334,0.7110409999999999,22.18157,1352.4741485837114
162,30,0.180255,0.4875686666666666,0.6927663333333334,21.62232,1387.4551851975182
163,30,0.180188,0.48797433333333334,0.6929063333333334,21.60548,1388.5366120076944
164,30,0.17931000000000005,0.48756766666666673,0.693166,21.61584,1387.8711167366152
165,30,0.18687700000000002,0.5022926666666667,0.7102163333333333,22.14252,1354.8593385034767
166,30,0.17946833333333334,0.488366,0.6937456666666666,21.67732,1383.934914463596
167,30,0.17928133333333335,0.4876500000000001,0.6927380000000001,21.60282,1388.707585398573
168,30,0.18009466666666668,0.48838866666666664,0.6940316666666668,21.64261,1386.1544425556806
169,30,0.18383866666666668,0.4937126666666666,0.700357,21.85581,1372.6327232895967
170,30,0.18253733333333336,0.4931573333333334,0.7008843333333332,21.88327,1370.9102890015981
171,30,0.179111,0.4864753333333333,0.6919953333333332,21.5794,1390.2147418371226
172,30,0.18019799999999997,0.48771166666666665,0.6926966666666667,21.60399,1388.6323776302434
173,30,0.177873,0.4882373333333333,0.693883,21.65964,1385.064571710333
174,30,0.187979,0.501997,0.7098976666666668,22.15459,1354.1212001666472
175,30,0.1793546666666667,0.48723200000000005,0.6937270000000001,21.6363,1386.558699962563
176,30,0.18038466666666667,0.48879599999999995,0.6938233333333333,21.65964,1385.064571710333
177,30,0.17979699999999996,0.4879490000000001,0.6933546666666666,21.62508,1387.2781048671263
178,30,0.18407300000000007,0.4947403333333334,0.702123,21.90027,1369.846125184758
179,30,0.18275633333333335,0.49377933333333335,0.7011193333333332,21.87507,1371.4241828711863
180,30,0.18015366666666668,0.4882943333333334,0.6938150000000002,21.64102,1386.2562855170413
181,30,0.18008233333333334,0.4875733333333334,0.6932396666666666,21.61949,1387.6368036433792
182,30,0.18041866666666667,0.48780066666666666,0.6932603333333334,21.62568,1387.239615124241
183,30,0.18685233333333331,0.49948833333333326,0.7074596666666667,22.1224,1356.0915633023542
184,30,0.17947466666666667,0.4867513333333333,0.6940393333333332,21.64965,1385.7036949789026
185,30,0.17991300000000005,0.48743699999999995,0.6926746666666665,21.5999,1388.89531895981
186,30,0.18017166666666667,0.4884743333333334,0.6931440000000001,21.63562,1386.6022790195057
187,30,0.18363499999999996,0.4944743333333334,0.7011226666666667,21.86442,1372.0921936186737
188,30,0.18293199999999998,0.4970569999999999,0.7042596666666667,21.9823,1364.7343544579048
189,30,0.17956466666666662,0.48703799999999997,0.6938986666666669,21.64107,1386.2530826802927
190,30,0.17999399999999996,0.4879033333333333,0.6922133333333335,21.63132,1386.8779159108183
191,30,0.179299,0.4879653333333333,0.6928789999999999,21.60726,1388.4222247522362
192,30,0.18839566666666663,0.5030983333333333,0.7120803333333332,22.20082,1351.3014384153378
193,30,0.178976,0.4882826666666667,0.6933576666666668,21.62556,1387.247312901955
194,30,0.179625,0.48820366666666676,0.6930123333333333,21.61657,1387.8242477876925
195,30,0.179444,0.4879023333333333,0.6933300000000001,21.62163,1387.4994623439584
196,30,0.18305733333333332,0.494177,0.7017753333333335,21.88737,1370.6534864627408
197,30,0.18328133333333332,0.498023,0.7043079999999999,21.9656,1365.7719342972648
198,30,0.17898466666666665,0.4880676666666666,0.6930723333333333,21.61974,1387.6207576964387
199,30,0.17902,0.4872016666666666,0.6923050000000001,21.5886,1389.622300658681
200,30,0.18008433333333332,0.4878813333333334,0.6932526666666666,21.64587,1385.9456792450476
201,30,0.18590000000000007,0.49949066666666675,0.708099,22.07995,1358.698728937339
202,30,0.18092533333333333,0.48967633333333327,0.6956526666666665,21.70179,1382.3744492965789
203,30,0.17917533333333333,0.486821,0.6930116666666668,21.62622,1387.2049761816904
204,30,0.17990933333333334,0.4889653333333334,0.6942306666666666,21.65167,1385.57441527605
205,30,0.18852866666666668,0.5024176666666668,0.7101313333333332,22.13912,1355.0674100867604
206,30,0.18237766666666666,0.49212733333333336,0.6990529999999999,21.81019,1375.5038355924455
207,30,0.18001733333333333,0.48780966666666664,0.6936123333333335,21.66228,1384.8957727441434
208,30,0.1795946666666667,0.4873406666666667,0.692726,21.61251,1388.0849563516686
209,30,0.17999933333333332,0.4875436666666667,0.6930143333333331,21.61331,1388.0335774575944
210,30,0.187131,0.501098,0.7089649999999998,22.13176,1355.518042848829
211,30,0.17983833333333338,0.48999666666666664,0.6944133333333334,21.65913,1385.0971853440099
212,30,0.1802373333333333,0.488145,0.6930029999999998,21.61528,1387.9070731445534
213,30,0.17967999999999998,0.4881056666666666,0.6931273333333333,21.61349,1388.0220177305932
214,30,0.18407533333333334,0.49650400000000006,0.7043586666666666,21.96197,1365.997676893284
215,30,0.1824996666666667,0.49348666666666674,0.69967,21.82525,1374.5547015498103
216,30,0.18066366666666664,0.4897706666666667,0.6950946666666666,21.68143,1383.6725714124943
217,30,0.1784396666666667,0.48750633333333326,0.6995359999999998,21.83167,1374.1504887166213
218,30,0.18005199999999996,0.4882503333333333,0.6930156666666668,21.61557,1387.8884526292852
219,30,0.1868633333333333,0.500352,0.7084093333333334,22.09087,1358.0270944512372
220,30,0.1791246666666667,0.487426,0.6937226666666667,21.64195,1386.1967151758506
221,30,0.17854133333333336,0.486865,0.6924113333333334,21.6117,1388.1369813573203
222,30,0.17942566666666673,0.4887103333333333,0.6942586666666666,21.65199,1385.5539375364574
223,30,0.18770033333333333,0.4993743333333333,0.7078346666666666,22.06412,1359.6735333201595
224,30,0.18286600000000003,0.49255,0.6980789999999999,21.80278,1375.9713210884115
225,30,0.17905333333333331,0.4868813333333334,0.6921196666666667,21.58536,1389.8308853778672
226,30,0.1788396666666667,0.4871953333333333,0.6926516666666667,21.60113,1388.816233224836
227,30,0.1796896666666666,0.48753500000000005,0.6930566666666667,21.62628,1387.2011275170764
228,30,0.18688599999999997,0.49962899999999993,0.708297,22.08737,1358.2422895980826
229,30,0.17970166666666668,0.48678533333333335,0.6923436666666667,21.59262,1389.3635881148282
230,30,0.17942433333333335,0.48770199999999997,0.6931143333333334,21.61725,1387.7805918884224
231,30,0.17844666666666667,0.4872743333333334,0.6928546666666668,21.60786,1388.3836714973163
232,30,0.18371799999999996,0.500032,0.7087153333333333,22.11399,1356.6072879656724
233,30,0.18265166666666668,0.49116333333333334,0.6965633333333335,21.74111,1379.8743486418125
234,30,0.17929199999999998,0.4880123333333333,0.692888,21.6366,1386.539474778847
235,30,0.179715,0.4870253333333333,0.6926433333333334,21.59706,1389.0779578331494
236,30,0.18022366666666664,0.4877653333333333,0.6929879999999999,21.61228,1388.099728487693
237,30,0.18650899999999998,0.49965133333333334,0.7082419999999999,22.08332,1358.4913862589501
238,30,0.18030866666666662,0.48787699999999995,0.6928396666666667,21.62754,1387.1203104930103
239,30,0.1786303333333333,0.48686899999999994,0.6922873333333334,21.58814,1389.6519107250556
240,30,0.178447,0.48666399999999993,0.6930769999999998,21.61695,1387.799851505416
241,30,0.18455233333333335,0.4962513333333334,0.704054,21.98898,1364.3197638089623
242,30,0.18159299999999998,0.4919173333333334,0.698005,21.79555,1376.4277570421484
243,30,0.17955499999999996,0.48758766666666664,0.6931273333333332,21.61325,1388.0374307427157
244,30,0.18007766666666666,0.487376,0.6923273333333334,21.63181,1386.846500593339
245,30,0.179932,0.48775699999999994,0.6939623333333335,21.64016,1386.3113766256813
246,30,0.18681366666666666,0.5001316666666666,0.7081596666666665,22.10326,1357.265851281666
247,30,0.17922833333333335,0.487453,0.692008,21.58446,1389.8888366908416
248,30,0.17925,0.48770933333333333,0.6930313333333334,21.61582,1387.8724008619613
249,30,0.17905733333333337,0.4869240000000001,0.6929113333333334,21.6088,1388.3232757024916
250,30,0.18475266666666673,0.496289,0.7040703333333332,21.9577,1366.263315374561
251,30,0.18135366666666666,0.49072033333333326,0.6972806666666667,21.7993,1376.1909786094047
252,30,0.18079133333333336,0.48809600000000003,0.6942730000000001,21.65515,1385.3517523545206
253,30,0.17943866666666664,0.48720766666666665,0.6921046666666667,21.58443,1389.8907684845046
254,30,0.17920066666666667,0.4884613333333333,0.6931359999999999,21.61795,1387.7356548608911
255,30,0.18775766666666663,0.5015623333333333,0.7097426666666666,22.12818,1355.7373448697542
256,30,0.18015966666666666,0.4885390000000001,0.6930083333333333,21.63308,1386.7650838438171
257,30,0.179476,0.48813300000000004,0.6936326666666666,21.62845,1387.0619484983897
258,30,0.17935566666666664,0.4868356666666667,0.6927380000000001,21.63011,1386.95549860819
259,30,0.18389866666666668,0.4968163333333333,0.7050016666666665,22.01289,1362.8378645420933
260,30,0.18148866666666663,0.4915653333333333,0.6978673333333334,21.77167,1377.937475627731
261,30,0.17998899999999995,0.48846133333333336,0.6940236666666666,21.66858,1384.493123222657
262,30,0.18018666666666666,0.48753266666666667,0.6930886666666668,21.61547,1387.8948734401795
263,30,0.18059400000000003,0.48938166666666666,0.694144,21.66072,1384.995512614539
264,30,0.1865606666666667,0.5005883333333333,0.7093290000000001,22.12671,1355.8274140168148
265,30,0.1797573333333333,0.48782433333333325,0.693265,21.62016,1387.5938013409707
266,30,0.1805463333333333,0.4881776666666667,0.6931359999999999,21.63472,1386.6599613953867
267,30,0.178665,0.487139,0.6922200000000001,21.58927,1389.5791752106486
268,30,0.18249466666666664,0.49642666666666657,0.7040283333333336,21.9768,1365.0758982199409
269,30,0.18352066666666672,0.49905499999999997,0.7186963333333334,22.40701,1338.8667207271294
270,30,0.18064966666666668,0.48802166666666663,0.693588,21.63429,1386.6875224470043
271,30,0.17970766666666668,0.4875246666666667,0.6928313333333332,21.60741,1388.4125862377766
272,30,0.179986,0.488003,0.6928483333333334,21.61184,1388.1279891022698
273,30,0.188436,0.5018363333333333,0.7101216666666669,22.15856,1353.87859138861
274,30,0.17941133333333337,0.48677933333333334,0.6918286666666666,21.59574,1389.1628626756944
275,30,0.17874933333333334,0.486709,0.6928440000000001,21.63319,1386.7580324492135
276,30,0.178649,0.4868996666666667,0.6924569999999999,21.59667,1389.103042274573
277,30,0.18569266666666667,0.501853,0.710675,22.1989,1351.4183135200392
278,30,0.1827376666666667,0.49191966666666664,0.6982843333333335,21.78776,1376.9198852933941
279,30,0.17978100000000002,0.4869083333333332,0.692624,21.62648,1387.188298789262
280,30,0.17913966666666672,0.48729600000000006,0.6929643333333334,21.61385,1387.9988988542068
281,30,0.17867533333333335,0.48639799999999994,0.6919443333333334,21.58024,1390.160628426746
282,30,0.18723700000000004,0.5003080000000001,0.7109756666666666,22.17143,1353.092696321347
283,30,0.17966000000000001,0.487381,0.692961,21.61218,1388.1061512535985
284,30,0.17972433333333332,0.48706066666666664,0.6927573333333333,21.60903,1388.308498808137
285,30,0.1796306666666667,0.4872843333333333,0.6922263333333334,21.6064,1388.4774881516587
286,30,0.18888133333333332,0.5027413333333334,0.7113933333333332,22.17949,1352.6009840623026
287,30,0.17954166666666663,0.48698533333333327,0.6933443333333335,21.62463,1387.306973575964
288,30,0.179217,0.48741266666666666,0.6923733333333334,21.59686,1389.0908215360937
289,30,0.17859266666666673,0.48696799999999996,0.6922916666666666,21.59041,1389.5058037341578
290,30,0.17967566666666665,0.48732466666666663,0.6926059999999998,21.60185,1388.76994331504
291,30,0.18905666666666665,0.5015713333333334,0.7119526666666667,22.19862,1351.43535949532
292,30,0.17889533333333335,0.487372,0.6927000000000002,21.6359,1386.5843343701904
293,30,0.17943966666666666,0.48769300000000004,0.693336,21.62098,1387.5411752843765
294,30,0.1795943333333333,0.48760966666666666,0.6924636666666667,21.59958,1388.9158955868586
295,30,0.18786633333333333,0.5007050000000001,0.7093600000000001,22.13058,1355.5903189161784
296,30,0.18023500000000003,0.4877713333333334,0.6940933333333332,21.67613,1384.0108912430403
297,30,0.17954666666666666,0.4874146666666667,0.6920889999999998,21.5868,1389.738173328145
298,30,0.17890766666666666,0.48736966666666665,0.6928866666666667,21.6106,1388.2076388439007
299,30,0.17938566666666664,0.48628066666666664,0.6917233333333335,21.58947,1389.5663024613389
300,30,0.188543,0.5012366666666667,0.7104690000000001,22.16006,1353.7869482302847
301,30,0.17837266666666665,0.4873693333333333,0.6946313333333333,21.66867,1384.4873727829165
302,30,0.17951466666666666,0.487901,0.6935533333333334,21.65281,1385.501466091468
303,30,0.17974433333333328,0.48682033333333335,0.6921703333333332,21.58682,1389.7368857478777
304,30,0.18664233333333335,0.49992566666666677,0.7084083333333334,22.09471,1357.7910730668111
305,30,0.17978466666666662,0.487876,0.6931710000000001,21.6361,1386.5715170478968
306,30,0.17964966666666668,0.4880193333333333,0.6933630000000001,21.62702,1387.153662409338
307,30,0.17969766666666664,0.487762,0.6934016666666668,21.83632,1373.8578661605986
308,30,0.18044933333333332,0.48809366666666665,0.6932776666666668,21.64033,1386.3004861755805
309,30,0.1897756666666667,0.503755,0.7129246666666667,22.27058,1347.0686439239569
310,30,0.17888033333333334,0.4881886666666666,0.6943049999999998,21.67671,1383.9738595017418
311,30,0.17919866666666667,0.488473,0.6939953333333332,21.64203,1386.1915910845703
312,30,0.1792193333333333,0.4876036666666667,0.693418,21.63106,1386.8945858409159
313,30,0.18691366666666662,0.5004843333333333,0.7092253333333332,22.1284,1355.7238661629399
314,30,0.17939633333333335,0.48933200000000004,0.6949573333333332,21.67853,1383.857669316139
315,30,0.17860999999999996,0.4867456666666667,0.6933900000000001,21.6234,1387.3858875107521
316,30,0.1797243333333334,0.48786066666666666,0.6933376666666667,21.62607,1387.214597936657
317,30,0.17959866666666663,0.48764466666666667,0.6924483333333332,21.59605,1389.142921969527
318,30,0.187425,0.5013966666666666,0.7099043333333335,22.15679,1353.9867462750697
319,30,0.1797593333333333,0.48757799999999996,0.692464,21.59868,1388.9737706193157
320,30,0.18034333333333338,0.4901513333333333,0.6954483333333333,21.71517,1381.5226866747994
321,30,0.17916333333333334,0.4874726666666666,0.692471,21.59706,1389.0779578331494
322,30,0.18675766666666666,0.5052796666666667,0.7147723333333335,22.28423,1346.2435094234802
