sample_size,repetition,batch_size,correct,accuracy_percent,prediction_sha256,start_epoch_s,end_epoch_s,start_monotonic_s,end_monotonic_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_cv_percent,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,started_utc,ended_utc,rapl_samples,rapl_coverage_s,rapl_coverage_percent,cpu_busy_percent_turbostat,cpu_busy_frequency_mhz,cpu_package_temperature_mean_c,cpu_package_temperature_max_c,power_package_mean_w,power_cores_mean_w,energy_package_j,energy_cores_j,power_dynamic_mean_w,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj
1000,14,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466614.1463106,1788466614.5770478,99934.321177751,99934.751914439,0.4307366879947949,1.2520945099999992,1.2520945099999992,2321.6039586859715,0.38225879427790643,0.33923399448394775,0.12998418102059042,34.004235603299286,0.5344545781612396,0.6221509337425232,0.9666609132289885,0.25331100821495056,1.2241909503936768,3,10.333333333333334,285.8333333333333,11.909722222222221,2.6821805555555556,57.333333333333336,754.51171875,2026-09-03T20:16:54.146319+00:00,2026-09-03T20:16:54.577028+00:00,5,0.4285910129547119,99.50172779016108,17.561325019845455,3123.725238242786,56.30630198131885,58.0,38.10361986625805,29.561061658028493,16.41264870310689,12.733050612698928,25.537137573935883,10.999782059464575,16.41264870310689,10.999782059464575
1000,15,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466614.5814826,1788466615.032398,99934.756349678,99935.20726459,0.45091491199855227,1.3003342800000013,1.3003342800000015,2217.7133055276086,0.3986499367505312,0.35721200704574585,0.13061478199628168,32.764280125301596,0.556913822889328,0.6347658216953276,0.9652557957172394,0.24810899794101715,1.0792380571365356,3,11.466666666666667,288.46666666666664,12.019444444444444,2.764958333333333,58.0,754.51953125,2026-09-03T20:16:54.581493+00:00,2026-09-03T20:16:55.032382+00:00,6,0.44644784927368164,99.00924032240667,17.165817558842598,2967.827524461453,55.47976329452326,58.0,34.35005719510098,25.959861209759158,15.48896760266347,11.705699555718532,21.783556913593596,9.822530648708511,15.48896760266347,9.822530648708511
1000,16,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466615.1640162,1788466615.5897412,99935.338883367,99935.764607776,0.4257244089967571,1.216971705000006,1.2169717050000057,2348.937431979892,0.3764257849007845,0.3284260034561157,0.14234137266037905,37.81392730519147,0.5813221096992492,0.6614883333444596,0.9278291612863538,0.24641400575637817,1.5541670322418213,2,7.2,202.1,8.420833333333333,2.2833541666666664,58.0,754.5234375,2026-09-03T20:16:55.164035+00:00,2026-09-03T20:16:55.589723+00:00,5,0.4189944267272949,98.41903652512852,15.63838422888488,3061.375041396617,58.01614894815607,60.0,35.86878601790155,27.457913109782123,15.270238325425472,11.689519597790039,23.302301770126597,9.920358649351233,15.270238325425472,9.920358649351233
1000,17,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466615.593823,1788466616.0472004,99935.768690055,99936.222067103,0.45337704799021594,1.308322001999997,1.3083220019999973,2205.669661560769,0.4015772546231747,0.3596465140581131,0.13612383994736713,33.89729831065774,0.5437442004680634,0.6163871109485625,1.0077434015274047,0.25336599349975586,1.292633056640625,3,11.833333333333334,289.46666666666664,12.06111111111111,2.8985833333333333,56.0,754.5234375,2026-09-03T20:16:55.593831+00:00,2026-09-03T20:16:56.047184+00:00,6,0.44956111907958984,99.1582364983648,17.791367853983566,3000.893586961364,56.12712161035556,60.0,36.548375569316015,27.931731632863034,16.570210606512557,12.663618247091113,23.98187819273797,10.872833140284476,16.570210606512557,10.872833140284476
1000,18,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466616.0514793,1788466616.4585876,99936.226346146,99936.633454012,0.40710786600538995,1.1478099910000026,1.1478099910000026,2456.351457445827,0.3595786750614643,0.33059850335121155,0.11748666274789647,32.673423341307426,0.4391348987817764,0.5480949342250823,0.9582981657981872,0.24856799840927124,1.136680006980896,3,11.1,279.76666666666665,11.656944444444443,3.4584444444444435,56.0,754.5234375,2026-09-03T20:16:56.051486+00:00,2026-09-03T20:16:56.458560+00:00,5,0.40500593185424805,99.48358336222486,17.37603420932727,3316.4355878962842,57.64151377685996,59.0,41.17932602703921,32.54688095375454,16.764445697523694,13.250105599463035,28.612837994664503,11.648511416365807,16.764445697523694,11.648511416365807
1000,19,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466616.4636354,1788466616.9132047,99936.638502746,99937.088071319,0.44956857299257535,1.295331069999996,1.295331069999996,2224.3547704935218,0.39756285420060156,0.35062800347805023,0.13161655536732253,33.10584828956673,0.5683288276195526,0.6385348320007324,0.9254263693094252,0.25054600834846497,1.0625649690628052,3,12.033333333333331,280.6666666666667,11.694444444444445,2.1759444444444447,56.333333333333336,754.5234375,2026-09-03T20:16:56.463651+00:00,2026-09-03T20:16:56.913189+00:00,5,0.44613194465637207,99.23542794715824,17.166733044287316,3050.461266034385,57.49931835659543,59.0,36.69136245312532,27.95658510281833,16.495307393666913,12.568420307022889,24.124883064140818,10.845789252758536,16.495307393666913,10.845789252758536
1000,20,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466616.917333,1788466617.3219497,99937.092200045,99937.496816196,0.4046161510050297,1.1917514300000036,1.1917514300000036,2471.478208460268,0.3590890658348799,0.3263060003519058,0.11874767179090918,33.069141638947315,0.47042679190635683,0.5942250669002531,0.9207627713680266,0.246055006980896,1.1175190210342407,3,12.066666666666668,292.76666666666665,12.198611111111111,2.8322083333333334,57.0,754.5234375,2026-09-03T20:16:56.917341+00:00,2026-09-03T20:16:57.321934+00:00,5,0.3994872570037842,98.73223867264241,17.541978710541063,3197.9564727486927,56.64246695604066,58.0,39.317231146874704,30.659883508368193,15.908413538485766,12.405504957123409,26.75076476382263,10.823791475178885,15.908413538485766,10.823791475178885
1000,21,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466617.3264077,1788466617.728041,99937.501274821,99937.902907409,0.40163258800748736,1.2066124330000036,1.2066124330000036,2489.8378016610486,0.35615322743356226,0.32765451073646545,0.11298457420028778,31.723585664084485,0.4363822937011719,0.5037351757287976,0.927653767466545,0.24890099465847015,1.076781988143921,3,11.866666666666667,295.2,12.299999999999999,3.276152777777778,57.0,754.5234375,2026-09-03T20:16:57.326417+00:00,2026-09-03T20:16:57.728023+00:00,5,0.3971669673919678,98.88796679512659,17.848884730156996,3208.965755394129,57.10223436958794,58.0,40.25525945184379,31.53875441144072,16.167851191833353,12.667012833688144,27.688794441338082,11.120722170281944,16.167851191833353,11.120722170281944
1000,22,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466617.7324278,1788466618.184719,99937.907294709,99938.359585725,0.4522910160012543,1.3029095140000067,1.3029095140000069,2210.965870693365,0.40077866840362547,0.3465230017900467,0.14059860446204375,35.081359250499446,0.5937720894813537,0.6578724145889282,0.982230783700943,0.2585510015487671,1.098960041999817,3,11.966666666666669,289.3333333333333,12.055555555555555,2.176902777777778,59.0,754.5234375,2026-09-03T20:16:57.732436+00:00,2026-09-03T20:16:58.184705+00:00,6,0.4489138126373291,99.25326046218149,17.88423852065,3035.3331054910004,56.336558178663445,58.0,36.35761480943299,27.738191585129382,16.444231057498556,12.545741351126418,23.791101010205924,10.760501247694506,16.444231057498556,10.760501247694506
1000,23,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466618.189319,1788466618.6118598,99938.364186113,99938.786726242,0.4225401290023001,1.2258307630000047,1.2258307630000047,2366.639122208808,0.37469692960381507,0.33881600201129913,0.12124117927081873,32.357131775542655,0.4849779039621353,0.5543774038553237,0.9560291028022766,0.25033700466156006,1.0756839513778687,3,11.1,283.7,11.820833333333333,3.2276666666666665,60.0,754.5234375,2026-09-03T20:16:58.189329+00:00,2026-09-03T20:16:58.611844+00:00,5,0.4169914722442627,98.68665239114918,17.636311469082994,3076.0629489379294,58.27050084363024,60.0,37.71638901102293,29.03859395342109,15.936717074065342,12.269993713583904,25.149925479336886,10.626852756437241,15.936717074065342,10.626852756437241
1000,24,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466618.616258,1788466619.069663,99938.791124779,99939.244529469,0.4534046899934765,1.3192131770000017,1.3192131770000017,2205.535192003391,0.4023679426908493,0.3593044877052307,0.13537813131419874,33.6453571347789,0.5720514953136444,0.6279497176408767,0.9660901600122451,0.24756599962711334,1.1086620092391968,3,12.766666666666666,292.3666666666667,12.181944444444445,3.1255833333333327,60.0,754.5234375,2026-09-03T20:16:58.616267+00:00,2026-09-03T20:16:59.069637+00:00,6,0.45055556297302246,99.37151598106766,17.409741502523854,2935.1402855484303,56.488733267117055,60.0,34.97941689107705,26.370567794865714,15.859847476645031,11.956551031180437,22.412919121827546,10.16212264628108,15.859847476645031,10.16212264628108
1000,25,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466619.0748887,1788466619.492808,99939.249755749,99939.66767474,0.41791899100644514,1.2119442170000028,1.2119442170000028,2392.808227239853,0.3705846308916807,0.3369404971599579,0.12350230531527395,33.326343032119105,0.47528699934482577,0.5801246255636215,0.9676147723197936,0.24605299532413483,1.2911399602890015,2,11.149999999999999,289.25,12.052083333333334,2.9259999999999993,60.0,754.5234375,2026-09-03T20:16:59.074902+00:00,2026-09-03T20:16:59.492791+00:00,5,0.4158320426940918,99.50053654526462,18.10567668849613,3095.33606631631,58.81729072326197,60.0,38.52939168385771,29.745613000436894,16.10218015293889,12.431268659071641,25.962896518731206,10.850387516712892,16.10218015293889,10.850387516712892
1000,26,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466619.4972322,1788466619.930832,99939.672099047,99940.105698306,0.4335992589913076,1.2676771400000035,1.2676771400000033,2306.277004085118,0.3847900169193745,0.3414735049009323,0.1356673811254229,35.25751063179205,0.5457651972770691,0.6163194239139557,0.9430030149221419,0.2522389888763428,1.8361170291900635,3,10.4,286.70000000000005,11.945833333333335,3.11173611111111,60.0,754.5234375,2026-09-03T20:16:59.497239+00:00,2026-09-03T20:16:59.930811+00:00,5,0.4292464256286621,98.99601297446621,17.49270668021929,3005.701440243503,56.91677025533357,58.0,36.3616035303462,27.758923988691336,15.766380762782237,12.036261404302003,23.795108763135413,10.317541527313084,15.766380762782237,10.317541527313084
1000,27,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466619.936023,1788466620.3584056,99940.110890394,99940.533272091,0.4223816969897598,1.2320046239999982,1.2320046239999984,2367.526829705985,0.3744800622165203,0.33330950140953064,0.1325739772091813,35.40214569087752,0.49758958816528326,0.6647859364747999,0.9370044791698455,0.25085100531578064,1.2426120042800903,3,11.1,288.43333333333334,12.018055555555556,2.6716111111111105,60.0,754.5247395833334,2026-09-03T20:16:59.936036+00:00,2026-09-03T20:17:00.358389+00:00,5,0.41988515853881836,99.40872690859848,17.214695865031803,3177.1325220341987,58.31424838427233,60.0,38.923513786066415,30.40483283989902,16.44061468765951,12.84247213935803,26.357063742172933,11.132741311086273,16.44061468765951,11.132741311086273
1000,28,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466620.363174,1788466620.7891307,99940.538040859,99940.96399735,0.42595649100258015,1.2080979620000036,1.2080979620000036,2347.657615561357,0.3762839068770409,0.3376374989748001,0.13031551087618506,34.63223074240285,0.5271456003189087,0.6302342623472214,0.9466270583868026,0.2519890069961548,1.1386359930038452,3,11.799999999999999,287.43333333333334,11.97638888888889,3.212013888888889,60.0,754.52734375,2026-09-03T20:17:00.363186+00:00,2026-09-03T20:17:00.789115+00:00,6,0.4223814010620117,99.1606365639161,17.573027603358778,3213.0307282247195,60.28433231955818,63.0,39.02580803411161,30.174666069465047,16.623305422611125,12.853101969332146,26.45929694347617,11.270509280438404,16.623305422611125,11.270509280438404
1000,29,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466620.7933714,1788466621.1837938,99940.968238203,99941.358660151,0.39042194800276775,1.101983378,1.101983378,2561.331413655338,0.3458740479648113,0.3265035003423691,0.10003308095246086,28.921823288296572,0.3918990880250931,0.45141235291957843,0.8424743461608887,0.2536250054836273,1.0641640424728394,3,12.1,277.3666666666667,11.556944444444445,3.3789999999999996,60.0,754.54296875,2026-09-03T20:17:00.793379+00:00,2026-09-03T20:17:01.183777+00:00,5,0.3882308006286621,99.43867362828615,17.281757844405224,3504.323602058024,62.20415289512503,63.0,43.49152950395429,34.693502423914154,16.98006490211495,13.545118545122294,30.925041011974233,12.073814753960464,16.98006490211495,12.073814753960464
1000,30,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466621.1880693,1788466621.6162844,99941.362936325,99941.79115106,0.42821473500225693,1.2251834169999967,1.2251834169999964,2335.276949296781,0.37914020201563836,0.3395339995622635,0.12227865769408999,32.251567373761745,0.5422409772872926,0.6196214258670806,0.8725247824192047,0.2518549859523773,0.9875550270080566,3,11.966666666666667,282.09999999999997,11.754166666666665,3.300986111111111,59.333333333333336,754.54296875,2026-09-03T20:17:01.188076+00:00,2026-09-03T20:17:01.616269+00:00,5,0.41904664039611816,97.85892930318741,16.893141671441146,3235.7851569945306,59.55142810488567,62.0,38.186831422688435,29.25999293358193,16.352175043191785,12.529568659844612,25.620324821512625,10.971000604115774,16.352175043191785,10.971000604115774
1000,31,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466621.7463615,1788466622.150347,99941.921229041,99942.325213585,0.40398454399837647,1.137839631999995,1.1378396319999953,2475.3422249837827,0.35702150827646256,0.3240159898996353,0.11672778605740826,32.69488906170301,0.4511675119400025,0.5728315770626068,0.8822745752334594,0.2497040033340454,1.428797960281372,2,7.65,196.4,8.183333333333334,2.315208333333333,59.0,754.54296875,2026-09-03T20:17:01.746378+00:00,2026-09-03T20:17:02.150330+00:00,5,0.4008481502532959,99.22340032506352,15.37814406770084,3231.0611058604786,59.77140319958793,63.0,39.20058191412609,30.472240163589742,15.83646669802856,12.310343188837212,26.63414208446035,10.759781744778683,15.83646669802856,10.759781744778683
1000,32,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466622.1546988,1788466622.5981865,99942.329565558,99942.773053006,0.44348744800663553,1.2799897909999984,1.2799897909999984,2254.855248992386,0.39292505814135076,0.34462200105190277,0.141327703058877,35.96810641891814,0.5731630802154541,0.6656468212604523,0.9907439637184138,0.248990997672081,1.1529059410095215,3,12.633333333333333,283.7,11.820833333333333,2.9155277777777773,59.333333333333336,754.54296875,2026-09-03T20:17:02.154704+00:00,2026-09-03T20:17:02.598172+00:00,6,0.43480920791625977,98.04313910592961,18.124469869859553,3012.152191507258,58.15624256328541,60.0,37.02521818566646,28.340134176151846,16.4202267889877,12.568499341967565,24.45870193707507,10.847127303628376,16.4202267889877,10.847127303628376
1000,33,1,988,98.8,8c2ba3f275180f2816dfe582f6465bf94e33b85200aba407836d135d721bf2f9,1788466622.6028986,1788466623.0923538,99942.777765873,99943.26722024,0.4894543669943232,1.4261750220000025,1.4261750220000025,2043.0913838625495,0.4298807511329651,0.3633579909801483,0.1589323688208622,36.97126898610618,0.650564205646515,0.7210671067237852,0.9534583562612533,0.25537100434303284,1.166100025177002,3,12.1,290.83333333333337,12.118055555555557,2.559416666666666,60.0,754.54296875,2026-09-03T20:17:02.602909+00:00,2026-09-03T20:17:03.092337+00:00,5,0.4837508201599121,98.83454039214311,16.666221593121335,2876.4496850169394,57.573343591270174,60.0,33.34043222319589,24.632403127060748,16.318648691504524,12.056458367638125,20.773957910173518,10.167904418890693,16.318648691504524,10.167904418890693
