sample_size,repetition,batch_size,correct,accuracy_percent,prediction_sha256,start_epoch_s,end_epoch_s,start_monotonic_s,end_monotonic_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_cv_percent,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,started_utc,ended_utc,rapl_samples,rapl_coverage_s,rapl_coverage_percent,cpu_busy_percent_turbostat,cpu_busy_frequency_mhz,cpu_package_temperature_mean_c,cpu_package_temperature_max_c,power_package_mean_w,power_cores_mean_w,energy_package_j,energy_cores_j,power_dynamic_mean_w,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj
10000,1,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466652.881055,1788466657.2899208,99973.055922732,99977.46478721,4.408864477998577,12.685578434000007,1.2685578434000007,2268.1577194995893,0.3899140977680683,0.3438889980316162,0.1339788317115812,34.36111504521068,0.5599480867385864,0.6442553400993345,0.9555176568031312,0.250573992729187,1.3433589935302734,30,11.926666666666666,286.84000000000003,11.951666666666668,3.077401388888889,64.16666666666667,792.4072916666667,2026-09-03T20:17:32.881080+00:00,2026-09-03T20:17:37.289903+00:00,45,4.371805667877197,99.15942047324691,17.46021069024374,3062.77618099065,63.06948901660617,79.0,38.16362861394444,29.282608097800903,168.25831281075003,129.10308616288432,25.59710647944869,112.85417349678855,16.825831281075004,11.285417349678854
10000,2,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466657.3976176,1788466661.8536937,99977.572485045,99982.028560155,4.4560751099925255,12.829508894000014,1.2829508894000012,2244.1273437190275,0.39428975161612034,0.3480509966611862,0.13479440662058115,34.18663712868112,0.5610480785369873,0.6307187229394906,0.9654667717218401,0.25298601388931274,1.6594569683074951,27,11.09259259259259,286.07037037037037,11.919598765432099,2.8907484567901234,63.81481481481482,795.19921875,2026-09-03T20:17:37.397641+00:00,2026-09-03T20:17:41.853668+00:00,45,4.417602062225342,99.13659278492219,17.260021477415172,3008.193611490371,63.24319541841049,66.0,37.07187921149201,28.30158399377487,165.19511661103175,126.11401330524527,24.505355195847727,109.19770334974307,16.519511661103177,10.919770334974308
10000,3,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466661.8823018,1788466666.1634026,99982.057168945,99986.338268986,4.2811000410001725,12.464167720000006,1.2464167720000008,2335.848240926355,0.37965453976988794,0.3378024995326996,0.13565631566789738,35.73151416814873,0.5296952843666077,0.6240956157445907,0.9475864565372467,0.2504729926586151,4.400782108306885,28,11.674999999999999,290.01071428571424,12.08377976190476,2.922779761904761,64.75,795.19921875,2026-09-03T20:17:41.882318+00:00,2026-09-03T20:17:46.163387+00:00,44,4.244511604309082,99.14533322625819,17.46000274002273,3081.901851015112,63.73807640742689,66.0,38.80462807252713,30.059956646077364,166.12652234358274,128.68970294157194,26.238101871027812,112.32793899582387,16.612652234358272,11.232793899582388
10000,4,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466666.1681132,1788466670.428191,99986.342980141,99990.603057559,4.260077418002766,12.400754637999995,1.2400754637999996,2347.3751809628516,0.37741172693222763,0.3378169983625412,0.12945081623729982,34.299627435939605,0.5190143167972565,0.615626761317253,0.9486445742845542,0.24306200444698334,2.5200700759887695,29,11.60344827586207,291.04482758620685,12.126867816091952,2.972169540229885,64.82758620689656,795.2024515086207,2026-09-03T20:17:46.168120+00:00,2026-09-03T20:17:50.428176+00:00,43,4.217400789260864,98.99821250890066,17.510336645907888,3096.9899706377855,64.25214300521661,68.0,39.03820118659775,30.16459329638809,166.3057709055903,128.50351168156945,26.471671279748417,112.7713690356486,16.63057709055903,11.27713690356486
10000,5,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466670.55936,1788466674.6930873,99990.73422742,99994.867953915,4.133726494997973,11.994402385,1.1994402385,2419.124732151614,0.3663608269631863,0.33072100579738617,0.12406660670939738,33.864594022729456,0.49432830214500434,0.610856345295906,0.9227524793148042,0.24566799402236938,2.4639649391174316,25,11.5,282.87600000000003,11.786500000000002,2.994161666666667,64.52,795.203125,2026-09-03T20:17:50.559377+00:00,2026-09-03T20:17:54.693072+00:00,42,4.102099418640137,99.23488195858037,17.3745137262305,3151.327244817515,65.14084163554669,69.0,40.404445852396094,31.46156130103411,167.02096134983097,130.05351523101598,27.837921211192246,115.07435247637144,16.702096134983098,11.507435247637144
10000,6,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466674.6964247,1788466678.8483257,99994.871291694,99999.023191925,4.151900231008767,12.042842164000007,1.2042842164000007,2408.5357170469265,0.36780208752304316,0.33103199303150177,0.12009794026730913,32.652870753427926,0.5052815914154053,0.5970182776451105,0.9113018894195558,0.24833600223064423,1.5447089672088623,24,11.345833333333333,290.3125,12.096354166666666,3.1604097222222216,67.41666666666667,795.203125,2026-09-03T20:17:54.696432+00:00,2026-09-03T20:17:58.848297+00:00,42,4.120409250259399,99.24150993994316,17.26345905963975,3138.5894864725074,65.15438227976,69.0,40.18374115313348,31.28184716526188,166.8389153466112,129.87913273684282,27.617216032848923,114.66392562660447,16.68389153466112,11.466392562660447
10000,7,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466678.8770542,1788466683.0643032,99999.051921518,100003.239169587,4.1872480690071825,12.233327656,1.2233327656,2388.2033820773963,0.37133431474268436,0.33299100399017334,0.1257116753076442,33.85404211694143,0.5105863094329834,0.611215007305145,0.9517231059074402,0.24869099259376526,1.297767996788025,28,11.792857142857143,291.01428571428573,12.125595238095238,3.1209479166666667,66.57142857142857,795.203125,2026-09-03T20:17:58.877071+00:00,2026-09-03T20:18:03.064287+00:00,42,4.1550679206848145,99.2314518441039,17.497111049829073,3124.8883959930727,65.99728040860202,69.0,40.21868246366199,31.24370138936945,168.40563572475858,130.8251556879122,27.652158252156998,115.78644624522542,16.840563572475858,11.578644624522543
10000,8,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466683.0897565,1788466687.4708905,100003.264623819,100007.645757087,4.381133267990663,12.743281311000004,1.2743281311000005,2282.5144519254354,0.3881441661387682,0.340548500418663,0.13673763947747236,35.22857005368112,0.5682122230529786,0.6520491540431976,0.9520389771461487,0.24792300164699554,1.3569669723510742,28,11.474999999999998,289.34285714285716,12.055952380952382,2.995979166666666,66.92857142857143,795.203125,2026-09-03T20:18:03.089772+00:00,2026-09-03T20:18:07.470875+00:00,44,4.349546909332275,99.27901945862733,17.503757253202018,3029.668081339572,65.8069360393902,70.0,38.43246270662766,29.55155710237423,168.37777034381634,129.46933255535725,25.865936791555036,113.32211618522544,16.837777034381634,11.332211618522544
10000,9,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466687.4765792,1788466691.5141993,100007.651445945,100011.689065772,4.037619827009621,11.686730378999982,1.1686730378999983,2476.7066807788815,0.35844410512149333,0.3274485021829605,0.1119049263986142,31.219630843331746,0.45971300601959236,0.57288644015789,0.8752304810285572,0.24936699867248535,1.2628079652786255,25,11.864,290.26000000000005,12.094166666666668,3.295436666666666,68.72,795.203125,2026-09-03T20:18:07.476585+00:00,2026-09-03T20:18:11.514181+00:00,41,4.008240461349487,99.27235337265307,17.289409980347706,3227.201681927891,67.25402058877886,71.0,42.16322829309141,33.21585196486344,170.23909667083566,134.1129904556451,29.596698177722807,119.50021537639313,17.023909667083565,11.950021537639312
10000,10,1,9898,98.98,2e1bd57ae813232b84b89428876c305a3cd6f07dd5b2f8f8566f808aec004beb,1788466691.580749,1788466696.0571408,100011.755616287,100016.23200734,4.476391053001862,12.909631606000005,1.2909631606000005,2233.942450871001,0.39629735214114187,0.345988005399704,0.1405442365404987,35.464339032586736,0.5855032980442048,0.654196161031723,0.9626432675123215,0.2506699860095978,1.5462449789047241,28,11.52142857142857,286.62142857142857,11.942559523809523,2.848504464285714,67.60714285714286,795.2041015625,2026-09-03T20:18:11.580767+00:00,2026-09-03T20:18:16.057121+00:00,45,4.443919658660889,99.27459134179564,17.261496958820548,2992.3575213461986,65.86576737673124,70.0,37.76137221171567,28.80223494419005,169.03469663440976,128.93008810399266,25.194845820451704,112.78198241243136,16.903469663440976,11.278198241243135
