sample_size,repetition,batch_size,correct,accuracy_percent,prediction_sha256,start_epoch_s,end_epoch_s,start_monotonic_s,end_monotonic_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_cv_percent,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,started_utc,ended_utc,rapl_samples,rapl_coverage_s,rapl_coverage_percent,cpu_busy_percent_turbostat,cpu_busy_frequency_mhz,cpu_package_temperature_mean_c,cpu_package_temperature_max_c,power_package_mean_w,power_cores_mean_w,energy_package_j,energy_cores_j,power_dynamic_mean_w,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj
100,12,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.2504768,1788466604.2974122,99924.425343713,99924.472278751,0.04693503800081089,0.1536911019999998,1.536911019999998,2130.6044324129944,0.41898767828941347,0.3501254916191101,0.18745060577134753,44.738930399253185,0.6895151853561412,0.8743345350027083,1.064049278497696,0.2550849914550781,1.0824869871139526,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.250485+00:00,2026-09-03T20:16:44.297398+00:00,1,0.046935319900512695,100.0,18.72,3169.0,58.0,58.0,39.84,31.03,1.8699031448364258,1.456402976512909,27.273706657995618,1.2800924584159934,18.69903144836426,12.800924584159935
100,13,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.299493,1788466604.3344312,99924.474359972,99924.509297714,0.034937742006150074,0.09553489199999987,0.9553489199999987,2862.2341988327994,0.3092701202630997,0.30035750567913055,0.034057060227796664,11.012075850982283,0.3517232030630112,0.367250357568264,0.3918772765994076,0.2559700012207031,0.46744200587272644,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.299499+00:00,2026-09-03T20:16:44.334417+00:00,1,0.0348210334777832,99.66494018738783,18.72,3169.0,58.0,58.0,39.84,31.03,1.3919337844848634,1.084129149913788,27.27387217691415,0.9528875096257413,13.919337844848632,9.528875096257414
100,14,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.3361514,1788466604.3826742,99924.51101833,99924.557540814,0.04652248400088865,0.12621183499999944,1.2621183499999944,2149.4982941600847,0.411313019990921,0.3879144936800003,0.09271934179751815,22.54228222572793,0.5604541182518006,0.5714076042175292,0.5982131904363636,0.2665880024433136,0.6569380164146423,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.336157+00:00,2026-09-03T20:16:44.382660+00:00,1,0.04652285575866699,100.0,18.17,3148.0,54.0,54.0,37.63,28.92,1.750655062198639,1.3454409885406495,25.063768070867678,1.1660287490789254,17.50655062198639,11.660287490789253
100,15,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.3844662,1788466604.4272206,99924.559333087,99924.602086954,0.04275386699009687,0.13171173300000127,1.317117330000013,2338.969712918907,0.3832907596230507,0.328030988574028,0.16239359570276363,42.3682522016629,0.5557380139827733,0.8551035314798355,0.8964786416292195,0.2600820064544678,0.9916819930076599,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.384472+00:00,2026-09-03T20:16:44.427208+00:00,1,0.042754411697387695,100.0,18.17,3148.0,54.0,54.0,37.63,28.92,1.608848512172699,1.2364575862884521,25.06394679874664,1.0715806476804781,16.08848512172699,10.71580647680478
100,16,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.4296308,1788466604.4697313,99924.604497533,99924.644597811,0.040100277998135425,0.10893591700000016,1.0893591700000016,2493.748297821022,0.35417570143938065,0.3462125062942505,0.0532316552672752,15.029731020773067,0.4296446949243546,0.4494756042957306,0.47719286441802977,0.2620669901371002,0.477277010679245,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.429636+00:00,2026-09-03T20:16:44.469713+00:00,2,0.03950929641723633,98.5255122061429,14.056365967872358,2726.2442581797554,51.40191534812991,54.0,29.394071653571817,20.89191842572142,1.178719160008635,0.8377779311408493,16.827756361086344,0.6747977081644542,11.78719160008635,6.747977081644542
100,17,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.471809,1788466604.5305648,99924.646676279,99924.705431398,0.058755119011038914,0.1562050829999997,1.562050829999997,1701.9793625337054,0.517164961695671,0.5047345161437988,0.08169953755861292,15.797577873554692,0.6254735171794892,0.6510026067495346,0.6975727415084844,0.3220610022544861,0.7794209718704224,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.471821+00:00,2026-09-03T20:16:44.530545+00:00,1,0.05875587463378906,100.0,13.42,2661.0,51.0,51.0,28.12,19.65,1.6522151947021484,1.154552936553955,15.5538290107574,0.9138670746044008,16.522151947021484,9.138670746044006
100,18,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.533011,1788466604.5846624,99924.707878347,99924.759529204,0.05165085699991323,0.159345630999999,1.59345630999999,1936.0762978273137,0.46357486784458163,0.35190100967884064,0.27238011274943813,58.75644510581113,0.7980423092842104,0.8632911711931228,1.0157331609726026,0.26385998725891113,2.438870906829834,1,10.2,266.6,11.108333333333334,2.3400416666666666,54.0,749.73828125,2026-09-03T20:16:44.533024+00:00,2026-09-03T20:16:44.584650+00:00,2,0.050043344497680664,96.88656862473573,17.970314011157853,2936.488739715194,52.899922342863405,53.0,33.68677246458977,24.988781783446168,1.7399715805706162,1.2907075078795778,21.12064473263974,1.0908994008315458,17.399715805706162,10.908994008315458
100,19,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.5863857,1788466604.633854,99924.76125262,99924.808720337,0.047467716998653486,0.12798928600000004,1.2798928600000004,2106.6949565498735,0.41920350074768065,0.3950344920158386,0.10344365475263703,24.67623828716544,0.5749402105808258,0.5937176495790482,0.6180268055200577,0.265735000371933,0.625232994556427,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.586391+00:00,2026-09-03T20:16:44.633832+00:00,1,0.04746818542480469,100.0,18.21,2951.0,53.0,53.0,33.98,25.27,1.612968940734863,1.1995210456848144,21.413802697458035,1.0164643263079407,16.129689407348632,10.164643263079407
100,20,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.6364083,1788466604.6852117,99924.811275303,99924.860077954,0.04880265099927783,0.1334364610000005,1.3343646100000053,2049.069014744297,0.42343439131975175,0.3750375062227249,0.1434879353241154,33.88669845094422,0.6455653965473176,0.7001587122678756,0.7740757733583458,0.2628520131111145,0.9167140126228333,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.636419+00:00,2026-09-03T20:16:44.685185+00:00,2,0.04819440841674805,98.75229608785712,18.190296623165896,3009.1249616606146,53.0,53.0,36.3049984664246,27.427519763334686,1.7718048014839292,1.33855428349389,23.73897056123965,1.1585246953823092,17.71804801483929,11.585246953823091
100,21,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.6883855,1788466604.7338006,99924.863252746,99924.908667246,0.04541449999669567,0.133817745,1.33817745,2201.939909220094,0.40368823111057284,0.327627494931221,0.19361268114608976,47.96094268427112,0.6880490243434906,0.8871739715337752,1.1684534573554997,0.2662540078163147,1.2555149793624878,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.688395+00:00,2026-09-03T20:16:44.733787+00:00,1,0.04541516304016113,100.0,18.19,3010.0,53.0,53.0,36.34,27.460000000000004,1.6503870248794557,1.2471003770828248,23.77399792969165,1.0796842288994242,16.503870248794556,10.796842288994242
100,22,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.7358224,1788466604.791052,99924.910689302,99924.965918625,0.05522932299936656,0.14631420799999972,1.4631420799999972,1810.632370075348,0.4860887309908867,0.4761504977941513,0.10802842352980821,22.224013156938124,0.6332690000534058,0.6569625467061995,0.7344328099489212,0.28200000524520874,0.7401559948921204,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.735831+00:00,2026-09-03T20:16:44.791037+00:00,2,0.05381155014038086,97.43233326138571,17.881355149710682,3003.248393899921,54.92903031430825,55.0,33.61042210525383,25.01977665240007,1.8562923146920325,1.3818338540860358,21.044096905315644,1.1622512252136479,18.562923146920326,11.622512252136477
100,23,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.7930424,1788466604.834892,99924.967909569,99925.009758669,0.04184910000185482,0.12515730800000036,1.2515730800000036,2389.5376482545103,0.3728711718320847,0.32502299547195435,0.15054298555011425,40.3739942700393,0.5406999886035921,0.783371192216873,0.9134097671508792,0.26114600896835327,0.965461015701294,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.793050+00:00,2026-09-03T20:16:44.834880+00:00,1,0.041849613189697266,100.0,17.87,3003.0,55.0,55.0,33.51,24.930000000000003,1.4023805379867553,1.043310856819153,20.943878299268423,0.8764824573727613,14.023805379867554,8.764824573727614
100,24,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.837271,1788466604.876858,99925.01213784,99925.051724684,0.03958684399549384,0.10822374400000001,1.08223744,2526.091749354482,0.3452372390031815,0.3309675008058548,0.08150940795783179,23.609680170417725,0.39771861135959624,0.41654329001903534,0.5652419072389625,0.2674590051174164,1.0026170015335083,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.837276+00:00,2026-09-03T20:16:44.876845+00:00,2,0.039175987243652344,98.96169597687305,14.64259274811948,3520.908420360768,57.856112612283646,58.0,44.78212444314613,35.830829803549264,1.772790895113941,1.4184358073666858,32.215791907061494,1.275321528416136,17.727908951139412,12.75321528416136
100,25,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.8789575,1788466604.9156067,99925.053824574,99925.090473231,0.03664865699829534,0.09782903700000034,0.9782903700000034,2728.612947662758,0.3231983405351639,0.3193594962358475,0.03784505455629846,11.70954482428134,0.37263520061969757,0.3899740859866142,0.4243935811519624,0.2609489858150482,0.44583600759506226,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.878963+00:00,2026-09-03T20:16:44.915594+00:00,1,0.036649227142333984,100.0,14.48,3547.0,58.0,58.0,45.35,36.38,1.6620424509048461,1.3332988834381105,32.78417288332182,1.2014959069736766,16.620424509048462,12.014959069736765
100,26,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.9174328,1788466604.955542,99925.09229973,99925.130408647,0.03810891701141372,0.10242360300000009,1.0242360300000009,2624.0577755082813,0.335125669836998,0.32653750479221344,0.062416713183359146,18.62486786336542,0.3786732941865921,0.4040514126420021,0.47730590254068556,0.2662869989871979,0.8258739709854126,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.917438+00:00,2026-09-03T20:16:44.955529+00:00,2,0.037615060806274414,98.7030943056268,16.05277880952532,3494.2995582148583,56.764833395660744,58.0,44.68712725567127,35.778885585888226,1.7029952513697164,1.363508374647986,32.1210466823846,1.2240983023387408,17.029952513697165,12.24098302338741
100,27,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466604.957315,1788466605.0026221,99925.132181935,99925.177488788,0.04530685300414916,0.14462260999999899,1.4462260999999899,2207.171616859862,0.4034289190173149,0.33415649831295013,0.1743844341336772,43.225566119168754,0.6414916753768927,0.8747408151626587,0.971630997657776,0.2630839943885803,0.9981619715690613,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:44.957321+00:00,2026-09-03T20:16:45.002609+00:00,1,0.045307159423828125,100.0,18.3,3419.0,55.0,55.0,43.74,34.92,1.9817351531982423,1.5821260070800782,31.173763195006664,1.4123851066623223,19.817351531982425,14.123851066623224
100,28,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.0047536,1788466605.041625,99925.179620566,99925.21649159,0.03687102399999276,0.09981387300000044,0.9981387300000044,2712.156841643987,0.32577242970466613,0.3227654993534088,0.03257842709048644,10.000363480734357,0.36136810183525087,0.37492934316396714,0.43861809432506565,0.2684049904346466,0.4489240050315857,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.004758+00:00,2026-09-03T20:16:45.041612+00:00,2,0.036478281021118164,98.93372130617524,18.294838203671873,3409.128064522454,55.0,55.0,43.546110025424674,34.72481957634264,1.605607489450437,1.2803538674071764,30.98006074735904,1.1422665633371087,16.05607489450437,11.422665633371087
100,29,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.0438826,1788466605.0871117,99925.218749426,99925.261978228,0.043228801994700916,0.11769761799999934,1.1769761799999934,2313.2725263184075,0.38200135886669156,0.3696514964103699,0.06451560547507112,16.888841879116292,0.4753804087638855,0.5100493848323822,0.5483800971508028,0.2831139862537384,0.5983859896659851,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.043891+00:00,2026-09-03T20:16:45.087099+00:00,1,0.043229103088378906,100.0,18.14,3113.0,55.0,55.0,37.73,28.87,1.631034059524536,1.248024206161499,25.163730166157674,1.0877979088009124,16.31034059524536,10.877979088009123
100,30,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.0896702,1788466605.1365738,99925.264537079,99925.31144026,0.04690318100620061,0.14648479899999955,1.4648479899999955,2132.0515550273653,0.4155065506696701,0.33988799154758453,0.18057728147802526,43.45955104365734,0.6683904170989995,0.8966988474130629,0.9740915775299073,0.2665480077266693,0.989886999130249,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.089677+00:00,2026-09-03T20:16:45.136561+00:00,1,0.04690361022949219,100.0,18.14,3113.0,55.0,55.0,37.73,28.87,1.76967321395874,1.3541072273254395,25.16381264939083,1.1802628595004987,17.6967321395874,11.802628595004988
100,31,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.1386497,1788466605.1847763,99925.313516499,99925.359642879,0.04612638000980951,0.12400219699999937,1.2400219699999937,2167.9568173078706,0.40840944945812224,0.3818399906158447,0.08198236256438975,20.073571430133157,0.5270950853824616,0.5605128854513168,0.6102573668956757,0.2827970087528229,0.610692024230957,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.138655+00:00,2026-09-03T20:16:45.184763+00:00,2,0.04472160339355469,96.95403397960398,16.345198372926173,3264.646340683243,55.0,55.0,39.23686553716893,30.4824421034674,1.809863361981043,1.4060515383042655,26.670523512306193,1.230214702589195,18.09863361981043,12.30214702589195
100,32,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.1868377,1788466605.2226307,99925.361704813,99925.397497126,0.03579231300682295,0.09763462999999994,0.9763462999999994,2793.8959960742795,0.3157076597213745,0.31115950644016266,0.03820049425204775,12.099958007278419,0.3667616009712219,0.3770565360784531,0.410953403413296,0.2486169934272766,0.4560390114784241,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.186845+00:00,2026-09-03T20:16:45.222618+00:00,1,0.03579306602478027,100.0,16.27,3271.0,55.0,55.0,39.3,30.550000000000004,1.4066674947738647,1.0934781670570375,26.73429418684614,0.9568822255520842,14.066674947738647,9.568822255520843
100,33,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.2252955,1788466605.2693524,99925.400162625,99925.444218991,0.044056366008589976,0.14092960600000026,1.4092960600000026,2269.819530292224,0.39631972908973695,0.338253989815712,0.17799284375726407,44.91142648035115,0.6657038807868966,0.8358371287584304,1.0461838746070866,0.2712790071964264,1.1120070219039917,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.225302+00:00,2026-09-03T20:16:45.269339+00:00,2,0.04360485076904297,98.97395934800961,17.045355127616297,3421.7290368086083,56.860852306279114,58.0,43.81566826323731,34.9602199658815,1.9303821818893185,1.5402386491430546,31.249659146085676,1.3767464209836318,19.303821818893187,13.767464209836316
100,34,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.271365,1788466605.3100526,99925.446231751,99925.484919171,0.038687419990310445,0.11040366499999976,1.1040366499999976,2584.819562148258,0.3424862402677536,0.3258409947156906,0.06358168247212327,18.56474070970428,0.4089630961418152,0.43326620310544967,0.6433622008562089,0.26336801052093506,0.6682320237159729,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.271370+00:00,2026-09-03T20:16:45.310039+00:00,1,0.038687705993652344,100.0,17.52,3514.0,58.0,58.0,46.58,37.66,1.802073345184326,1.4569790077209472,34.013811722864716,1.3159066195938123,18.02073345184326,13.159066195938124
100,35,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.3123987,1788466605.3479922,99925.487265601,99925.522858747,0.035593146007158794,0.09718970700000007,0.9718970700000007,2809.529676862145,0.3147221496701241,0.31095850467681885,0.035237198361556685,11.196288026912164,0.3604158073663712,0.37733820676803587,0.39511731356382385,0.25437799096107483,0.42811501026153564,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.312405+00:00,2026-09-03T20:16:45.347978+00:00,2,0.03506636619567871,98.51898988545783,17.70394026339586,3380.238640458529,57.117086735699864,58.0,43.96363369345726,35.04657673767159,1.5648200211754404,1.24743066815543,31.39755025668526,1.1175375905533045,15.648200211754403,11.175375905533045
100,36,1,99,99.0,ac3023a27ceabb6c72cb090d4b1c1de455826ac2ed7041408df172f614329811,1788466605.3500214,1788466605.4066732,99925.524888388,99925.581539668,0.0566512799996417,0.15334394299999943,1.5334394299999943,1765.1851820582424,0.49838791966438295,0.5019784867763519,0.09745293432883499,19.553630913538257,0.622678303718567,0.6582644879817963,0.7352449625730516,0.3089359998703003,0.7727599740028381,0,nan,nan,nan,nan,nan,nan,2026-09-03T20:16:45.350029+00:00,2026-09-03T20:16:45.406650+00:00,1,0.05665183067321777,100.0,18.77,2605.0,52.0,52.0,28.8,19.9,1.6315727233886719,1.1273714303970337,16.233747320041708,0.9196625648711159,16.31572723388672,9.196625648711159
