sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
100,1,1,74,74.0,0.09475166499032639,1055.390425173103,0.7879315412044525,0.6155345141887665,0.3967927605059524,1.663804507255554,0.514145016670227,2.269340991973877,1,28.66,28.63,0.0,2.715582718622754,0.0,27.155827186227544,0.0,1.0,1755.0,60.0,2026-08-25T17:44:26.408014+00:00,2026-08-25T17:44:26.502783+00:00
100,2,1,74,74.0,0.06838084700575564,1462.3977967336814,0.5585708183050155,0.5420105159282684,0.04800653112139361,0.6741121411323546,0.525954008102417,0.7635260224342346,1,28.66,28.63,0.0,1.9597950751849567,0.0,19.597950751849567,0.0,1.0,1755.0,60.0,2026-08-25T17:44:26.504305+00:00,2026-08-25T17:44:26.572695+00:00
100,3,1,74,74.0,0.06779799801006448,1474.9698064116171,0.5536125010251999,0.5448429882526398,0.034875736791967024,0.6207514345645905,0.5245770215988159,0.7536929845809937,1,33.14,29.12,4.411399999999993,2.246825654053537,0.29908408842159795,22.46825654053537,2.990840884215979,50.0,1755.0,61.0,2026-08-25T17:44:26.574219+00:00,2026-08-25T17:44:26.642025+00:00
100,4,1,74,74.0,0.07324773799336981,1365.2298724781335,0.602032418847084,0.589653491973877,0.04483311523940032,0.6997308880090714,0.533390998840332,0.7566059827804565,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2026-08-25T17:44:26.643552+00:00,2026-08-25T17:44:26.716808+00:00
100,5,1,74,74.0,0.07504688699555118,1332.5003075201248,0.6316377103328705,0.5921120047569275,0.15335104643499595,0.8257734447717663,0.5138630270957947,1.5239269733428955,1,33.14,29.12,4.411399999999993,2.487053835032566,0.331061837292174,24.87053835032566,3.31061837292174,50.0,1755.0,61.0,2026-08-25T17:44:26.729525+00:00,2026-08-25T17:44:26.804588+00:00
100,6,1,74,74.0,0.08963304800272454,1115.6599293260713,0.7632131600379943,0.6353919804096222,0.2610129658895698,1.3349083364009857,0.5332099795341492,1.6968929767608643,1,33.14,29.12,4.411399999999993,2.9704392108102913,0.3954072279592184,29.704392108102912,3.954072279592184,50.0,1755.0,61.0,2026-08-25T17:44:26.806128+00:00,2026-08-25T17:44:26.895771+00:00
100,7,1,74,74.0,0.1166101189883193,857.5585109386337,1.0171251386404037,1.0297325253486633,0.13478709270404154,1.2976205825805665,0.669393002986908,1.4498430490493774,1,33.14,29.12,4.411399999999993,3.8644593432729017,0.514413878905071,38.64459343272902,5.14413878905071,50.0,1755.0,61.0,2026-08-25T17:44:26.897891+00:00,2026-08-25T17:44:27.014522+00:00
100,8,1,74,74.0,0.07846903899917379,1274.387978691225,0.6915360993146896,0.6425029933452606,0.12268471347808417,0.9078982293605804,0.559054970741272,1.2976700067520142,1,33.14,29.12,4.411399999999993,2.6004639524326194,0.34615831864095475,26.004639524326194,3.4615831864095474,50.0,1755.0,61.0,2026-08-25T17:44:27.015872+00:00,2026-08-25T17:44:27.094352+00:00
100,9,1,74,74.0,0.06702185499307234,1492.0506155840721,0.5776658219099045,0.5666070282459259,0.05910364289743537,0.6796472311019898,0.5143229961395264,0.9117410182952881,1,35.58,31.85,6.851399999999991,2.3846376006535137,0.4591935372995352,23.846376006535138,4.591935372995352,50.0,1867.0,61.0,2026-08-25T17:44:27.095981+00:00,2026-08-25T17:44:27.163012+00:00
100,10,1,74,74.0,0.06493770399538334,1539.9374145890554,0.5253388422727585,0.5169855058193207,0.029984447283960033,0.5581061244010925,0.5028169751167297,0.6780009865760803,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2026-08-25T17:44:27.164467+00:00,2026-08-25T17:44:27.229410+00:00
