sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
1000,11,1,740,74.0,0.6351689220027765,1574.384333614529,0.5210568600893021,0.5071270167827606,0.041223385811886226,0.6030893921852111,0.4892269968986511,1.093451976776123,6,38.38666666666666,38.58166666666666,9.658066666666656,24.38201768594658,6.134503793297609,24.38201768594658,6.134503793297609,54.0,1867.0,62.166666666666664,2026-08-25T17:44:40.975306+00:00,2026-08-25T17:44:41.610482+00:00
1000,12,1,740,74.0,0.7549706300051184,1324.5548373096585,0.6330584025382996,0.5834915041923523,0.1638669738147493,0.998928689956665,0.48996299505233765,1.5610350370407104,8,37.815,38.42875,9.08639999999999,28.54921437364355,6.859965132478501,28.54921437364355,6.859965132478501,51.0,1867.0,62.0,2026-08-25T17:44:41.614440+00:00,2026-08-25T17:44:42.369418+00:00
1000,13,1,740,74.0,0.8344780640036333,1198.3538491140564,0.7056308998763561,0.537665992975235,0.24169598965157274,1.1031397640705107,0.4897780120372772,1.4814239740371704,8,36.7325,37.552499999999995,8.003899999999994,30.65246548601346,6.679078976478676,30.65246548601346,6.679078976478676,39.0,1867.0,62.0,2026-08-25T17:44:42.373967+00:00,2026-08-25T17:44:43.208461+00:00
1000,14,1,740,74.0,0.6398046480026096,1562.9770792098423,0.5221670849621296,0.5005780160427094,0.05599877429960418,0.6584683805704117,0.48813098669052124,0.9230449795722961,6,38.50333333333334,37.050000000000004,9.77473333333333,24.63461163026048,6.253919819652706,24.63461163026048,6.253919819652706,41.333333333333336,1867.0,62.0,2026-08-25T17:44:43.212701+00:00,2026-08-25T17:44:43.852515+00:00
1000,15,1,740,74.0,0.6302196060132701,1586.7484769728724,0.5138154144883156,0.5002689957618713,0.04161350671047537,0.5902500212192535,0.48504599928855896,0.937995970249176,7,38.66142857142858,37.99285714285714,9.932828571428573,24.365190282195904,6.259863308883068,24.365190282195904,6.259863308883068,54.0,1867.0,62.0,2026-08-25T17:44:43.854126+00:00,2026-08-25T17:44:44.484353+00:00
1000,16,1,740,74.0,0.6359002090030117,1572.5737872736945,0.5208474162220955,0.5066275000572205,0.044858498807164936,0.6178121030330657,0.48438000679016113,0.8674190044403076,6,38.40333333333333,38.53333333333334,9.674733333333322,24.42068769307899,6.152164948715063,24.42068769307899,6.152164948715063,51.5,1867.0,62.0,2026-08-25T17:44:44.488546+00:00,2026-08-25T17:44:45.124454+00:00
1000,17,1,740,74.0,0.6303587279981002,1586.3982770188816,0.516907608807087,0.5044170022010803,0.03895897803838313,0.5984627038240432,0.48838600516319275,0.9264349937438965,7,38.557142857142864,38.58428571428572,9.828542857142857,24.304831526669613,6.195507773503385,24.304831526669613,6.195507773503385,51.857142857142854,1867.0,62.0,2026-08-25T17:44:45.128454+00:00,2026-08-25T17:44:45.758821+00:00
1000,18,1,740,74.0,0.8159425379999448,1225.57650009426,0.6925743751227855,0.5127865076065063,0.25795469106359076,1.1272300183773039,0.4884369969367981,1.5447160005569458,8,38.631249999999994,38.57,9.902649999999987,31.52088017111036,8.079993373925143,31.52088017111036,8.079993373925143,54.0,1867.0,62.0,2026-08-25T17:44:45.763066+00:00,2026-08-25T17:44:46.579017+00:00
1000,19,1,740,74.0,1.1991710139991483,833.9094160265537,1.057830780148506,1.0202410221099854,0.09703886570519958,1.2773812890052796,0.9677770137786865,1.7918189764022827,12,35.6325,36.66416666666667,6.903899999999993,42.72946115632465,8.278956763548711,42.72946115632465,8.278956763548711,29.166666666666668,1867.0,61.833333333333336,2026-08-25T17:44:46.583861+00:00,2026-08-25T17:44:47.783048+00:00
1000,20,1,740,74.0,1.1970277079963125,835.4025502666815,1.0535409848690034,1.0173799991607666,0.10164923751541532,1.2932403028011321,0.8276739716529846,1.6798709630966187,12,32.825,34.706666666666656,4.096399999999996,39.292434514978964,4.903504303036089,39.292434514978964,4.903504303036089,30.666666666666668,1783.0,61.0,2026-08-25T17:44:47.786835+00:00,2026-08-25T17:44:48.983878+00:00
