perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2524038635620,1788985684.6328497,baseline,14.425,1.205,11.966,1351900
2524048637260,1788985684.6428506,baseline,14.437,1.207,11.966,1351030
2524058635330,1788985684.6528497,baseline,14.437,1.206,11.966,1352030
2524068636900,1788985684.6628525,baseline,14.437,1.207,11.966,1353360
2524078635090,1788985684.6728482,baseline,14.437,1.206,11.966,1350860
2524088637850,1788985684.6828527,baseline,14.425,1.206,11.966,1352730
2524098635660,1788985684.6928525,baseline,14.45,1.207,11.966,1354580
2524108636050,1788985684.7028513,baseline,14.425,1.206,11.967,1353120
2524118634970,1788985684.7128506,baseline,14.45,1.208,11.966,1353630
2524128636510,1788985684.722853,baseline,14.437,1.206,11.966,1354510
2524138637830,1788985684.7328527,baseline,14.537,1.215,11.965,1353230
2524148636740,1788985684.742851,baseline,14.45,1.206,11.966,1352230
2524158635180,1788985684.7528532,baseline,14.437,1.206,11.966,1355800
2524168636060,1788985684.7628508,baseline,14.45,1.207,11.966,1352620
2524178635130,1788985684.77285,baseline,14.412,1.205,11.967,1352550
2524188637390,1788985684.7828493,baseline,14.45,1.207,11.966,1349450
2524198635600,1788985684.7928512,baseline,14.425,1.205,11.966,1353450
2524208636540,1788985684.8028524,baseline,14.437,1.207,11.966,1353490
2524218635360,1788985684.8128507,baseline,14.425,1.206,11.966,1353200
2524228636520,1788985684.8228521,baseline,14.412,1.205,11.966,1353210
2524238635770,1788985684.83285,baseline,14.45,1.207,11.966,1351940
2524248636880,1788985684.8428519,baseline,14.425,1.206,11.966,1352850
2524258635870,1788985684.8528512,baseline,14.437,1.207,11.967,1352950
2524268636920,1788985684.862853,baseline,14.412,1.205,11.966,1354070
2524278636120,1788985684.8728497,baseline,14.437,1.207,11.966,1351400
2524288637370,1788985684.8828518,baseline,14.437,1.206,11.966,1352150
2524298635220,1788985684.892848,baseline,14.425,1.205,11.966,1350670
2524308637350,1788985684.902855,baseline,14.437,1.207,11.966,1355090
2524318636480,1788985684.9128482,baseline,14.412,1.205,11.966,1349590
2524328636480,1788985684.9228516,baseline,14.45,1.207,11.966,1353220
2524338635400,1788985684.9328516,baseline,14.437,1.206,11.966,1354040
2524348635640,1788985684.9428506,baseline,14.437,1.206,11.966,1352850
2524358635210,1788985684.9528515,baseline,14.425,1.206,11.965,1353940
2524368637510,1788985684.9628534,baseline,14.425,1.206,11.966,1353870
2524378634850,1788985684.9728527,baseline,14.45,1.207,11.966,1355860
2524388636950,1788985684.9828527,baseline,14.425,1.205,11.967,1353510
2524398635490,1788985684.9928505,baseline,14.437,1.206,11.967,1352720
2524408637020,1788985685.002855,baseline,14.437,1.206,11.966,1356080
2524418635290,1788985685.012849,baseline,14.45,1.207,11.966,1351660
2524428637120,1788985685.0228567,baseline,14.437,1.207,11.967,1357400
2524438635210,1788985685.032851,baseline,14.425,1.206,11.966,1353570
2524448636390,1788985685.0428524,baseline,14.45,1.207,11.965,1353750
2524458635760,1788985685.0528526,baseline,14.412,1.204,11.966,1354890
2524468636300,1788985685.0628521,baseline,14.45,1.207,11.967,1353620
2524478635460,1788985685.0728528,baseline,14.437,1.206,11.966,1355240
2524488636620,1788985685.0828524,baseline,14.45,1.207,11.966,1353510
2524498635240,1788985685.0928485,baseline,14.437,1.206,11.967,1351470
2524508637670,1788985685.1028545,baseline,14.437,1.206,11.966,1354550
2524518636010,1788985685.1128514,baseline,14.437,1.206,11.966,1353610
2524528635420,1788985685.1228514,baseline,14.425,1.205,11.966,1353740
2524538635770,1788985685.1328533,baseline,14.437,1.207,11.966,1355460
2524548635840,1788985685.1428506,baseline,14.437,1.206,11.966,1352530
2524558634880,1788985685.1528492,baseline,14.437,1.206,11.966,1352260
2524568637470,1788985685.162853,baseline,14.437,1.206,11.966,1353540
2524578637130,1788985685.1728554,baseline,14.45,1.207,11.966,1356000
2524588636750,1788985685.182851,baseline,14.425,1.206,11.966,1351980
2524598634830,1788985685.1928504,baseline,14.425,1.204,11.966,1353410
2524608637140,1788985685.202853,baseline,14.437,1.207,11.967,1353620
2524618635840,1788985685.2128518,baseline,14.437,1.207,11.966,1353760
2524628636110,1788985685.222852,baseline,14.45,1.207,11.966,1353930
2524638635230,1788985685.2328537,baseline,14.425,1.206,11.966,1356430
2524648635720,1788985685.242853,baseline,14.437,1.206,11.966,1355230
2524658636070,1788985685.2528524,baseline,14.437,1.206,11.966,1354250
2524668635820,1788985685.2628498,baseline,14.425,1.205,11.966,1351620
2524678635430,1788985685.272852,baseline,14.45,1.207,11.966,1354540
2524688636840,1788985685.282856,baseline,14.425,1.206,11.967,1356710
2524698634950,1788985685.2928517,baseline,14.437,1.206,11.966,1354500
2524708636690,1788985685.302854,baseline,14.425,1.206,11.966,1355400
2524718635790,1788985685.3128526,baseline,14.425,1.206,11.966,1354630
2524728635110,1788985685.3228524,baseline,14.437,1.206,11.966,1355030
2524738636480,1788985685.3328583,baseline,14.437,1.205,11.966,1359480
2524748634860,1788985685.3428497,baseline,14.45,1.207,11.966,1352690
2524758635660,1788985685.3528533,baseline,14.425,1.206,11.967,1355330
2524768636210,1788985685.3628523,baseline,14.45,1.207,11.966,1353940
2524778635710,1788985685.3728504,baseline,14.425,1.206,11.966,1352420
2524788638130,1788985685.3828552,baseline,14.425,1.205,11.966,1354750
2524798637550,1788985685.3928561,baseline,14.425,1.206,11.966,1356210
2524808636710,1788985685.4028535,baseline,14.437,1.205,11.966,1354360
2524818635520,1788985685.4128516,baseline,14.462,1.208,11.966,1353660
2524828636430,1788985685.42285,baseline,14.425,1.205,11.966,1350990
2524838636020,1788985685.432852,baseline,14.45,1.207,11.965,1353980
2524848636170,1788985685.4428494,baseline,14.412,1.205,11.965,1350860
2524858635490,1788985685.452849,baseline,14.437,1.207,11.965,1351060
2524868636870,1788985685.4628541,baseline,14.437,1.206,11.966,1355210
2524878635350,1788985685.4728487,baseline,14.45,1.205,11.966,1350900
2524888637970,1788985685.4828563,baseline,14.437,1.207,11.966,1355830
2524898635160,1788985685.4928544,baseline,14.437,1.206,11.966,1356950
2524908636080,1788985685.5028536,baseline,14.45,1.208,11.966,1355710
2524918635980,1788985685.5128505,baseline,14.425,1.205,11.966,1352570
2524928636430,1788985685.5228553,baseline,14.437,1.207,11.966,1356740
2524938635200,1788985685.5328488,baseline,14.45,1.207,11.966,1351610
2524948636860,1788985685.5428562,baseline,14.437,1.205,11.966,1357220
2524958635400,1788985685.55285,baseline,14.45,1.207,11.967,1352560
2524968636030,1788985685.5628498,baseline,14.425,1.206,11.965,1351520
2524978635650,1788985685.5728514,baseline,14.437,1.206,11.966,1353420
2524988636260,1788985685.582851,baseline,14.425,1.205,11.966,1352590
2524998636170,1788985685.5928543,baseline,14.45,1.207,11.966,1355980
2525008637240,1788985685.6028538,baseline,14.437,1.206,11.966,1354400
2525018636090,1788985685.612856,baseline,14.45,1.205,11.966,1357600
2525028637230,1788985685.6228526,baseline,14.45,1.207,11.967,1353430
2525038635850,1788985685.6328547,baseline,14.437,1.206,11.966,1356770
2525048636870,1788985685.6428573,baseline,14.437,1.207,11.966,1358340
2525058634670,1788985685.652849,baseline,14.425,1.205,11.966,1351940
2525068637140,1788985685.6628523,baseline,14.45,1.207,11.966,1352910
2525078635170,1788985685.6728504,baseline,14.425,1.205,11.966,1353040
2525088637170,1788985685.6828508,baseline,14.437,1.205,11.966,1351820
2525098635920,1788985685.6928535,baseline,14.437,1.207,11.966,1355380
2525108636150,1788985685.7028534,baseline,14.437,1.206,11.966,1354920
2525118635450,1788985685.7128503,baseline,14.437,1.206,11.967,1353250
2525128637510,1788985685.7228549,baseline,14.425,1.206,11.966,1355370
2525138635720,1788985685.7328525,baseline,14.45,1.207,11.965,1354510
2525148636360,1788985685.7428539,baseline,14.425,1.205,11.966,1355140
2525158634950,1788985685.7528527,baseline,14.437,1.204,11.967,1355490
2525168636580,1788985685.7628565,baseline,14.45,1.207,11.966,1357590
2525178635540,1788985685.7728503,baseline,14.425,1.205,11.966,1352480
2525188637260,1788985685.7828557,baseline,14.45,1.207,11.966,1356290
2525198636260,1788985685.7928514,baseline,14.425,1.205,11.966,1352870
2525208637000,1788985685.8028564,baseline,14.437,1.206,11.966,1357190
2525218635070,1788985685.812849,baseline,14.437,1.206,11.966,1351870
2525228637320,1788985685.8228514,baseline,14.45,1.204,11.966,1351580
2525238634890,1788985685.8328495,baseline,14.437,1.206,11.966,1352310
2525248636860,1788985685.8428535,baseline,14.425,1.206,11.966,1354650
2525258635840,1788985685.8528526,baseline,14.45,1.207,11.966,1354370
2525268636520,1788985685.862852,baseline,14.437,1.206,11.965,1353370
2525278635530,1788985685.8728526,baseline,14.437,1.207,11.966,1354740
2525288635890,1788985685.8828506,baseline,14.437,1.206,11.966,1352690
2525298636110,1788985685.8928509,baseline,14.437,1.204,11.966,1352450
2525308637630,1788985685.9028554,baseline,14.45,1.207,11.967,1355820
2525318635940,1788985685.9128547,baseline,14.425,1.205,11.966,1356780
2525328636740,1788985685.9228532,baseline,14.45,1.207,11.966,1354230
2525338635180,1788985685.9328506,baseline,14.425,1.205,11.966,1353520
2525348635870,1788985685.9428532,baseline,14.437,1.206,11.967,1355350
2525358635380,1788985685.952851,baseline,14.437,1.206,11.966,1353510
2525368636560,1788985685.9628549,baseline,14.437,1.206,11.965,1356210
2525378636290,1788985685.972851,baseline,14.45,1.207,11.967,1352450
2525388637170,1788985685.9828534,baseline,14.425,1.205,11.966,1354260
2525398635080,1788985685.9928508,baseline,14.45,1.207,11.967,1353320
2525408637430,1788985686.0028572,baseline,14.412,1.205,11.966,1357910
2525418635010,1788985686.0128527,baseline,14.437,1.207,11.966,1355560
2525428636720,1788985686.022854,baseline,14.425,1.205,11.966,1355640
2525438635640,1788985686.0328526,baseline,14.425,1.206,11.966,1354650
2525448636740,1788985686.0428557,baseline,14.437,1.207,11.966,1356760
2525458635640,1788985686.0528524,baseline,14.45,1.207,11.966,1354360
2525468636570,1788985686.062853,baseline,14.437,1.207,11.966,1354320
2525478635440,1788985686.07285,baseline,14.425,1.205,11.966,1352200
2525488637920,1788985686.0828547,baseline,14.437,1.206,11.965,1354930
2525498636170,1788985686.092851,baseline,14.425,1.205,11.966,1352690
2525508636730,1788985686.1028516,baseline,14.437,1.206,11.965,1352460
2525518635510,1788985686.1128526,baseline,14.437,1.206,11.966,1354810
2525528635920,1788985686.1228528,baseline,14.425,1.206,11.967,1354770
2525538635430,1788985686.13285,baseline,14.45,1.207,11.965,1352390
2525548636630,1788985686.1428492,baseline,14.412,1.205,11.966,1350580
2525558634960,1788985686.1528463,baseline,14.45,1.207,11.966,1349090
2525568638080,1788985686.1628547,baseline,14.425,1.205,11.967,1354350
2525578635170,1788985686.1728504,baseline,14.462,1.208,11.966,1352910
2525588636340,1788985686.182852,baseline,14.437,1.206,11.966,1353490
2525598635230,1788985686.1928506,baseline,14.437,1.206,11.966,1353430
2525608636730,1788985686.2028503,baseline,14.45,1.207,11.966,1351560
2525618636140,1788985686.2128537,baseline,14.425,1.206,11.966,1355210
2525628637100,1788985686.2228515,baseline,14.45,1.207,11.966,1352560
2525638634650,1788985686.2328463,baseline,14.412,1.205,11.966,1349510
2525648665600,1788985686.2428813,baseline,14.45,1.207,11.966,1353330
2525658635010,1788985686.2528486,baseline,14.437,1.206,11.967,1351540
2525668637160,1788985686.2628505,baseline,14.45,1.207,11.966,1351250
2525678635220,1788985686.272848,baseline,14.437,1.206,11.966,1350520
2525688637040,1788985686.2828531,baseline,14.425,1.206,11.966,1354120
2525698635550,1788985686.2928498,baseline,14.437,1.207,11.966,1351760
2525708636740,1788985686.3028502,baseline,14.425,1.205,11.966,1351380
2525718635260,1788985686.3128505,baseline,14.437,1.206,11.966,1352900
2525728636830,1788985686.322853,baseline,14.425,1.206,11.966,1354000
2525738634730,1788985686.33285,baseline,14.437,1.206,11.966,1352930
2525748636880,1788985686.3428547,baseline,14.425,1.206,11.966,1355510
2525758635300,1788985686.3528504,baseline,14.425,1.206,11.966,1352860
2525768637580,1788985686.3628566,baseline,14.437,1.206,11.967,1356640
2525778636320,1788985686.3728516,baseline,14.437,1.206,11.966,1353150
2525788635670,1788985686.3828518,baseline,14.45,1.207,11.966,1353750
2525798635720,1788985686.3928506,baseline,14.437,1.206,11.966,1352610
2525808636310,1788985686.4028518,baseline,14.437,1.206,11.966,1353200
2525818635490,1788985686.4128497,baseline,14.437,1.206,11.965,1351770
2525828640300,1788985686.4228601,baseline,14.437,1.206,11.967,1357410
2525838636200,1788985686.4328508,baseline,14.45,1.207,11.966,1352380
2525848637040,1788985686.4428513,baseline,14.437,1.206,11.966,1352030
2525858636440,1788985686.4528515,baseline,14.45,1.208,11.966,1352770
2525868636020,1788985686.462852,baseline,14.437,1.206,11.966,1353990
2525878635680,1788985686.4728503,baseline,14.425,1.206,11.966,1352580
2525888636490,1788985686.4828534,baseline,14.45,1.207,11.965,1354670
2525898636370,1788985686.4928484,baseline,14.425,1.205,11.966,1349820
2525908637600,1788985686.502853,baseline,14.437,1.207,11.966,1353360
2525918635340,1788985686.5128517,baseline,14.437,1.206,11.966,1354100
2525928637100,1788985686.5228567,baseline,14.45,1.207,11.967,1357460
2525938634490,1788985686.5328486,baseline,14.425,1.205,11.966,1351930
2525948637880,1788985686.5428529,baseline,14.437,1.206,11.966,1352850
2525958634440,1788985686.552848,baseline,14.437,1.206,11.966,1351480
2525968637840,1788985686.5628555,baseline,14.425,1.205,11.966,1355320
2525978634060,1788985686.5728514,baseline,14.45,1.207,11.966,1355320
2525988636610,1788985686.582852,baseline,14.437,1.206,11.966,1353070
2525998634810,1788985686.59285,baseline,14.462,1.208,11.966,1353010
2526008636750,1788985686.6028547,baseline,14.425,1.205,11.967,1355610
2526018635020,1788985686.6128483,baseline,14.425,1.206,11.966,1351170
2526028637990,1788985686.622853,baseline,14.437,1.206,11.966,1352880
2526038634950,1788985686.6328497,baseline,14.425,1.206,11.965,1352610
2526048636930,1788985686.6428483,baseline,14.45,1.207,11.966,1348990
2526058636230,1788985686.6528502,baseline,14.437,1.206,11.966,1351780
2526068637060,1788985686.6628542,baseline,14.45,1.207,11.966,1355050
2526078634990,1788985686.6728504,baseline,14.437,1.206,11.966,1352950
2526088636920,1788985686.6828527,baseline,14.45,1.207,11.966,1353710
2526098634600,1788985686.6928499,baseline,14.437,1.206,11.967,1353190
2526108637320,1788985686.7028522,baseline,14.425,1.206,11.966,1353020
2526118635540,1788985686.7128532,baseline,14.45,1.207,11.966,1355610
2526128635910,1788985686.7228503,baseline,14.437,1.206,11.966,1352470
2526138635810,1788985686.7328534,baseline,14.45,1.207,11.966,1355750
2526148635820,1788985686.7428517,baseline,14.412,1.205,11.966,1353970
2526158635010,1788985686.752849,baseline,14.45,1.207,11.967,1351820
2526168636900,1788985686.7628522,baseline,14.437,1.206,11.966,1353050
2526178635280,1788985686.7728522,baseline,14.437,1.206,11.967,1354970
2526188635840,1788985686.7828524,baseline,14.45,1.207,11.966,1354330
2526198634830,1788985686.792849,baseline,14.437,1.206,11.966,1352280
2526208636730,1788985686.80285,baseline,14.437,1.207,11.966,1351090
2526218635420,1788985686.8128502,baseline,14.425,1.206,11.966,1352550
2526228636000,1788985686.8228495,baseline,14.437,1.206,11.966,1351530
2526238635570,1788985686.8328521,baseline,14.425,1.205,11.966,1354530
2526248637210,1788985686.8428516,baseline,14.425,1.206,11.967,1352510
2526258635720,1788985686.8528516,baseline,14.462,1.208,11.966,1353930
2526268636540,1788985686.862851,baseline,14.425,1.205,11.966,1352100
2526278634990,1788985686.8728528,baseline,14.45,1.208,11.966,1355480
2526288635970,1788985686.8828528,baseline,14.437,1.206,11.966,1354750
2526298635990,1788985686.8928509,baseline,14.45,1.207,11.967,1352630
2526308636680,1788985686.9028494,baseline,14.437,1.206,11.966,1350700
2526318635730,1788985686.9128509,baseline,14.425,1.206,11.966,1353180
2526328636430,1788985686.922854,baseline,14.45,1.207,11.966,1355400
2526338635600,1788985686.9328527,baseline,14.425,1.205,11.966,1354960
2526348636910,1788985686.9428537,baseline,14.45,1.207,11.966,1354350
2526358635930,1788985686.9528527,baseline,14.425,1.205,11.966,1354550
2526368636310,1788985686.9628522,baseline,14.437,1.207,11.966,1353870
2526378635580,1788985686.972849,baseline,14.437,1.207,11.966,1351160
2526388637550,1788985686.9828534,baseline,14.437,1.206,11.966,1353850
2526398634770,1788985686.9928513,baseline,14.45,1.207,11.967,1354140
2526408636880,1788985687.0028512,baseline,14.425,1.206,11.966,1352270
2526418635320,1788985687.012852,baseline,14.45,1.207,11.966,1354610
2526428636870,1788985687.0228512,baseline,14.412,1.205,11.966,1352360
2526438634230,1788985687.0328496,baseline,14.437,1.207,11.966,1353490
2526448637110,1788985687.0428534,baseline,14.425,1.205,11.966,1353990
2526458636630,1788985687.052851,baseline,14.425,1.206,11.966,1352410
2526468636700,1788985687.0628548,baseline,14.45,1.207,11.966,1355840
2526478635570,1788985687.0728488,baseline,14.437,1.207,11.966,1351460
2526488636800,1788985687.0828533,baseline,14.45,1.207,11.966,1354200
2526498634590,1788985687.0928519,baseline,14.425,1.205,11.966,1355090
2526508637400,1788985687.1028545,baseline,14.45,1.207,11.966,1354890
2526518634270,1788985687.1128502,baseline,14.437,1.206,11.966,1353760
2526528637370,1788985687.1228533,baseline,14.437,1.206,11.966,1353730
2526538634910,1788985687.1328502,baseline,14.437,1.206,11.966,1353190
2526548636760,1788985687.1428528,baseline,14.437,1.206,11.967,1354200
2526558636190,1788985687.152852,baseline,14.437,1.207,11.966,1353920
2526568636170,1788985687.162851,baseline,14.4,1.204,11.966,1352870
2526578635610,1788985687.1728504,baseline,14.462,1.208,11.967,1352840
2526588636890,1788985687.1828504,baseline,14.437,1.206,11.966,1351710
2526598635040,1788985687.1928537,baseline,14.437,1.206,11.966,1356910
2526608636490,1788985687.2028549,baseline,14.437,1.206,11.966,1356370
2526618635610,1788985687.212851,baseline,14.437,1.207,11.966,1353250
2526628636700,1788985687.222851,baseline,14.437,1.207,11.966,1352130
2526638636110,1788985687.2328498,baseline,14.412,1.204,11.966,1351590
2526648637290,1788985687.242854,baseline,14.437,1.207,11.966,1354670
2526658636130,1788985687.2528553,baseline,14.425,1.206,11.966,1357000
2526668636320,1788985687.262853,baseline,14.437,1.206,11.966,1354400
2526678635390,1788985687.2728493,baseline,14.45,1.207,11.967,1351960
2526688637400,1788985687.2828557,baseline,14.425,1.206,11.966,1356290
2526698635880,1788985687.2928529,baseline,14.437,1.207,11.966,1354830
2526708637180,1788985687.3028536,baseline,14.412,1.205,11.967,1354080
2526718635450,1788985687.312852,baseline,14.437,1.206,11.966,1354490
2526728636750,1788985687.322852,baseline,14.425,1.205,11.967,1352970
2526738636700,1788985687.3328528,baseline,14.437,1.207,11.966,1354010
2526748635560,1788985687.3428478,baseline,14.437,1.206,11.966,1350260
2526758636490,1788985687.3528519,baseline,14.437,1.206,11.966,1353330
2526768636760,1788985687.3628554,baseline,14.437,1.207,11.966,1356340
2526778635600,1788985687.3728514,baseline,14.412,1.205,11.966,1353430
2526788635900,1788985687.3828511,baseline,14.45,1.207,11.966,1352850
2526798636060,1788985687.3928509,baseline,14.425,1.205,11.966,1352710
2526808637290,1788985687.402853,baseline,14.437,1.207,11.966,1353550
2526818638370,1788985687.4128547,baseline,14.45,1.208,11.966,1354110
2526828635410,1788985687.4228508,baseline,14.437,1.206,11.966,1353000
2526838635400,1788985687.4328494,baseline,14.45,1.207,11.966,1352230
2526848636850,1788985687.4428532,baseline,14.425,1.205,11.966,1353930
2526858635270,1788985687.4528518,baseline,14.437,1.207,11.966,1354080
2526868637370,1788985687.462853,baseline,14.425,1.205,11.965,1353240
2526878635890,1788985687.472852,baseline,14.45,1.207,11.966,1353850
2526888636430,1788985687.482853,baseline,14.437,1.206,11.966,1354290
2526898635740,1788985687.4928484,baseline,14.437,1.207,11.966,1350500
2526908637000,1788985687.5028565,baseline,14.437,1.206,11.966,1357240
2526918636110,1788985687.5128527,baseline,14.412,1.205,11.966,1354400
2526928636340,1788985687.5228515,baseline,14.45,1.207,11.966,1353220
2526938635520,1788985687.5328493,baseline,14.425,1.205,11.965,1351850
2526948637580,1788985687.5428581,baseline,14.437,1.207,11.966,1358620
2526958635630,1788985687.5528498,baseline,14.437,1.206,11.966,1351760
2526968636920,1788985687.562855,baseline,14.437,1.206,11.967,1355700
2526978634910,1788985687.57285,baseline,14.425,1.206,11.966,1352770
2526988636880,1788985687.582853,baseline,14.412,1.204,11.966,1353940
2526998635550,1788985687.5928485,baseline,14.437,1.207,11.966,1350830
2527008637670,1788985687.602857,baseline,14.425,1.205,11.966,1357290
2527018634640,1788985687.6128488,baseline,14.45,1.207,11.967,1351900
2527028637210,1788985687.6228516,baseline,14.437,1.206,11.966,1352290
2527038634650,1788985687.6328485,baseline,14.437,1.206,11.966,1351390
2527048637120,1788985687.6428528,baseline,14.437,1.207,11.966,1353850
2527058635430,1788985687.6528497,baseline,14.437,1.204,11.967,1352230
2527068636550,1788985687.6628528,baseline,14.45,1.208,11.966,1354150
2527078636080,1788985687.6728518,baseline,14.437,1.206,11.966,1353380
2527088636400,1788985687.6828535,baseline,14.45,1.207,11.966,1354750
2527098634920,1788985687.6928487,baseline,14.437,1.206,11.966,1351380
2527108637260,1788985687.7028508,baseline,14.425,1.206,11.967,1351430
2527118635580,1788985687.7128532,baseline,14.425,1.206,11.966,1355410
2527128636860,1788985687.7228525,baseline,14.425,1.204,11.967,1353090
2527138634930,1788985687.7328491,baseline,14.45,1.207,11.966,1352130
2527148637050,1788985687.7428493,baseline,14.425,1.206,11.966,1349900
2527158634860,1788985687.7528496,baseline,14.45,1.207,11.966,1352460
2527168636990,1788985687.7628534,baseline,14.437,1.206,11.966,1354220
2527178636660,1788985687.7728524,baseline,14.425,1.206,11.966,1353700
2527188636860,1788985687.782852,baseline,14.437,1.206,11.966,1352720
2527198634620,1788985687.7928488,baseline,14.437,1.205,11.966,1351800
2527208636900,1788985687.802851,baseline,14.45,1.207,11.967,1352040
2527218634740,1788985687.8128502,baseline,14.437,1.206,11.966,1353160
2527228637700,1788985687.8228521,baseline,14.45,1.208,11.966,1352230
2527238635800,1788985687.8328495,baseline,14.412,1.205,11.966,1351400
2527248637130,1788985687.842853,baseline,14.437,1.206,11.966,1353680
2527258635610,1788985687.8528514,baseline,14.425,1.206,11.966,1354130
2527268636160,1788985687.862854,baseline,14.425,1.205,11.967,1355620
2527278635230,1788985687.8728528,baseline,14.45,1.207,11.966,1355330
2527288637070,1788985687.8828523,baseline,14.437,1.206,11.966,1353080
2527298635950,1788985687.892849,baseline,14.45,1.207,11.967,1350920
2527308637010,1788985687.902851,baseline,14.425,1.206,11.966,1352000
2527318634790,1788985687.9128494,baseline,14.437,1.206,11.966,1352310
2527328637740,1788985687.9228594,baseline,14.437,1.206,11.966,1359680
2527338634310,1788985687.9328487,baseline,14.425,1.205,11.966,1352420
2527348636460,1788985687.9428508,baseline,14.45,1.207,11.966,1352170
2527358634780,1788985687.9528503,baseline,14.437,1.207,11.966,1353520
2527368637260,1788985687.9628565,baseline,14.45,1.208,11.966,1356940
2527378635100,1788985687.972851,baseline,14.425,1.205,11.966,1353760
2527388637270,1788985687.9828515,baseline,14.425,1.206,11.966,1352210
2527398636180,1788985687.9928508,baseline,14.437,1.206,11.966,1352440
2527408636150,1788985688.0028534,baseline,14.425,1.205,11.966,1355160
2527418635230,1788985688.012851,baseline,14.45,1.207,11.966,1353510
2527428637160,1788985688.0228548,baseline,14.425,1.205,11.966,1355470
2527438635630,1788985688.0328503,baseline,14.45,1.208,11.966,1352410
2527448636700,1788985688.0428522,baseline,14.425,1.205,11.966,1353120
2527458635760,1788985688.0528488,baseline,14.45,1.207,11.966,1351010
2527468637400,1788985688.062852,baseline,14.437,1.206,11.966,1352320
2527478635050,1788985688.0728507,baseline,14.425,1.204,11.966,1353370
2527488637560,1788985688.082855,baseline,14.437,1.207,11.966,1355020
2527498635290,1788985688.0928485,baseline,14.45,1.207,11.966,1351160
2527508636700,1788985688.1028516,baseline,14.45,1.207,11.966,1352690
2527518634960,1788985688.1128473,baseline,14.412,1.204,11.966,1350210
2527528637710,1788985688.1228547,baseline,14.437,1.207,11.966,1354460
2527538635940,1788985688.1328514,baseline,14.437,1.206,11.966,1353170
2527548636240,1788985688.1428504,baseline,14.437,1.205,11.966,1351730
2527558635510,1788985688.1528509,baseline,14.462,1.208,11.966,1353140
2527568636120,1788985688.162852,baseline,14.437,1.206,11.966,1353850
2527578635930,1788985688.1728485,baseline,14.45,1.207,11.967,1350030
