cycles,samples_per_cycle,inferences,latency_mean_ms,latency_mean_ci95_lower_ms,latency_mean_ci95_upper_ms,latency_median_ms,latency_std_sample_ms,latency_cv_percent,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,throughput_cycle_mean_fps,throughput_cycle_std_fps,throughput_effective_fps,cycle_time_total_s,power_energy_window_s,energy_total_j,energy_total_per_inference_j,energy_dynamic_per_inference_j
10,30,300,0.2698328066666667,0.1792468546302391,0.3604187587030944,0.208578,0.14664604515736845,54.34700360157655,0.42069850000000003,0.50744005,0.7026479099999997,0.141731,1.269788,3165.9776444548525,1179.3762820706015,2736.8539303927364,0.10961491100000001,0.111901174,3.2753473632253005,0.010917824544084334,0.0
20,30,600,0.24119167500000002,0.19164589754593506,0.2907374524540649,0.17850549999999998,0.12432995050301775,51.54819315509863,0.4000447,0.4381174499999997,0.6245433799999998,0.141731,1.269788,3453.59318045133,1095.381149860654,3063.058793177502,0.195882626,0.200096623,5.85682815512453,0.009761380258540883,0.0
50,30,1500,0.196676938,0.1750168057719993,0.21833707022800075,0.15795949999999997,0.09126749700072496,46.40477827691468,0.3190740000000002,0.39256885,0.5510694899999999,0.141731,1.269788,3986.6623561779256,914.0430697350548,3690.275565423407,0.40647371,0.415300997,12.156057534619725,0.00810403835641315,0.0
100,30,3000,0.18537456233333333,0.17387661210721855,0.19687251255944804,0.157194,0.07260209463230691,39.16507945775033,0.263716,0.3396540999999996,0.46040013999999885,0.141731,1.269788,4164.084528363231,804.3326904865845,3946.484455269335,0.7601702310000001,0.77702137,22.78932749403175,0.007596442498010583,1.4352543305141315e-05
200,30,6000,0.19017783016666664,0.1818258311837044,0.19852982914962894,0.159362,0.07163901031363971,37.66948558139361,0.27894940000000007,0.3465208,0.4686451600000004,0.141616,1.269788,4047.5103086241147,812.9791123146042,3833.2942252138046,1.56523336,1.59996242,46.96995421244872,0.007828325702074786,2.2196127679549705e-05
500,30,15000,0.1821643412,0.17806885184011362,0.18625983055988643,0.1580545,0.05860543277665002,32.17173700988304,0.2507225,0.30207044999999993,0.42060872000000016,0.134981,1.269788,3999.665268011083,702.4760092157715,3855.0478973394393,3.891002239,3.975492143,116.32159885757798,0.007754773257171866,0.0
1000,30,30000,0.1745465956,0.1723022208888674,0.17679097031113264,0.1573385,0.047601812508417475,27.271693466599746,0.22249470000000005,0.27061409999999997,0.38361013999999916,0.134981,1.269788,4068.074871822757,628.2507150745918,3958.9771369716973,7.57771489,7.739377265,226.2911826361328,0.007543039421204426,0.0
