cycle,inferences,correct_unique,latency_mean_ms,latency_median_ms,latency_std_sample_ms,latency_p95_ms,latency_min_ms,latency_max_ms,cycle_duration_s,throughput_fps
39,30,29,0.17766943333333332,0.1571755,0.04966385221055606,0.3090141,0.146005,0.310832,0.00692615,4331.410668264476
40,30,29,0.15853246666666668,0.1538825,0.012864272625706663,0.18557265,0.14806,0.205043,0.006022301,4981.4846517967135
41,30,29,0.16247290000000003,0.1565955,0.018962242876851085,0.20897895,0.146407,0.221148,0.00643652,4660.903718158259
42,30,29,0.16042506666666664,0.156338,0.014297923581905979,0.19088894999999995,0.146846,0.211935,0.006270761,4784.108340279593
43,30,29,0.1655302,0.15646,0.025162549306733464,0.20120529999999995,0.144459,0.270873,0.006326259,4742.139074609497
44,30,29,0.15717703333333333,0.154362,0.009989327233856015,0.17135525,0.146468,0.198193,0.005983966,5013.397469170112
45,30,29,0.15981120000000001,0.1561395,0.012676912055739979,0.1792643,0.146219,0.2038,0.006074897,4938.35533343199
46,30,29,0.1570388,0.15334599999999998,0.011609673583578539,0.17571754999999994,0.146954,0.203717,0.005972775,5022.790913771238
47,30,29,0.19634096666666662,0.1651065,0.05862650912489386,0.30191355,0.147904,0.334217,0.007447202,4028.358570104584
48,30,29,0.15944206666666666,0.1545775,0.013127414544231171,0.1771153,0.143387,0.20679,0.006095371,4921.767682393738
49,30,29,0.1580816666666667,0.15403850000000002,0.014336001333352513,0.17784404999999995,0.145969,0.220601,0.006024874,4979.357244649432
50,30,29,0.18336423333333332,0.155854,0.05884804494609962,0.31500785,0.145395,0.318038,0.006777116,4426.661724544777
51,30,29,0.15501733333333334,0.1517685,0.011659861569336577,0.17134219999999997,0.145414,0.205217,0.005922348,5065.558457557712
52,30,29,0.16368090000000002,0.1523745,0.03268920623855673,0.229867,0.145237,0.290714,0.006494602,4619.220700514057
53,30,29,0.15658056666666667,0.1539915,0.011427949035175768,0.17281375,0.145233,0.20416,0.00595056,5041.542308623054
54,30,29,0.17397669999999998,0.156202,0.0396318632991444,0.2740996499999999,0.147234,0.288794,0.007615225,3939.4765092298653
55,30,29,0.17199563333333334,0.1574175,0.03733262395193755,0.25036789999999987,0.145673,0.300993,0.008364241,3586.697226921128
56,30,29,0.18060160000000003,0.1757275,0.026026222384886864,0.22131904999999996,0.153713,0.272161,0.008533174,3515.690644536254
57,30,29,0.2861445,0.2826775,0.04740136311931299,0.38295459999999976,0.21419,0.426097,0.010939283,2742.4100830008697
58,30,29,0.21992546666666668,0.202381,0.050717214807633894,0.3042887999999999,0.164303,0.388526,0.009023851,3324.522978050059
59,30,29,0.16647750000000003,0.151495,0.03486764488724122,0.2541658999999999,0.143818,0.28083,0.007929792,3783.2013752693642
60,30,29,0.19470136666666668,0.1830885,0.0444181677613419,0.2979089999999998,0.15533,0.344706,0.008949845,3352.0133588905733
61,30,29,0.23904980000000003,0.228085,0.03821045541011356,0.3139131999999999,0.204275,0.38352,0.009043586,3317.2681721609106
62,30,29,0.18000133333333335,0.1718245,0.027503600868116228,0.2247283,0.14804,0.267256,0.006771166,4430.551547547349
63,30,29,0.157888,0.1548215,0.010478319745534356,0.17323005,0.148245,0.201108,0.005949582,5042.371043881738
64,30,29,0.15948916666666665,0.15459450000000002,0.015798806373689543,0.1963262499999999,0.146859,0.212489,0.006356299,4719.727627665093
65,30,29,0.15902036666666663,0.1556455,0.011503865432775292,0.17524914999999996,0.148801,0.207332,0.006192632,4844.466779230544
66,30,29,0.15556866666666672,0.153757,0.007966490774761985,0.16694069999999997,0.146954,0.189851,0.005926196,5062.269287077242
67,30,29,0.1572781,0.154916,0.011453740907788973,0.17463779999999998,0.146659,0.204696,0.005982336,5014.763463636947
68,30,29,0.1599153,0.15611,0.013441022775507976,0.1808067,0.146462,0.210521,0.006798376,4412.81859079286
69,30,29,0.15886263333333334,0.1534075,0.018263666237837532,0.1976079999999999,0.144008,0.224597,0.008031054,3735.4997239465706
70,30,29,0.1602598333333333,0.1524605,0.02653400826276546,0.19264324999999993,0.14553,0.284676,0.007752759,3869.5901678357345
71,30,29,0.17428763333333333,0.156741,0.049142014026544105,0.2616438499999998,0.145315,0.377861,0.007648003,3922.5926035855373
72,30,29,0.1527512666666667,0.15121449999999997,0.008102199990438244,0.163187,0.144043,0.18598,0.005788383,5182.794573199458
73,30,29,0.19940133333333332,0.1970355,0.01342635672803705,0.23169845,0.178605,0.238899,0.007673575,3909.520660187722
74,30,29,0.175195,0.167167,0.028576788463656157,0.22391265,0.146182,0.269385,0.006795996,4414.363987265442
75,30,29,0.15732233333333331,0.1545955,0.011283110843151839,0.17209749999999996,0.146862,0.205493,0.005983972,5013.392442344316
76,30,29,0.15300889999999998,0.1514125,0.007343061676355348,0.1623445,0.145117,0.183553,0.006141109,4885.111141977776
77,30,29,0.15490546666666666,0.150328,0.01469745291030302,0.17391034999999996,0.143971,0.218474,0.007555074,3970.841318033417
78,30,29,0.1588561333333333,0.1512,0.021517114674431688,0.2064425,0.143634,0.237285,0.007978255,3760.2207500261648
79,30,29,0.15805273333333328,0.1516165,0.024318697225674382,0.1901227999999999,0.142618,0.270802,0.007753907,3869.017258009414
80,30,29,0.16442110000000004,0.15317799999999998,0.042736720961099685,0.2413852999999997,0.145609,0.343552,0.007843238,3824.9508685060937
81,30,29,0.23237303333333334,0.190421,0.08658117768194168,0.39684169999999974,0.15711,0.45802,0.009096396,3298.0094534142972
82,30,29,0.17978356666666664,0.16219699999999998,0.04201455678664433,0.25329985,0.147553,0.341024,0.007065185,4246.173313225344
83,30,29,0.1614386333333333,0.1547385,0.02701279531869823,0.18406819999999993,0.146144,0.296209,0.006091656,4924.769225314102
84,30,29,0.17681483333333334,0.152916,0.06702227196834534,0.2978456999999998,0.144916,0.465265,0.006798522,4412.723824384182
85,30,29,0.1549234666666667,0.15215099999999998,0.010264256741935474,0.16782059999999996,0.145895,0.201852,0.005965068,5029.280470901589
86,30,29,0.15767463333333334,0.1532485,0.01580226127311146,0.18687389999999995,0.147027,0.223921,0.005997889,5001.759785817977
87,30,29,0.16635923333333336,0.153672,0.03999766307542732,0.22327704999999995,0.144638,0.347199,0.006345455,4727.793357607926
88,30,29,0.15830463333333336,0.1541235,0.016343397820196247,0.1925204999999999,0.145454,0.218981,0.006015645,4986.996406869089
89,30,29,0.15472186666666668,0.151003,0.012414954629976214,0.16937914999999995,0.14678,0.213239,0.005892848,5090.916989543935
90,30,29,0.1971813666666667,0.1562005,0.058493307876868794,0.28727099999999994,0.144401,0.353182,0.007249256,4138.355715400311
91,30,29,0.15668053333333334,0.152517,0.015287864533073585,0.17961489999999997,0.144564,0.218985,0.005993809,5005.164495565341
92,30,29,0.17352549999999997,0.1578715,0.04593107922315181,0.22598614999999997,0.144821,0.38531,0.00669694,4479.657873596
93,30,29,0.2260811666666667,0.2151505,0.045089701131673945,0.34092519999999993,0.184433,0.363692,0.008566111,3502.1726895670627
94,30,29,0.1937022,0.187975,0.0366584526446964,0.26038599999999995,0.153325,0.303696,0.007378039,4066.1210926101094
95,30,29,0.1551010333333333,0.15343,0.009424382480395286,0.17189804999999997,0.145712,0.190856,0.00590537,5080.121990662736
96,30,29,0.15643126666666665,0.154091,0.011608532358254582,0.17004784999999997,0.146538,0.207565,0.005954281,5038.3917050606115
97,30,29,0.17545006666666668,0.161337,0.0403860045824458,0.27426859999999986,0.147882,0.30576,0.007104577,4222.630003165565
98,30,29,0.16145340000000002,0.1546835,0.021292270309620134,0.19372144999999993,0.148286,0.25738,0.006176794,4856.888541207623
99,30,29,0.19314103333333332,0.1608185,0.11242787005514596,0.2953867999999997,0.146926,0.752347,0.007347223,4083.1753711572387
100,30,29,0.16783119999999993,0.16253,0.016764443716718862,0.19395039999999997,0.14795,0.227102,0.006367038,4711.7670728524
101,30,29,0.21775603333333332,0.210517,0.038366564900186584,0.28433299999999995,0.16884,0.333024,0.008363067,3587.2007243275702
102,30,29,0.18518813333333334,0.18036249999999998,0.020668772860714692,0.23357599999999995,0.159989,0.243508,0.007227279,4150.939793523953
103,30,29,0.19480060000000002,0.1930515,0.03066499417970562,0.24408089999999993,0.155026,0.28194,0.007551118,3972.921625645368
104,30,29,0.25088366666666667,0.2553875,0.05620522017253983,0.3382133499999998,0.148778,0.375539,0.009045776,3316.4650550710076
105,30,29,0.43832109999999996,0.434337,0.06870208628230572,0.5141600999999999,0.34665,0.642808,0.015732631,1906.8647831376709
106,30,29,0.4343807666666667,0.42263399999999995,0.05603314612009657,0.5280372,0.323439,0.609025,0.015399214,1948.1513796743134
107,30,29,0.2050739333333333,0.1979,0.038625133439727836,0.27412115,0.150491,0.329311,0.007832422,3830.232844961622
108,30,29,0.1612668333333333,0.1550665,0.018838426180848137,0.21033665,0.144882,0.211936,0.006447847,4652.715860038243
109,30,29,0.15855203333333334,0.1521275,0.019062871876274687,0.19208739999999996,0.145898,0.240886,0.00600596,4995.038261993087
110,30,29,0.2039119666666667,0.16042499999999998,0.08157664471483174,0.36335284999999995,0.144847,0.435087,0.007641141,3926.115222844337
111,30,29,0.16122706666666667,0.1533815,0.02149300876537544,0.20727089999999995,0.145851,0.240671,0.006090121,4926.0105012691865
112,30,29,0.15743003333333333,0.1515305,0.01558269291384279,0.17900169999999999,0.144084,0.215934,0.005999688,5000.260013520703
113,30,29,0.16471630000000007,0.156776,0.028621673113279875,0.22418134999999992,0.145495,0.278093,0.006605718,4541.519937726679
114,30,29,0.16713569999999997,0.1569905,0.032329130180338,0.21968515,0.146298,0.306143,0.006567177,4568.172899862452
115,30,29,0.16879499999999997,0.1568585,0.03421731712411734,0.22726684999999994,0.146531,0.307726,0.006515681,4604.276974271761
116,30,29,0.2080466666666667,0.20728000000000002,0.02449920931353716,0.24585704999999997,0.169621,0.272442,0.007908369,3793.449698667323
117,30,29,0.16214063333333334,0.152985,0.02535098866804067,0.2058931999999999,0.145354,0.269922,0.006171041,4861.416412563131
118,30,29,0.16224553333333333,0.15066600000000002,0.03757454354574736,0.21103929999999999,0.1444,0.340328,0.006231388,4814.336709574175
119,30,29,0.15624136666666663,0.152748,0.01225234909350837,0.17360119999999996,0.145561,0.209231,0.006070737,4941.739363770824
120,30,29,0.15545306666666664,0.152443,0.011957609451245082,0.17302569999999998,0.144061,0.205066,0.005918888,5068.519627335405
121,30,29,0.1564799,0.153619,0.01049309180743742,0.17272389999999999,0.145856,0.199818,0.005947699,5043.9674233682645
122,30,29,0.15694216666666666,0.15450750000000002,0.012357129141772243,0.17656239999999995,0.146509,0.209984,0.005970188,5024.967387961652
123,30,29,0.16741066666666665,0.1542145,0.03776555995679893,0.25264284999999975,0.144969,0.299559,0.006414868,4676.635590942791
124,30,29,0.16843683333333337,0.15513949999999999,0.04155851223406819,0.26691984999999974,0.145927,0.317483,0.006431329,4664.66573238595
125,30,29,0.1595908,0.1545125,0.02556410872809903,0.17438474999999995,0.144385,0.288986,0.006037525,4968.923524126194
126,30,29,0.16157699999999997,0.1582245,0.010718773083417392,0.17976084999999997,0.151248,0.20283,0.006119244,4902.5663954566935
127,30,29,0.1571580666666667,0.152217,0.01495131585013756,0.18193899999999996,0.145851,0.218655,0.005961385,5032.387607913262
128,30,29,0.16368036666666663,0.15303650000000002,0.03199729215858131,0.21589799999999992,0.146201,0.302207,0.006261038,4791.537760991069
129,30,29,0.15590990000000002,0.15355950000000002,0.012773832987656907,0.17723624999999998,0.144708,0.207329,0.005925867,5062.550340734951
130,30,29,0.15840720000000003,0.1536185,0.016839727320668907,0.19794569999999997,0.143618,0.203984,0.006890276,4353.962018357465
131,30,29,0.18024413333333333,0.15404600000000002,0.05418182393394666,0.3010982999999999,0.141677,0.323679,0.008534496,3515.146061349141
132,30,29,0.1657291,0.1515495,0.036561055177323734,0.22893489999999989,0.146091,0.317852,0.007822994,3834.8489082312985
133,30,29,0.17665956666666668,0.159887,0.04352642567902807,0.2829812499999999,0.143649,0.31133,0.008530273,3516.886270814545
134,30,29,0.18546336666666663,0.1785455,0.032219425906702175,0.23789034999999997,0.146279,0.251437,0.007967015,3765.525733289068
135,30,29,0.2234736,0.220612,0.029803833684901037,0.27145274999999996,0.176193,0.300904,0.008916887,3364.4028459707965
136,30,29,0.16544333333333333,0.15772999999999998,0.023304380217747334,0.20375069999999998,0.146777,0.25832,0.006292998,4767.203167711161
137,30,29,0.16630273333333337,0.15153250000000001,0.04137929972152354,0.21827005,0.145166,0.35617,0.006494473,4619.312452295975
138,30,29,0.15715466666666666,0.15302,0.01329205647235851,0.18784425,0.145651,0.193109,0.006026692,4977.855181582201
139,30,29,0.16673943333333333,0.156668,0.025730123035586843,0.2147111,0.145748,0.256143,0.006618554,4532.71213017224
140,30,29,0.15836270000000002,0.152708,0.021407005329628862,0.17710449999999997,0.146438,0.262486,0.007783656,3854.229940274853
141,30,29,0.1572138333333333,0.1526595,0.01282010944082431,0.1769658,0.145394,0.207865,0.007609828,3942.2704429061996
142,30,29,0.1667911333333333,0.1512175,0.04291375666559644,0.23878694999999991,0.14488,0.34981,0.008085255,3710.4581117107628
143,30,29,0.15762033333333333,0.15171649999999998,0.025807020622348072,0.17404109999999995,0.141616,0.287942,0.007690031,3901.1546247342826
144,30,29,0.1567651,0.15355000000000002,0.011384688502545868,0.17261059999999998,0.146221,0.20441,0.007697435,3897.4021865725404
145,30,29,0.15702906666666666,0.15276499999999998,0.014063795355042171,0.17499459999999997,0.145382,0.217967,0.007661135,3915.868862772944
146,30,29,0.1639222666666667,0.1536805,0.03274487672791634,0.21409009999999998,0.144607,0.312033,0.008055606,3724.114610371957
147,30,29,0.15723103333333333,0.1522335,0.014495180189393593,0.1873849499999999,0.145873,0.21211,0.007648437,3922.3700214828204
148,30,29,0.15491976666666665,0.1522095,0.011863115985048474,0.17143589999999997,0.144344,0.20565,0.007532644,3982.665316454621
149,30,29,0.16567643333333332,0.15805000000000002,0.024556515536380684,0.2193636,0.14382,0.25523,0.007908371,3793.4487393168574
150,30,29,0.16096483333333336,0.1547845,0.020038871067525724,0.20599884999999998,0.144655,0.231899,0.00787461,3809.7124809990587
151,30,29,0.2087461333333334,0.2073865,0.02104429058902681,0.24649364999999998,0.180782,0.259648,0.009239112,3247.065302379709
152,30,29,0.20811746666666667,0.190804,0.04399127828114563,0.29693329999999996,0.165024,0.339076,0.009364226,3203.6817565060906
153,30,29,0.25580430000000004,0.2455435,0.056786885324324056,0.33873584999999995,0.190709,0.468629,0.009904943,3028.7907764840243
154,30,29,0.1826957666666667,0.17430400000000001,0.030804157093710958,0.23605354999999992,0.151217,0.294872,0.008370298,3584.1017846676427
155,30,29,0.15969793333333332,0.152835,0.025480367284655057,0.19535379999999994,0.146141,0.279733,0.008050145,3726.6409487034084
156,30,29,0.17103966666666667,0.15576600000000002,0.03757902120390682,0.2294380499999999,0.147534,0.322962,0.008290194,3618.73316836735
157,30,29,0.19539206666666661,0.18726700000000002,0.035306546988784736,0.26599359999999994,0.162422,0.316431,0.009070449,3307.4437660142294
158,30,29,0.2049902333333333,0.187725,0.04590706061214468,0.2861630999999999,0.15393,0.347287,0.008500384,3529.252325541999
159,30,29,0.1583762333333333,0.1510795,0.02126826259409227,0.2003308499999999,0.144778,0.242321,0.00774438,3873.776854958047
160,30,29,0.15435456666666666,0.1515305,0.011514918433488144,0.16871334999999998,0.14449,0.204531,0.007612532,3940.8701336165154
161,30,29,0.1555293,0.14975850000000002,0.01644528069638091,0.19839964999999996,0.143862,0.208564,0.007635617,3928.955577525693
162,30,29,0.18849820000000003,0.1684365,0.05024242042434412,0.29831234999999995,0.146509,0.338096,0.008907849,3367.8164055093434
163,30,29,0.2473208333333333,0.24373250000000002,0.02736021993645637,0.28103425,0.207564,0.330357,0.00929931,3226.045803398317
164,30,29,0.1964657333333333,0.1833855,0.03675087260323012,0.25905959999999995,0.157808,0.315906,0.008392097,3574.7918547652635
165,30,29,0.17235150000000002,0.15754800000000002,0.03727290780432425,0.2602490499999999,0.144581,0.282251,0.008358653,3589.095037202764
166,30,29,0.15448486666666666,0.15167550000000002,0.01168864182468379,0.16788594999999998,0.144926,0.205552,0.007602879,3945.8736618062712
167,30,29,0.15957673333333336,0.155178,0.016240305356253863,0.19357789999999994,0.143423,0.212315,0.007667508,3912.6141113905587
168,30,29,0.15686206666666666,0.1501325,0.016653656667807083,0.19380214999999992,0.142391,0.209358,0.007634239,3929.6647642286284
169,30,29,0.16421396666666668,0.151054,0.03387250610897131,0.24272479999999985,0.14238,0.280011,0.007844017,3824.571007431524
170,30,29,0.16275556666666666,0.157834,0.013533676434739749,0.17853544999999998,0.147247,0.21617,0.007958706,3769.4569946420943
171,30,29,0.21734060000000002,0.209587,0.02519996249942475,0.2816295,0.192688,0.291599,0.008723917,3438.8222629811817
172,30,29,0.1788177333333333,0.171707,0.022900077480569624,0.2221101,0.154111,0.257056,0.008304259,3612.604086649995
173,30,29,0.25208126666666664,0.239455,0.04305185068786909,0.3268144499999999,0.207896,0.417054,0.009936478,3019.178425192508
174,30,29,0.3040555666666667,0.3028205,0.022236010769553026,0.33241135,0.258309,0.348437,0.011503154,2607.9803852056575
175,30,29,0.20534086666666662,0.1950895,0.04263984611938764,0.28135534999999995,0.15691,0.343769,0.008627201,3477.3734841694313
176,30,29,0.16530983333333332,0.1613545,0.014297554435403745,0.19046125,0.145272,0.217455,0.008050468,3726.491428821281
177,30,29,0.19923266666666664,0.187945,0.02689689449492756,0.25381004999999995,0.167666,0.263522,0.009258905,3240.123967142983
178,30,29,0.22060736666666667,0.21793099999999999,0.02488307717205762,0.24267214999999998,0.1921,0.326699,0.008921946,3362.4951327882955
179,30,29,0.26012946666666664,0.256412,0.04315312552210369,0.33672030000000003,0.198475,0.363303,0.010151879,2955.1179638764406
180,30,29,0.3459835,0.336832,0.040918459412255664,0.3974025,0.288935,0.457096,0.013324566,2251.4804609771154
181,30,29,0.3947176333333334,0.3700645,0.0953304477873868,0.55836255,0.281238,0.650615,0.01536837,1952.061279107674
182,30,29,0.2095167666666667,0.198812,0.04503787895315287,0.2849091999999999,0.155402,0.336024,0.007973325,3762.545738446633
183,30,29,0.3089044,0.303227,0.06392248684504673,0.4337646499999998,0.203652,0.488172,0.012267212,2445.5434535573363
184,30,29,0.3849818999999999,0.3865125,0.060074020813033875,0.4964797999999999,0.270534,0.514965,0.014747126,2034.294682231643
185,30,29,0.2695409666666667,0.25765899999999997,0.0602227489881399,0.3847000499999999,0.205971,0.466427,0.010432495,2875.6304220610696
186,30,29,0.3924432,0.3860455,0.041235477494088964,0.48794755,0.325339,0.500479,0.014876322,2016.6274970385823
187,30,29,0.23907386666666666,0.229927,0.04855869182448954,0.32577235,0.181464,0.379106,0.009164757,3273.4092131411667
188,30,29,0.1653186,0.1535915,0.024724172186692952,0.21231739999999996,0.145273,0.238734,0.006575697,4562.254008966654
189,30,29,0.15436586666666666,0.15043099999999998,0.011640557240878159,0.18046304999999996,0.143839,0.192581,0.00587783,5103.924407476909
190,30,29,0.15529163333333337,0.1501335,0.02271894178036337,0.1772559499999999,0.144077,0.266699,0.005887362,5095.660840967483
191,30,29,0.1546655333333333,0.151373,0.010430674503707747,0.16833589999999996,0.145579,0.200964,0.005908103,5077.77200228229
192,30,29,0.1585297,0.155587,0.014430694360788148,0.17618525000000002,0.14549,0.221637,0.006006206,4994.833677033388
193,30,29,0.18041480000000001,0.1570335,0.055653161800318346,0.31987214999999997,0.1454,0.35738,0.006852973,4377.662074547791
194,30,29,0.1570435,0.1519575,0.019881482753193166,0.17215064999999996,0.144929,0.254991,0.006096123,4921.160547449584
195,30,29,0.18595213333333335,0.185004,0.022068722245925706,0.21141644999999998,0.156138,0.25277,0.007043277,4259.3809671265235
196,30,29,0.18501076666666666,0.173035,0.0331869265843659,0.24182799999999996,0.148198,0.292171,0.007038308,4262.388062585496
197,30,29,0.18110633333333329,0.1663695,0.04001567801571618,0.2701825999999998,0.150183,0.3158,0.007027838,4268.738124014811
198,30,29,0.2143536666666667,0.21484399999999998,0.026892175100002517,0.24950259999999996,0.163349,0.282802,0.008545837,3510.4811851665318
199,30,29,0.16122529999999996,0.1559605,0.016891954659459675,0.19018824999999998,0.145922,0.228995,0.006150522,4877.634776365323
200,30,29,0.17661546666666667,0.1576235,0.04983672925472935,0.30896655,0.14738,0.333625,0.006937063,4324.596734958295
201,30,29,0.19094796666666666,0.18784,0.026120315935781818,0.23160309999999998,0.15676,0.238228,0.007257626,4133.583075236999
202,30,29,0.1891262,0.1818255,0.03291047866603563,0.24159505,0.148325,0.298228,0.007153997,4193.459963709798
203,30,29,0.17742563333333328,0.164795,0.04097109893948654,0.27105214999999977,0.147701,0.313774,0.007559815,3968.351077374248
204,30,29,0.19262153333333332,0.18567899999999998,0.03404277855442688,0.25483829999999996,0.149989,0.267428,0.008311798,3609.327368157888
205,30,29,0.2732153333333333,0.2753565,0.03914518555356442,0.32348545,0.209206,0.324433,0.010412243,2881.223574978033
206,30,29,0.20304590000000003,0.1876605,0.04627744613803381,0.27497954999999985,0.146612,0.369491,0.008512487,3524.2344569806687
207,30,29,0.15597013333333332,0.15282649999999998,0.014324721728616542,0.17380039999999997,0.144355,0.218393,0.007670739,3910.9660751069746
208,30,29,0.15970783333333333,0.1524095,0.017147503682970047,0.20003625,0.146883,0.213838,0.007791391,3850.403605723291
209,30,29,0.15747049999999999,0.153779,0.012786592338771541,0.1817597,0.145306,0.205322,0.007609005,3942.696844068311
210,30,29,0.18234893333333335,0.1577865,0.05464421495514752,0.29676509999999995,0.146133,0.357012,0.0088415,3393.089407905898
211,30,29,0.18162906666666664,0.17910399999999999,0.021645844854005544,0.20972785,0.154832,0.261267,0.008648381,3468.8573502948125
212,30,29,0.29407323333333335,0.2775925,0.06394433028150795,0.42097089999999987,0.199594,0.448757,0.011432523,2624.0926871522583
213,30,29,0.18037236666666667,0.17104000000000003,0.03164601414623456,0.23724999999999996,0.145756,0.289466,0.008420672,3562.6610322786587
214,30,29,0.1862427333333333,0.1556075,0.0738490696273351,0.3215752499999999,0.146844,0.477848,0.008847655,3390.7289558645766
215,30,29,0.1569785333333333,0.154047,0.013932804818827407,0.1745156,0.145251,0.219371,0.007714711,3888.674507703529
216,30,29,0.15579920000000003,0.15364250000000002,0.013571226921893144,0.17104594999999997,0.146811,0.219276,0.007748286,3871.8240395359694
217,30,29,0.15768206666666668,0.1504745,0.015585342683018762,0.19139879999999992,0.14627,0.206554,0.007756277,3867.8350450867088
218,30,29,0.19084263333333334,0.158922,0.057430532335841715,0.2973007,0.145531,0.308874,0.009036126,3320.006825934034
219,30,29,0.20247329999999994,0.20085,0.016736124111818924,0.23039604999999996,0.178315,0.237446,0.00867075,3459.908312429721
220,30,29,0.22522050000000002,0.208813,0.04386071541843841,0.3162153,0.18121,0.342997,0.009732624,3082.416417196431
221,30,29,0.23722313333333336,0.24332,0.026797020881425236,0.27622579999999997,0.188875,0.289691,0.009102843,3295.6736703027836
