passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.3471140333333334,0.2955135,0.5670033499999999,0.417526,0.3540685,0.6529306999999999,0.012596002,2381.7081007132265
2,30,0.3502831,0.30316750000000003,0.51929695,0.4287223333333333,0.3758245,0.6409050499999999,0.012938323,2318.6930794663267
3,30,0.2799018999999999,0.262717,0.39634684999999986,0.33834766666666666,0.3199605,0.4660673499999998,0.010209353,2938.481997830813
4,30,0.2310479,0.189495,0.4332368999999998,0.28469936666666673,0.22603800000000002,0.5850147999999997,0.008591376,3491.8737114986006
5,30,0.10859843333333333,0.104516,0.12861034999999998,0.13204253333333335,0.126849,0.16123454999999998,0.003986201,7525.9626897891
6,30,0.12304323333333335,0.1094425,0.1878004,0.14824436666666668,0.134629,0.22568184999999993,0.00447387,6705.603873156798
7,30,0.12005899999999999,0.1028575,0.20956554999999996,0.14615733333333333,0.1240485,0.25347985,0.004409143,6804.043325426279
8,30,0.143214,0.129468,0.2050597999999999,0.17336333333333334,0.156034,0.24737504999999999,0.005230552,5735.532310930089
9,30,0.17812220000000004,0.1750645,0.20637114999999998,0.21473456666666665,0.21308100000000002,0.2513784,0.00648209,4628.136912631574
10,30,0.16151716666666668,0.149811,0.23387044999999995,0.19576933333333332,0.180753,0.28748219999999997,0.005908031,5077.833884080838
11,30,0.10883250000000001,0.102046,0.14225669999999996,0.13144666666666666,0.12348500000000001,0.17388959999999995,0.003967273,7561.869324344455
12,30,0.1071113,0.103917,0.12235594999999999,0.12949833333333333,0.1249095,0.14826394999999998,0.003908217,7676.1346670361445
13,30,0.11006620000000003,0.104897,0.13930104999999995,0.13248573333333333,0.12607249999999998,0.17014374999999995,0.003997813,7504.102868243212
14,30,0.10890260000000002,0.1073915,0.12083609999999999,0.13160506666666666,0.129002,0.14663544999999997,0.003971688,7553.463414044608
15,30,0.10676806666666665,0.10384750000000001,0.12122469999999998,0.1292517,0.124792,0.14949249999999997,0.003900847,7690.637443611606
16,30,0.12060826666666667,0.1153385,0.15506684999999998,0.1457107,0.14023249999999998,0.18075815,0.004394862,6826.152903094568
17,30,0.10238346666666667,0.100395,0.11611134999999999,0.1233365,0.120255,0.13817069999999998,0.00372148,8061.308941603877
18,30,0.10510123333333331,0.1006975,0.12400045,0.12735443333333335,0.12220400000000001,0.15099469999999998,0.003843007,7806.387029739993
19,30,0.10708276666666668,0.10243,0.1252586,0.12903420000000002,0.1229645,0.1506081,0.003893995,7704.170138893347
20,30,0.10501936666666666,0.101924,0.12216759999999996,0.1271125,0.1222705,0.15052289999999996,0.00383626,7820.116467601257
21,30,0.1417604333333333,0.104132,0.26577949999999995,0.16974529999999996,0.1281755,0.3095653999999999,0.005119231,5860.255182858519
22,30,0.10549773333333333,0.10280800000000001,0.12183514999999998,0.12744056666666664,0.12389349999999999,0.15139564999999996,0.003845736,7800.847484070669
23,30,0.10581986666666666,0.10198750000000001,0.12267479999999997,0.12792706666666664,0.122806,0.15023539999999996,0.0038605,7771.014117342313
24,30,0.11674280000000001,0.1072635,0.17419139999999989,0.13963296666666666,0.129379,0.20286624999999994,0.004213888,7119.315938154978
25,30,0.10695833333333331,0.101989,0.12930884999999995,0.1304386333333333,0.124089,0.16349254999999993,0.003937443,7619.157915428872
26,30,0.14056596666666668,0.1400845,0.16150994999999999,0.17019839999999997,0.169528,0.19441014999999998,0.005139069,5837.633236681586
27,30,0.12266949999999999,0.1155225,0.15890714999999997,0.14909689999999998,0.1394075,0.19580744999999997,0.004499116,6667.97655361631
28,30,0.10504350000000001,0.100248,0.12169069999999998,0.12715143333333334,0.12196399999999999,0.15096694999999996,0.003836523,7819.580385677344
29,30,0.10483916666666668,0.1007485,0.12283464999999999,0.12685836666666667,0.12074599999999999,0.15111914999999998,0.003827918,7837.158476226502
30,30,0.10334273333333331,0.100288,0.12058474999999995,0.1251963666666667,0.1209885,0.14837974999999995,0.003778006,7940.696759084025
31,30,0.12935423333333335,0.1089115,0.2051240499999999,0.1582155666666667,0.131811,0.24091184999999996,0.004773308,6284.949556994855
