sample_size,repetition,batch_size,correct,accuracy_percent,start_epoch_s,end_epoch_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,rapl_samples,cpu_busy_percent_turbostat,cpu_busy_frequency_mean_mhz,cpu_package_temperature_mean_c,power_package_mean_w,power_cores_mean_w,power_dram_mean_w,power_dynamic_mean_w,energy_package_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,started_utc,ended_utc,rapl_coverage_s
1000,1,1,741,74.1,1787688181.0924592,1787688182.1290753,1.0366151310008718,7.282034809999999,7.282034809999999,964.678181992656,0.9865088540315629,0.90989550948143,0.2375396963894897,1.5596297383308408,0.7463729977607727,2.4204559326171875,7,30.014285714285712,693.4428571428572,28.893452380952382,nan,57.142857142857146,869.9547991071429,11,34.682483530213666,3401.0471860220186,58.84349760736104,54.34422329284252,45.26995892162293,nan,41.51647037689394,55.79033046722412,55.79033046722412,42.49288769781127,2026-08-25T20:03:01.092480+00:00,2026-08-25T20:03:02.129056+00:00,1.0266101360321045
1000,2,1,741,74.1,1787688182.1330585,1787688183.1607187,1.0276593580056215,7.296347639999993,7.296347639999993,973.085091095458,0.9759300431013107,0.8967245221138,0.26245987298778783,1.6130366742610927,0.7505220174789429,2.3282809257507324,7,30.228571428571428,707.2571428571428,29.469047619047615,nan,58.0,869.95703125,12,35.18789978376086,3373.7339340964513,58.40129284697394,53.737836222841956,44.69009216965246,nan,40.91008330689338,54.73484810829163,54.73484810829163,41.552287782033176,2026-08-25T20:03:02.133073+00:00,2026-08-25T20:03:03.160701+00:00,1.0185532569885254
1000,3,1,741,74.1,1787688183.164446,1787688184.1722066,1.0077599769865628,7.201851157999997,7.201851157999997,992.299776570045,0.9599808829426766,0.892455518245697,0.22371109209741077,1.5460824370384214,0.7471410036087036,2.113369941711426,6,29.383333333333336,714.5,29.770833333333332,nan,57.0,869.95703125,11,35.3783362175655,3419.6177815534998,58.61362825918235,54.855158632769076,45.753070553562814,nan,42.027405716820496,54.86719084262848,54.86719084262848,41.93989485926283,2026-08-25T20:03:03.164452+00:00,2026-08-25T20:03:04.172189+00:00,1.0002193450927734
1000,4,1,741,74.1,1787688184.17584,1787688185.216301,1.040460381002049,7.395429686,7.395429685999999,961.1130017626598,0.9891113618016243,0.9078915119171143,0.25987447996359014,1.6433163404464721,0.7603909969329834,2.5197930335998535,6,28.233333333333334,709.1833333333334,29.54930555555556,nan,62.0,869.95703125,11,35.02679467583997,3383.3009148303786,59.629656972647865,53.15713823167564,44.08451903498445,nan,40.32938531572706,54.91686177253723,54.91686177253723,41.570093086209226,2026-08-25T20:03:04.175850+00:00,2026-08-25T20:03:05.216283+00:00,1.0331041812896729
1000,5,1,741,74.1,1787688185.2206779,1787688186.2331214,1.0124429349962156,7.161222977999998,7.161222977999998,987.7099888140737,0.9658609936237336,0.9038904905319214,0.21004532918867258,1.463305217027664,0.7564229965209961,2.190629005432129,4,29.45,703.275,29.303124999999998,nan,59.0,869.9609375,11,34.105759492243834,3416.002749349035,58.805428730175265,53.92626437896017,44.82690116275344,nan,41.09851146301159,54.1712806725502,54.1712806725502,41.18391286092096,2026-08-25T20:03:05.220684+00:00,2026-08-25T20:03:06.233099+00:00,1.0045435428619385
1000,6,1,741,74.1,1787688186.2346988,1787688187.2758048,1.0411055969889276,7.307123562000015,7.307123562000015,960.5173604792707,0.9910731865763664,0.9101369976997375,0.28523336541368594,1.6034381508827196,0.7544950246810913,5.475439071655273,7,29.75714285714286,702.2142857142857,29.25892857142857,nan,58.714285714285715,869.9609375,11,34.83516071217434,3372.919403974978,59.61256156634386,53.047871566510125,43.93984598714913,nan,40.220118650561545,54.767742555141446,54.767742555141446,41.41269719755634,2026-08-25T20:03:06.234709+00:00,2026-08-25T20:03:07.275786+00:00,1.0324211120605469
1000,7,1,741,74.1,1787688187.2797868,1787688188.3061013,1.0263140210008714,7.401187964000002,7.401187964000002,974.3606533064707,0.9788799615502357,0.8995485007762909,0.24400515653996707,1.5665269494056697,0.7623289823532104,2.1895248889923096,7,29.085714285714285,716.1999999999999,29.841666666666665,nan,58.42857142857143,869.9609375,12,35.47755891206822,3360.248162768088,59.017417684748104,53.01660581214201,43.90022476661239,nan,40.18885289619343,53.95634994506836,53.95634994506836,40.79104726949552,2026-08-25T20:03:07.279794+00:00,2026-08-25T20:03:08.306083+00:00,1.0177254676818848
1000,8,1,741,74.1,1787688188.3101943,1787688189.3298411,1.019646635002573,7.241026763999997,7.241026763999997,980.7319179722263,0.9707491602301598,0.9026019871234894,0.23173381429923773,1.506804424524307,0.7669529914855957,3.179245948791504,7,30.65714285714285,711.857142857143,29.660714285714292,nan,58.857142857142854,869.9609375,11,35.25317872891002,3391.8536000546765,60.49424599293446,53.48778348059098,44.35629627656942,nan,40.6600305646424,54.11043613433838,54.11043613433838,41.03066103894697,2026-08-25T20:03:08.310203+00:00,2026-08-25T20:03:09.329822+00:00,1.011641025543213
1000,9,1,741,74.1,1787688189.3338525,1787688190.3638217,1.0299691050022375,7.308430173000005,7.308430173000005,970.9029087798003,0.9804941682815552,0.9095725119113922,0.23418398634866291,1.589618629217148,0.762283980846405,2.330801010131836,7,29.585714285714285,705.4285714285714,29.392857142857142,nan,60.857142857142854,869.9609375,11,35.0406963205433,3377.600467440696,61.14550777081082,53.039828601967876,43.90343661988916,nan,40.2120756860193,54.20883325099945,54.20883325099945,40.99664406097005,2026-08-25T20:03:09.333865+00:00,2026-08-25T20:03:10.363806+00:00,1.0220401287078857
1000,10,1,741,74.1,1787688190.3651655,1787688191.398312,1.0331461769965244,7.380830547999977,7.380830547999977,967.9172437216153,0.9836763297915458,0.8997144997119904,0.26151853476794,1.5987620055675504,0.7627570033073425,3.1600499153137207,6,29.383333333333336,713.4333333333334,29.72638888888889,nan,62.5,869.9739583333334,11,35.1249499111073,3381.628200666178,61.26059220417864,53.09354265140879,43.94072822500792,nan,40.26578973546021,54.4473551774025,54.4473551774025,41.194411292834204,2026-08-25T20:03:10.365171+00:00,2026-08-25T20:03:11.398293+00:00,1.025498628616333
