sample_size,repetition,batch_size,correct,accuracy_percent,start_epoch_s,end_epoch_s,wall_time_s,process_cpu_time_s,cpu_time_per_inference_ms,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,telemetry_samples,cpu_system_utilization_mean_percent,cpu_process_utilization_mean_percent,cpu_process_utilization_normalized_percent,cpu_frequency_psutil_mean_mhz,cpu_package_temperature_psutil_mean_c,process_rss_mean_mib,rapl_samples,cpu_busy_percent_turbostat,cpu_busy_frequency_mean_mhz,cpu_package_temperature_mean_c,power_package_mean_w,power_cores_mean_w,power_dram_mean_w,power_dynamic_mean_w,energy_package_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,started_utc,ended_utc,rapl_coverage_s
100,1,1,74,74.0,1787688169.617545,1787688169.7612813,0.1437351249915082,0.9860405239999999,9.860405239999999,695.7241662809139,1.3723312836885453,1.2737855315208435,0.5659452810653403,2.1099320054054256,0.7970179915428162,4.579782962799072,1,14.3,316.5,13.1875,nan,53.0,847.65625,3,31.03734006751021,2632.1340569457357,51.70615542170298,34.81173139763647,26.047621360040964,nan,21.983978481687892,4.927470014095307,49.274700140953065,30.836713453612543,2026-08-25T20:02:49.617569+00:00,2026-08-25T20:02:49.761262+00:00,0.14154624938964844
100,2,1,74,74.0,1787688169.7755206,1787688169.8804214,0.10489997400145512,0.7163100460000003,7.163100460000003,953.2890827848332,0.9976005429029464,0.9195195138454437,0.24627870906944768,1.5559594452381134,0.8019319772720337,2.379477024078369,0,nan,nan,nan,nan,nan,nan,2,31.75724401587371,3086.4366368443107,52.0,43.66193662882961,34.809144395313,nan,30.83418371288103,4.545935807228089,45.45935807228089,32.00304859847993,2026-08-25T20:02:49.775540+00:00,2026-08-25T20:02:49.880405+00:00,0.10411667823791504
100,3,1,74,74.0,1787688169.8919609,1787688169.9988797,0.10691828400013037,0.7509093090000007,7.509093090000008,935.2937239422779,1.0155470526218415,0.9029459953308105,0.3233725255950747,1.7189380347728729,0.7718769907951355,2.4761929512023926,0,nan,nan,nan,nan,nan,nan,2,29.78974127179944,3344.516609253904,51.36715855135577,48.57247220930154,39.678800623787986,nan,35.74471929335296,5.1536243677139275,51.536243677139275,37.821030383630365,2026-08-25T20:02:49.891970+00:00,2026-08-25T20:02:49.998862+00:00,0.10610175132751465
100,4,1,74,74.0,1787688170.0116584,1787688170.124226,0.11256675999902654,0.7827521140000009,7.827521140000009,888.3617153133374,1.069904438853264,0.8999010026454926,0.32467362074535977,1.7436907231807708,0.7784069776535034,2.081120014190674,1,24.9,597.9,24.912499999999998,nan,53.0,847.8515625,2,32.87011438086394,3311.886462369379,51.0,49.81947997054021,41.011504584414055,nan,36.99172705459163,5.564019227027893,55.64019227027893,41.20040643211497,2026-08-25T20:02:50.011674+00:00,2026-08-25T20:02:50.124207+00:00,0.11168360710144043
100,5,1,74,74.0,1787688170.1386018,1787688170.2626057,0.12400293799873907,0.866988644000001,8.66988644000001,806.4325056638323,1.1838898348808289,1.0663540363311768,0.3395253572144331,1.7950192570686339,0.7731980085372925,2.5001649856567383,1,27.2,626.6,26.108333333333334,nan,53.0,847.87109375,2,32.897957363447354,2785.433720932486,51.77108527116762,36.57493953491977,27.747228682208096,nan,23.74718661897119,4.500318651199341,45.003186511993405,29.096396016998245,2026-08-25T20:02:50.138618+00:00,2026-08-25T20:02:50.262587+00:00,0.12304377555847168
100,6,1,74,74.0,1787688170.2735589,1787688170.4134333,0.1398738930001855,0.9613831609999988,9.613831609999988,714.9296974230023,1.3296271896362304,1.3358070254325867,0.30414554764797797,1.8101871073246003,0.8203510046005249,2.279120922088623,1,24.2,637.0,26.541666666666668,nan,52.0,847.91015625,2,30.49920860094276,2937.131861602763,50.43722143934633,39.89467658284092,31.040909869201702,nan,27.066923666892343,5.555068986415863,55.55068986415863,37.60801247617654,2026-08-25T20:02:50.273575+00:00,2026-08-25T20:02:50.413415+00:00,0.13924336433410645
100,7,1,74,74.0,1787688170.4258173,1787688170.5321257,0.10630774000310339,0.7301110269999995,7.301110269999994,940.6652798477397,1.0129510867595672,0.9581670165061951,0.1698404077484726,1.3332111477851867,0.7808259725570679,1.656033992767334,0,nan,nan,nan,nan,nan,nan,2,32.017618231548845,3273.9772105639477,52.73572652676737,48.51274195049426,39.6236228620717,nan,35.68498903454568,5.0956084799766534,50.95608479976653,37.31919058163941,2026-08-25T20:02:50.425831+00:00,2026-08-25T20:02:50.532110+00:00,0.10503649711608887
100,8,1,74,74.0,1787688170.533875,1787688170.6421044,0.10822914099844638,0.7555884299999995,7.555884299999995,923.9655704320475,1.0261718016862869,0.9365305006504059,0.25504644906544266,1.6745788395404815,0.7899010181427002,1.9507149457931519,0,nan,nan,nan,nan,nan,nan,3,35.16583884582199,3315.665906400284,53.97693115464621,52.04779237370326,43.11229009624839,nan,39.22003945775468,5.565843622684479,55.658436226844785,41.775069436510485,2026-08-25T20:02:50.533881+00:00,2026-08-25T20:02:50.642083+00:00,0.10693717002868652
100,9,1,74,74.0,1787688170.6570995,1787688170.787163,0.13006233700434677,0.8771498730000005,8.771498730000005,768.862088005215,1.2382424050569534,1.0059894919395447,0.5035866131789678,2.4031715035438537,0.8041139841079712,2.5633559226989746,1,28.7,608.6,25.358333333333334,nan,52.0,847.953125,2,31.656162134389422,2807.000622555252,53.63340496469062,38.77619607490165,29.99684698266971,nan,25.94844315895307,5.043322681640487,50.43322681640487,33.74915158877891,2026-08-25T20:02:50.657117+00:00,2026-08-25T20:02:50.787144+00:00,0.12714529037475586
100,10,1,74,74.0,1787688170.791688,1787688170.8980944,0.10640584000793751,0.7531964339999995,7.531964339999995,939.7980410900411,1.015129742026329,0.9002594947814941,0.32664239215030016,1.9666144013404845,0.7801219820976257,2.257172107696533,1,30.3,669.5,27.895833333333332,nan,52.0,847.9609375,2,32.86353716006632,3429.71109557057,53.0,53.505869677521225,44.613172248102245,nan,40.678116761572646,5.65489517211914,56.5489517211914,42.89947347683362,2026-08-25T20:02:50.791696+00:00,2026-08-25T20:02:50.898076+00:00,0.10568737983703613
