passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.3970516,0.312898,0.6320018499999999,0.47540779999999994,0.3749385,0.7368934999999998,0.01433627,2092.5945172628585
2,30,0.3431050333333333,0.2832285,0.6305191499999999,0.4180329,0.34475500000000003,0.7671028,0.012611897,2378.7063912748413
3,30,0.3263609333333333,0.3034245,0.49596899999999994,0.3999772666666666,0.3585845,0.6348625499999999,0.012068003,2485.9125407907172
4,30,0.3186484333333333,0.30946850000000004,0.4368751999999998,0.38378003333333327,0.3659525,0.5173961999999998,0.01157842,2591.0271004161186
5,30,0.21119436666666663,0.19146400000000002,0.3327847499999999,0.2572181333333333,0.2309315,0.40976154999999986,0.007761032,3865.4653144066406
6,30,0.11729426666666669,0.1061715,0.15160924999999995,0.1419958,0.128382,0.18483564999999996,0.004284357,7002.217602314653
7,30,0.10882579999999999,0.101645,0.15778284999999995,0.13052203333333331,0.122277,0.18765505,0.00393854,7617.035754365831
8,30,0.10591460000000001,0.1016115,0.12056764999999997,0.12802720000000004,0.1220205,0.14834124999999998,0.003863886,7764.204223416529
9,30,0.10733136666666666,0.102622,0.12083914999999998,0.12958906666666667,0.12334200000000001,0.14893424999999996,0.00391133,7670.025285516691
10,30,0.10705873333333334,0.10489200000000001,0.12144479999999999,0.12884963333333335,0.1257275,0.14602364999999998,0.003888686,7714.688200590122
11,30,0.10859219999999999,0.1053765,0.12721694999999997,0.13139690000000004,0.1261895,0.15600819999999996,0.00396622,7563.876940764758
12,30,0.10533799999999999,0.101912,0.12195059999999999,0.12729066666666666,0.122531,0.14912684999999998,0.003841603,7809.240049010791
13,30,0.1055812,0.102691,0.12240419999999999,0.12793083333333335,0.124807,0.1503784,0.003861558,7768.884994087878
14,30,0.10677843333333333,0.1043555,0.12168169999999998,0.12898880000000001,0.1254405,0.1488289,0.003893026,7706.087757954866
15,30,0.12098626666666669,0.11602699999999999,0.15606074999999991,0.14581666666666668,0.140399,0.1889719999999999,0.004399992,6818.194214898573
16,30,0.11168283333333334,0.10606950000000001,0.12492894999999997,0.1346384,0.12739899999999998,0.15341079999999996,0.004061408,7386.600902938095
17,30,0.10504713333333332,0.10086,0.11996279999999998,0.12677626666666666,0.12129799999999999,0.14705759999999998,0.003825262,7842.600062427096
18,30,0.11025009999999999,0.107652,0.12530345,0.13276896666666665,0.128473,0.15160769999999998,0.004005877,7488.996791464142
19,30,0.10523333333333332,0.103103,0.11951004999999996,0.12740103333333336,0.12332,0.14661409999999994,0.003845137,7802.062709339095
20,30,0.11723586666666666,0.115282,0.13089155,0.14257453333333334,0.139027,0.16031795,0.00430247,6972.73891508831
21,30,0.12494643333333334,0.1059275,0.16077154999999996,0.1491769,0.1283195,0.20409684999999994,0.004499816,6666.939270405723
22,30,0.1055166,0.10107250000000001,0.12287389999999997,0.12761640000000002,0.12113750000000001,0.15178374999999994,0.003851785,7788.596715548765
23,30,0.10785613333333334,0.104057,0.12855254999999993,0.1301669,0.125651,0.15675614999999993,0.003928691,7636.131220297041
24,30,0.10612573333333333,0.10222149999999999,0.12257979999999996,0.12884043333333334,0.12365000000000001,0.15254164999999995,0.003888301,7715.452070197241
25,30,0.10622996666666665,0.101321,0.12142889999999996,0.12857110000000002,0.122447,0.14917934999999996,0.003881106,7729.7553841611125
26,30,0.10796246666666667,0.10507849999999999,0.12156184999999997,0.13062813333333334,0.127522,0.14982304999999996,0.00394363,7607.204529836724
27,30,0.10309973333333335,0.1008135,0.11270994999999998,0.12466743333333334,0.12111949999999999,0.13798079999999996,0.003763207,7971.923946782624
28,30,0.10305880000000002,0.1012715,0.11411739999999997,0.12416286666666669,0.121657,0.13881394999999996,0.003748119,8004.014813830618
29,30,0.12579216666666668,0.1054,0.22878004999999993,0.14862503333333332,0.1267845,0.25346264999999996,0.004482967,6691.996617418777
