cycles,samples_per_cycle,inferences,latency_mean_ms,latency_mean_ci95_lower_ms,latency_mean_ci95_upper_ms,latency_median_ms,latency_std_sample_ms,latency_cv_percent,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,throughput_cycle_mean_fps,throughput_cycle_std_fps,throughput_effective_fps,cycle_time_total_s,power_energy_window_s,energy_total_j,energy_total_per_inference_j,energy_dynamic_per_inference_j
10,30,300,0.26135983,0.1744258843674968,0.34829377563250336,0.22141650000000002,0.14515347887388624,55.537792044740094,0.4141034000000001,0.5062294000000004,0.8955432399999999,0.142331,1.137616,3047.0564070484706,759.2439317024606,2793.1038749465574,0.107407391,0.109457126,3.2432146434893365,0.010810715478297789,0.0
20,30,600,0.23158328000000003,0.18880667506079746,0.27435988493920255,0.1939595,0.11726415605136549,50.63584730787364,0.3528628000000001,0.43245775,0.7371157499999997,0.142331,1.137616,3239.8572534071645,594.016099586194,3069.7303837897157,0.195456905,0.199312204,5.905620604529104,0.009842701007548506,0.0
50,30,1500,0.2055118753333333,0.18468257911031383,0.22634117155635292,0.1662265,0.0915270574233225,44.53614044194221,0.30764640000000015,0.3736621499999999,0.5609875099999998,0.142331,1.137616,3817.69953336375,866.0622816115332,3569.45912235781,0.42023173500000005,0.429322634,12.723334823836776,0.008482223215891184,0.0
100,30,3000,0.18770764966666664,0.1766399551301984,0.19877534420313506,0.161651,0.07130362434241139,37.98653090006356,0.25915649999999996,0.31608304999999964,0.4735886999999991,0.142331,1.137616,4026.7751441940777,744.0573842811898,3847.200102086224,0.7797878770000001,0.796464369,23.612758683873253,0.007870919561291084,0.0
200,30,6000,0.1789348748333333,0.17312998527475865,0.18473976439190803,0.160693,0.05649540247263421,31.57316455233009,0.23156200000000005,0.2867531000000001,0.4023916800000004,0.142331,1.137616,3945.476683811712,565.2710014964728,3845.416401283532,1.560299165,1.592188816,47.15547232281365,0.007859245387135609,0.0
500,30,15000,0.17087083166666664,0.16842056941865743,0.1733210939146759,0.158271,0.042736343532867135,25.010906259435096,0.20709850000000002,0.2455876499999999,0.34914235,0.142035,1.137616,3863.2816329937195,419.1829475234239,3812.969717356375,3.93394155,4.011154606,118.56608281438858,0.007904405520959239,0.0
1000,30,30000,0.17326185716666664,0.17125196670617052,0.17527174762716283,0.15815050000000003,0.04737725154535207,27.344305503881465,0.2141637,0.2597579,0.3860620599999998,0.137791,1.661727,3789.6861400377456,412.6670202474514,3736.2566637077894,8.029426963999999,8.186720396,242.06063318094473,0.008068687772698159,0.0
