sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
10000,1,1,7489,74.89,6.805059552003513,1469.49485505323,0.5606537167012692,0.501754492521286,0.1359625349248893,0.9096620053052894,0.4825949966907501,1.5414470434188843,68,37.77514705882354,37.45441176470589,8.71214705882354,257.06212532098453,59.28667956110644,25.706212532098455,5.928667956110644,50.48529411764706,1860.0,57.220588235294116,2026-08-25T18:37:05.901395+00:00,2026-08-25T18:37:12.706474+00:00
10000,2,1,7489,74.89,6.947578905994305,1439.3503312890905,0.5753583568960429,0.5047335028648376,0.17142742145770312,1.0295282959938048,0.4827759861946106,1.779952049255371,69,37.14144927536232,37.55956521739131,8.078449275362317,258.04314952356475,56.12566377865222,25.804314952356474,5.612566377865222,45.10144927536232,1860.0,57.0,2026-08-25T18:37:12.710890+00:00,2026-08-25T18:37:19.658477+00:00
10000,3,1,7489,74.89,8.337864754008478,1199.3478300535446,0.7096544172048569,0.5181199908256531,0.2655170735047596,1.1211334645748137,0.48439499735832214,2.568284034729004,84,34.74595238095238,34.57071428571428,5.682952380952379,289.7070517015998,47.383688355851405,28.970705170159984,4.73836883558514,41.404761904761905,1816.25,56.583333333333336,2026-08-25T18:37:19.663008+00:00,2026-08-25T18:37:28.000884+00:00
10000,4,1,7489,74.89,7.276319602999138,1374.3211603676978,0.6083786758095026,0.5035139918327332,0.20474794015104905,1.045399397611618,0.48321598768234253,2.788283109664917,72,36.80888888888889,37.08291666666667,7.745888888888885,267.8332397868394,56.361563164875406,26.783323978683942,5.636156316487541,43.333333333333336,1860.0,56.90277777777778,2026-08-25T18:37:28.028646+00:00,2026-08-25T18:37:35.304990+00:00
10000,5,1,7489,74.89,6.609820389989181,1512.9004133221792,0.5435009790033102,0.5036754906177521,0.11174728805628244,0.766382470726966,0.4832819998264313,2.3123888969421387,66,37.236060606060605,37.10469696969698,8.173060606060602,246.1236726368123,54.022462642556704,24.61236726368123,5.402246264255671,46.621212121212125,1860.0,56.666666666666664,2026-08-25T18:37:35.309579+00:00,2026-08-25T18:37:41.919410+00:00
10000,6,1,7489,74.89,7.893672228005016,1266.837501121746,0.6634400114417076,0.5118764936923981,0.23952283975423352,1.0804007649421692,0.4835349917411804,2.71875,79,36.30645569620255,36.53658227848102,7.243455696202545,286.5912610264086,57.17746506389877,28.659126102640858,5.717746506389878,41.32911392405063,1852.1012658227849,56.20253164556962,2026-08-25T18:37:41.947349+00:00,2026-08-25T18:37:49.841039+00:00
10000,7,1,7489,74.89,10.744598639998003,930.7001903983506,0.9366418056368828,1.0114384889602661,0.22647170095410843,1.2258829593658445,0.48379701375961304,2.3773488998413086,107,33.86168224299065,34.00158878504673,4.798682242990651,363.8301849760819,51.55991470181991,36.38301849760819,5.155991470181991,32.3177570093458,1824.7570093457944,55.7196261682243,2026-08-25T18:37:49.846242+00:00,2026-08-25T18:38:00.590857+00:00
10000,8,1,7489,74.89,6.617500911001116,1511.1444840718834,0.5437506719738245,0.4999619871377945,0.14175901933965349,0.8667726844549178,0.48222801089286804,2.683681011199951,67,36.998358208955224,36.898059701492535,7.935358208955222,244.83666915330681,52.51224017688136,24.48366691533068,5.251224017688137,47.582089552238806,1860.0,56.0,2026-08-25T18:38:00.619317+00:00,2026-08-25T18:38:07.236833+00:00
10000,9,1,7489,74.89,6.675198201002786,1498.082858198539,0.5501769808799029,0.5033564865589142,0.14015771696586324,0.8395924508571602,0.4827280044555664,2.1583449840545654,66,37.624848484848485,37.461818181818174,8.561848484848483,251.153320919063,57.15203560331902,25.1153320919063,5.715203560331902,53.21212121212121,1860.0,56.0,2026-08-25T18:38:07.264336+00:00,2026-08-25T18:38:13.939551+00:00
10000,10,1,7489,74.89,9.436602620000485,1059.703412624944,0.8137917122930288,0.8329354822635651,0.25293863180287934,1.1710424542427063,0.48715999722480774,1.7776240110397339,94,34.625638297872335,34.60914893617021,5.562638297872333,326.74838908089123,52.492407135817096,32.67483890808912,5.24924071358171,35.680851063829785,1823.9893617021276,55.223404255319146,2026-08-25T18:38:13.968244+00:00,2026-08-25T18:38:23.404862+00:00
10000,11,1,7489,74.89,6.449221796996426,1550.574676258966,0.5289256329447031,0.4976640045642853,0.1235531277883087,0.678303915262222,0.48331600427627563,2.365762948989868,64,37.5215625,37.28625,8.4585625,241.9848787323637,54.55114564625658,24.198487873236374,5.455114564625657,47.6875,1860.0,55.515625,2026-08-25T18:38:23.409501+00:00,2026-08-25T18:38:29.858734+00:00
10000,12,1,7489,74.89,6.617556562996469,1511.131775724776,0.5443284447640181,0.5005339980125427,0.13869843962266012,0.9444066286087021,0.4843690097332001,2.2940011024475098,67,37.3255223880597,37.41268656716418,8.2625223880597,247.00375564637613,54.677709256009734,24.700375564637614,5.467770925600973,50.71641791044776,1860.0,55.40298507462686,2026-08-25T18:38:29.863445+00:00,2026-08-25T18:38:36.481009+00:00
10000,13,1,7489,74.89,7.988501717001782,1251.7991926717852,0.6728142771065235,0.5077739953994751,0.2673405020087656,1.1609240531921388,0.4836460053920746,1.883828043937683,79,35.675822784810116,36.04126582278481,6.612822784810113,284.9963715719069,52.8265461706841,28.49963715719069,5.28265461706841,43.139240506329116,1834.746835443038,55.139240506329116,2026-08-25T18:38:36.485618+00:00,2026-08-25T18:38:44.474128+00:00
10000,14,1,7489,74.89,10.726273512991611,932.2902299561957,0.934133640781045,1.0218549966812134,0.23669500744581606,1.2543361246585845,0.48274099826812744,2.721668004989624,107,32.79364485981308,32.879999999999995,3.7306448598130757,351.7536042542665,40.01591714619129,35.17536042542665,4.0015917146191295,34.67289719626168,1804.0654205607477,54.32710280373832,2026-08-25T18:38:44.502390+00:00,2026-08-25T18:38:55.228679+00:00
10000,15,1,7489,74.89,6.712230331002502,1489.8177665048117,0.5529205456733703,0.5010524988174438,0.14312367653838398,0.8743862479925154,0.4804590046405792,2.4336938858032227,67,36.70298507462688,36.23507462686567,7.639985074626878,246.35888965624267,51.28133954631694,24.635888965624265,5.128133954631695,45.492537313432834,1855.2985074626865,54.88059701492537,2026-08-25T18:38:55.233405+00:00,2026-08-25T18:39:01.945644+00:00
10000,16,1,7489,74.89,8.471837185003096,1180.38151367003,0.7164628082722425,0.5202520191669464,0.2835531578983799,1.1989842891693112,0.482901006937027,2.436089038848877,85,35.677647058823524,36.02341176470588,6.614647058823522,302.25521702635746,56.03821291861247,30.22552170263575,5.603821291861247,38.68235294117647,1848.8823529411766,54.89411764705882,2026-08-25T18:39:01.950943+00:00,2026-08-25T18:39:10.422795+00:00
10000,17,1,7489,74.89,10.097846912001842,990.3101212709469,0.872666572958231,1.0074000358581543,0.27345924603030625,1.2529413819313049,0.48259401321411133,1.8707849979400635,100,32.544399999999996,32.21940000000001,3.4813999999999936,328.62836904295267,35.154644239443144,32.862836904295264,3.5154644239443145,33.62,1795.8,54.04,2026-08-25T18:39:10.428356+00:00,2026-08-25T18:39:20.526219+00:00
10000,18,1,7489,74.89,6.31690123899898,1583.0546689985404,0.5155055193334818,0.5002324879169464,0.07592258759280399,0.6060351759195327,0.48112601041793823,2.6001698970794678,63,37.348888888888894,37.31492063492062,8.285888888888891,235.9292424974575,52.34114178843012,23.59292424974575,5.234114178843012,52.92063492063492,1875.0,54.523809523809526,2026-08-25T18:39:20.554442+00:00,2026-08-25T18:39:26.871359+00:00
10000,19,1,7489,74.89,8.905885247993865,1122.8530035520719,0.7612458598196506,0.6702004969120026,0.266328298546757,1.1450032472610467,0.4843069911003113,2.048382043838501,89,34.5629213483146,34.7532584269663,5.499921348314601,307.8134113635273,48.98166840108153,30.78134113635273,4.898166840108153,43.89887640449438,1835.2247191011236,54.247191011235955,2026-08-25T18:39:26.873610+00:00,2026-08-25T18:39:35.779502+00:00
10000,20,1,7489,74.89,9.068571693991544,1102.7094825335705,0.7763380060344934,0.7312465012073517,0.2775417328460011,1.1770097315311432,0.4807409942150116,2.683958053588867,90,33.45522222222222,33.35433333333333,4.392222222222216,303.3910812606413,39.831182118165025,30.33910812606413,3.9831182118165023,37.022222222222226,1808.3333333333333,53.53333333333333,2026-08-25T18:39:35.784881+00:00,2026-08-25T18:39:44.853468+00:00
10000,21,1,7489,74.89,10.642128439008957,939.661652958893,0.9257270432651042,1.0060490369796753,0.23432400426639774,1.235968106985092,0.48406898975372314,2.7629048824310303,107,32.51196261682242,32.15355140186916,3.4489626168224206,345.99648197248194,36.70430314956463,34.59964819724819,3.6704303149564628,34.54205607476636,1799.8598130841121,53.42056074766355,2026-08-25T18:39:44.856462+00:00,2026-08-25T18:39:55.498604+00:00
10000,22,1,7489,74.89,7.353566108999075,1359.8844223025746,0.6128516407907009,0.5049135088920593,0.21694873628883835,1.0826879203319548,0.48323801159858704,1.6559820175170898,73,36.23438356164384,36.192054794520544,7.171383561643836,266.45193493937734,52.735243113537194,26.645193493937736,5.27352431135372,47.31506849315068,1866.7808219178082,53.863013698630134,2026-08-25T18:39:55.500859+00:00,2026-08-25T18:40:02.854433+00:00
10000,23,1,7489,74.89,6.754984986007912,1480.3881904569325,0.5566957137644291,0.5050835013389587,0.12853764402028944,0.8366132289171209,0.480430006980896,1.581928014755249,68,37.15514705882352,36.93485294117648,8.092147058823521,250.98246053526893,54.66233188692097,25.098246053526893,5.4662331886920965,49.911764705882355,1875.0,54.0,2026-08-25T18:40:02.859241+00:00,2026-08-25T18:40:09.614235+00:00
10000,24,1,7489,74.89,7.877879880994442,1269.3770596991735,0.6630907146036625,0.5013439953327179,0.26059554132377144,1.112820076942444,0.4816089868545532,2.813472032546997,79,36.22835443037973,36.32924050632912,7.165354430379729,285.4026244886243,56.447801507282854,28.540262448862432,5.644780150728286,45.21518987341772,1875.0,54.0,2026-08-25T18:40:09.643201+00:00,2026-08-25T18:40:17.521099+00:00
10000,25,1,7489,74.89,7.192347015006817,1390.3667299610295,0.5982795359432698,0.5054480135440826,0.2002654293556808,1.0651917099952697,0.47908300161361694,1.9382020235061646,72,35.12916666666667,35.02375,6.066166666666668,252.661157014677,43.62997571753386,25.2661157014677,4.362997571753386,45.111111111111114,1841.6666666666667,53.65277777777778,2026-08-25T18:40:17.550420+00:00,2026-08-25T18:40:24.742782+00:00
10000,26,1,7489,74.89,7.682259902008809,1301.7002975107796,0.6438405763566494,0.5198265016078949,0.21959169818016486,1.0714483022689818,0.4832040071487427,2.433945894241333,77,35.753116883116896,36.26792207792207,6.690116883116893,274.6647362030031,51.395216670921066,27.46647362030031,5.139521667092106,44.05194805194805,1868.7662337662337,53.883116883116884,2026-08-25T18:40:24.745207+00:00,2026-08-25T18:40:32.427473+00:00
10000,27,1,7489,74.89,7.122963408008218,1403.910062033617,0.5901194510251284,0.5080154836177826,0.17147527077319183,1.0320609211921685,0.48110800981521606,1.6153039932250977,71,36.480422535211275,36.19169014084508,7.417422535211273,259.84871482698827,52.834029300045444,25.984871482698825,5.283402930004544,47.25352112676056,1873.3098591549297,53.985915492957744,2026-08-25T18:40:32.429687+00:00,2026-08-25T18:40:39.552658+00:00
10000,28,1,7489,74.89,8.033428745999117,1244.798493417931,0.6783793705463409,0.5281814932823181,0.25345430258298224,1.1224757254123687,0.4832189977169037,2.5244550704956055,80,35.003750000000004,35.251875,5.940750000000001,281.20013146776665,47.72459182279427,28.120013146776664,4.772459182279427,44.125,1860.0,53.75,2026-08-25T18:40:39.557651+00:00,2026-08-25T18:40:47.591088+00:00
10000,29,1,7489,74.89,6.697219392997795,1493.1569974332022,0.5488411380559206,0.5009434819221497,0.12407288132671773,0.8903986364603043,0.4801560044288635,1.499627947807312,67,36.9020895522388,36.83970149253731,7.839089552238796,247.141389791395,52.500102572700065,24.7141389791395,5.250010257270007,49.985074626865675,1875.0,54.0,2026-08-25T18:40:47.595889+00:00,2026-08-25T18:40:54.293115+00:00
10000,30,1,7489,74.89,11.302253931993619,884.7792714772324,0.9868685791164636,1.0399994850158691,0.2161760609757487,1.3214940845966336,0.4866200089454651,2.5123178958892822,113,32.657610619469025,32.85920353982301,3.594610619469023,369.10460803341033,40.62720200787978,36.91046080334103,4.062720200787978,33.94690265486726,1812.5221238938052,53.24778761061947,2026-08-25T18:40:54.321810+00:00,2026-08-25T18:41:05.624080+00:00
10000,31,1,7489,74.89,10.477382954995846,954.4368133677676,0.9078622148036957,0.9944254755973816,0.26056172996869875,1.30766087770462,0.48220598697662354,2.7175090312957764,105,31.126190476190473,30.909523809523808,2.0631904761904707,326.1210175491921,21.616836728147803,32.612101754919216,2.1616836728147804,33.0,1766.142857142857,52.42857142857143,2026-08-25T18:41:05.734664+00:00,2026-08-25T18:41:16.212063+00:00
10000,32,1,7489,74.89,10.106969174012193,989.4162956104349,0.8735878249496222,1.0036260485649109,0.2683910138621755,1.2332530558109283,0.48280200362205505,1.996559977531433,101,33.314554455445545,33.51940594059405,4.251554455445543,336.7091749271387,42.9703298228223,33.67091749271387,4.2970329822822295,33.851485148514854,1827.4752475247524,52.65346534653465,2026-08-25T18:41:16.240783+00:00,2026-08-25T18:41:26.347768+00:00
10000,33,1,7489,74.89,10.421650143995066,959.5409423489408,0.9033307597965002,1.0162129998207092,0.2645440653287599,1.2549716293811797,0.4818449914455414,2.587285041809082,105,31.631047619047614,31.48095238095238,2.5680476190476114,329.64771197376234,26.763293838833725,32.96477119737623,2.6763293838833726,34.542857142857144,1777.857142857143,52.142857142857146,2026-08-25T18:41:26.377039+00:00,2026-08-25T18:41:36.798705+00:00
10000,34,1,7489,74.89,9.112482480995823,1097.3957997565542,0.7789663440793753,0.6756715178489685,0.2940583037784714,1.2263723015785213,0.4823249876499176,2.7365291118621826,91,33.801098901098904,34.214615384615385,4.738098901098901,308.0119215746709,43.175843229489296,30.80119215746709,4.31758432294893,37.53846153846154,1830.1648351648353,52.57142857142857,2026-08-25T18:41:36.804033+00:00,2026-08-25T18:41:45.916528+00:00
10000,35,1,7489,74.89,9.376609349012142,1066.4835899400603,0.8064529676795006,0.9109520018100739,0.2803229663638636,1.1873511791229248,0.4802219867706299,2.701150894165039,93,32.89645161290323,32.56677419354838,3.8334516129032252,308.45717574287397,35.944778232534055,30.8457175742874,3.5944778232534054,35.11827956989247,1809.1935483870968,52.236559139784944,2026-08-25T18:41:45.922741+00:00,2026-08-25T18:41:55.299365+00:00
10000,36,1,7489,74.89,9.461268957005814,1056.9406752352463,0.8147572553634643,0.9240279793739319,0.278013178607589,1.1851366460323334,0.482805997133255,2.7780489921569824,94,34.0213829787234,34.36553191489362,4.9583829787233995,321.8854546510017,46.91259495354172,32.18854546510017,4.691259495354172,37.57446808510638,1834.1489361702127,52.6063829787234,2026-08-25T18:41:55.328049+00:00,2026-08-25T18:42:04.789335+00:00
10000,37,1,7489,74.89,10.818111379994662,924.3757665956787,0.9436234066992998,1.0037090182304382,0.22512660280191277,1.2525382876396178,0.482138991355896,2.4998390674591064,108,30.80175925925927,30.587037037037035,1.7387592592592682,333.21686236644865,18.810091329663777,33.321686236644865,1.8810091329663778,32.120370370370374,1760.5555555555557,51.675925925925924,2026-08-25T18:42:04.795539+00:00,2026-08-25T18:42:15.613664+00:00
10000,38,1,7489,74.89,6.270244714993169,1594.8340861543065,0.5103890366584063,0.4987355023622513,0.04310447965497882,0.6004955202341079,0.4811150133609772,0.9935169816017151,63,37.178730158730176,36.92936507936506,8.115730158730173,233.119736287935,50.88761413608854,23.311973628793503,5.088761413608854,53.26984126984127,1875.0,52.523809523809526,2026-08-25T18:42:15.618786+00:00,2026-08-25T18:42:21.889038+00:00
10000,39,1,7489,74.89,6.4406432660034625,1552.6399440230423,0.5260226425260306,0.5016975104808807,0.0933399347632356,0.6371701657772064,0.4828599989414215,1.929608941078186,64,37.02828125,36.9896875,7.965281249999997,238.48595028449478,51.30153504463612,23.848595028449477,5.130153504463612,50.515625,1875.0,52.84375,2026-08-25T18:42:21.918021+00:00,2026-08-25T18:42:28.358680+00:00
10000,40,1,7489,74.89,7.416895703005139,1348.272970314016,0.6201868043899537,0.5020420253276825,0.22683136920410654,1.0696142971515654,0.48119500279426575,2.530224084854126,74,36.50243243243243,36.294054054054044,7.439432432432426,270.7347342573435,55.17749444090513,27.073473425734353,5.517749444090513,47.13513513513514,1875.0,52.86486486486486,2026-08-25T18:42:28.387514+00:00,2026-08-25T18:42:35.804428+00:00
10000,41,1,7489,74.89,7.102610111003742,1407.9331180670424,0.5909605411022901,0.4958834946155548,0.210039080477544,1.0680101990699769,0.4799329936504364,2.8506150245666504,71,36.40859154929576,36.262957746478875,7.345591549295754,258.59603046543344,52.172872809331665,25.85960304654334,5.217287280933167,43.84507042253521,1875.0,52.71830985915493,2026-08-25T18:42:35.811022+00:00,2026-08-25T18:42:42.913648+00:00
10000,42,1,7489,74.89,8.709396812002524,1148.1851402405825,0.741590162858367,0.540959507226944,0.2970918350929758,1.2225528001785275,0.4799799919128418,2.545931100845337,87,34.23275862068964,34.7235632183908,5.169758620689635,298.1466787970862,45.02547924985687,29.814667879708622,4.502547924985687,38.40229885057471,1839.1379310344828,52.64367816091954,2026-08-25T18:42:42.942403+00:00,2026-08-25T18:42:51.651830+00:00
10000,43,1,7489,74.89,7.8809031050041085,1268.89010900925,0.6627596667081118,0.5005795061588287,0.26762135701217393,1.1376839041709896,0.4811460077762604,2.6984379291534424,79,33.90822784810127,33.48240506329113,4.845227848101267,267.22745813328805,38.18477119255365,26.722745813328807,3.818477119255365,41.607594936708864,1815.759493670886,52.44303797468354,2026-08-25T18:42:51.658163+00:00,2026-08-25T18:42:59.539085+00:00
10000,44,1,7489,74.89,6.477980575989932,1543.6909516314583,0.530533651816845,0.5004445016384125,0.10615955169432705,0.6698029845952987,0.48079898953437805,2.252249002456665,65,36.973076923076924,36.86307692307692,7.910076923076922,239.5108741422739,51.24132466227851,23.95108741422739,5.1241324662278505,52.84615384615385,1875.0,53.0,2026-08-25T18:42:59.568264+00:00,2026-08-25T18:43:06.046260+00:00
10000,45,1,7489,74.89,6.713010784005746,1489.6445606531354,0.5514516065835953,0.5014964938163757,0.12167650288034074,0.8238682657480239,0.4817250072956085,1.7184590101242065,67,36.54880597014926,36.73582089552239,7.485805970149258,245.3525286201456,50.252296204586564,24.53525286201456,5.025229620458656,47.92537313432836,1875.0,53.0,2026-08-25T18:43:06.051460+00:00,2026-08-25T18:43:12.764479+00:00
10000,46,1,7489,74.89,6.619577661011135,1510.670395016184,0.5435761949241161,0.4972020089626312,0.12821394246057183,0.8336081445217121,0.4797070026397705,1.972998023033142,66,36.78787878787879,36.778181818181814,7.724878787878787,243.52022062022783,51.135435058261194,24.352022062022783,5.11354350582612,47.28787878787879,1875.0,53.0,2026-08-25T18:43:12.793358+00:00,2026-08-25T18:43:19.412953+00:00
10000,47,1,7489,74.89,6.423766325999168,1556.7191414679264,0.5261731026798486,0.4978419989347458,0.1059108254495119,0.668963900208473,0.4826439917087555,1.989577054977417,64,37.105,36.943281250000005,8.041999999999994,238.3538495261991,51.659928793685275,23.83538495261991,5.1659928793685275,52.796875,1875.0,53.0,2026-08-25T18:43:19.417950+00:00,2026-08-25T18:43:25.841725+00:00
10000,48,1,7489,74.89,9.34485251699516,1070.1078461980374,0.8016660912454129,0.8267969787120819,0.28541959517870685,1.2107862830162046,0.4783799946308136,2.7860300540924072,93,34.15139784946236,34.37655913978495,5.0883978494623605,319.1397761524515,47.550327451021104,31.913977615245148,4.755032745102111,38.82795698924731,1835.0,52.72043010752688,2026-08-25T18:43:25.847514+00:00,2026-08-25T18:43:35.192380+00:00
10000,49,1,7489,74.89,8.71285100300156,1147.7299447167202,0.7422292879104614,0.5698570013046265,0.27261505234723493,1.1383066892623899,0.4823969900608063,2.4734690189361572,87,32.758620689655174,32.43137931034482,3.695620689655172,285.42098113280974,32.19939243257539,28.54209811328098,3.2199392432575387,39.03448275862069,1795.0,52.333333333333336,2026-08-25T18:43:35.198800+00:00,2026-08-25T18:43:43.911666+00:00
10000,50,1,7489,74.89,7.024150076002115,1423.6597868494898,0.582717916661501,0.500418484210968,0.19217252823237227,1.0553064942359924,0.48127299547195435,2.7675580978393555,70,36.407714285714285,36.45071428571429,7.344714285714282,255.7332490670633,51.590375408213795,25.57332490670633,5.159037540821379,46.42857142857143,1875.0,53.0,2026-08-25T18:43:43.916602+00:00,2026-08-25T18:43:50.940761+00:00
10000,51,1,7489,74.89,6.414596875998541,1558.9444190042466,0.5259392425894738,0.49740350246429443,0.0921965394095538,0.6881838470697402,0.4811849892139435,1.4590909481048584,64,36.985937500000006,37.003125,7.922937500000003,237.2498791433773,50.82245013623171,23.72498791433773,5.082245013623171,52.28125,1875.0,53.0,2026-08-25T18:43:50.945777+00:00,2026-08-25T18:43:57.360383+00:00
10000,52,1,7489,74.89,6.765636698997696,1478.0574903588104,0.5559139927029609,0.5024400055408478,0.1378090990731676,0.9056450814008712,0.4811280071735382,1.8301349878311157,67,36.53029850746268,36.651044776119406,7.467298507462679,247.1507282074303,50.521028824460224,24.71507282074303,5.052102882446023,46.52238805970149,1875.0,53.0,2026-08-25T18:43:57.389606+00:00,2026-08-25T18:44:04.155259+00:00
10000,53,1,7489,74.89,6.427132013996015,1555.9039363472766,0.5255649745076895,0.5016085207462311,0.10802713194803303,0.6255444049835204,0.48194798827171326,2.4711389541625977,65,36.97092307692308,37.05076923076923,7.907923076923076,237.61700329467638,50.82526557191018,23.761700329467637,5.082526557191018,48.53846153846154,1875.0,53.0,2026-08-25T18:44:04.184476+00:00,2026-08-25T18:44:10.611623+00:00
10000,54,1,7489,74.89,6.506443417005357,1536.9379796439666,0.5317604962319136,0.5046965181827545,0.0914037576307925,0.6687750339508054,0.48236098885536194,1.7046680450439453,65,37.0076923076923,36.94276923076924,7.9446923076923,240.78845599394438,51.691690965517665,24.078845599394437,5.169169096551767,50.738461538461536,1875.0,53.0,2026-08-25T18:44:10.616823+00:00,2026-08-25T18:44:17.123274+00:00
10000,55,1,7489,74.89,6.924586376000661,1444.1295778558203,0.5733764519661665,0.5049904882907867,0.15008294353794702,0.9731498241424555,0.4776110053062439,1.5099200010299683,69,36.678840579710155,36.66942028985506,7.615840579710152,253.98579976576113,52.7365459200539,25.398579976576112,5.27365459200539,46.289855072463766,1875.0,53.0,2026-08-25T18:44:17.128270+00:00,2026-08-25T18:44:24.052864+00:00
10000,56,1,7489,74.89,8.444021571995108,1184.2698309968023,0.7146289680808783,0.5405305027961731,0.2781312144111918,1.1751018822193144,0.4813140034675598,2.8434760570526123,84,35.05607142857142,34.91452380952381,5.993071428571419,296.01422337225847,50.6056244253646,29.60142233722585,5.06056244253646,41.57142857142857,1846.4285714285713,52.82142857142857,2026-08-25T18:44:24.057949+00:00,2026-08-25T18:44:32.501978+00:00
10000,57,1,7489,74.89,7.8720355950063094,1270.3194592188559,0.6650998502969742,0.5046240091323853,0.24716646336593592,1.099732518196106,0.48079198598861694,2.430026054382324,79,35.75341772151899,35.999620253164544,6.69041772151899,281.4521769469269,52.6672064492585,28.145217694692693,5.26672064492585,46.43037974683544,1855.253164556962,53.063291139240505,2026-08-25T18:44:32.507244+00:00,2026-08-25T18:44:40.379291+00:00
10000,58,1,7489,74.89,11.316706486002658,883.6493207956521,0.9923112075090408,1.0283069610595703,0.16430237458257058,1.2461384356021878,0.5026350021362305,2.5502569675445557,113,32.4516814159292,32.334070796460175,3.3886814159291987,367.2461535613379,38.348712958642636,36.72461535613379,3.834871295864264,30.495575221238937,1814.4690265486727,52.60176991150443,2026-08-25T18:44:40.386198+00:00,2026-08-25T18:44:51.702922+00:00
10000,59,1,7489,74.89,8.38554937999288,1192.5277100936337,0.7113573183178902,0.514800488948822,0.27625104352797436,1.1427620232105251,0.48256099224090576,2.6802399158477783,84,34.171547619047615,33.773452380952385,5.108547619047613,286.54719995030194,42.83797831956882,28.654719995030195,4.283797831956882,42.464285714285715,1833.5714285714287,52.654761904761905,2026-08-25T18:44:51.709704+00:00,2026-08-25T18:45:00.095269+00:00
10000,60,1,7489,74.89,6.477961440003128,1543.695511715669,0.530764548125863,0.5012160241603851,0.09304722404581804,0.6970508337020871,0.4821380078792572,1.848220944404602,65,36.83769230769231,36.83892307692308,7.774692307692305,238.6331503079306,50.364156977119684,23.86331503079306,5.036415697711968,51.04615384615385,1875.0,53.0,2026-08-25T18:45:00.125010+00:00,2026-08-25T18:45:06.602988+00:00
