sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
100,1,1,74,74.0,0.09985175001202151,1001.4847009487629,0.8251973795890808,0.6627945005893707,0.5287899015031844,2.3001641035079947,0.5370489954948425,3.1335809230804443,1,28.88,28.91,0.0,2.8837185403471812,0.0,28.837185403471814,0.0,1.0,1755.0,58.0,2026-08-25T18:35:39.240523+00:00,2026-08-25T18:35:39.340395+00:00
100,2,1,74,74.0,0.07080147400847636,1412.3999733116855,0.5881312108039856,0.5549870133399963,0.07303299575824916,0.6888363778591156,0.5255110263824463,0.9887329936027527,1,28.88,28.91,0.0,2.044746569364797,0.0,20.44746569364797,0.0,1.0,1755.0,58.0,2026-08-25T18:35:39.343433+00:00,2026-08-25T18:35:39.414241+00:00
100,3,1,74,74.0,0.07196886600286234,1389.4897273499182,0.5936469888687134,0.5806800127029419,0.053208797188864246,0.6790180563926697,0.5059149861335754,0.7836160063743591,1,28.88,28.91,0.0,2.0784608501626645,0.0,20.784608501626643,0.0,1.0,1755.0,58.0,2026-08-25T18:35:39.415836+00:00,2026-08-25T18:35:39.487810+00:00
100,4,1,74,74.0,0.0661135880072834,1512.5483733991794,0.5331052875518799,0.5196264982223511,0.03468180523607746,0.6043396234512329,0.5024549961090088,0.6928669810295105,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2026-08-25T18:35:39.489366+00:00,2026-08-25T18:35:39.555486+00:00
100,5,1,74,74.0,0.06552821199875325,1526.060256335128,0.5344829612970352,0.5239669978618622,0.03405401092676264,0.6184370726346969,0.5064539909362793,0.6860669851303101,1,33.21,29.64,4.1469999999999985,2.1761919204785953,0.2717454951588296,21.761919204785954,2.717454951588296,1.0,1755.0,59.0,2026-08-25T18:35:39.557017+00:00,2026-08-25T18:35:39.622550+00:00
100,6,1,74,74.0,0.06604014399636071,1514.2304960072577,0.5367827820777893,0.533222496509552,0.032902961554777656,0.5925224483013153,0.49060600996017456,0.7041270136833191,1,33.21,29.64,4.1469999999999985,2.1931931821191393,0.2738684771529078,21.93193182119139,2.738684771529078,1.0,1755.0,59.0,2026-08-25T18:35:39.623988+00:00,2026-08-25T18:35:39.690034+00:00
100,7,1,74,74.0,0.06315715399978217,1583.3519034177016,0.5149994504451751,0.4998504966497421,0.03770256883910681,0.589314004778862,0.48757800459861755,0.7118719816207886,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2026-08-25T18:35:39.691498+00:00,2026-08-25T18:35:39.754661+00:00
100,8,1,74,74.0,0.06289359299989883,1589.9870754746173,0.5116188910603523,0.5000105053186417,0.034891874135133526,0.6086608231067657,0.48658499121665955,0.6416130065917969,1,33.21,29.64,4.1469999999999985,2.08869622352664,0.26081973017058036,20.886962235266402,2.608197301705803,1.0,1755.0,59.0,2026-08-25T18:35:39.756133+00:00,2026-08-25T18:35:39.819035+00:00
100,9,1,74,74.0,0.09440964700479526,1059.2137898251096,0.8088628134131431,0.8152635097503662,0.2634959825305234,1.298746508359909,0.49004000425338745,1.5223610401153564,1,33.21,29.64,4.1469999999999985,3.135344377029251,0.3915168061288858,31.35344377029251,3.915168061288858,1.0,1755.0,59.0,2026-08-25T18:35:39.820584+00:00,2026-08-25T18:35:39.915001+00:00
100,10,1,74,74.0,0.09469013099442236,1056.0762663417418,0.7926291978359222,0.7484969794750214,0.1653215370146354,1.0837579905986785,0.5030509829521179,1.2938389778137207,1,33.21,29.64,4.1469999999999985,3.1446592503247666,0.3926799732338694,31.446592503247665,3.9267997323386936,1.0,1755.0,59.0,2026-08-25T18:35:39.917045+00:00,2026-08-25T18:35:40.011748+00:00
