sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
1000,1,1,740,74.0,0.6337509010045324,1577.907026901171,0.5179567334651947,0.5019004940986633,0.0510089368105555,0.6297448873519897,0.48783499002456665,0.9686740040779114,7,37.32714285714285,37.75285714285714,8.26414285714285,23.656110417639177,5.237407981744452,23.656110417639177,5.237407981744452,40.285714285714285,1860.0,61.0,2026-08-25T18:35:46.444616+00:00,2026-08-25T18:35:47.078377+00:00
1000,2,1,740,74.0,0.6306622340052854,1585.6348233333713,0.5139461043179036,0.5012255012989044,0.038968928880899076,0.5980312615633011,0.48743900656700134,0.8441269993782043,6,38.60666666666666,38.04999999999999,9.54366666666666,24.347766647497384,6.0188301406017715,24.347766647497384,6.0188301406017715,54.0,1860.0,61.0,2026-08-25T18:35:47.082596+00:00,2026-08-25T18:35:47.713265+00:00
1000,3,1,740,74.0,0.6419671160110738,1557.712186589243,0.5260137704312802,0.5028070211410522,0.0738652853278251,0.6269964694976806,0.486501008272171,1.6038190126419067,6,38.589999999999996,38.385,9.526999999999994,24.773511006867334,6.1160207142374965,24.773511006867334,6.1160207142374965,53.5,1860.0,61.0,2026-08-25T18:35:47.717146+00:00,2026-08-25T18:35:48.359119+00:00
1000,4,1,740,74.0,0.6748967800085666,1481.7080620644047,0.5545791271924972,0.5131009817123413,0.094128581823834,0.7580649018287656,0.4861980080604553,1.1570199728012085,7,38.097142857142856,38.39,9.034142857142854,25.711639041812074,6.097113924423104,25.711639041812074,6.097113924423104,53.0,1860.0,61.0,2026-08-25T18:35:48.363199+00:00,2026-08-25T18:35:49.038103+00:00
1000,5,1,740,74.0,0.6862441099947318,1457.2074068623726,0.5637837368845939,0.5071450173854828,0.11990318625176112,0.7936436355113983,0.48840099573135376,1.3016619682312012,7,38.48428571428572,38.15714285714285,9.421285714285716,26.409614398782974,6.465301830006083,26.409614398782974,6.465301830006083,54.0,1860.0,61.285714285714285,2026-08-25T18:35:49.041911+00:00,2026-08-25T18:35:49.728162+00:00
1000,6,1,740,74.0,0.6972985019965563,1434.1060494705303,0.585069996803999,0.5403935015201569,0.12529964625264609,0.829846462607383,0.49011799693107605,1.3610340356826782,7,37.925714285714285,38.03571428571428,8.862714285714283,26.445543758577966,6.179957395052049,26.445543758577966,6.179957395052049,51.142857142857146,1860.0,62.0,2026-08-25T18:35:49.732877+00:00,2026-08-25T18:35:50.430190+00:00
1000,7,1,740,74.0,0.7614327460032655,1313.313625200605,0.6429948751032353,0.5385214984416962,0.20613094433060875,1.0784019112586973,0.4868040084838867,1.602484941482544,8,37.47125,37.61125,8.408249999999995,28.531836783674862,6.4023168865819535,28.531836783674862,6.4023168865819535,49.5,1860.0,62.0,2026-08-25T18:35:50.434472+00:00,2026-08-25T18:35:51.195915+00:00
1000,8,1,740,74.0,0.6296385940077016,1588.2126818734498,0.512202329814434,0.5013790130615234,0.034432751820054515,0.5739468663930892,0.485725998878479,0.8380720019340515,6,38.324999999999996,37.565,9.261999999999993,24.130899115345162,5.831712657699328,24.130899115345162,5.831712657699328,51.0,1860.0,62.0,2026-08-25T18:35:51.200105+00:00,2026-08-25T18:35:51.829750+00:00
1000,9,1,740,74.0,0.7459241720061982,1340.618842409213,0.6184990609288216,0.5448085069656372,0.16814240493395025,1.0234374225139617,0.4876140058040619,1.341191053390503,8,38.235,38.15125,9.171999999999997,28.520410716656986,6.841616505640848,28.520410716656986,6.841616505640848,52.5,1860.0,62.0,2026-08-25T18:35:51.834026+00:00,2026-08-25T18:35:52.579961+00:00
1000,10,1,740,74.0,0.8192346849973546,1220.651442514582,0.6904011227488518,0.5602884888648987,0.22637784746775735,1.1138815641403197,0.4893519878387451,1.4864130020141602,8,36.945,37.425,7.881999999999998,30.26662543722727,6.457207787149147,30.26662543722727,6.457207787149147,47.5,1860.0,62.0,2026-08-25T18:35:52.584469+00:00,2026-08-25T18:35:53.403718+00:00
