passage,inferences,inference_only_mean_ms,inference_only_median_ms,inference_only_p95_ms,end_to_end_mean_ms,end_to_end_median_ms,end_to_end_p95_ms,passage_duration_s,throughput_effective_fps
1,30,0.562481,0.540364,0.8246781999999999,0.6849632333333333,0.626967,1.0864982999999995,0.020646978,1452.9971407922264
2,30,0.2835753,0.28114300000000003,0.35781459999999987,0.3396007333333333,0.336864,0.43233589999999983,0.010249544,2926.9594822950176
3,30,0.18220586666666666,0.1700285,0.28916809999999993,0.2172245666666667,0.2018555,0.35828489999999985,0.006551703,4578.9621415989095
4,30,0.1622871,0.156857,0.2066759,0.19418923333333335,0.1876585,0.23843915,0.005858182,5121.042671600166
5,30,0.24418169999999997,0.230507,0.3937842,0.2991492333333333,0.2780415,0.49589254999999977,0.009024533,3324.2717379392375
6,30,0.13582756666666668,0.124838,0.1839416,0.1622120333333333,0.14790550000000002,0.22338264999999996,0.004892077,6132.364637760199
7,30,0.11251643333333335,0.10419149999999999,0.13930209999999998,0.13520100000000002,0.1244685,0.1678904,0.004078411,7355.805974434652
8,30,0.10660883333333333,0.1029745,0.12260259999999998,0.128896,0.1237065,0.15011174999999996,0.00388988,7712.320174401267
9,30,0.11973539999999998,0.1033375,0.19811004999999984,0.14448833333333333,0.12490199999999999,0.2359857499999999,0.004360086,6880.598226732225
10,30,0.11751103333333333,0.104226,0.2074450499999998,0.14216693333333333,0.12659150000000002,0.25826914999999984,0.004289786,6993.35584572284
11,30,0.12942086666666663,0.10849149999999999,0.19967534999999992,0.15639756666666665,0.130782,0.2358169,0.004718427,6358.05110474317
12,30,0.11311376666666666,0.1102235,0.13405239999999996,0.1365386,0.132174,0.16505545,0.00412112,7279.574484606127
13,30,0.11229423333333331,0.100411,0.16458124999999996,0.13590703333333334,0.1205785,0.19912225,0.004104375,7309.273640931931
14,30,0.1073318,0.103614,0.12415149999999997,0.12960926666666667,0.124435,0.15258914999999995,0.003911948,7668.813593636725
15,30,0.11283523333333334,0.10402449999999999,0.15359554999999997,0.13503156666666666,0.125212,0.18995234999999994,0.004074724,7362.461850176846
16,30,0.10993386666666669,0.10473450000000001,0.13463329999999998,0.13321609999999998,0.126024,0.1621332,0.004020286,7462.155677481653
17,30,0.10628606666666666,0.102103,0.12165904999999998,0.12865763333333333,0.12336849999999999,0.14969184999999996,0.00388259,7726.80092412539
18,30,0.10816066666666665,0.1032015,0.13061904999999996,0.130408,0.1231125,0.15678314999999998,0.003935268,7623.368980206686
19,30,0.10516489999999999,0.1026385,0.12224614999999998,0.12677916666666667,0.1230395,0.14901264999999997,0.003826356,7840.357771205816
20,30,0.10789076666666665,0.1028165,0.1327918,0.1304616,0.123709,0.15838239999999998,0.003937715,7618.631617575168
21,30,0.1313928,0.1140775,0.15985765,0.15643900000000002,0.13753949999999998,0.20553044999999998,0.004718844,6357.4892494856795
22,30,0.10568416666666666,0.1022615,0.12038894999999997,0.12753180000000003,0.1235855,0.14868814999999996,0.003850204,7791.794928268736
23,30,0.10642549999999999,0.10173950000000001,0.12254299999999996,0.12868936666666667,0.1236605,0.15014274999999994,0.003884391,7723.218388674055
24,30,0.10367433333333334,0.1011195,0.12004859999999996,0.12504613333333334,0.1211845,0.14539269999999996,0.003775248,7946.497819480998
25,30,0.10711453333333336,0.1026695,0.12570639999999997,0.12936693333333332,0.123181,0.15312064999999994,0.003907354,7677.830060956852
26,30,0.10382080000000003,0.10015099999999999,0.11878714999999998,0.12622000000000003,0.1208465,0.15047794999999994,0.003809863,7874.298892112393
27,30,0.10618980000000001,0.1043405,0.13004764999999993,0.12779703333333337,0.12477250000000001,0.15806119999999993,0.003857646,7776.763342204028
28,30,0.12137953333333333,0.1060165,0.18870095,0.1431518,0.1271925,0.20947745,0.004317483,6948.492906631016
29,30,0.10635343333333334,0.1022015,0.1234991,0.12822083333333334,0.122731,0.1504806,0.003870272,7751.39318373489
30,30,0.10669503333333336,0.103014,0.12242004999999997,0.12909536666666666,0.123751,0.15214194999999997,0.003896303,7699.606524441247
