received_perf_counter_ns,seconds_since_first_sample,timestamp_local,system_cpu_percent,process_cpu_percent,process_rss_mib,process_vms_mib,process_threads,system_memory_percent,load1,load5,load15,frequency_mean_mhz,frequency_min_mhz,frequency_max_mhz,package_temperature_c,core_temperature_mean_c,core_temperature_max_c,fan_rpm,rapl_capture_perf_counter_ns,rapl_package_energy_uj,rapl_core_energy_uj,rapl_uncore_energy_uj,rapl_package_power_w,rapl_core_power_w,rapl_uncore_power_w
94807934709793,2.100884472,2026-09-01T16:25:06.100459-03:00,1.2,10.0,722.859375,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,1032.0779583333333,800.0,1927.778,49.0,45.6875,47.0,907.0,94807935259778,165309661706,90539763517,13173245,10.833556615441113,2.654617280696196,0.0
94808035429133,2.201603812,2026-09-01T16:25:06.201178-03:00,0.4,0.0,722.86328125,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,927.8275833333333,798.717,1731.155,49.0,45.6875,47.0,907.0,94808035945129,165310700826,90539982328,13173245,10.320468565481786,2.1732158434845203,0.0
94808134334560,2.300509239,2026-09-01T16:25:06.300084-03:00,0.8,0.0,722.86328125,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,1058.394875,800.0,3363.73,49.0,45.6875,47.0,907.0,94808134955886,165311789264,90540252042,13173245,10.993128756706708,2.7240878483536894,0.0
94808234652745,2.400827424,2026-09-01T16:25:06.400402-03:00,1.2,0.0,722.86328125,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,934.096375,800.0,2000.529,49.0,45.6875,47.0,907.0,94808235254650,165312870377,90540484524,13173245,10.77892644818634,2.3178949642888917,0.0
94808334585604,2.500760283,2026-09-01T16:25:06.500334-03:00,0.8,0.0,722.87109375,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,912.3592083333333,800.0,2000.095,49.0,45.6875,47.0,907.0,94808335163995,165314044263,90540819667,13173245,11.749511519668156,3.354470995681135,0.0
94808435039075,2.601213754,2026-09-01T16:25:06.600789-03:00,0.4,10.0,722.87109375,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,885.0776666666667,799.109,1657.187,49.0,45.6875,47.0,907.0,94808435626927,165315148081,90541089625,13173245,10.987316197381139,2.687140367354598,0.0
94808534359305,2.700533984,2026-09-01T16:25:06.700108-03:00,0.8,0.0,722.87109375,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,953.0934583333333,800.0,1900.0,49.0,45.6875,47.0,907.0,94808534959328,165316289801,90541390649,13173245,11.493933384334483,3.0304713967399217,0.0
94808634468665,2.800643344,2026-09-01T16:25:06.800218-03:00,0.8,0.0,722.875,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,992.6861666666667,800.0,2000.245,49.0,45.6875,47.0,907.0,94808635005327,165317414249,90541678368,13173245,11.239310029779402,2.875867129878927,0.0
94808734312309,2.900486988,2026-09-01T16:25:06.900062-03:00,0.8,0.0,722.87890625,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,993.7987499999999,799.716,2000.106,49.0,45.4375,47.0,907.0,94808734735337,165318561585,90541989952,13173245,11.504420785679255,3.1242752306953543,0.0
94808834297292,3.000471971,2026-09-01T16:25:07.000046-03:00,0.8,0.0,722.87890625,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,1044.5807083333334,800.0,2000.4,49.0,45.25,47.0,907.0,94808843313962,165319784299,90542301109,13173245,11.261093055838568,2.8657297879762247,0.0
94808934599634,3.100774313,2026-09-01T16:25:07.100348-03:00,1.2,0.0,722.87890625,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,1047.802875,799.394,2000.073,49.0,45.25,47.0,907.0,94808935187388,165320799128,90542546286,13173245,11.045947061993747,2.6686389163282103,0.0
94809034776456,3.200951135,2026-09-01T16:25:07.200525-03:00,0.4,10.0,722.8828125,9755.80859375,107,27.6,0.2744140625,0.22705078125,0.32470703125,1030.543125,799.56,1896.463,49.0,45.25,47.0,907.0,94809035367283,165321915153,90542822470,13173245,11.14020932044299,2.7568805098068827,0.0
94809134364850,3.300539529,2026-09-01T16:25:07.300114-03:00,1.7,0.0,722.8828125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,974.6870833333334,800.0,1765.707,49.0,45.25,47.0,907.0,94809134810736,165323135975,90543199910,13173245,12.276544741462265,3.795523874256458,0.0
94809233994643,3.400169322,2026-09-01T16:25:07.399743-03:00,1.3,0.0,722.8828125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1413.1652916666665,800.0,5100.0,49.0,45.25,47.0,907.0,94809234401919,165324433152,90543671100,13173245,13.025018489839608,4.731242122106331,0.0
94809334189912,3.500364591,2026-09-01T16:25:07.499940-03:00,0.8,0.0,722.88671875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1085.7198333333333,800.0,2052.434,49.0,45.25,47.0,907.0,94809334624787,165325672712,90544063311,13173245,12.368035606404717,3.9133883097418445,0.0
94809434207400,3.600382079,2026-09-01T16:25:07.599956-03:00,0.4,10.0,722.890625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,923.846625,800.0,1876.25,49.0,45.25,47.0,907.0,94809434756517,165326812663,90544366472,13173245,11.38451318078695,3.027621713916258,0.0
94809534224346,3.700399025,2026-09-01T16:25:07.699974-03:00,1.2,0.0,722.89453125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,958.767125,800.0,1936.969,49.0,45.25,47.0,907.0,94809534661119,165327989906,90544704728,13173245,11.783671386829608,3.3857899759212295,0.0
94809634350896,3.800525575,2026-09-01T16:25:07.800100-03:00,0.8,0.0,722.89453125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1034.2378333333334,800.0,2000.523,49.0,45.25,47.0,907.0,94809634761769,165329163121,90545044327,13173245,11.720353464238244,3.392575372887189,0.0
94809735022398,3.901197077,2026-09-01T16:25:07.900772-03:00,1.2,0.0,722.89453125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1033.9385,800.0,2000.065,49.0,45.25,47.0,907.0,94809735567788,165330324067,90545360244,13173245,11.516633743864045,3.133910089237826,0.0
94809835402347,4.001577026,2026-09-01T16:25:08.001152-03:00,1.2,0.0,722.89453125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,982.5269166666667,800.0,1771.002,49.0,45.125,47.0,907.0,94809836127789,165331417082,90545612929,13173245,10.86928191259664,2.5127784157440494,0.0
94809935604769,4.101779448,2026-09-01T16:25:08.101355-03:00,0.8,0.0,722.8984375,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,962.6565833333334,798.972,1841.168,49.0,45.375,47.0,908.0,94809945499114,165332630214,90545909742,13173245,11.091865258101244,2.71381004116024,0.0
94810035086338,4.201261017,2026-09-01T16:25:08.200835-03:00,0.8,0.0,722.90234375,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,876.671875,800.0,1385.878,49.0,45.375,47.0,908.0,94810035505152,165333602196,90546130811,13173245,10.799075502023541,2.456157441348546,0.0
94810134244859,4.300419538,2026-09-01T16:25:08.299994-03:00,0.8,0.0,722.90625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1006.5935,800.0,2000.128,49.0,45.375,47.0,908.0,94810134673066,165334717122,90546416332,13173245,11.242809846741356,2.8791671467446616,0.0
94810234381612,4.400556291,2026-09-01T16:25:08.400130-03:00,0.8,10.0,722.90625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1109.2520833333333,800.0,1890.951,49.0,45.375,47.0,908.0,94810234902501,165335780352,90546659313,13173245,10.607961623249697,2.424247926769217,0.0
94810334398473,4.500573152,2026-09-01T16:25:08.500147-03:00,0.8,0.0,722.90625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1226.3549583333333,800.0,2000.189,49.0,45.375,47.0,908.0,94810334937952,165336825149,90546883983,13173245,10.444267402763046,2.245903804642216,0.0
94810434989206,4.601163885,2026-09-01T16:25:08.600738-03:00,0.8,0.0,722.90625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,958.0112083333333,800.0,1784.319,49.0,45.375,47.0,908.0,94810435424822,165337886609,90547115305,13173245,10.563171088919379,2.302012193234798,0.0
94810534793998,4.700968677,2026-09-01T16:25:08.700544-03:00,0.8,0.0,722.91015625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,992.6315,800.0,1795.932,49.0,45.375,47.0,908.0,94810535410674,165338913645,90547343271,13173245,10.27181325613948,2.2799825719342772,0.0
94810634421517,4.800596196,2026-09-01T16:25:08.800170-03:00,0.8,0.0,722.9140625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1100.6523333333332,800.0,1932.504,49.0,45.375,47.0,908.0,94810634918445,165340039374,90547616464,13173245,11.312975747391627,2.7454438709113482,0.0
94810734157767,4.900332446,2026-09-01T16:25:08.899906-03:00,0.8,0.0,722.9140625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,926.8772083333333,800.0,2000.033,49.0,45.375,47.0,908.0,94810734566141,165341177494,90547918099,13173245,11.421438183578273,3.0270142924328125,0.0
94810834310193,5.000484872,2026-09-01T16:25:09.000059-03:00,0.8,0.0,722.9140625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,993.5460833333333,800.0,1893.996,49.0,45.3125,47.0,908.0,94810834943585,165342321595,90548221015,13173245,11.397988974495107,3.01776960967446,0.0
94810934865233,5.101039912,2026-09-01T16:25:09.100613-03:00,5.4,119.1,723.1640625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1903.2575,798.664,5100.0,63.0,45.875,47.0,908.0,94810936103077,165345445672,90550476991,13173245,30.882687706656338,22.301179606556346,0.0
94811035828731,5.20200341,2026-09-01T16:25:09.201577-03:00,5.0,109.1,723.2890625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1939.4170000000001,800.0,5100.136,63.0,48.625,60.0,908.0,94811043474190,165350807963,90554921743,13173245,49.94165423245636,41.396162112988435,0.0
94811136473532,5.302648211,2026-09-01T16:25:09.302222-03:00,5.0,109.1,723.38671875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1662.1807083333333,800.0,3947.104,63.0,48.625,60.0,908.0,94811137793392,165354531403,90557838789,13173245,39.477009146027335,30.927382104017376,0.0
94811236243875,5.402418554,2026-09-01T16:25:09.401992-03:00,5.4,110.2,723.40234375,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1563.4143333333334,800.0,5100.0,63.0,48.625,60.0,908.0,94811237896898,165358318747,90560774938,13173245,37.83427925091854,29.331130520043924,0.0
94811338846166,5.505020845,2026-09-01T16:25:09.504594-03:00,4.9,107.3,723.41796875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1873.8617083333331,800.0,5100.0,63.0,48.625,60.0,908.0,94811339816749,165362918832,90564509304,13173245,45.13433796130648,36.64022232528578,0.0
94811439298263,5.605472942,2026-09-01T16:25:09.605047-03:00,5.0,119.4,723.43359375,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2111.010583333333,800.0,5101.31,63.0,48.625,60.0,908.0,94811440976062,165368061886,90568811661,13173245,50.84113214568786,42.530508288445965,0.0
94811539296979,5.705471658,2026-09-01T16:25:09.705046-03:00,5.0,110.0,723.44921875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2110.0497083333335,800.0,5100.0,63.0,48.625,60.0,908.0,94811541251438,165372924483,90572768682,13173245,48.492433476390055,39.46154238304726,0.0
94811639261481,5.80543616,2026-09-01T16:25:09.805010-03:00,5.0,110.0,723.46875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1867.2678749999998,800.0,5100.0,63.0,48.625,60.0,908.0,94811640990677,165378059113,90577035883,13173245,51.48054117397066,42.78357287245795,0.0
94811738676632,5.904851311,2026-09-01T16:25:09.904425-03:00,4.6,120.8,723.48046875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2049.6517916666667,800.0,5100.0,63.0,48.625,60.0,908.0,94811740495887,165382938251,90581046920,13173245,49.03399530537145,40.30981895319853,0.0
94811837639150,6.003813829,2026-09-01T16:25:10.003387-03:00,5.5,111.1,723.5,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2413.439208333333,799.738,5100.0,63.0,49.625,60.0,908.0,94811839581076,165388365362,90585606051,13173245,54.77217185305061,46.01223498700699,0.0
94811938366343,6.104541022,2026-09-01T16:25:10.104114-03:00,5.8,109.2,723.51171875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2372.5544166666664,799.595,5100.0,68.0,51.25,60.0,908.0,94811939488077,165393611015,90590004356,13173245,52.5053594592435,44.02399187220123,0.0
94812035904962,6.202079641,2026-09-01T16:25:10.201653-03:00,5.2,112.8,723.52734375,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1513.9337083333332,800.0,5100.0,68.0,51.5625,60.0,908.0,94812037039888,165398429179,90593960278,13173245,49.390820637865964,40.552009844286744,0.0
94812135633013,6.301807692,2026-09-01T16:25:10.301381-03:00,4.6,100.4,723.54296875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1720.0665,800.0,5100.0,68.0,52.5,67.0,909.0,94812143420487,165403491849,90598098817,13173245,47.59016256338244,38.90313683982922,0.0
94812234295023,6.400469702,2026-09-01T16:25:10.400043-03:00,5.5,111.4,723.5625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1951.170375,800.0,5100.0,68.0,52.5,67.0,909.0,94812235378947,165408364883,90602165885,13173245,52.99168776858595,44.22723042556389,0.0
94812337792507,6.503967186,2026-09-01T16:25:10.503541-03:00,4.8,116.0,723.578125,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1465.5029166666666,800.0,3757.721,68.0,52.5,67.0,909.0,94812339169242,165413420961,90606323039,13173245,48.71436197382424,40.053398056147735,0.0
94812435064194,6.601238873,2026-09-01T16:25:10.600812-03:00,4.8,113.1,723.59375,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1562.7347499999998,800.0,5100.0,68.0,52.5,67.0,909.0,94812436360782,165417654654,90609729342,13173245,43.56030370544597,35.0473199622107,0.0
94812534786001,6.70096068,2026-09-01T16:25:10.700534-03:00,5.0,110.4,723.60546875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1666.0145,800.0,5100.0,68.0,52.5,67.0,909.0,94812535620962,165422671853,90613880149,13173245,50.545938965655715,41.817443812815974,0.0
94812634678350,6.800853029,2026-09-01T16:25:10.800427-03:00,5.4,110.1,723.625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1672.9859166666665,800.0,5100.0,68.0,52.5,67.0,909.0,94812635605153,165427623135,90617958630,13173245,49.520648719356046,40.791258690086316,0.0
94812735926572,6.902101251,2026-09-01T16:25:10.901674-03:00,4.5,108.4,723.63671875,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1758.7750416666668,800.0,5100.0,68.0,52.5,67.0,909.0,94812736662520,165433082105,90622540771,13173245,54.01852593289908,45.34197887819499,0.0
94812835157200,7.001331879,2026-09-01T16:25:11.000905-03:00,5.1,111.1,723.66015625,9755.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1678.916375,800.0,5100.0,68.0,52.5,67.0,909.0,94812836183349,165438418151,90627026050,13173245,53.617378930796484,45.06874636263329,0.0
94812936219279,7.102393958,2026-09-01T16:25:11.101967-03:00,5.0,108.8,723.671875,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1506.4007083333333,799.882,5068.68,68.0,52.1875,67.0,909.0,94812937313543,165443567063,90631312538,13173245,50.91369645745958,42.385837804286226,0.0
94813035736225,7.201910904,2026-09-01T16:25:11.201484-03:00,5.4,110.6,723.6875,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1745.72725,800.0,5100.283,70.0,52.0625,67.0,909.0,94813036569877,165449005831,90635883266,13173245,54.795173071775956,46.04973623144292,0.0
94813135533054,7.301707733,2026-09-01T16:25:11.301281-03:00,4.6,110.1,723.703125,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1582.3560833333333,800.0,5100.0,70.0,52.3125,67.0,909.0,94813136554779,165454583759,90640588638,13173245,55.787702827372875,47.06082524339525,0.0
94813235533768,7.401708447,2026-09-01T16:25:11.401281-03:00,5.0,110.0,723.7265625,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1871.9540416666666,800.0,5090.446,70.0,53.0625,71.0,909.0,94813243081281,165460719485,90645797182,13173245,57.598117696570945,48.89434931412654,0.0
94813335247236,7.501421915,2026-09-01T16:25:11.500996-03:00,5.8,130.4,723.75390625,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1791.3499583333332,800.0,4961.639,70.0,53.0625,71.0,909.0,94813336195290,165465561819,90649826651,13173245,52.00435522006146,43.27457321701185,0.0
94813438375584,7.604550263,2026-09-01T16:25:11.604124-03:00,5.3,106.5,723.7734375,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1505.8798749999999,800.0,3992.664,70.0,53.0625,71.0,909.0,94813440483984,165471226661,90654588602,13173245,54.318850708783444,45.66123917516888,0.0
94813535808141,7.70198282,2026-09-01T16:25:11.701556-03:00,5.1,102.8,723.78515625,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1779.833625,798.904,5100.0,70.0,53.0625,71.0,909.0,94813536732367,165476332177,90658869108,13173245,53.04521323750447,44.473536765807275,0.0
94813635649594,7.801824273,2026-09-01T16:25:11.801397-03:00,5.0,110.3,723.8046875,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2039.6156250000001,800.0,5100.0,70.0,53.0625,71.0,909.0,94813636484956,165481659007,90663336809,13173245,53.40041850943839,44.78781999332368,0.0
94813735978841,7.90215352,2026-09-01T16:25:11.901727-03:00,4.6,119.6,723.82421875,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1559.0862916666665,800.0,5100.674,70.0,53.0625,71.0,909.0,94813736781401,165486973080,90667795966,13173245,52.983662581460386,44.45977123117375,0.0
94813835819963,8.001994642,2026-09-01T16:25:12.001568-03:00,5.1,110.1,723.83984375,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2181.896166666667,800.0,5100.428,70.0,53.0625,71.0,909.0,94813836823775,165491967635,90671933284,13173245,49.92439503684709,41.355655954345906,0.0
94813935926227,8.102100906,2026-09-01T16:25:12.101674-03:00,5.0,100.0,723.8515625,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,1891.4896250000002,800.0,5100.0,70.0,53.0625,71.0,909.0,94813936815108,165496911715,90676019577,13173245,49.4450854055521,40.866471897119325,0.0
94814035629107,8.201803786,2026-09-01T16:25:12.201377-03:00,5.0,120.1,723.8671875,9756.80859375,107,27.6,0.251953125,0.22314453125,0.32275390625,2001.7368333333334,800.0,5100.0,70.0,53.125,71.0,909.0,94814036694392,165502060017,90680309117,13173245,51.54524335596959,42.9472441953028,0.0
94814135913019,8.302087698,2026-09-01T16:25:12.301661-03:00,5.0,110.0,723.890625,9756.80859375,107,27.6,0.39208984375,0.2529296875,0.33203125,1679.972375,800.0,5100.0,71.0,53.25,71.0,909.0,94814136657596,165507361456,90684756615,13173245,53.03390435544663,44.49135103752777,0.0
94814235627184,8.401801863,2026-09-01T16:25:12.401375-03:00,5.0,110.2,723.90234375,9756.80859375,107,27.6,0.39208984375,0.2529296875,0.33203125,2137.173625,800.0,5100.054,71.0,53.25,71.0,909.0,94814236850769,165512744194,90689272473,13173245,53.72360050918839,45.07151400425256,0.0
94814335894670,8.502069349,2026-09-01T16:25:12.501642-03:00,4.6,109.7,723.91796875,9756.80859375,107,27.6,0.39208984375,0.2529296875,0.33203125,1653.3411666666668,800.0,5100.0,71.0,53.3125,71.0,907.0,94814343511176,165518452187,90694062439,13173245,53.51557490306595,44.908566681167834,0.0
94814435954870,8.602129549,2026-09-01T16:25:12.601703-03:00,5.8,109.9,723.9296875,9756.80859375,107,27.6,0.39208984375,0.2529296875,0.33203125,2380.7849166666665,800.0,5076.597,71.0,53.3125,71.0,907.0,94814437030626,165523493983,90698300587,13173245,53.91173707715347,45.31835890822711,0.0
94814535742194,8.701916873,2026-09-01T16:25:12.701490-03:00,4.6,120.4,723.953125,9756.80859375,107,27.6,0.39208984375,0.2529296875,0.33203125,1860.3864166666665,800.0,5100.0,71.0,53.3125,71.0,907.0,94814536567283,165528640881,90702578286,13173245,51.70856803036895,42.97611682899899,0.0
