passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
0,30,0.182947,0.5004513333333332,0.710537,22.15676,1353.9885795576608
1,30,0.17790333333333333,0.48805533333333334,0.6962256666666667,21.68831,1383.233640611002
2,30,0.17853300000000003,0.4878416666666667,0.6957313333333334,21.67313,1384.2024663719546
3,30,0.18390199999999995,0.5000816666666666,0.7092003333333332,22.09025,1358.0652097644888
4,30,0.18407099999999996,0.4966416666666667,0.7058583333333335,21.9923,1364.1138034675773
5,30,0.17845533333333335,0.48783566666666667,0.69532,21.69604,1382.7408135309486
6,30,0.17810299999999998,0.48735600000000007,0.693975,21.62344,1387.3833210626985
7,30,0.17708600000000002,0.48742899999999995,0.6941753333333334,21.62495,1387.2864445929354
8,30,0.184889,0.5005966666666667,0.7104323333333333,22.16096,1353.7319682901823
9,30,0.176699,0.4850670000000001,0.6924883333333333,21.58471,1389.8727386191429
10,30,0.177696,0.4865023333333333,0.6955813333333333,21.67827,1383.874266719623
11,30,0.1777923333333333,0.4849593333333333,0.693723,21.62185,1387.4853446860466
12,30,0.18147566666666667,0.49369300000000005,0.7085866666666667,22.07622,1358.9282947895972
13,30,0.18046366666666666,0.4905056666666666,0.6984063333333332,21.77199,1377.9172230007453
14,30,0.17816866666666667,0.4860226666666667,0.695425,21.67644,1383.9910981692565
15,30,0.1771306666666667,0.48605499999999996,0.6933023333333334,21.6252,1387.2704067476832
16,30,0.17809033333333332,0.48606399999999994,0.6935509999999999,21.61345,1388.0245865421764
17,30,0.18407600000000005,0.498084,0.7081566666666668,22.06843,1359.4079868844317
18,30,0.17833366666666667,0.4856903333333333,0.6924889999999999,21.59068,1389.4884274140509
19,30,0.177328,0.48485233333333333,0.6924066666666666,21.60128,1388.8065892391562
20,30,0.17825699999999994,0.4855006666666667,0.6926073333333335,21.59154,1389.433083513265
21,30,0.182208,0.4927183333333333,0.7007983333333333,21.84394,1373.378612100198
22,30,0.18158866666666668,0.4916103333333333,0.6996570000000002,21.85842,1372.4688243706544
23,30,0.17733566666666664,0.4843050000000001,0.6912163333333333,21.55009,1392.1055550116032
24,30,0.17749833333333334,0.48596766666666663,0.6925039999999999,21.58813,1389.6525544361646
25,30,0.17768833333333328,0.4847956666666667,0.6912626666666666,21.5742,1390.5498234001723
26,30,0.1875006666666667,0.500097,0.7084246666666668,22.07755,1358.8464299707168
27,30,0.1775783333333333,0.482939,0.689047,21.48871,1396.081942564258
28,30,0.1776823333333333,0.4826286666666667,0.6891816666666668,21.50302,1395.1528668996261
29,30,0.17703433333333335,0.4833646666666666,0.6894556666666668,21.49738,1395.518895791022
30,30,0.18517599999999998,0.4961216666666667,0.7041976666666668,21.94361,1367.140593548646
31,30,0.18257799999999996,0.491807,0.6988976666666666,21.80316,1375.9473397434135
32,30,0.17648866666666665,0.48264633333333334,0.6891093333333332,21.5137,1394.46027415089
33,30,0.177907,0.48339666666666664,0.6895653333333335,21.49621,1395.5948513714743
34,30,0.17733866666666667,0.48223233333333326,0.6873109999999999,21.42921,1399.9582812432188
35,30,0.1859826666666666,0.504107,0.709381,22.10246,1357.3149776088271
36,30,0.17849199999999996,0.48338099999999995,0.6865886666666666,21.42807,1400.032760766602
37,30,0.1775733333333333,0.48162400000000005,0.6852210000000002,21.36883,1403.9140186898394
38,30,0.17768500000000004,0.4825366666666667,0.6862493333333332,21.40974,1401.231402156215
39,30,0.178651,0.483702,0.6876656666666666,21.4662,1397.5459093831232
40,30,0.18469300000000002,0.49610466666666675,0.7013096666666667,21.85955,1372.3978764430192
41,30,0.177999,0.4822100000000001,0.6853903333333332,21.37095,1403.7747503035664
