passage,samples,accelerator_mean_ms,device_call_mean_ms,application_e2e_mean_ms,passage_duration_ms,passage_throughput_inf_s
0,30,0.18404499999999996,0.5007103333333334,0.7113546666666667,22.17173,1353.0743879706274
1,30,0.17761833333333335,0.4896696666666667,0.6973993333333334,21.7242,1380.9484353854227
2,30,0.1780043333333333,0.49135799999999996,0.698546,21.77638,1377.6394423682907
3,30,0.18487133333333333,0.5008533333333334,0.7101706666666665,22.11558,1356.5097546616457
4,30,0.18152333333333334,0.49788799999999994,0.7060860000000001,22.01625,1362.6298756600238
5,30,0.17865733333333333,0.4899346666666667,0.6971153333333334,21.73193,1380.4572350453918
6,30,0.1789106666666667,0.4896843333333333,0.6972019999999998,21.71752,1381.373195466149
7,30,0.17919100000000002,0.4900143333333333,0.6984663333333334,21.76313,1378.4781876503978
8,30,0.18429366666666666,0.5021076666666667,0.7149756666666668,22.26421,1347.4540529396731
9,30,0.178576,0.488295,0.697258,21.72613,1380.8257614218455
10,30,0.17822166666666664,0.4878180000000001,0.6957936666666666,21.68049,1383.7325632400375
11,30,0.17900633333333332,0.4892203333333333,0.696029,21.70242,1382.334320320038
12,30,0.1836626666666667,0.5017416666666666,0.7114309999999998,22.17506,1352.8711985446714
13,30,0.18136433333333335,0.49740733333333337,0.7086666666666667,22.07766,1358.839659637842
14,30,0.1786336666666667,0.48918566666666663,0.6978979999999999,21.7625,1378.5180930499712
15,30,0.17837633333333336,0.4884146666666666,0.69568,21.69541,1382.780966112187
16,30,0.17841466666666667,0.48846433333333333,0.6959556666666666,21.68361,1383.5334614485319
17,30,0.186258,0.506819,0.7174426666666667,22.34658,1342.4873067825142
18,30,0.177432,0.48841933333333337,0.6954420000000001,21.67421,1384.133493216131
19,30,0.178425,0.4893916666666666,0.6962309999999999,21.69715,1382.6700741802497
20,30,0.177963,0.4871746666666667,0.6947690000000002,21.65057,1385.6448121227293
21,30,0.18398566666666666,0.500528,0.7114966666666668,22.1758,1352.8260536260248
22,30,0.180757,0.49192133333333327,0.6986923333333335,21.77621,1377.650197164704
23,30,0.17878566666666668,0.487903,0.6955023333333334,21.68982,1383.1373427718627
24,30,0.17716633333333334,0.4869993333333334,0.6940980000000001,21.64379,1386.0788706598983
25,30,0.178925,0.4892433333333333,0.6960759999999998,21.68946,1383.1602999798058
26,30,0.18596633333333332,0.5011680000000001,0.7113996666666667,22.16329,1353.5896520778279
27,30,0.18033333333333332,0.48744333333333323,0.6940989999999998,21.63577,1386.5926657567538
28,30,0.178178,0.48616666666666664,0.6928300000000002,21.59694,1389.0856760263262
29,30,0.17726266666666668,0.4855946666666666,0.6925203333333333,21.60237,1388.736513632532
30,30,0.18659133333333336,0.5033293333333334,0.7139713333333333,22.24144,1348.8335287643245
31,30,0.18003000000000002,0.4874943333333332,0.6952226666666665,21.68649,1383.3497260275867
32,30,0.1793793333333333,0.48696500000000004,0.6930113333333332,21.61805,1387.729235523093
33,30,0.177794,0.48545199999999994,0.691901,21.56294,1391.2759577311815
34,30,0.17819766666666664,0.48587299999999994,0.6895686666666666,21.49516,1395.6630236760275
35,30,0.18824833333333332,0.503447,0.7113140000000001,22.1636,1353.5707195581947
36,30,0.178334,0.4854483333333333,0.6892763333333333,21.49501,1395.6727631203707
37,30,0.17829066666666665,0.48642466666666667,0.6906820000000001,21.52912,1393.4615070193302
