perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
2486304763520,1788985646.8989775,baseline,14.437,1.206,11.966,1351620
2486314764440,1788985646.9089832,baseline,14.425,1.206,11.966,1356610
2486324763960,1788985646.918979,baseline,14.437,1.205,11.967,1352620
2486334763900,1788985646.928981,baseline,14.45,1.207,11.966,1354850
2486344763030,1788985646.9389756,baseline,14.412,1.205,11.966,1350050
2486354764290,1788985646.9489777,baseline,14.45,1.207,11.966,1351250
2486364763700,1788985646.9589791,baseline,14.437,1.206,11.966,1352990
2486374764180,1788985646.9689765,baseline,14.437,1.207,11.965,1350010
2486384763140,1788985646.9789777,baseline,14.45,1.207,11.967,1352350
2486394763260,1788985646.9889765,baseline,14.437,1.205,11.966,1350900
2486404763940,1788985646.9989805,baseline,14.45,1.207,11.966,1354250
2486414763960,1788985647.0089824,baseline,14.425,1.206,11.966,1356280
2486424764320,1788985647.01898,baseline,14.45,1.208,11.966,1353450
2486434763940,1788985647.0289795,baseline,14.425,1.205,11.966,1353720
2486444763370,1788985647.0389755,baseline,14.437,1.206,11.966,1349860
2486454762460,1788985647.0489776,baseline,14.437,1.206,11.966,1353280
2486464763590,1788985647.0589807,baseline,14.437,1.205,11.966,1354970
2486474764130,1788985647.0689785,baseline,14.45,1.208,11.966,1352350
2486484763890,1788985647.078978,baseline,14.425,1.205,11.966,1351980
2486494763900,1788985647.0889792,baseline,14.45,1.207,11.967,1353300
2486504763990,1788985647.0989773,baseline,14.425,1.205,11.966,1351220
2486514763310,1788985647.1089845,baseline,14.45,1.207,11.966,1359100
2486524763550,1788985647.1189806,baseline,14.45,1.207,11.965,1355150
2486534764060,1788985647.1289797,baseline,14.437,1.205,11.966,1353520
2486544764160,1788985647.1389773,baseline,14.425,1.205,11.967,1350880
2486554762320,1788985647.1489747,baseline,14.425,1.206,11.966,1349960
2486564764290,1788985647.158978,baseline,14.437,1.207,11.966,1351450
2486574763930,1788985647.1689801,baseline,14.437,1.206,11.965,1354010
2486584764420,1788985647.17898,baseline,14.437,1.207,11.966,1353510
2486594764100,1788985647.1889813,baseline,14.437,1.206,11.966,1354900
2486604763810,1788985647.198975,baseline,14.437,1.204,11.966,1349270
2486614763420,1788985647.2089796,baseline,14.45,1.208,11.967,1354200
2486624763900,1788985647.2189803,baseline,14.425,1.205,11.966,1354000
2486634762930,1788985647.2289822,baseline,14.462,1.208,11.966,1357320
2486644763710,1788985647.2389772,baseline,14.425,1.206,11.966,1351310
2486654762660,1788985647.248978,baseline,14.437,1.207,11.966,1353040
2486664763060,1788985647.2589786,baseline,14.45,1.207,11.967,1353330
2486674763750,1788985647.2689815,baseline,14.437,1.205,11.966,1355480
2486684763710,1788985647.2789788,baseline,14.45,1.207,11.966,1353080
2486694763910,1788985647.2889798,baseline,14.425,1.205,11.966,1353820
2486704763750,1788985647.2989774,baseline,14.45,1.207,11.966,1351310
2486714765090,1788985647.3089821,baseline,14.437,1.206,11.966,1354800
2486724764450,1788985647.318981,baseline,14.437,1.207,11.966,1354370
2486734765240,1788985647.3289838,baseline,14.437,1.207,11.966,1356500
2486744763890,1788985647.3389778,baseline,14.45,1.204,11.966,1351510
2486754763810,1788985647.348977,baseline,14.437,1.207,11.966,1351190
2486764763350,1788985647.3589792,baseline,14.425,1.206,11.966,1353910
2486774763210,1788985647.3689804,baseline,14.462,1.208,11.966,1355080
2486784764300,1788985647.3789783,baseline,14.437,1.206,11.965,1351890
2486794764400,1788985647.3889802,baseline,14.437,1.207,11.966,1353690
2486804763260,1788985647.398977,baseline,14.437,1.207,11.966,1351450
2486814765310,1788985647.4089856,baseline,14.437,1.204,11.966,1358340
2486824763550,1788985647.4189804,baseline,14.45,1.207,11.966,1354780
2486834764360,1788985647.4289813,baseline,14.425,1.206,11.965,1354520
2486844764030,1788985647.43898,baseline,14.45,1.208,11.967,1353990
2486854764200,1788985647.4489813,baseline,14.425,1.206,11.966,1354970
2486864763320,1788985647.4589784,baseline,14.45,1.207,11.967,1352980
2486874764240,1788985647.4689806,baseline,14.437,1.206,11.966,1354230
2486884763770,1788985647.4789808,baseline,14.437,1.205,11.966,1354870
2486894763590,1788985647.4889805,baseline,14.45,1.208,11.967,1354730
2486904763730,1788985647.49898,baseline,14.425,1.206,11.966,1354330
2486914764250,1788985647.5089808,baseline,14.45,1.207,11.966,1354200
2486924764100,1788985647.5189793,baseline,14.425,1.206,11.966,1353080
2486934763580,1788985647.5289812,baseline,14.45,1.207,11.967,1355290
2486944763050,1788985647.5389812,baseline,14.45,1.207,11.966,1355790
2486954763410,1788985647.5489817,baseline,14.437,1.206,11.966,1356290
2486964763690,1788985647.5589833,baseline,14.437,1.206,11.966,1357580
2486974762720,1788985647.5689797,baseline,14.437,1.207,11.966,1354910
2486984763300,1788985647.5789766,baseline,14.45,1.207,11.966,1350860
2486994764240,1788985647.5889838,baseline,14.412,1.205,11.966,1357370
2487004762440,1788985647.5989792,baseline,14.462,1.208,11.966,1354400
2487014762650,1788985647.6089787,baseline,14.437,1.206,11.966,1354180
2487024764340,1788985647.6189816,baseline,14.437,1.206,11.966,1355130
2487034763940,1788985647.6289854,baseline,14.437,1.206,11.967,1359100
2487044763860,1788985647.638978,baseline,14.425,1.206,11.966,1351870
2487054763830,1788985647.6489823,baseline,14.437,1.207,11.966,1356100
2487064764130,1788985647.6589794,baseline,14.425,1.206,11.966,1352980
2487074764060,1788985647.668979,baseline,14.45,1.207,11.966,1352920
2487084762880,1788985647.6789796,baseline,14.425,1.205,11.966,1354540
2487094762730,1788985647.688979,baseline,14.45,1.207,11.966,1353990
2487104763980,1788985647.6989791,baseline,14.437,1.206,11.965,1353030
2487114764120,1788985647.708983,baseline,14.437,1.206,11.966,1356740
2487124764450,1788985647.7189808,baseline,14.437,1.207,11.966,1354310
2487134763590,1788985647.7289824,baseline,14.437,1.206,11.966,1356840
2487144764070,1788985647.7389827,baseline,14.45,1.207,11.966,1356390
2487154763830,1788985647.7489834,baseline,14.412,1.205,11.966,1357050
2487164763380,1788985647.7589798,baseline,14.437,1.207,11.966,1354180
2487174763120,1788985647.7689803,baseline,14.437,1.206,11.966,1354940
2487184763840,1788985647.778979,baseline,14.437,1.206,11.965,1353130
2487194763740,1788985647.7889798,baseline,14.437,1.206,11.966,1353780
2487204763510,1788985647.7989762,baseline,14.437,1.206,11.966,1350850
2487214763770,1788985647.8089802,baseline,14.45,1.207,11.967,1354110
2487224764120,1788985647.818977,baseline,14.437,1.206,11.966,1350710
2487234764840,1788985647.8289828,baseline,14.437,1.207,11.966,1355800
2487244763290,1788985647.8389792,baseline,14.437,1.206,11.967,1353750
2487254763930,1788985647.8489804,baseline,14.437,1.206,11.966,1354400
2487264764170,1788985647.8589814,baseline,14.45,1.207,11.966,1355160
2487274763670,1788985647.86898,baseline,14.437,1.206,11.966,1353810
2487284763120,1788985647.8789783,baseline,14.437,1.207,11.966,1353070
2487294763660,1788985647.8889823,baseline,14.45,1.207,11.966,1356350
2487304763420,1788985647.8989768,baseline,14.45,1.207,11.966,1351000
2487314763490,1788985647.9089792,baseline,14.425,1.206,11.966,1353550
2487324764010,1788985647.9189816,baseline,14.45,1.207,11.966,1355270
2487334763470,1788985647.9289823,baseline,14.437,1.207,11.966,1356710
2487344764010,1788985647.938983,baseline,14.437,1.206,11.967,1356650
2487354763900,1788985647.948983,baseline,14.45,1.207,11.966,1356980
2487364763540,1788985647.9589822,baseline,14.437,1.206,11.966,1356370
2487374763420,1788985647.9689786,baseline,14.45,1.208,11.966,1352980
2487384763500,1788985647.978976,baseline,14.437,1.206,11.966,1350240
2487394764780,1788985647.9889855,baseline,14.425,1.205,11.966,1358580
2487404763480,1788985647.998977,baseline,14.45,1.207,11.966,1351290
2487414763760,1788985648.0089831,baseline,14.437,1.206,11.966,1357130
2487424764760,1788985648.0189795,baseline,14.45,1.208,11.966,1352380
2487434764400,1788985648.0289826,baseline,14.425,1.205,11.966,1356070
2487444764150,1788985648.03898,baseline,14.437,1.207,11.966,1353700
2487454763880,1788985648.048985,baseline,14.425,1.206,11.966,1358840
2487464764040,1788985648.0589795,baseline,14.437,1.207,11.966,1353300
2487474764460,1788985648.0689812,baseline,14.45,1.207,11.967,1354530
2487484763260,1788985648.0789795,baseline,14.437,1.206,11.966,1354000
2487494763450,1788985648.088981,baseline,14.462,1.208,11.966,1355390
2487504763490,1788985648.0989802,baseline,14.437,1.206,11.965,1354330
2487514764010,1788985648.108983,baseline,14.45,1.207,11.966,1356760
2487524763450,1788985648.1189814,baseline,14.437,1.206,11.966,1355740
2487534763680,1788985648.1289785,baseline,14.45,1.207,11.966,1352450
2487544763560,1788985648.1389813,baseline,14.45,1.207,11.966,1355580
2487554763790,1788985648.1489837,baseline,14.437,1.206,11.966,1357910
2487564764120,1788985648.158981,baseline,14.45,1.208,11.967,1354540
2487574763510,1788985648.1689813,baseline,14.437,1.206,11.966,1355610
2487584763430,1788985648.1789784,baseline,14.45,1.207,11.965,1352950
2487594763010,1788985648.1889796,baseline,14.437,1.206,11.966,1354590
2487604763840,1788985648.1989794,baseline,14.462,1.208,11.966,1353450
2487614763310,1788985648.2089853,baseline,14.45,1.207,11.966,1360130
2487624764020,1788985648.2189822,baseline,14.425,1.206,11.966,1355890
2487634764800,1788985648.2289822,baseline,14.437,1.207,11.967,1355660
2487644763990,1788985648.23898,baseline,14.437,1.205,11.966,1354080
2487654765090,1788985648.248982,baseline,14.45,1.207,11.965,1354560
2487664763570,1788985648.2589772,baseline,14.437,1.207,11.967,1351560
2487675018390,1788985648.2692838,baseline,14.437,1.207,11.966,1403420
2487684765030,1788985648.278982,baseline,14.462,1.208,11.966,1354700
2487694764080,1788985648.288982,baseline,14.462,1.208,11.965,1355650
2487704765010,1788985648.2989783,baseline,14.462,1.208,11.966,1351200
2487714763920,1788985648.3089836,baseline,14.45,1.207,11.966,1357470
2487724764510,1788985648.31898,baseline,14.45,1.208,11.965,1353440
2487734764030,1788985648.3289833,baseline,14.45,1.207,11.967,1357360
2487744765620,1788985648.3389843,baseline,14.462,1.208,11.966,1356490
2487754764290,1788985648.348982,baseline,14.462,1.209,11.966,1355480
2487764764210,1788985648.3589816,baseline,14.45,1.207,11.966,1355390
2487774763700,1788985648.3689818,baseline,14.45,1.208,11.966,1355860
2487784763330,1788985648.3789794,baseline,14.45,1.207,11.965,1353750
2487794764210,1788985648.388982,baseline,14.462,1.208,11.966,1355570
2487804764150,1788985648.3989813,baseline,14.45,1.207,11.965,1355340
2487814763540,1788985648.4089863,baseline,14.45,1.207,11.966,1360450
2487824763450,1788985648.4189796,baseline,14.45,1.207,11.966,1354020
2487834764060,1788985648.4289813,baseline,14.45,1.208,11.966,1355020
2487844763750,1788985648.4389791,baseline,14.462,1.208,11.966,1353340
2487854762960,1788985648.4489787,baseline,14.45,1.207,11.965,1353710
2487864763800,1788985648.4589815,baseline,14.462,1.208,11.966,1355930
2487874763880,1788985648.4689825,baseline,14.45,1.207,11.966,1356500
2487884762980,1788985648.4789786,baseline,14.437,1.207,11.965,1353530
2487894763590,1788985648.4889822,baseline,14.45,1.208,11.966,1356840
2487904762890,1788985648.4989758,baseline,14.45,1.207,11.965,1351040
2487914763770,1788985648.5089846,baseline,14.45,1.207,11.966,1359110
2487924763850,1788985648.518982,baseline,14.45,1.207,11.965,1356160
2487934763610,1788985648.5289805,baseline,14.462,1.209,11.966,1354880
2487944763630,1788985648.5389776,baseline,14.437,1.206,11.966,1351960
2487954763580,1788985648.5489833,baseline,14.462,1.209,11.966,1357750
2487964763530,1788985648.5589817,baseline,14.45,1.207,11.966,1356370
2487974762750,1788985648.5689805,baseline,14.45,1.208,11.965,1355820
2487984763530,1788985648.5789788,baseline,14.45,1.208,11.966,1353210
2487994763550,1788985648.5889828,baseline,14.437,1.207,11.966,1357050
2488004763520,1788985648.598979,baseline,14.462,1.208,11.966,1353340
2488014764570,1788985648.608982,baseline,14.437,1.206,11.966,1355590
2488024763980,1788985648.6189804,baseline,14.462,1.209,11.966,1354330
2488034762510,1788985648.6289806,baseline,14.437,1.207,11.966,1356230
2488044763420,1788985648.6389782,baseline,14.425,1.206,11.967,1353090
2488054764250,1788985648.64898,baseline,14.425,1.206,11.966,1353890
2488064764700,1788985648.6589794,baseline,14.437,1.206,11.966,1352600
2488074763660,1788985648.6689844,baseline,14.45,1.207,11.966,1358480
2488084764260,1788985648.6789842,baseline,14.412,1.205,11.966,1357920
2488094763560,1788985648.6889827,baseline,14.45,1.207,11.966,1357280
2488104764390,1788985648.6989796,baseline,14.425,1.205,11.966,1353150
2488114763440,1788985648.708977,baseline,14.437,1.206,11.966,1351420
2488124763800,1788985648.7189837,baseline,14.437,1.207,11.966,1357910
2488134763630,1788985648.7289822,baseline,14.412,1.205,11.966,1356640
2488144763700,1788985648.7389774,baseline,14.45,1.207,11.966,1351730
2488154763990,1788985648.7489808,baseline,14.425,1.205,11.966,1354530
2488164764040,1788985648.7589786,baseline,14.45,1.207,11.966,1352130
2488174763850,1788985648.7689824,baseline,14.425,1.205,11.966,1356590
2488184764560,1788985648.7789793,baseline,14.437,1.206,11.966,1352560
2488194762930,1788985648.7889817,baseline,14.437,1.207,11.966,1356590
2488204763370,1788985648.7989755,baseline,14.437,1.206,11.966,1349850
2488214764120,1788985648.8089828,baseline,14.462,1.208,11.967,1356450
2488224764160,1788985648.8189833,baseline,14.425,1.205,11.967,1357140
2488234764820,1788985648.828984,baseline,14.45,1.207,11.966,1357280
2488244763500,1788985648.838976,baseline,14.425,1.205,11.966,1350390
2488254764300,1788985648.8489816,baseline,14.45,1.207,11.965,1355220
2488264763900,1788985648.8589816,baseline,14.45,1.207,11.966,1355680
2488274764050,1788985648.868983,baseline,14.437,1.206,11.966,1356990
2488284764600,1788985648.8789823,baseline,14.462,1.208,11.966,1355490
2488294764770,1788985648.888981,baseline,14.425,1.205,11.966,1354030
2488304763740,1788985648.8989773,baseline,14.45,1.207,11.966,1351310
2488314763980,1788985648.9089828,baseline,14.412,1.205,11.966,1356630
2488324763610,1788985648.9189816,baseline,14.45,1.207,11.967,1355730
2488334764050,1788985648.9289818,baseline,14.437,1.206,11.966,1355380
2488344763240,1788985648.9389777,baseline,14.437,1.206,11.966,1352520
2488354764340,1788985648.9489806,baseline,14.45,1.207,11.966,1353940
2488364763310,1788985648.9589803,baseline,14.412,1.205,11.965,1354890
2488374763810,1788985648.968981,baseline,14.45,1.208,11.966,1355030
2488384763840,1788985648.9789805,baseline,14.425,1.205,11.966,1354440
2488394763900,1788985648.9889798,baseline,14.45,1.207,11.966,1353750
2488404763430,1788985648.998977,baseline,14.437,1.207,11.966,1351410
2488414763960,1788985649.0089798,baseline,14.437,1.207,11.966,1353540
2488424762940,1788985649.018978,baseline,14.437,1.207,11.966,1353030
2488434764720,1788985649.028984,baseline,14.437,1.205,11.966,1357140
2488444763840,1788985649.038978,baseline,14.437,1.207,11.966,1351810
2488454763590,1788985649.0489829,baseline,14.425,1.206,11.966,1356930
2488464763670,1788985649.0589788,baseline,14.45,1.207,11.966,1352960
2488474764230,1788985649.068983,baseline,14.45,1.207,11.966,1356700
2488484764670,1788985649.078982,baseline,14.437,1.207,11.966,1355400
2488494764140,1788985649.0889833,baseline,14.437,1.206,11.966,1356970
2488504763280,1788985649.098979,baseline,14.412,1.204,11.966,1353620
2488514763800,1788985649.1089823,baseline,14.45,1.207,11.966,1356300
2488524763950,1788985649.1189783,baseline,14.437,1.206,11.967,1352200
2488534763770,1788985649.1289823,baseline,14.45,1.207,11.966,1356320
2488544764040,1788985649.1389802,baseline,14.45,1.207,11.966,1353940
2488554763700,1788985649.1489818,baseline,14.437,1.206,11.966,1355800
2488564763010,1788985649.1589775,baseline,14.437,1.206,11.966,1352360
2488574763090,1788985649.1689792,baseline,14.425,1.205,11.966,1354080
2488584764220,1788985649.1789825,baseline,14.45,1.208,11.966,1356200
2488594764040,1788985649.1889808,baseline,14.425,1.206,11.966,1354630
2488604763830,1788985649.1989808,baseline,14.45,1.207,11.966,1354930
2488614763450,1788985649.2089784,baseline,14.437,1.206,11.966,1352640
2488624763320,1788985649.2189775,baseline,14.425,1.206,11.965,1352180
2488634763380,1788985649.2289827,baseline,14.437,1.206,11.966,1357180
2488644762850,1788985649.2389805,baseline,14.425,1.204,11.966,1355460
2488654763740,1788985649.2489796,baseline,14.45,1.207,11.966,1353410
2488664764030,1788985649.258977,baseline,14.425,1.205,11.966,1350770
2488674763830,1788985649.2689795,baseline,14.45,1.207,11.966,1353470
2488684762610,1788985649.2789757,baseline,14.437,1.206,11.966,1350680
2488694764260,1788985649.2889836,baseline,14.437,1.206,11.966,1357190
2488704763580,1788985649.2989767,baseline,14.437,1.207,11.966,1350940
2488714763690,1788985649.308979,baseline,14.425,1.204,11.966,1352930
2488724763940,1788985649.3189795,baseline,14.45,1.207,11.966,1353550
2488734765130,1788985649.3289828,baseline,14.425,1.205,11.966,1355320
2488744764000,1788985649.3389823,baseline,14.45,1.208,11.966,1356080
2488754763850,1788985649.3489788,baseline,14.437,1.206,11.966,1352540
2488764764050,1788985649.3589797,baseline,14.437,1.206,11.966,1353490
2488774763730,1788985649.368979,baseline,14.425,1.206,11.966,1353030
2488784764080,1788985649.3789794,baseline,14.425,1.205,11.966,1353300
2488794764360,1788985649.3890421,baseline,14.45,1.208,11.966,1415670
2488804764900,1788985649.3989809,baseline,14.437,1.207,11.966,1353880
2488814763220,1788985649.4089813,baseline,14.45,1.208,11.967,1355820
2488824764360,1788985649.4189808,baseline,14.437,1.206,11.965,1354120
2488834762380,1788985649.4289777,baseline,14.437,1.207,11.966,1353120
2488844763390,1788985649.4389791,baseline,14.437,1.207,11.966,1353520
2488854763960,1788985649.448983,baseline,14.437,1.205,11.966,1356970
2488864763810,1788985649.458979,baseline,14.45,1.207,11.967,1352760
2488874764110,1788985649.4689817,baseline,14.437,1.206,11.966,1355410
2488884763540,1788985649.4789765,baseline,14.45,1.207,11.966,1350640
2488894763400,1788985649.4889815,baseline,14.437,1.206,11.966,1355960
2488904763850,1788985649.4989786,baseline,14.437,1.206,11.966,1352650
2488914763290,1788985649.5089808,baseline,14.437,1.206,11.966,1355160
2488924763030,1788985649.5189817,baseline,14.437,1.205,11.966,1356260
2488934763580,1788985649.5289807,baseline,14.437,1.207,11.966,1354990
2488944762800,1788985649.5389807,baseline,14.425,1.206,11.966,1355690
2488954763570,1788985649.5489817,baseline,14.45,1.207,11.966,1355990
2488964764020,1788985649.558982,baseline,14.437,1.206,11.966,1355550
2488974763740,1788985649.5689807,baseline,14.45,1.207,11.966,1354910
2488984764250,1788985649.578979,baseline,14.437,1.206,11.966,1352570
2488994764070,1788985649.588981,baseline,14.45,1.205,11.966,1354930
2489004764450,1788985649.59898,baseline,14.45,1.207,11.966,1353200
2489014763250,1788985649.6089802,baseline,14.437,1.206,11.966,1354870
2489024763680,1788985649.6189797,baseline,14.437,1.207,11.966,1353750
2489034762790,1788985649.6289809,baseline,14.425,1.205,11.965,1355890
2489044763200,1788985649.6389782,baseline,14.45,1.207,11.966,1353080
2489054763230,1788985649.6489835,baseline,14.45,1.207,11.966,1357940
2489064764030,1788985649.6589777,baseline,14.437,1.205,11.966,1351420
2489074764030,1788985649.6689792,baseline,14.45,1.207,11.967,1353030
2489084763710,1788985649.678977,baseline,14.437,1.206,11.966,1350930
2489094764000,1788985649.6889791,baseline,14.45,1.207,11.966,1353030
2489104763980,1788985649.6989782,baseline,14.425,1.206,11.966,1351980
2489114764600,1788985649.7089818,baseline,14.437,1.206,11.966,1354810
2489124763580,1788985649.7189817,baseline,14.437,1.206,11.966,1355830
2489134763190,1788985649.7289782,baseline,14.437,1.205,11.966,1352570
2489144764560,1788985649.7389805,baseline,14.45,1.207,11.967,1353730
2489154763320,1788985649.7489817,baseline,14.45,1.207,11.966,1356180
2489164763660,1788985649.7589777,baseline,14.437,1.207,11.966,1351800
2489174763170,1788985649.7689815,baseline,14.425,1.206,11.965,1356030
2489184762790,1788985649.7789776,baseline,14.437,1.206,11.966,1352480
2489194763090,1788985649.7889783,baseline,14.437,1.206,11.966,1352970
2489204763540,1788985649.7989802,baseline,14.437,1.205,11.966,1354710
2489214764210,1788985649.80898,baseline,14.45,1.207,11.966,1353430
2489224763150,1788985649.818978,baseline,14.437,1.206,11.966,1352740
2489234763910,1788985649.828983,baseline,14.45,1.207,11.966,1356890
2489244763410,1788985649.8389783,baseline,14.437,1.206,11.966,1352550
2489254763630,1788985649.8489788,baseline,14.45,1.207,11.966,1352760
2489264763650,1788985649.8589804,baseline,14.45,1.207,11.966,1354350
2489274764180,1788985649.86898,baseline,14.437,1.205,11.966,1353480
2489284763830,1788985649.8789775,baseline,14.45,1.207,11.967,1351420
2489294762980,1788985649.88898,baseline,14.425,1.206,11.966,1354800
2489304764280,1788985649.89898,baseline,14.45,1.207,11.966,1353490
2489314765210,1788985649.9089882,baseline,14.437,1.206,11.966,1360770
2489324764080,1788985649.9189796,baseline,14.45,1.207,11.966,1353310
2489334763640,1788985649.9289815,baseline,14.437,1.206,11.966,1355770
2489344763530,1788985649.9389787,baseline,14.437,1.206,11.965,1352980
2489354764300,1788985649.9489787,baseline,14.45,1.207,11.966,1352100
2489364763510,1788985649.95898,baseline,14.425,1.206,11.966,1354400
2489374763790,1788985649.9689772,baseline,14.45,1.207,11.966,1351180
2489384763600,1788985649.978977,baseline,14.425,1.206,11.966,1351260
2489394763540,1788985649.988975,baseline,14.462,1.208,11.966,1349240
2489404764230,1788985649.9989755,baseline,14.425,1.206,11.966,1349140
2489414763290,1788985650.0089831,baseline,14.437,1.204,11.966,1357560
2489424764400,1788985650.0189793,baseline,14.45,1.207,11.966,1352420
2489434763740,1788985650.02898,baseline,14.425,1.206,11.966,1353870
2489444764000,1788985650.038981,baseline,14.462,1.208,11.966,1354790
2489454763800,1788985650.0489802,baseline,14.425,1.205,11.966,1354160
2489464764730,1788985650.058984,baseline,14.45,1.207,11.966,1356980
2489474763440,1788985650.0689795,baseline,14.437,1.206,11.966,1354020
2489484763540,1788985650.0789769,baseline,14.437,1.206,11.965,1350980
2489494763630,1788985650.0889783,baseline,14.45,1.206,11.966,1352290
2489504764000,1788985650.0989778,baseline,14.425,1.206,11.966,1351530
2489514763180,1788985650.1089776,baseline,14.45,1.207,11.967,1352360
2489524763890,1788985650.1189806,baseline,14.425,1.205,11.965,1354420
2489534763920,1788985650.1289816,baseline,14.45,1.207,11.966,1355280
2489544763310,1788985650.1389782,baseline,14.425,1.206,11.965,1352770
2489554764010,1788985650.1489801,baseline,14.462,1.207,11.966,1354200
2489564764060,1788985650.1589794,baseline,14.437,1.206,11.966,1352960
2489574763960,1788985650.168982,baseline,14.437,1.206,11.966,1355660
2489584763950,1788985650.1789792,baseline,14.437,1.207,11.966,1353130
2489594764950,1788985650.1889818,baseline,14.437,1.206,11.966,1354640
2489604762910,1788985650.1989799,baseline,14.45,1.207,11.967,1354760
2489614763480,1788985650.2089808,baseline,14.425,1.206,11.966,1355030
2489624764670,1788985650.218982,baseline,14.45,1.208,11.966,1355210
2489634764210,1788985650.228981,baseline,14.462,1.208,11.967,1354810
2489644764200,1788985650.238979,baseline,14.425,1.206,11.966,1352740
2489654763820,1788985650.2489803,baseline,14.437,1.206,11.966,1354100
2489664764290,1788985650.2589805,baseline,14.425,1.206,11.966,1354320
2489674763750,1788985650.26898,baseline,14.45,1.207,11.966,1354000
2489684763450,1788985650.2789786,baseline,14.425,1.206,11.966,1352670
2489694763830,1788985650.288979,baseline,14.437,1.207,11.966,1352930
2489704763080,1788985650.2989774,baseline,14.45,1.208,11.965,1351940
2489714763490,1788985650.308983,baseline,14.437,1.207,11.966,1357340
2489724763140,1788985650.3189807,baseline,14.45,1.207,11.966,1355250
2489734763820,1788985650.3289795,baseline,14.437,1.206,11.966,1353320
2489744764560,1788985650.338979,baseline,14.45,1.207,11.966,1352520
2489754763920,1788985650.349021,baseline,14.425,1.206,11.966,1395140
2489764764820,1788985650.3589807,baseline,14.45,1.208,11.965,1353310
2489774763560,1788985650.3689837,baseline,14.437,1.207,11.966,1358210
2489784764280,1788985650.3789785,baseline,14.425,1.206,11.966,1352260
2489794763780,1788985650.3889828,baseline,14.437,1.207,11.965,1356830
2489804763380,1788985650.3989778,baseline,14.437,1.206,11.966,1352020
2489814762750,1788985650.408979,baseline,14.45,1.207,11.967,1353790
2489824763990,1788985650.4189794,baseline,14.437,1.206,11.965,1353160
2489834764970,1788985650.428984,baseline,14.437,1.207,11.966,1356700
2489844763860,1788985650.4389799,baseline,14.462,1.208,11.967,1353840
2489854763530,1788985650.4489803,baseline,14.425,1.206,11.966,1354820
2489864764070,1788985650.4589784,baseline,14.437,1.207,11.966,1352120
2489874763120,1788985650.468981,baseline,14.425,1.205,11.966,1355830
